,Time,U2,RF2
0,0.0,0.0,0.0
1,0.00109216,3.8804e-07,1.2021479999999999e-05
2,0.00313996,1.11561e-06,3.45618e-05
3,0.00774751,2.75266e-06,8.52774e-05
4,0.0181145,6.43601e-06,0.0001993876
5,0.0414402,1.47235e-05,0.000456136
6,0.0939231,3.33705e-05,0.0010338160000000001
7,0.21201,7.53261e-05,0.0023336
8,0.477704,0.000169726,0.0052581
9,1.07552,0.000382127,0.011838139999999999
10,2.4206,0.000860028,0.026643
11,5.44702,0.0019353,0.0599518
12,12.2565,0.0263045,0.8031
13,14.2993,0.0336286,0.9993099999999999
14,16.3422,0.0409527,1.108174
15,18.385,0.0482768,1.136692
16,20.9385,0.0574319,1.162998
17,26.684,0.078031,1.208086
18,37.3158,0.116148,1.2719200000000002
19,48.2374,0.155305,1.3247200000000001
20,59.159,0.194462,1.369838
21,70.0806,0.233619,1.4096520000000001
22,81.0022,0.272776,1.445478
23,91.9238,0.311932,1.4781600000000001
24,102.845,0.351089,1.507584
25,113.767,0.390246,1.53286
26,124.689,0.429403,1.556218
27,135.61,0.468559,1.578154
28,146.532,0.507716,1.5989680000000002
29,157.453,0.546873,1.61882
30,168.375,0.58603,1.6378499999999998
31,179.297,0.625186,1.6561020000000002
32,190.218,0.664343,1.673668
33,201.14,0.7035,1.690598
34,212.061,0.742657,1.706928
35,222.983,0.781813,1.722704
36,233.905,0.82097,1.737936
37,244.826,0.860127,1.7526659999999998
38,255.748,0.899284,1.7669300000000001
39,266.669,0.938441,1.780748
40,277.591,0.977597,1.794144
41,288.513,1.01675,1.807136
42,299.434,1.05591,1.819742
43,310.356,1.09507,1.831982
44,321.277,1.13422,1.8438679999999998
45,332.199,1.17338,1.855414
46,343.121,1.21254,1.866634
47,354.042,1.25169,1.87754
48,364.964,1.29085,1.888142
49,375.885,1.33001,1.898452
50,386.807,1.36916,1.90848
51,397.729,1.40832,1.918232
52,408.65,1.44748,1.92772
53,419.572,1.48664,1.93695
54,430.493,1.52579,1.9459300000000002
55,441.415,1.56495,1.954664
56,452.337,1.60411,1.963164
57,463.258,1.64326,1.971422
58,474.18,1.68242,1.9794559999999999
59,485.101,1.72158,1.987266
60,496.023,1.76073,1.994858
61,506.945,1.79989,2.00224
62,517.866,1.83905,2.0094000000000003
63,528.788,1.8782,2.01634
64,539.709,1.91736,2.0230799999999998
65,546.08,1.9402,2.02694
