,Time,U2,RF2
0,0.0,0.0,0.0
1,0.00082416,4.3252e-07,2.00568e-05
2,0.00236946,1.2435e-06,5.76636e-05
3,0.00584638,3.06819e-06,0.0001422784
4,0.0136695,7.17375e-06,0.000332662
5,0.0312714,1.64113e-05,0.0007610259999999999
6,0.0708757,3.71957e-05,0.0017248399999999998
7,0.159986,8.39606e-05,0.00389342
8,0.360483,0.000189182,0.0087727
9,0.811601,0.000425929,0.019750979999999998
10,1.82662,0.00095861,0.0444514
11,4.1104,0.00215714,0.1000246
12,9.24892,0.0293197,1.3344960000000001
13,11.3093,0.040231,1.59753
14,13.3697,0.0511423,1.65953
15,15.9452,0.0647814,1.717636
16,21.7401,0.0954695,1.816558
17,29.9817,0.139115,1.922678
18,38.2233,0.18276,2.00776
19,46.4649,0.226405,2.0799000000000003
20,54.7065,0.27005,2.14286
21,62.9481,0.313695,2.19754
22,71.1897,0.357341,2.24304
23,79.4313,0.400986,2.2842399999999996
24,87.6729,0.444631,2.32234
25,95.9145,0.488276,2.35792
26,104.156,0.531921,2.39124
27,112.398,0.575567,2.42254
28,120.639,0.619212,2.4522
29,128.881,0.662857,2.48036
30,137.122,0.706502,2.5071399999999997
31,145.364,0.750147,2.53272
32,153.606,0.793793,2.5570999999999997
33,161.847,0.837438,2.58044
34,170.089,0.881083,2.60278
35,178.33,0.924728,2.62416
36,186.572,0.968373,2.64466
37,194.814,1.01202,2.66432
38,203.055,1.05566,2.6831799999999997
39,211.297,1.09931,2.70128
40,219.538,1.14295,2.71866
41,227.78,1.1866,2.73536
42,236.022,1.23024,2.75138
43,244.263,1.27389,2.7667800000000002
44,252.505,1.31754,2.78154
45,260.746,1.36118,2.7957199999999998
46,268.988,1.40483,2.80932
47,277.23,1.44847,2.82236
48,285.471,1.49212,2.83486
49,293.713,1.53576,2.8468400000000003
50,301.954,1.57941,2.8583000000000003
51,310.196,1.62305,2.8692399999999996
52,318.438,1.6667,2.8796999999999997
53,326.679,1.71034,2.88968
54,334.921,1.75399,2.8991599999999997
55,343.163,1.79763,2.9082
56,351.404,1.84128,2.91674
57,359.646,1.88492,2.92484
58,367.887,1.92857,2.93248
59,376.129,1.97221,2.93966
60,384.37,2.01586,2.94638
61,392.612,2.0595,2.9526399999999997
62,400.854,2.10315,2.95844
63,409.095,2.14679,2.96376
64,412.08,2.1626,2.96558
