,Time,U2,RF2
0,0.0,0.0,0.0
1,0.00110422,6.091e-07,2.5341800000000002e-05
2,0.00317463,1.75116e-06,7.28578e-05
3,0.00783306,4.3208e-06,0.0001797686
4,0.0183145,1.01025e-05,0.00042031800000000004
5,0.0418978,2.31113e-05,0.000961552
6,0.0949602,5.23811e-05,0.0021793399999999997
7,0.214351,0.000118238,0.00491932
8,0.482979,0.000266417,0.01108426
9,1.08739,0.000599818,0.0249552
10,2.44732,0.00134997,0.0561634
11,5.50717,0.00303782,0.1263762
12,12.3918,0.0412897,1.455146
13,14.4572,0.0527862,1.498996
14,16.5226,0.0642828,1.534176
15,20.3952,0.0858388,1.5883800000000001
16,29.1086,0.13434,1.681856
17,40.1508,0.195803,1.772182
18,51.193,0.257267,1.844414
19,62.2352,0.318731,1.901704
20,73.2774,0.380195,1.9507919999999999
21,84.3196,0.441658,1.99523
22,95.3618,0.503122,2.03618
23,106.404,0.564586,2.07426
24,117.446,0.62605,2.1098600000000003
25,128.488,0.687513,2.1432800000000003
26,139.531,0.748977,2.17478
27,150.573,0.810441,2.2045
28,161.615,0.871904,2.23262
29,172.657,0.933368,2.2592800000000004
30,183.699,0.994832,2.2845999999999997
31,194.742,1.0563,2.3087
32,205.784,1.11776,2.33162
33,216.826,1.17922,2.3534800000000002
34,227.868,1.24069,2.37434
35,238.91,1.30215,2.39424
36,249.953,1.36361,2.4132399999999996
37,260.995,1.42508,2.4314
38,272.037,1.48654,2.44876
39,283.079,1.54801,2.46536
40,294.121,1.60947,2.4812399999999997
41,305.164,1.67093,2.49644
42,316.206,1.7324,2.51098
43,327.248,1.79386,2.5248600000000003
44,338.29,1.85532,2.53816
45,349.332,1.91679,2.55086
46,360.375,1.97825,2.56298
47,371.417,2.03972,2.57456
48,382.459,2.10118,2.5856
49,393.501,2.16264,2.59612
50,404.543,2.22411,2.60614
51,415.586,2.28557,2.61568
52,426.628,2.34703,2.6247399999999996
53,437.67,2.4085,2.6333200000000003
54,448.712,2.46996,2.6414400000000002
55,459.754,2.53142,2.64912
56,470.797,2.59289,2.65634
57,481.839,2.65435,2.66314
58,492.881,2.71582,2.66948
59,503.923,2.77728,2.67538
60,514.965,2.83874,2.68086
61,526.008,2.90021,2.68588
62,537.05,2.96167,2.69048
63,548.092,3.02313,2.69462
64,552.11,3.0455,2.69602
