,Time,S11,S22,S33,S12,S13,S23,LE11,LE22,LE33,LE12,LE13,LE23,SDV_EPBAR,E11,E12,E13,E22,E23,E33
0,1e-05,0.851785,0.0611554,-5.55112e-17,0.228235,7.18207e-18,1.92443e-18,9.12912e-06,-2.12914e-06,-3e-06,6.49996e-06,1.02269e-22,2.74029e-23,0.0,9.129161670617947e-06,6.499981124896692e-06,0.0,-2.1291377333421124e-06,0.0,-2.9999955000192813e-06
1,2e-05,1.70356,0.12231,2.22045e-16,0.456468,3.59094e-18,9.6219e-19,1.82581e-05,-4.25827e-06,-5.99996e-06,1.29999e-05,1.09612e-22,-4.09088e-22,0.0,1.8258266680115653e-05,1.2999984499106887e-05,0.0,-4.258260933531766e-06,0.0,-5.9999420002343484e-06
2,3.5e-05,2.98121,0.214041,-1.11022e-16,0.798812,3.59087e-18,9.62171e-19,3.19515e-05,-7.45192e-06,-1.04998e-05,2.27496e-05,4.38455e-22,-1.63636e-21,0.0,3.19520104545834e-05,2.2749858774151477e-05,0.0,-7.451892234500157e-06,0.0,-1.0499744877323636e-05
3,5.75e-05,4.89764,0.351635,-1.66533e-15,1.31232,1.60302e-17,1.19931e-17,5.24912e-05,-1.22423e-05,-1.72495e-05,3.73739e-05,1.63633e-21,4.38454e-22,0.0,5.249257768724647e-05,3.737459841279822e-05,0.0,-1.2242225063352485e-05,0.0,-1.7249351228265652e-05
4,9.125e-05,7.77222,0.55802,-1.25455e-14,2.08256,8.33161e-18,4.07215e-17,8.32998e-05,-1.94277e-05,-2.73738e-05,5.93098e-05,1.19786e-21,2.07484e-21,0.0,8.330326952465938e-05,5.931155886096384e-05,0.0,-1.9427511283476306e-05,0.0,-2.737342534098186e-05
5,0.00014188,12.0839,0.867585,-6.89448e-14,3.23787,1.32116e-17,-3.4949e-17,0.000129511,-3.02053e-05,-4.25596e-05,9.22122e-05,5.0267e-21,-5.66869e-21,0.0,0.0001295193869115252,9.221645167567516e-05,0.0,-3.0204843824543914e-05,0.0,-4.255869435310089e-05
6,0.00021781,18.551,1.3319,-3.50497e-13,4.97073,6.2965e-17,9.17361e-18,0.000198823,-4.63708e-05,-6.53367e-05,0.000141563,6.5453e-21,1.75381e-21,0.0,0.0001988427666026471,0.00014157302051431842,0.0,-4.636972489102664e-05,0.0,-6.533456560431361e-05
7,0.00033172,28.2507,2.02831,-1.77602e-12,7.56976,1.05009e-16,8.20218e-17,0.000302781,-7.06166e-05,-9.94992e-05,0.000215581,3.27155e-21,8.76611e-22,0.0,0.00030282684279359096,0.00021560423925381933,0.0,-7.061410670661239e-05,0.0,-9.949425011879232e-05
8,0.00050258,42.7983,3.07278,-8.98892e-12,11.4678,1.04983e-16,8.20148e-17,0.000458697,-0.00010698,-0.000150736,0.000326594,6.54415e-21,1.7535e-21,0.0,0.00045880221755600914,0.00032664733762688414,0.0,-0.00010697427784389646,0.0,-0.00015072463989995732
9,0.00075887,64.6149,4.63914,-4.54522e-11,17.3135,-1.86392e-16,2.50271e-16,0.00069252,-0.000161514,-0.000227574,0.000493077,-1.35606e-20,2.4434e-20,0.0,0.0006927598473382979,0.0004931985824463414,0.0,-0.00016150095731615188,0.0,-0.0002275481070015406
10,0.0011433,97.3295,6.98794,-2.29861e-10,26.0793,2.28126e-16,-3.77649e-16,0.00104314,-0.000243289,-0.000342794,0.000742721,-1.31002e-20,-3.5102e-21,0.0,0.0010436842597596474,0.0007429968855396929,0.0,-0.00024325940763114673,0.0,-0.00034273525284966855
11,0.00172,118.372,9.52711,-0.0432408,33.8182,-1.93279,-0.196005,0.00158071,-0.00038462,-0.000635894,0.00107766,4.57168e-05,-6.96868e-06,0.00035733,0.001581959980584191,0.0010782408841842894,4.5717845028825366e-05,-0.00038454604320981023,-6.9686557188086695e-06,-0.0006356918622587582
12,0.0025849,120.421,10.4415,0.0747243,35.4558,-3.03161,-0.370145,0.00242493,-0.000637236,-0.00121399,0.00144731,0.000270824,-1.87451e-05,0.00130232,0.002427872520740726,0.0014483578585824386,0.0002708606761303578,-0.0006370330082603459,-1.874492431175323e-05,-0.0012132534122402117
13,0.0034499,122.275,10.9469,0.0508033,36.8755,-3.9003,-0.521782,0.0032655,-0.000887813,-0.00179374,0.00182732,0.000494468,-3.25752e-05,0.00225128,0.0032708375534706846,0.0018289905665895834,0.000494590269453532,-0.0008874190106434865,-3.2574669433960146e-05,-0.0017921322098690684
14,0.0043149,124.19,11.5731,0.0709464,38.1374,-4.68885,-0.623731,0.00410261,-0.00113212,-0.00237531,0.00221573,0.000713938,-4.66192e-05,0.00320233,0.004111037225004166,0.0022181865437271853,0.0007141929143945625,-0.0011314793939232182,-4.661811334194521e-05,-0.0023724911834980267
15,0.0056123,126.697,12.2178,-0.0842396,39.9262,-5.76534,-0.792876,0.00534985,-0.00148997,-0.00325154,0.00282228,0.00103369,-7.2192e-05,0.00463541,0.0053641860012618725,0.0028262663815452616,0.0010342244416412516,-0.0014888605457857862,-7.218939422026782e-05,-0.0032462594686509805
16,0.0060989,127.788,12.6451,0.0911137,40.5798,-6.20867,-0.848203,0.0058162,-0.0016219,-0.00357853,0.00305257,0.00114974,-8.20138e-05,0.0051727,0.005833146930869004,0.0030572338361571916,0.0011504012044138978,-0.0016205854309908618,-8.201043696021149e-05,-0.0035721346923940356
17,0.0068287,129.052,13.0246,-0.00279737,41.5464,-6.82383,-0.941515,0.00651288,-0.00181737,-0.00407295,0.00340632,0.00132184,-9.82469e-05,0.00598199,0.0065341349214766975,0.003412128100848788,0.0013227140155531725,-0.001815719583099007,-9.824207393138717e-05,-0.00406466678866646
18,0.0079234,130.946,13.533,-0.0575183,42.9004,-7.71866,-1.0589,0.0075531,-0.00210554,-0.0048147,0.00394966,0.00157061,-0.000124028,0.00719868,0.007581696612155575,0.003957470186199297,0.0015718440538738943,-0.0021033249055836256,-0.0001240203088456182,-0.004803127911449101
