Time[s],Displacement[mm],Force[kN],EngStrain_longi,EngStress[MPa],TrueStrain,TrueStress[MPa],TrueStrainRate[1/s],PlasticStrain_longi,PlasticStress[MPa],PlasticStrain_thick,PlasticStrain_width,R-Value,Thickness[mm],Width[mm], Young's Modulus [MPa]
0.61000000,0.00000000,-0.00200000,0.00000000,-0.18084899,0.00000000,-0.18084899,0.00000000,0.00082492,120.02355995,-0.00000282,-0.00082210,0.76682736,1.10840000,9.97740000,89157.87697383
1.11000000,0.00043500,-0.00200000,0.00001322,-0.18084899,0.00001322,-0.18085138,0.00002644,0.00108734,122.87094523,-0.00013638,-0.00095096,0.00000000,0.00000000,0.00000000,0.00000000
1.61000000,0.00276800,0.07300000,0.00007589,6.60098824,0.00007589,6.60148919,0.00012533,0.00133336,124.44587232,-0.00027343,-0.00105993,0.00000000,0.00000000,0.00000000,0.00000000
2.11000000,0.00476600,0.16900000,0.00011344,15.28173991,0.00011344,15.28347354,0.00007510,0.00164062,125.75668268,-0.00049463,-0.00114599,0.00000000,0.00000000,0.00000000,0.00000000
2.61000000,0.00690000,0.25300000,0.00018433,22.87739761,0.00018432,22.88161468,0.00014176,0.00193177,127.33905908,-0.00067748,-0.00125429,0.00000000,0.00000000,0.00000000,0.00000000
3.11000000,0.00985700,0.34500000,0.00029400,31.19645129,0.00029396,31.20562305,0.00021928,0.00225156,128.56228540,-0.00088039,-0.00137117,0.00000000,0.00000000,0.00000000,0.00000000
3.61000000,0.01174000,0.40700000,0.00034733,36.80277007,0.00034727,36.81555290,0.00010663,0.00259454,129.60735623,-0.00111344,-0.00148110,0.00000000,0.00000000,0.00000000,0.00000000
4.11000000,0.01356700,0.47700000,0.00039322,43.13248483,0.00039314,43.14944548,0.00009174,0.00283310,130.91253934,-0.00121765,-0.00161545,0.00000000,0.00000000,0.00000000,0.00000000
4.61000000,0.01710200,0.56800000,0.00049800,51.36111401,0.00049788,51.38669184,0.00020946,0.00318341,131.86898637,-0.00144723,-0.00173618,0.00000000,0.00000000,0.00000000,0.00000000
5.11000000,0.02032200,0.64300000,0.00061778,58.14295125,0.00061759,58.17887067,0.00023942,0.00359614,133.10769287,-0.00174799,-0.00184815,0.00000000,0.00000000,0.00000000,0.00000000
5.61000000,0.02254400,0.73800000,0.00066889,66.73327841,0.00066867,66.77791556,0.00010216,0.00384706,134.14343040,-0.00185535,-0.00199171,0.00000000,0.00000000,0.00000000,0.00000000
6.11000000,0.02548800,0.83300000,0.00074456,75.32360558,0.00074428,75.37968819,0.00015123,0.00416352,135.00628992,-0.00205639,-0.00210713,0.00000000,0.00000000,0.00000000,0.00000000
6.61000000,0.02916500,0.90900000,0.00092322,82.19586732,0.00092280,82.27175237,0.00035704,0.00462255,135.88911301,-0.00236408,-0.00225846,0.00000000,0.00000000,0.00000000,0.00000000
7.11000000,0.03224000,0.98400000,0.00103589,88.97770455,0.00103535,89.06987557,0.00022511,0.00495669,137.02930178,-0.00255386,-0.00240283,0.00000000,0.00000000,0.00000000,0.00000000
7.61000000,0.03620500,1.07500000,0.00110089,97.20633373,0.00110028,97.31334711,0.00012986,0.00530540,137.80725319,-0.00278414,-0.00252126,0.00000000,0.00000000,0.00000000,0.00000000
8.11000000,0.04105400,1.14100000,0.00129856,103.17435050,0.00129771,103.30832813,0.00039486,0.00568637,138.68152281,-0.00298803,-0.00269834,0.00000000,0.00000000,0.00000000,0.00000000
8.61000000,0.04660400,1.20100000,0.00162133,108.59982029,0.00162002,108.77589680,0.00064461,0.00602945,139.55116125,-0.00319500,-0.00283444,0.00000000,0.00000000,0.00000000,0.00000000
9.11000000,0.05468600,1.26100000,0.00183178,114.02529008,0.00183010,114.23415907,0.00042016,0.00645541,140.43306440,-0.00348133,-0.00297407,0.00000000,0.00000000,0.00000000,0.00000000
9.61000000,0.06434600,1.29600000,0.00209856,117.19014746,0.00209636,117.43607749,0.00053251,0.00683053,141.39992491,-0.00371084,-0.00311969,0.00000000,0.00000000,0.00000000,0.00000000
10.11000000,0.07477400,1.32400000,0.00251856,119.72203336,0.00251539,120.02355995,0.00083807,0.00709603,142.26044450,-0.00381737,-0.00327865,0.00000000,0.00000000,0.00000000,0.00000000
10.61000000,0.08610600,1.35500000,0.00282189,122.52519275,0.00281791,122.87094523,0.00060505,0.00754495,143.05626274,-0.00411861,-0.00342634,0.00000000,0.00000000,0.00000000,0.00000000
11.11000000,0.09671100,1.37200000,0.00309089,124.06240919,0.00308612,124.44587232,0.00053641,0.00795915,143.75626240,-0.00438097,-0.00357817,0.00000000,0.00000000,0.00000000,0.00000000
11.61000000,0.10877400,1.38600000,0.00341767,125.32835214,0.00341184,125.75668268,0.00065144,0.00826691,144.71606733,-0.00454031,-0.00372659,0.00000000,0.00000000,0.00000000,0.00000000
12.11000000,0.11969500,1.40300000,0.00373222,126.86556858,0.00372527,127.33905908,0.00062687,0.00865313,145.41317353,-0.00476571,-0.00388742,0.00000000,0.00000000,0.00000000,0.00000000
12.61000000,0.13241300,1.41600000,0.00407056,128.04108704,0.00406229,128.56228540,0.00067404,0.00903809,146.11062583,-0.00502766,-0.00401043,0.00000000,0.00000000,0.00000000,0.00000000
13.11000000,0.14364900,1.42700000,0.00442978,129.03575650,0.00442000,129.60735623,0.00071540,0.00939094,146.98719535,-0.00521634,-0.00417460,0.00000000,0.00000000,0.00000000,0.00000000
13.61000000,0.15651400,1.44100000,0.00468789,130.30169945,0.00467693,130.91253934,0.00051388,0.00982708,147.69333307,-0.00549587,-0.00433122,0.00000000,0.00000000,0.00000000,0.00000000
14.11000000,0.16824100,1.45100000,0.00505344,131.20594442,0.00504072,131.86898637,0.00072757,0.01013909,148.56507139,-0.00565211,-0.00448698,0.00000000,0.00000000,0.00000000,0.00000000
14.61000000,0.18104500,1.46400000,0.00548589,132.38146287,0.00547090,133.10769287,0.00086036,0.01050746,149.35403595,-0.00586241,-0.00464505,0.00000000,0.00000000,0.00000000,0.00000000
15.11000000,0.19214100,1.47500000,0.00575289,133.37613233,0.00573640,134.14343040,0.00053102,0.01097493,150.15849225,-0.00617398,-0.00480095,0.00000000,0.00000000,0.00000000,0.00000000
15.61000000,0.20482100,1.48400000,0.00608344,134.18995280,0.00606502,135.00628992,0.00065722,0.01130878,150.75978690,-0.00635633,-0.00495246,0.00000000,0.00000000,0.00000000,0.00000000
16.11000000,0.21644000,1.49300000,0.00655789,135.00377327,0.00653648,135.88911301,0.00094293,0.01162770,151.63483212,-0.00651046,-0.00511724,0.00000000,0.00000000,0.00000000,0.00000000
16.61000000,0.22936500,1.50500000,0.00691044,136.08886723,0.00688668,137.02930178,0.00070039,0.01206407,152.25264525,-0.00677276,-0.00529130,0.00000000,0.00000000,0.00000000,0.00000000
17.11000000,0.24186500,1.51300000,0.00727267,136.81226320,0.00724635,137.80725319,0.00071934,0.01242922,152.95202177,-0.00698791,-0.00544132,0.00000000,0.00000000,0.00000000,0.00000000
17.61000000,0.25430300,1.52200000,0.00766889,137.62608367,0.00763963,138.68152281,0.00078657,0.01279665,153.74423937,-0.00718180,-0.00561485,0.00000000,0.00000000,0.00000000,0.00000000
18.11000000,0.26601700,1.53100000,0.00802700,138.43990414,0.00799496,139.55116125,0.00071065,0.01318728,154.44860417,-0.00740797,-0.00577931,0.00000000,0.00000000,0.00000000,0.00000000
18.61000000,0.27834500,1.54000000,0.00846900,139.25372460,0.00843334,140.43306440,0.00087677,0.01349939,155.23335726,-0.00755451,-0.00594489,0.00000000,0.00000000,0.00000000,0.00000000
19.11000000,0.29037000,1.55000000,0.00886111,140.15796957,0.00882208,141.39992491,0.00077749,0.01393126,155.85313574,-0.00781363,-0.00611763,0.00000000,0.00000000,0.00000000,0.00000000
19.61000000,0.30204300,1.55900000,0.00914122,140.97179004,0.00909969,142.26044450,0.00055522,0.01431629,156.65035339,-0.00801820,-0.00629809,0.00000000,0.00000000,0.00000000,0.00000000
20.11000000,0.31416600,1.56700000,0.00960567,141.69518601,0.00955983,143.05626274,0.00092026,0.01462941,157.34466862,-0.00816491,-0.00646451,0.00000000,0.00000000,0.00000000,0.00000000
20.61000000,0.32599400,1.57400000,0.01003389,142.32815749,0.00998388,143.75626240,0.00084812,0.01504475,158.05560761,-0.00847801,-0.00656674,0.00000000,0.00000000,0.00000000,0.00000000
21.11000000,0.33833200,1.58400000,0.01035844,143.23240245,0.01030516,144.71606733,0.00064256,0.01544530,158.76477194,-0.00868339,-0.00676191,0.00000000,0.00000000,0.00000000,0.00000000
21.61000000,0.35017600,1.59100000,0.01075867,143.86537393,0.01070120,145.41317353,0.00079208,0.01577751,159.37129394,-0.00885474,-0.00692277,0.00000000,0.00000000,0.00000000,0.00000000
22.11000000,0.36248300,1.59800000,0.01115778,144.49834540,0.01109599,146.11062583,0.00078957,0.01614727,160.16885758,-0.00907324,-0.00707404,0.00000000,0.00000000,0.00000000,0.00000000
22.61000000,0.37416300,1.60700000,0.01152711,145.31216587,0.01146118,146.98719535,0.00073038,0.01652307,160.78328296,-0.00925310,-0.00726997,0.00000000,0.00000000,0.00000000,0.00000000
23.11000000,0.38655700,1.61400000,0.01197844,145.94513735,0.01190727,147.69333307,0.00089218,0.01687915,161.48735092,-0.00945014,-0.00742901,0.00000000,0.00000000,0.00000000,0.00000000
23.61000000,0.39777700,1.62300000,0.01230667,146.75895781,0.01223156,148.56507139,0.00064857,0.01727889,162.19901329,-0.00970822,-0.00757067,0.00000000,0.00000000,0.00000000,0.00000000
24.11000000,0.41018600,1.63100000,0.01269089,147.48235379,0.01261103,149.35403595,0.00075896,0.01762380,162.90227967,-0.00990043,-0.00772337,0.00000000,0.00000000,0.00000000,0.00000000
24.61000000,0.42132200,1.63900000,0.01317589,148.20574976,0.01308984,150.15849225,0.00095761,0.01796020,163.41965428,-0.01006553,-0.00789467,0.00000000,0.00000000,0.00000000,0.00000000
25.11000000,0.43359600,1.64500000,0.01352278,148.74829674,0.01343216,150.75978690,0.00068464,0.01838000,164.22865568,-0.01032600,-0.00805400,0.00000000,0.00000000,0.00000000,0.00000000
25.61000000,0.44482200,1.65400000,0.01385856,149.56211721,0.01376340,151.63483212,0.00066249,0.01877681,164.84938732,-0.01056135,-0.00821546,0.00000000,0.00000000,0.00000000,0.00000000
26.11000000,0.45734500,1.66000000,0.01430989,150.10466418,0.01420847,152.25264525,0.00089013,0.01910910,165.36729770,-0.01074255,-0.00836655,0.00000000,0.00000000,0.00000000,0.00000000
26.61000000,0.46882000,1.66700000,0.01469033,150.73763566,0.01458348,152.95202177,0.00075001,0.01947750,166.16945172,-0.01095118,-0.00852632,0.00000000,0.00000000,0.00000000,0.00000000
27.11000000,0.48112700,1.67500000,0.01507456,151.46103163,0.01496206,153.74423937,0.00075718,0.01983502,166.69235916,-0.01114918,-0.00868584,0.00000000,0.00000000,0.00000000,0.00000000
