Time[s],Displacement[mm],Force[kN],AxStrain_1,AxStrain_2,Thickness[mm],OuterWidth[mm],InnerWidth[mm]
0.64,0,-0.0055575,0,0,1.1166,20,10.039
1.14,0.000108,0.0026359,9.0996e-05,0,0,0,0
1.64,0.000662,0.012295,0.00013299,0,0,0,0
2.14,0.000814,0.032714,0.00020798,0,0,0,0
2.64,0.001674,0.058718,0.00014999,0,0,0,0
3.14,0.00194,0.085568,0.00014299,0,0,0,0
3.64,0.002207,0.10771,0.00010899,0,0,0,0
4.14,0.002629,0.12429,3.8999e-05,0,0,0,0
4.64,0.002841,0.13943,0.00014299,0,0,0,0
5.14,0.003177,0.156,0.00026297,0,0,0,0
5.64,0.003352,0.17286,0.00012799,0,0,0,0
6.14,0.003619,0.18842,0.00014599,0,0,0,0
6.64,0.003682,0.20014,0.00022997,0,0,0,0
7.14,0.003876,0.20943,6.8998e-05,0,0,0,0
7.64,0.00392,0.22057,4.7999e-05,0,0,0,0
8.14,0.004228,0.23371,0.00016499,0,0,0,0
8.64,0.004604,0.24786,0.00022198,0,0,0,0
9.14,0.004885,0.26214,7.7997e-05,0,0,0,0
9.64,0.005057,0.276,0.00012099,0,0,0,0
10.14,0.005392,0.28986,0.00018998,0,0,0,0
10.64,0.005794,0.30414,0.00018798,0,0,0,0
11.14,0.006123,0.31771,7.9997e-05,0,0,0,0
11.64,0.00642,0.33115,0.00024897,0,0,0,0
12.14,0.006689,0.346,0.0004529,0,0,0,0
12.64,0.007392,0.36114,0.00030695,0,0,0,0
13.14,0.007517,0.37615,0.00039292,0,0,0,0
13.64,0.007768,0.39085,0.00018098,0,0,0,0
14.14,0.008174,0.405,0.00038892,0,0,0,0
14.64,0.008524,0.41915,0.00029496,0,0,0,0
15.14,0.008558,0.43385,0.00017498,0,0,0,0
15.64,0.00885,0.448,0.00020098,0,0,0,0
16.14,0.008944,0.46215,0.00034894,0,0,0,0
16.64,0.009283,0.478,0.00038593,0,0,0,0
17.14,0.009447,0.49385,0.00019498,0,0,0,0
17.64,0.009739,0.50915,0.00036893,0,0,0,0
18.14,0.009954,0.52385,0.00030195,0,0,0,0
18.64,0.010163,0.538,0.00035894,0,0,0,0
19.14,0.010522,0.55215,0.0004499,0,0,0,0
19.64,0.010918,0.56685,0.00031595,0,0,0,0
20.14,0.011197,0.58129,0.00032195,0,0,0,0
20.64,0.011704,0.59586,0.00036593,0,0,0,0
21.14,0.012137,0.61171,0.00053386,0,0,0,0
21.64,0.012462,0.62743,0.00040992,0,0,0,0
22.14,0.013161,0.642,0.0004529,0,0,0,0
22.64,0.013543,0.65686,0.00052686,0,0,0,0
23.14,0.01405,0.67185,0.00048988,0,0,0,0
23.64,0.014561,0.68715,0.0004499,0,0,0,0
24.14,0.015081,0.70185,0.00050387,0,0,0,0
24.64,0.015276,0.71629,0.00058083,0,0,0,0
25.14,0.015823,0.73086,0.0004399,0,0,0,0
25.64,0.016058,0.747,0.00046289,0,0,0,0
26.14,0.016407,0.76285,0.00075472,0,0,0,0
26.64,0.016558,0.77815,0.00052386,0,0,0,0
27.14,0.01683,0.79285,0.00054385,0,0,0,0
27.64,0.017008,0.807,0.0006278,0,0,0,0
28.14,0.017401,0.82115,0.0006278,0,0,0,0
28.64,0.017535,0.83585,0.00052386,0,0,0,0
29.14,0.017868,0.85,0.00068177,0,0,0,0
29.64,0.017952,0.86415,0.00067077,0,0,0,0
30.14,0.018546,0.87971,0.00049988,0,0,0,0
30.64,0.018838,0.89514,0.00058783,0,0,0,0
31.14,0.01916,0.90929,0.00057683,0,0,0,0
31.64,0.01956,0.92357,0.00061781,0,0,0,0
32.14,0.020205,0.93814,0.0006348,0,0,0,0
32.64,0.020913,0.95315,0.00067477,0,0,0,0
33.14,0.0214,0.96785,0.00057783,0,0,0,0
33.64,0.021695,0.982,0.00070175,0,0,0,0
34.14,0.022263,0.99586,0.00073473,0,0,0,0
34.64,0.022723,1.011,0.00087562,0,0,0,0
35.14,0.023307,1.0261,0.0010504,0,0,0,0
35.64,0.023623,1.0409,0.00088561,0,0,0,0
36.14,0.024059,1.0551,0.0010634,0,0,0,0
36.64,0.024576,1.069,0.0010475,0,0,0,0
37.14,0.024976,1.0829,0.00093257,0,0,0,0
37.64,0.025335,1.0971,0.00090659,0,0,0,0
38.14,0.025725,1.1107,0.00096354,0,0,0,0
38.64,0.025809,1.1241,0.00074872,0,0,0,0
39.14,0.026238,1.139,0.0010105,0,0,0,0
39.64,0.026668,1.1539,0.00094655,0,0,0,0
40.14,0.026924,1.1681,0.00085963,0,0,0,0
40.64,0.027313,1.1819,0.00097353,0,0,0,0
41.14,0.028092,1.1953,0.00094655,0,0,0,0
41.64,0.028307,1.2086,0.00093656,0,0,0,0
42.14,0.028952,1.2221,0.00094655,0,0,0,0
42.64,0.029442,1.235,0.0010165,0,0,0,0
43.14,0.029925,1.2479,0.0010574,0,0,0,0
43.64,0.030798,1.2611,0.0011443,0,0,0,0
44.14,0.031413,1.2749,0.0011843,0,0,0,0
44.64,0.03198,1.289,0.0012982,0,0,0,0
45.14,0.032527,1.3031,0.0012982,0,0,0,0
45.64,0.033148,1.3157,0.0013121,0,0,0,0
46.14,0.033914,1.3279,0.0014929,0,0,0,0
46.64,0.034508,1.3404,0.0015668,0,0,0,0
47.14,0.035099,1.3527,0.0015967,0,0,0,0
47.64,0.035932,1.3646,0.0018183,0,0,0,0
48.14,0.03661,1.377,0.0020389,0,0,0,0
48.64,0.037614,1.3889,0.0021467,0,0,0,0
49.14,0.038718,1.3993,0.002434,0,0,0,0
49.64,0.040111,1.4084,0.0026186,0,0,0,0
50.14,0.041508,1.4167,0.00284,0,0,0,0
50.64,0.042868,1.4249,0.0031441,0,0,0,0
51.14,0.044654,1.4331,0.0033185,0,0,0,0
51.64,0.046322,1.441,0.0036563,0,0,0,0
52.14,0.048327,1.4486,0.0038506,0,0,0,0
52.64,0.049781,1.4564,0.0039741,0,0,0,0
53.14,0.051869,1.4646,0.0042719,0,0,0,0
53.64,0.053359,1.4727,0.0044481,0,0,0,0
54.14,0.055199,1.4807,0.0047995,0,0,0,0
54.64,0.056764,1.4877,0.0050134,0,0,0,0
55.14,0.058563,1.4946,0.0053775,0,0,0,0
55.64,0.060336,1.5014,0.0057315,0,0,0,0
56.14,0.061964,1.508,0.0060417,0,0,0,0
56.64,0.063895,1.5143,0.0063021,0,0,0,0
57.14,0.066013,1.521,0.0066488,0,0,0,0
57.64,0.067799,1.5277,0.0069925,0,0,0,0
58.14,0.069995,1.5343,0.0072159,0,0,0,0
58.64,0.072254,1.5404,0.0074422,0,0,0,0
