Time[s],Displacement[mm],Force[kN],AxStrain_1,AxStrain_2,Thickness[mm],OuterWidth[mm],InnerWidth[mm]
0.62,0,-0.0044298,0,0,1.1135,20,10.123
1.12,-2.6e-05,0.0023364,4.5999e-05,0,0,0,0
1.62,0.000526,0.010581,-6e-06,0,0,0,0
2.12,0.001103,0.029714,-0.00016501,0,0,0,0
2.62,0.00136,0.055004,-8.9004e-05,0,0,0,0
3.12,0.0019,0.080423,3.3999e-05,0,0,0,0
3.62,0.00186,0.10056,1.3e-05,0,0,0,0
4.12,0.002349,0.11472,-3e-06,0,0,0,0
4.62,0.002562,0.12972,-4.1001e-05,0,0,0,0
5.12,0.002649,0.14757,-7.3003e-05,0,0,0,0
5.62,0.003111,0.16615,0.00016399,0,0,0,0
6.12,0.003447,0.18414,4.6999e-05,0,0,0,0
6.62,0.003857,0.20143,-9.3004e-05,0,0,0,0
7.12,0.004026,0.21471,6.0998e-05,0,0,0,0
7.62,0.00394,0.22371,0.00012299,0,0,0,0
8.12,0.003974,0.232,0.00010799,0,0,0,0
8.62,0.0044,0.24386,0.00030395,0,0,0,0
9.12,0.004557,0.25843,0.00018698,0,0,0,0
9.62,0.005187,0.27243,0.00020098,0,0,0,0
10.12,0.005389,0.28615,0.00022597,0,0,0,0
10.62,0.005767,0.30014,0.00020198,0,0,0,0
11.12,0.005996,0.314,0.00026297,0,0,0,0
11.62,0.006571,0.32815,0.00026197,0,0,0,0
12.12,0.006895,0.34257,0.00032195,0,0,0,0
12.62,0.007488,0.35715,0.00018198,0,0,0,0
13.12,0.007614,0.37229,0.00026496,0,0,0,0
13.62,0.00804,0.38785,0.00011399,0,0,0,0
14.12,0.008375,0.402,0.00032895,0,0,0,0
14.62,0.008556,0.41615,0.00033594,0,0,0,0
15.12,0.008652,0.43085,0.00022198,0,0,0,0
15.62,0.008917,0.44529,0.00022198,0,0,0,0
16.12,0.009357,0.45957,0.00024497,0,0,0,0
16.62,0.009434,0.47443,0.00019098,0,0,0,0
17.12,0.009679,0.48986,0.00025197,0,0,0,0
17.62,0.010065,0.50629,0.00024797,0,0,0,0
18.12,0.010364,0.52257,0.00022198,0,0,0,0
18.62,0.010464,0.53729,0.00014099,0,0,0,0
19.12,0.010958,0.55186,0.00045989,0,0,0,0
19.62,0.011159,0.56714,0.00037293,0,0,0,0
20.12,0.011408,0.582,0.00035594,0,0,0,0
20.62,0.012099,0.59715,0.00047289,0,0,0,0
21.12,0.012543,0.61285,0.00046289,0,0,0,0
21.62,0.012767,0.62886,0.00042991,0,0,0,0
22.12,0.013321,0.64529,0.00051387,0,0,0,0
22.62,0.01413,0.66185,0.00057084,0,0,0,0
23.12,0.014634,0.677,0.00042991,0,0,0,0
23.62,0.015128,0.69215,0.00057384,0,0,0,0
24.12,0.015718,0.70785,0.00050387,0,0,0,0
24.62,0.016101,0.723,0.00065778,0,0,0,0
25.12,0.016444,0.73815,0.00046989,0,0,0,0
25.62,0.01681,0.75385,0.00053386,0,0,0,0
26.12,0.017038,0.77015,0.00048288,0,0,0,0
26.62,0.017521,0.78671,0.00050687,0,0,0,0
27.12,0.017837,0.80314,0.00058083,0,0,0,0
27.62,0.018052,0.818,0.00062381,0,0,0,0
28.12,0.018293,0.83315,0.00057384,0,0,0,0
28.62,0.018347,0.84885,0.00047988,0,0,0,0
29.12,0.018582,0.864,0.00055684,0,0,0,0
