Time[s],Displacement[mm],Force[kN],AxStrain_1,AxStrain_2,Thickness[mm],OuterWidth[mm],InnerWidth[mm]
0.62,0,-0.0042109,0,0,1.1177,20,10.066
1.12,-0.000685,0.0019713,-5.0001e-05,0,0,0,0
1.62,0.00021,0.009581,-6.5002e-05,0,0,0,0
2.12,0.000253,0.029718,-6.9002e-05,0,0,0,0
2.62,0.001094,0.055282,1.4e-05,0,0,0,0
3.12,0.00115,0.079427,0.00013199,0,0,0,0
3.62,0.001586,0.098423,6.4998e-05,0,0,0,0
4.12,0.00232,0.11386,5.8998e-05,0,0,0,0
4.62,0.003016,0.12972,4.7999e-05,0,0,0,0
5.12,0.002809,0.14871,0.00018498,0,0,0,0
5.62,0.002842,0.16814,8.5996e-05,0,0,0,0
6.12,0.003298,0.18571,9.9995e-05,0,0,0,0
6.62,0.003847,0.20286,3.5999e-05,0,0,0,0
7.12,0.00436,0.21814,0.00013799,0,0,0,0
7.62,0.004427,0.22914,-4.6001e-05,0,0,0,0
8.12,0.004359,0.23772,3.9999e-05,0,0,0,0
8.62,0.004649,0.24886,2.3e-05,0,0,0,0
9.12,0.004782,0.26243,-6e-06,0,0,0,0
9.62,0.005031,0.27686,0.00016299,0,0,0,0
10.12,0.005549,0.29085,0.00020498,0,0,0,0
10.62,0.006393,0.30429,0.00013599,0,0,0,0
11.12,0.00684,0.31786,0.00026896,0,0,0,0
11.62,0.007164,0.33214,0.00029696,0,0,0,0
12.12,0.007727,0.346,0.00031395,0,0,0,0
12.62,0.007762,0.35986,0.00042291,0,0,0,0
13.12,0.008331,0.375,0.00024497,0,0,0,0
13.62,0.008652,0.39043,0.00043291,0,0,0,0
14.12,0.008777,0.40557,0.00025197,0,0,0,0
14.62,0.008944,0.42014,0.0004469,0,0,0,0
15.12,0.009232,0.434,0.00026197,0,0,0,0
15.62,0.009675,0.44815,0.0004569,0,0,0,0
16.12,0.009679,0.46314,0.00029496,0,0,0,0
16.62,0.009877,0.478,0.00030895,0,0,0,0
17.12,0.010209,0.49286,0.00028496,0,0,0,0
17.62,0.010716,0.509,0.00022198,0,0,0,0
18.12,0.011126,0.52485,0.00032595,0,0,0,0
18.62,0.011374,0.54043,0.00040992,0,0,0,0
19.12,0.011532,0.55585,0.00035594,0,0,0,0
19.62,0.012056,0.571,0.00057384,0,0,0,0
20.12,0.012271,0.58586,0.00032195,0,0,0,0
20.62,0.012532,0.60114,0.0004529,0,0,0,0
21.12,0.013221,0.616,0.00057384,0,0,0,0
21.62,0.013573,0.63086,0.00052386,0,0,0,0
22.12,0.014084,0.64729,0.00059083,0,0,0,0
22.62,0.014886,0.66385,0.00067077,0,0,0,0
23.12,0.015201,0.68015,0.00060082,0,0,0,0
23.62,0.015742,0.69585,0.00060082,0,0,0,0
24.12,0.01646,0.71071,0.00075472,0,0,0,0
24.62,0.016739,0.72543,0.00064079,0,0,0,0
25.12,0.017233,0.74085,0.00074472,0,0,0,0
25.62,0.017548,0.756,0.00072174,0,0,0,0
26.12,0.017763,0.77086,0.00073173,0,0,0,0
26.62,0.018361,0.787,0.00057384,0,0,0,0
27.12,0.018639,0.80314,0.00065079,0,0,0,0
27.62,0.019029,0.81886,0.00071175,0,0,0,0
28.12,0.019052,0.83414,0.00073473,0,0,0,0
28.62,0.019324,0.849,0.00070475,0,0,0,0
29.12,0.019824,0.86386,0.00058783,0,0,0,0
29.62,0.020022,0.87914,0.00065479,0,0,0,0
30.12,0.020281,0.894,0.00071175,0,0,0,0
30.62,0.020882,0.90886,0.00069776,0,0,0,0
31.12,0.021171,0.925,0.00073173,0,0,0,0
31.62,0.021772,0.94085,0.0006308,0,0,0,0
32.12,0.022171,0.95615,0.0006278,0,0,0,0
32.62,0.022453,0.97114,0.0007687,0,0,0,0
33.12,0.02301,0.98571,0.00051387,0,0,0,0
33.62,0.023621,1.0001,0.00068477,0,0,0,0
34.12,0.02436,1.0149,0.00086563,0,0,0,0
34.62,0.024994,1.0293,0.00085264,0,0,0,0
35.12,0.025532,1.0436,0.00083865,0,0,0,0
35.62,0.025797,1.059,0.00087562,0,0,0,0
36.12,0.0262,1.0741,0.00087562,0,0,0,0
36.62,0.026535,1.0891,0.00085863,0,0,0,0
37.12,0.026982,1.1039,0.00079169,0,0,0,0
37.62,0.027492,1.118,0.00087262,0,0,0,0
38.12,0.027825,1.1319,0.0009995,0,0,0,0
38.62,0.028214,1.1461,0.00095255,0,0,0,0
39.12,0.028506,1.1597,0.00081167,0,0,0,0
39.62,0.029057,1.1734,0.00078869,0,0,0,0
40.12,0.029685,1.1884,0.00093956,0,0,0,0
40.62,0.03004,1.2034,0.00095255,0,0,0,0
41.12,0.030554,1.2176,0.0007787,0,0,0,0
41.62,0.031132,1.2311,0.00097353,0,0,0,0
42.12,0.031874,1.2443,0.0010305,0,0,0,0
42.62,0.032474,1.2573,0.0011344,0,0,0,0
43.12,0.033233,1.2704,0.0010435,0,0,0,0
43.62,0.033995,1.2827,0.0012342,0,0,0,0
44.12,0.034922,1.2949,0.0011104,0,0,0,0
44.62,0.035593,1.3077,0.001396,0,0,0,0
45.12,0.036433,1.3201,0.0016137,0,0,0,0
45.62,0.03752,1.331,0.0019491,0,0,0,0
46.12,0.038628,1.3401,0.0022535,0,0,0,0
46.62,0.040065,1.348,0.0028659,0,0,0,0
47.12,0.041784,1.355,0.0031271,0,0,0,0
47.62,0.043416,1.3617,0.0035686,0,0,0,0
48.12,0.045387,1.3683,0.0039333,0,0,0,0
48.62,0.047072,1.3753,0.0040607,0,0,0,0
49.12,0.049076,1.3827,0.0041743,0,0,0,0
49.62,0.051443,1.3897,0.0045118,0,0,0,0
50.12,0.05337,1.3966,0.0044252,0,0,0,0
50.62,0.055394,1.4031,0.0046661,0,0,0,0
51.12,0.057496,1.4093,0.0049398,0,0,0,0
51.62,0.059665,1.4153,0.0051139,0,0,0,0
52.12,0.061696,1.4217,0.0053308,0,0,0,0
52.62,0.063546,1.4277,0.0055177,0,0,0,0
53.12,0.065483,1.4336,0.0057614,0,0,0,0
53.62,0.067528,1.4397,0.0058817,0,0,0,0
54.12,0.069629,1.4457,0.0063448,0,0,0,0
54.62,0.071889,1.4513,0.0065753,0,0,0,0
55.12,0.07393,1.4567,0.0067889,0,0,0,0
55.62,0.076263,1.462,0.0073926,0,0,0,0
56.12,0.078596,1.4673,0.0077549,0,0,0,0
56.62,0.081275,1.4724,0.0080217,0,0,0,0
57.12,0.083552,1.4773,0.0085484,0,0,0,0
57.62,0.085771,1.4823,0.0088745,0,0,0,0
58.12,0.088151,1.4877,0.0088646,0,0,0,0
58.62,0.090219,1.4927,0.0090172,0,0,0,0
59.12,0.092385,1.4976,0.009154,0,0,0,0
59.62,0.094483,1.5024,0.0092432,0,0,0,0
60.12,0.096796,1.507,0.009147,0,0,0,0
60.62,0.098925,1.5116,0.0091966,0,0,0,0
61.12,0.10143,1.5164,0.0092501,0,0,0,0
61.62,0.10384,1.521,0.0093799,0,0,0,0
62.12,0.10645,1.5253,0.0095295,0,0,0,0
62.62,0.10897,1.5297,0.0096394,0,0,0,0
63.12,0.11162,1.5343,0.010137,0,0,0,0
63.62,0.11388,1.539,0.010078,0,0,0,0
64.12,0.11615,1.5437,0.010563,0,0,0,0
64.62,0.11855,1.548,0.010729,0,0,0,0
65.12,0.12075,1.5523,0.011094,0,0,0,0
65.62,0.12326,1.5567,0.011556,0,0,0,0
66.12,0.12547,1.5607,0.011908,0,0,0,0
66.62,0.12801,1.5646,0.012412,0,0,0,0
67.12,0.13029,1.569,0.012438,0,0,0,0
67.62,0.13281,1.5734,0.012637,0,0,0,0
68.12,0.13556,1.5776,0.01289,0,0,0,0
68.62,0.13821,1.5814,0.013029,0,0,0,0
69.12,0.14067,1.5853,0.013363,0,0,0,0
69.62,0.14315,1.5893,0.013198,0,0,0,0
70.12,0.14565,1.5934,0.013276,0,0,0,0
70.62,0.14774,1.5973,0.013347,0,0,0,0
71.12,0.15025,1.601,0.013274,0,0,0,0
71.62,0.15269,1.6047,0.013413,0,0,0,0
72.12,0.155,1.6086,0.013337,0,0,0,0
72.62,0.15744,1.6127,0.013598,0,0,0,0
73.12,0.15988,1.6167,0.01384,0,0,0,0
73.62,0.16258,1.62,0.013893,0,0,0,0
74.12,0.16513,1.6236,0.01424,0,0,0,0
74.62,0.16811,1.6274,0.014532,0,0,0,0
75.12,0.17079,1.631,0.014932,0,0,0,0
75.62,0.17318,1.6346,0.015213,0,0,0,0
76.12,0.17574,1.6387,0.015365,0,0,0,0
76.62,0.17807,1.6427,0.015762,0,0,0,0
77.12,0.18054,1.6463,0.016152,0,0,0,0
77.62,0.18295,1.6497,0.016363,0,0,0,0
78.12,0.18532,1.653,0.016456,0,0,0,0
78.62,0.18787,1.6563,0.016568,0,0,0,0
79.12,0.19058,1.6597,0.016657,0,0,0,0
79.62,0.19329,1.663,0.016687,0,0,0,0
80.12,0.19609,1.6663,0.016666,0,0,0,0
80.62,0.19882,1.67,0.016855,0,0,0,0
81.12,0.20125,1.6737,0.016799,0,0,0,0
81.62,0.20403,1.6773,0.016872,0,0,0,0
82.12,0.20668,1.6807,0.016974,0,0,0,0
82.62,0.20907,1.684,0.017162,0,0,0,0
83.12,0.21157,1.6873,0.017294,0,0,0,0
83.62,0.21401,1.6907,0.017531,0,0,0,0
84.12,0.21675,1.694,0.017762,0,0,0,0
84.62,0.21949,1.6973,0.017848,0,0,0,0
85.12,0.22213,1.7007,0.018188,0,0,0,0
85.62,0.22536,1.704,0.018554,0,0,0,0
86.12,0.22805,1.7073,0.01885,0,0,0,0
86.62,0.23073,1.7107,0.019074,0,0,0,0
87.12,0.23332,1.714,0.019394,0,0,0,0
87.62,0.23604,1.717,0.019447,0,0,0,0
88.12,0.23865,1.72,0.019848,0,0,0,0
88.62,0.24107,1.723,0.020157,0,0,0,0
89.12,0.24351,1.7263,0.01998,0,0,0,0
89.62,0.24631,1.73,0.020068,0,0,0,0
90.12,0.24899,1.7334,0.020016,0,0,0,0
90.62,0.25186,1.7366,0.020174,0,0,0,0
91.12,0.25456,1.7397,0.020318,0,0,0,0
91.62,0.25766,1.7427,0.020368,0,0,0,0
