Time[s],Displacement longi[mm],Force[kN],Effective Strain,N/A,Thickness[mm],OuterWidth[mm],N/A
308.67,1.9225,0.60229,0,0,0,0,0
309.17,1.9258,0.60271,0,0,0,0,0
309.67,1.9291,0.603,0,0,0,0,0
310.17,1.9324,0.60271,0,0,0,0,0
310.67,1.9356,0.60257,0,0,0,0,0
311.17,1.9389,0.60271,0,0,0,0,0
311.67,1.9424,0.60271,0,0,0,0,0
312.17,1.9457,0.60229,0.8401,0,0,0,0
312.67,1.9488,0.602,0.8437,0,0,0,0
313.17,1.9523,0.60229,0.8475,0,0,0,0
313.67,1.9556,0.60243,0.8513,0,0,0,0
314.17,1.9588,0.60229,0.855,0,0,0,0
314.67,1.9622,0.602,0.8587,0,0,0,0
315.17,1.9655,0.602,0.8625,0,0,0,0
315.67,1.969,0.602,0.8661,0,0,0,0
316.17,1.9723,0.602,0.87,0,0,0,0
316.67,1.9757,0.602,0.8741,0,0,0,0
317.17,1.979,0.60171,0.8784,0,0,0,0
317.67,1.9825,0.60129,0.8827,0,0,0,0
318.17,1.9859,0.60071,0.8865,0,0,0,0
318.67,1.9891,0.6,0.8906,0,0,0,0
319.17,1.9925,0.59929,0.8945,0,0,0,0
319.67,1.996,0.59871,0.8986,0,0,0,0
320.17,1.9994,0.59829,0.9031,0,0,0,0
320.67,2.0026,0.59771,0.9088,0,0,0,0
