Time[s],Displacement[mm],Force[kN],EngStrain_longi,EngStress[MPa],TrueStrain,TrueStress[MPa],TrueStrainRate[1/s],PlasticStrain_longi,PlasticStress[MPa],PlasticStrain_thick,PlasticStrain_width,R-Value,Thickness[mm],Width[mm], Young's Modulus [MPa]
0.57000000,0.00000000,-0.00200000,0.00000000,-0.18079400,0.00000000,-0.18079400,0.00000000,0.00097347,116.28259724,-0.00028129,-0.00069218,0.67980449,1.11540000,9.91780000,76223.25745379
1.07000000,0.00041200,-0.00200000,0.00001811,-0.18079400,0.00001811,-0.18079727,0.00003622,0.00140482,117.24107376,-0.00052261,-0.00088221,0.00000000,0.00000000,0.00000000,0.00000000
1.57000000,0.00366500,0.05000000,0.00011144,4.51984996,0.00011144,4.52035367,0.00018665,0.00181152,118.37918954,-0.00075845,-0.00105307,0.00000000,0.00000000,0.00000000,0.00000000
2.07000000,0.00601300,0.15100000,0.00020478,13.64994687,0.00020476,13.65274208,0.00018664,0.00224587,119.52155893,-0.00101691,-0.00122896,0.00000000,0.00000000,0.00000000,0.00000000
2.57000000,0.00906100,0.25500000,0.00029089,23.05123478,0.00029085,23.05794013,0.00017218,0.00260605,120.74691294,-0.00125110,-0.00135495,0.00000000,0.00000000,0.00000000,0.00000000
3.07000000,0.01179200,0.34600000,0.00039978,31.27736170,0.00039970,31.28986570,0.00021770,0.00306850,121.71271247,-0.00154302,-0.00152548,0.00000000,0.00000000,0.00000000,0.00000000
3.57000000,0.01398000,0.40900000,0.00043867,36.97237265,0.00043857,36.98859120,0.00007775,0.00348470,122.67372227,-0.00180646,-0.00167824,0.00000000,0.00000000,0.00000000,0.00000000
4.07000000,0.01605400,0.47900000,0.00050211,43.30016259,0.00050199,43.32190408,0.00012683,0.00376160,123.80039388,-0.00190717,-0.00185443,0.00000000,0.00000000,0.00000000,0.00000000
4.57000000,0.01969000,0.57100000,0.00062822,51.61668651,0.00062802,51.64911326,0.00025208,0.00419220,124.67366400,-0.00217987,-0.00201233,0.00000000,0.00000000,0.00000000,0.00000000
5.07000000,0.02306400,0.64700000,0.00077856,58.48685844,0.00077825,58.53239371,0.00030046,0.00464992,125.55109642,-0.00247846,-0.00217147,0.00000000,0.00000000,0.00000000,0.00000000
5.57000000,0.02536400,0.72200000,0.00080644,65.26663338,0.00080612,65.31926729,0.00005573,0.00498126,126.59566623,-0.00265965,-0.00232161,0.00000000,0.00000000,0.00000000,0.00000000
6.07000000,0.02840900,0.81600000,0.00088256,73.76395130,0.00088217,73.82905208,0.00015209,0.00538818,127.55939930,-0.00289241,-0.00249577,0.00000000,0.00000000,0.00000000,0.00000000
6.57000000,0.03185700,0.90900000,0.00106278,82.17087222,0.00106221,82.25820160,0.00036009,0.00578923,128.34066231,-0.00313413,-0.00265510,0.00000000,0.00000000,0.00000000,0.00000000
7.07000000,0.03496900,0.98200000,0.00118589,88.76985316,0.00118519,88.87512434,0.00024595,0.00615237,129.39150445,-0.00333682,-0.00281555,0.00000000,0.00000000,0.00000000,0.00000000
7.57000000,0.03892400,1.07000000,0.00121200,96.72478908,0.00121127,96.84201952,0.00005216,0.00663402,130.18461252,-0.00364956,-0.00298446,0.00000000,0.00000000,0.00000000,0.00000000
8.07000000,0.04328200,1.13600000,0.00135378,102.69099102,0.00135286,102.83001181,0.00028319,0.00695797,130.86641586,-0.00379121,-0.00316675,0.00000000,0.00000000,0.00000000,0.00000000
8.57000000,0.04826200,1.19500000,0.00163244,108.02441397,0.00163111,108.20075783,0.00055650,0.00732817,131.82895733,-0.00398999,-0.00333818,0.00000000,0.00000000,0.00000000,0.00000000
9.07000000,0.05726400,1.25100000,0.00184656,113.08664593,0.00184485,113.29546670,0.00042748,0.00782069,132.53415130,-0.00434679,-0.00347390,0.00000000,0.00000000,0.00000000,0.00000000
9.57000000,0.06888700,1.27300000,0.00210544,115.07537991,0.00210323,115.31766473,0.00051676,0.00817671,133.22180113,-0.00453273,-0.00364399,0.00000000,0.00000000,0.00000000,0.00000000
10.07000000,0.08242700,1.28300000,0.00261467,115.97934990,0.00261125,116.28259724,0.00101605,0.00851732,134.18241509,-0.00468518,-0.00383214,0.00000000,0.00000000,0.00000000,0.00000000
10.57000000,0.09590900,1.29300000,0.00306078,116.88331989,0.00305610,117.24107376,0.00088970,0.00894166,134.97191867,-0.00495336,-0.00398830,0.00000000,0.00000000,0.00000000,0.00000000
11.07000000,0.10915600,1.30500000,0.00348489,117.96808388,0.00347883,118.37918954,0.00084546,0.00932443,135.66483831,-0.00517726,-0.00414717,0.00000000,0.00000000,0.00000000,0.00000000
11.57000000,0.12155500,1.31700000,0.00393700,119.05284787,0.00392927,119.52155893,0.00090088,0.00975160,136.54761693,-0.00544217,-0.00430943,0.00000000,0.00000000,0.00000000,0.00000000
12.07000000,0.13393900,1.33000000,0.00431600,120.22800886,0.00430671,120.74691294,0.00075488,0.01011014,137.23835871,-0.00564580,-0.00446435,0.00000000,0.00000000,0.00000000,0.00000000
12.57000000,0.14615600,1.34000000,0.00479422,121.13197885,0.00478277,121.71271247,0.00095211,0.01042230,137.83148132,-0.00580010,-0.00462220,0.00000000,0.00000000,0.00000000,0.00000000
13.07000000,0.15841700,1.35000000,0.00522611,122.03594884,0.00521250,122.67372227,0.00085947,0.01087030,138.71904046,-0.00609907,-0.00477122,0.00000000,0.00000000,0.00000000,0.00000000
13.57000000,0.17095900,1.36200000,0.00552044,123.12071283,0.00550526,123.80039388,0.00058552,0.01128145,139.32688823,-0.00634010,-0.00494135,0.00000000,0.00000000,0.00000000,0.00000000
14.07000000,0.18320300,1.37100000,0.00596589,123.93428582,0.00594816,124.67366400,0.00088580,0.01159202,140.01293313,-0.00648871,-0.00510331,0.00000000,0.00000000,0.00000000,0.00000000
14.57000000,0.19590600,1.38000000,0.00643889,124.74785881,0.00641825,125.55109642,0.00094017,0.01200760,140.80606081,-0.00676469,-0.00524290,0.00000000,0.00000000,0.00000000,0.00000000
15.07000000,0.20795500,1.39100000,0.00678722,125.74222580,0.00676429,126.59566623,0.00069209,0.01240101,141.59669715,-0.00700854,-0.00539248,0.00000000,0.00000000,0.00000000,0.00000000
15.57000000,0.22087100,1.40100000,0.00721067,126.64619580,0.00718479,127.55939930,0.00084100,0.01276013,142.19920641,-0.00721159,-0.00554854,0.00000000,0.00000000,0.00000000,0.00000000
16.07000000,0.23266500,1.40900000,0.00762578,127.36937179,0.00759685,128.34066231,0.00082411,0.01316425,142.99250906,-0.00746420,-0.00570004,0.00000000,0.00000000,0.00000000,0.00000000
16.57000000,0.24529100,1.42000000,0.00800667,128.36373878,0.00797478,129.39150445,0.00075587,0.01350112,143.59276381,-0.00766128,-0.00583983,0.00000000,0.00000000,0.00000000,0.00000000
17.07000000,0.25719600,1.42800000,0.00850356,129.08691477,0.00846760,130.18461252,0.00098564,0.01388415,144.29212166,-0.00789244,-0.00599171,0.00000000,0.00000000,0.00000000,0.00000000
17.57000000,0.27005700,1.43500000,0.00884000,129.71969377,0.00880116,130.86641586,0.00066710,0.01433663,145.00209666,-0.00820234,-0.00613428,0.00000000,0.00000000,0.00000000,0.00000000
18.07000000,0.28173000,1.44500000,0.00922722,130.62366376,0.00918491,131.82895733,0.00076751,0.01467306,145.60364699,-0.00838562,-0.00628744,0.00000000,0.00000000,0.00000000,0.00000000
18.57000000,0.29478900,1.45200000,0.00973444,131.25644275,0.00968737,132.53415130,0.00100492,0.01501898,146.29912892,-0.00858785,-0.00643113,0.00000000,0.00000000,0.00000000,0.00000000
19.07000000,0.30653600,1.45900000,0.01010378,131.88922175,0.01005308,133.22180113,0.00073141,0.01545259,147.00800539,-0.00887188,-0.00658071,0.00000000,0.00000000,0.00000000,0.00000000
19.57000000,0.31959600,1.46900000,0.01046156,132.79319174,0.01040721,134.18241509,0.00070827,0.01579102,147.70339572,-0.00905696,-0.00673407,0.00000000,0.00000000,0.00000000,0.00000000
20.07000000,0.33131200,1.47700000,0.01090167,133.51636773,0.01084267,134.97191867,0.00087092,0.01619627,148.31693271,-0.00933274,-0.00686354,0.00000000,0.00000000,0.00000000,0.00000000
20.57000000,0.34401600,1.48400000,0.01129856,134.14914672,0.01123520,135.66483831,0.00078506,0.01659886,149.11514961,-0.00958464,-0.00701422,0.00000000,0.00000000,0.00000000,0.00000000
21.07000000,0.35543400,1.49300000,0.01174322,134.96271972,0.01167481,136.54761693,0.00087920,0.01695034,149.62933110,-0.00979574,-0.00715460,0.00000000,0.00000000,0.00000000,0.00000000
21.57000000,0.36771100,1.50000000,0.01211589,135.59549871,0.01204308,137.23835871,0.00073655,0.01734051,150.24205361,-0.01001527,-0.00732524,0.00000000,0.00000000,0.00000000,0.00000000
22.07000000,0.37938700,1.50600000,0.01244033,136.13788071,0.01236359,137.83148132,0.00064102,0.01771835,150.94578271,-0.01025020,-0.00746815,0.00000000,0.00000000,0.00000000,0.00000000
22.57000000,0.39201700,1.51500000,0.01290667,136.95145370,0.01282409,138.71904046,0.00092099,0.01806082,151.55222290,-0.01045019,-0.00761063,0.00000000,0.00000000,0.00000000,0.00000000
23.07000000,0.40375400,1.52100000,0.01333189,137.49383569,0.01324380,139.32688823,0.00083943,0.01845182,152.07399500,-0.01070109,-0.00775073,0.00000000,0.00000000,0.00000000,0.00000000
23.57000000,0.41597800,1.52800000,0.01365644,138.12661469,0.01356404,140.01293313,0.00064047,0.01883647,152.78021538,-0.01092395,-0.00791252,0.00000000,0.00000000,0.00000000,0.00000000
24.07000000,0.42777500,1.53600000,0.01408911,138.84979068,0.01399078,140.80606081,0.00085349,0.01917354,153.47965066,-0.01110993,-0.00806360,0.00000000,0.00000000,0.00000000,0.00000000
24.57000000,0.43973000,1.54400000,0.01449944,139.57296667,0.01439533,141.59669715,0.00080910,0.01957014,154.09616941,-0.01140089,-0.00816925,0.00000000,0.00000000,0.00000000,0.00000000
25.07000000,0.45139200,1.55000000,0.01487244,140.11534867,0.01476293,142.19920641,0.00073520,0.01993968,154.80158815,-0.01160846,-0.00833122,0.00000000,0.00000000,0.00000000,0.00000000
25.57000000,0.46323300,1.55800000,0.01529400,140.83852466,0.01517823,142.99250906,0.00083058,0.02030810,155.32203311,-0.01182085,-0.00848724,0.00000000,0.00000000,0.00000000,0.00000000
26.07000000,0.47498700,1.56400000,0.01564467,141.38090666,0.01552355,143.59276381,0.00069065,0.02070909,155.84793653,-0.01208433,-0.00862476,0.00000000,0.00000000,0.00000000,0.00000000
26.57000000,0.48720000,1.57100000,0.01604378,142.01368565,0.01591644,144.29212166,0.00078577,0.02104914,156.55014974,-0.01227106,-0.00877808,0.00000000,0.00000000,0.00000000,0.00000000
27.07000000,0.49958200,1.57800000,0.01651378,142.64646464,0.01637891,145.00209666,0.00092494,0.02139535,157.06828349,-0.01246779,-0.00892756,0.00000000,0.00000000,0.00000000,0.00000000
27.57000000,0.51076400,1.58400000,0.01686444,143.18884664,0.01672382,145.60364699,0.00068982,0.02182131,157.59936053,-0.01274632,-0.00907499,0.00000000,0.00000000,0.00000000,0.00000000
28.07000000,0.52301800,1.59100000,0.01722622,143.82162563,0.01707953,146.29912892,0.00071143,0.02218269,158.30631080,-0.01297117,-0.00921152,0.00000000,0.00000000,0.00000000,0.00000000
28.57000000,0.53466700,1.59800000,0.01767756,144.45440463,0.01752312,147.00800539,0.00088718,0.02252219,159.01027816,-0.01315536,-0.00936683,0.00000000,0.00000000,0.00000000,0.00000000
29.07000000,0.54630400,1.60500000,0.01803200,145.08718362,0.01787135,147.70339572,0.00069645,0.02291498,159.53743171,-0.01338997,-0.00952501,0.00000000,0.00000000,0.00000000,0.00000000
29.57000000,0.55803300,1.61100000,0.01845344,145.62956562,0.01828525,148.31693271,0.00082779,0.02326999,160.15186538,-0.01359392,-0.00967607,0.00000000,0.00000000,0.00000000,0.00000000
30.07000000,0.57064700,1.61900000,0.01887500,146.35274161,0.01869908,149.11514961,0.00082766,0.02364799,160.67744989,-0.01381874,-0.00982925,0.00000000,0.00000000,0.00000000,0.00000000
30.57000000,0.58196700,1.62400000,0.01924056,146.80472660,0.01905780,149.62933110,0.00071744,0.02404755,161.20689863,-0.01407173,-0.00997581,0.00000000,0.00000000,0.00000000,0.00000000
31.07000000,0.59431500,1.63000000,0.01964711,147.34710860,0.01945660,150.24205361,0.00079760,0.02436098,161.90889281,-0.01424691,-0.01011407,0.00000000,0.00000000,0.00000000,0.00000000
31.57000000,0.60586400,1.63700000,0.02004256,147.97988759,0.01984435,150.94578271,0.00077550,0.02475300,162.43795664,-0.01447805,-0.01027495,0.00000000,0.00000000,0.00000000,0.00000000
32.07000000,0.61790900,1.64300000,0.02040067,148.52226959,0.02019536,151.55222290,0.00070203,0.02511714,162.86974317,-0.01467770,-0.01043945,0.00000000,0.00000000,0.00000000,0.00000000
32.57000000,0.62943100,1.64800000,0.02080722,148.97425458,0.02059371,152.07399500,0.00079670,0.02548444,163.58181985,-0.01487728,-0.01060717,0.00000000,0.00000000,0.00000000,0.00000000
33.07000000,0.64093300,1.65500000,0.02121011,149.60703358,0.02098831,152.78021538,0.00078920,0.02586023,164.20261434,-0.01513536,-0.01072487,0.00000000,0.00000000,0.00000000,0.00000000
33.57000000,0.65233700,1.66200000,0.02156444,150.23981257,0.02133522,153.47965066,0.00069383,0.02623718,164.73082207,-0.01533322,-0.01090395,0.00000000,0.00000000,0.00000000,0.00000000
34.07000000,0.66437600,1.66800000,0.02197856,150.78219457,0.02174051,154.09616941,0.00081057,0.02660534,165.35122504,-0.01556621,-0.01103913,0.00000000,0.00000000,0.00000000,0.00000000
34.57000000,0.67608300,1.67500000,0.02236644,151.41497356,0.02211998,154.80158815,0.00075895,0.02696887,165.78469646,-0.01578525,-0.01118362,0.00000000,0.00000000,0.00000000,0.00000000
35.07000000,0.68765800,1.68000000,0.02275067,151.86695856,0.02249573,155.32203311,0.00075149,0.02731997,166.30973291,-0.01598990,-0.01133007,0.00000000,0.00000000,0.00000000,0.00000000
35.57000000,0.69953300,1.68500000,0.02316844,152.31894355,0.02290413,155.84793653,0.00081680,0.02768780,166.93129689,-0.01618786,-0.01149994,0.00000000,0.00000000,0.00000000,0.00000000
36.07000000,0.71115200,1.69200000,0.02352656,152.95172255,0.02325407,156.55014974,0.00069988,0.02803994,167.36385573,-0.01639285,-0.01164709,0.00000000,0.00000000,0.00000000,0.00000000
36.57000000,0.72304300,1.69700000,0.02388844,153.40370754,0.02360758,157.06828349,0.00070702,0.02840515,167.89234404,-0.01661132,-0.01179382,0.00000000,0.00000000,0.00000000,0.00000000
37.07000000,0.73466300,1.70200000,0.02433233,153.85569254,0.02404102,157.59936053,0.00086688,0.02878329,168.51686820,-0.01684924,-0.01193405,0.00000000,0.00000000,0.00000000,0.00000000
37.57000000,0.74651000,1.70900000,0.02471278,154.48847153,0.02441236,158.30631080,0.00074268,0.02911811,169.13450489,-0.01701766,-0.01210045,0.00000000,0.00000000,0.00000000,0.00000000
38.07000000,0.75789100,1.71600000,0.02507089,155.12125053,0.02476177,159.01027816,0.00069883,0.02948774,169.57137558,-0.01726303,-0.01222471,0.00000000,0.00000000,0.00000000,0.00000000
38.57000000,0.76960800,1.72100000,0.02548122,155.57323552,0.02516199,159.53743171,0.00080043,0.02987993,170.19956800,-0.01749840,-0.01238153,0.00000000,0.00000000,0.00000000,0.00000000
39.07000000,0.78132400,1.72700000,0.02585422,156.11561752,0.02552565,160.15186538,0.00072733,0.03026729,170.64016222,-0.01773097,-0.01253633,0.00000000,0.00000000,0.00000000,0.00000000
39.57000000,0.79310800,1.73200000,0.02624967,156.56760251,0.02591106,160.67744989,0.00077081,0.03058840,171.16337222,-0.01790699,-0.01268142,0.00000000,0.00000000,0.00000000,0.00000000
40.07000000,0.80448900,1.73700000,0.02666744,157.01958751,0.02631807,161.20689863,0.00081402,0.03097062,171.69742460,-0.01814088,-0.01282974,0.00000000,0.00000000,0.00000000,0.00000000
40.57000000,0.81603700,1.74400000,0.02699944,157.65236650,0.02664139,161.90889281,0.00064665,0.03132385,172.22686435,-0.01833560,-0.01298825,0.00000000,0.00000000,0.00000000,0.00000000
41.07000000,0.82802300,1.74900000,0.02740978,158.10435150,0.02704086,162.43795664,0.00079893,0.03169261,172.66559218,-0.01857515,-0.01311746,0.00000000,0.00000000,0.00000000,0.00000000
41.57000000,0.83950400,1.75300000,0.02779022,158.46593949,0.02741108,162.86974317,0.00074045,0.03206952,173.29363801,-0.01878889,-0.01328063,0.00000000,0.00000000,0.00000000,0.00000000
42.07000000,0.85125500,1.76000000,0.02817811,159.09871849,0.02778841,163.58181985,0.00075466,0.03240567,173.72737125,-0.01898675,-0.01341892,0.00000000,0.00000000,0.00000000,0.00000000
42.57000000,0.86293800,1.76600000,0.02857356,159.64110048,0.02817294,164.20261434,0.00076907,0.03280511,174.26630459,-0.01921613,-0.01358898,0.00000000,0.00000000,0.00000000,0.00000000
43.07000000,0.87465400,1.77100000,0.02896900,160.09308548,0.02855733,164.73082207,0.00076877,0.03317429,174.89425394,-0.01946716,-0.01370713,0.00000000,0.00000000,0.00000000,0.00000000
43.57000000,0.88647200,1.77700000,0.02935689,160.63546747,0.02893423,165.35122504,0.00075379,0.03353517,175.33330606,-0.01967641,-0.01385876,0.00000000,0.00000000,0.00000000,0.00000000
44.07000000,0.89785300,1.78100000,0.02973744,160.99705547,0.02930386,165.78469646,0.00073927,0.03387442,175.76884793,-0.01989274,-0.01398167,0.00000000,0.00000000,0.00000000,0.00000000
44.57000000,0.90920000,1.78600000,0.03010667,161.44904047,0.02966236,166.30973291,0.00071699,0.03423018,176.30159687,-0.02008599,-0.01414419,0.00000000,0.00000000,0.00000000,0.00000000
45.07000000,0.92098400,1.79200000,0.03049467,161.99142246,0.03003895,166.93129689,0.00075318,0.03462290,176.74721414,-0.02034294,-0.01427995,0.00000000,0.00000000,0.00000000,0.00000000
45.57000000,0.93253200,1.79600000,0.03086389,162.35301046,0.03039718,167.36385573,0.00071646,0.03495813,177.18294752,-0.02053546,-0.01442266,0.00000000,0.00000000,0.00000000,0.00000000
46.07000000,0.94371200,1.80100000,0.03124811,162.80499545,0.03076983,167.89234404,0.00074530,0.03529785,177.80798862,-0.02073299,-0.01456485,0.00000000,0.00000000,0.00000000,0.00000000
46.57000000,0.95549500,1.80700000,0.03164722,163.34737745,0.03115677,168.51686820,0.00077389,0.03569957,178.35038199,-0.02100014,-0.01469944,0.00000000,0.00000000,0.00000000,0.00000000
47.07000000,0.96684300,1.81300000,0.03200167,163.88975944,0.03150028,169.13450489,0.00068702,0.03607739,178.79471149,-0.02122247,-0.01485492,0.00000000,0.00000000,0.00000000,0.00000000
47.57000000,0.97815600,1.81700000,0.03238956,164.25134744,0.03187607,169.57137558,0.00075158,0.03643363,179.23547963,-0.02143040,-0.01500322,0.00000000,0.00000000,0.00000000,0.00000000
48.07000000,0.98987300,1.82300000,0.03280367,164.79372943,0.03227711,170.19956800,0.00080208,0.03678611,179.67586764,-0.02165635,-0.01512976,0.00000000,0.00000000,0.00000000,0.00000000
48.57000000,1.00155600,1.82700000,0.03321022,165.15531743,0.03267068,170.64016222,0.00078713,0.03716227,180.21512274,-0.02187220,-0.01529007,0.00000000,0.00000000,0.00000000,0.00000000
49.07000000,1.01307100,1.83200000,0.03354967,165.60730243,0.03299916,171.16337222,0.00065696,0.03752875,180.65867759,-0.02207236,-0.01545638,0.00000000,0.00000000,0.00000000,0.00000000
49.57000000,1.02509000,1.83700000,0.03395256,166.05928742,0.03338889,171.69742460,0.00077947,0.03785942,181.09603912,-0.02227010,-0.01558932,0.00000000,0.00000000,0.00000000,0.00000000
50.07000000,1.03637000,1.84200000,0.03432556,166.51127242,0.03374958,172.22686435,0.00072137,0.03821137,181.53754662,-0.02248155,-0.01572982,0.00000000,0.00000000,0.00000000,0.00000000
50.57000000,1.04805300,1.84600000,0.03471344,166.87286041,0.03412452,172.66559218,0.00074989,0.03859397,182.07937948,-0.02271347,-0.01588050,0.00000000,0.00000000,0.00000000,0.00000000
51.07000000,1.05997100,1.85200000,0.03511267,167.41524241,0.03451028,173.29363801,0.00077151,0.03897786,182.52736732,-0.02295526,-0.01602260,0.00000000,0.00000000,0.00000000,0.00000000
51.57000000,1.07125100,1.85600000,0.03546700,167.77683041,0.03485253,173.72737125,0.00068451,0.03933517,183.06531467,-0.02317935,-0.01615582,0.00000000,0.00000000,0.00000000,0.00000000
52.07000000,1.08283400,1.86100000,0.03588856,168.22881540,0.03525957,174.26630459,0.00081407,0.03966160,183.50340231,-0.02333816,-0.01632344,0.00000000,0.00000000,0.00000000,0.00000000
52.57000000,1.09478500,1.86700000,0.03628022,168.77119740,0.03563759,174.89425394,0.00075605,0.04006278,183.95554896,-0.02359076,-0.01647202,0.00000000,0.00000000,0.00000000,0.00000000
53.07000000,1.10623300,1.87100000,0.03666067,169.13278539,0.03600465,175.33330606,0.00073412,0.04042823,184.40142834,-0.02382125,-0.01660698,0.00000000,0.00000000,0.00000000,0.00000000
53.57000000,1.11771500,1.87500000,0.03701878,169.49437339,0.03635004,175.76884793,0.00069077,0.04078282,184.84560201,-0.02402276,-0.01676006,0.00000000,0.00000000,0.00000000,0.00000000
54.07000000,1.12916300,1.88000000,0.03739556,169.94635838,0.03671330,176.30159687,0.00072652,0.04113367,185.28937813,-0.02423894,-0.01689473,0.00000000,0.00000000,0.00000000,0.00000000
54.57000000,1.14064500,1.88400000,0.03780956,170.30794638,0.03711230,176.74721414,0.00079799,0.04150570,185.73739309,-0.02446726,-0.01703844,0.00000000,0.00000000,0.00000000,0.00000000
55.07000000,1.15232700,1.88800000,0.03816389,170.66953438,0.03745366,177.18294752,0.00068273,0.04188839,186.18771221,-0.02469480,-0.01719360,0.00000000,0.00000000,0.00000000,0.00000000
