Time[s],Displacement longi[mm],Force[kN],Effective Strain,N/A,Thickness[mm],OuterWidth[mm],N/A
37.08,0.16539,0.354,0,0,0,0,0
37.58,0.16824,0.35571,0,0,0,0,0
38.08,0.17127,0.35729,0,0,0,0,0
38.58,0.17414,0.359,0,0,0,0,0
39.08,0.17718,0.36071,0,0,0,0,0
39.58,0.18009,0.36229,0,0,0,0,0
40.08,0.18311,0.364,0,0,0,0,0
40.58,0.18586,0.366,0,0,0,0,0
41.08,0.189,0.36771,0,0,0,0,0
41.58,0.19184,0.369,0,0,0,0,0
42.08,0.19464,0.37029,0,0,0,0,0
42.58,0.19789,0.37171,0,0,0,0,0
43.08,0.20072,0.37329,0,0,0,0,0
43.58,0.20367,0.37471,0,0,0,0,0
44.08,0.20693,0.37629,0,0,0,0,0
44.58,0.20986,0.37771,0,0,0,0,0
45.08,0.21278,0.37929,0,0,0,0,0
45.58,0.21591,0.38071,0,0,0,0,0
46.08,0.21879,0.38229,0,0,0,0,0
46.58,0.2219,0.38371,0,0,0,0,0
47.08,0.22477,0.385,0,0,0,0,0
47.58,0.22813,0.38629,0,0,0,0,0
48.08,0.23101,0.38771,0,0,0,0,0
48.58,0.23391,0.389,0,0,0,0,0
49.08,0.23705,0.39,0,0,0,0,0
49.58,0.23993,0.39129,0,0,0,0,0
50.08,0.24307,0.39271,0,0,0,0,0
50.58,0.24608,0.394,0,0,0,0,0
51.08,0.2491,0.395,0,0,0,0,0
51.58,0.25209,0.396,0,0,0,0,0
52.08,0.25521,0.39729,0,0,0,0,0
52.58,0.25835,0.39871,0,0,0,0,0
53.08,0.26122,0.4,0,0,0,0,0
53.58,0.26427,0.401,0,0,0,0,0
54.08,0.26732,0.402,0,0,0,0,0
54.58,0.27035,0.40329,0,0,0,0,0
55.08,0.27348,0.40471,0,0,0,0,0
55.58,0.27645,0.406,0,0,0,0,0
56.08,0.27962,0.407,0,0,0,0,0
56.58,0.28269,0.408,0,0,0,0,0
57.08,0.2857,0.409,0,0,0,0,0
57.58,0.28887,0.41,0,0,0,0,0
58.08,0.29192,0.411,0,0,0,0,0
58.58,0.29517,0.412,0,0,0,0,0
59.08,0.2982,0.413,0,0,0,0,0
59.58,0.30135,0.414,0,0,0,0,0
60.08,0.30455,0.415,0,0,0,0,0
60.58,0.30757,0.416,0,0,0,0,0
61.08,0.31071,0.417,0,0,0,0,0
61.58,0.31376,0.418,0,0,0,0,0
62.08,0.31694,0.419,0,0,0,0,0
62.58,0.31998,0.42,0,0,0,0,0
63.08,0.32317,0.421,0,0,0,0,0
63.58,0.32629,0.422,0,0,0,0,0
64.08,0.32924,0.423,0,0,0,0,0
64.58,0.33249,0.424,0,0,0,0,0
65.08,0.33555,0.42471,0,0,0,0,0
65.58,0.33871,0.42557,0,0,0,0,0
66.08,0.34181,0.42671,0,0,0,0,0
66.58,0.3449,0.42771,0,0,0,0,0
67.08,0.34818,0.42829,0,0,0,0,0
67.58,0.35118,0.429,0,0,0,0,0
68.08,0.35447,0.43,0,0,0,0,0
68.58,0.35759,0.431,0,0,0,0,0
69.08,0.36076,0.43171,0,0,0,0,0
69.58,0.36393,0.43229,0,0,0,0,0
70.08,0.36697,0.433,0,0,0,0,0
70.58,0.37026,0.434,0,0,0,0,0
71.08,0.37333,0.435,0,0,0,0,0
71.58,0.37658,0.436,0,0,0,0,0
72.08,0.37972,0.43671,0,0,0,0,0
72.58,0.38275,0.43729,0,0,0,0,0
73.08,0.386,0.438,0,0,0,0,0
73.58,0.38901,0.439,0,0,0,0,0
74.08,0.39237,0.43971,0,0,0,0,0
74.58,0.39538,0.44029,0,0,0,0,0
75.08,0.39849,0.441,0,0,0,0,0
75.58,0.40169,0.442,0,0,0,0,0
76.08,0.40468,0.44271,0,0,0,0,0
76.58,0.40806,0.44329,0,0,0,0,0
77.08,0.41113,0.444,0,0,0,0,0
77.58,0.41439,0.44471,0,0,0,0,0
78.08,0.41746,0.44529,0,0,0,0,0
78.58,0.42068,0.446,0,0,0,0,0
79.08,0.42387,0.447,0,0,0,0,0
79.58,0.42702,0.448,0,0,0,0,0
80.08,0.43026,0.44871,0,0,0,0,0
80.58,0.4334,0.44929,0,0,0,0,0
81.08,0.4366,0.45,0,0,0,0,0
81.58,0.43989,0.45071,0,0,0,0,0
82.08,0.44286,0.45129,0,0,0,0,0
82.58,0.44606,0.452,0,0,0,0,0
83.08,0.44921,0.45271,0,0,0,0,0
83.58,0.45244,0.45329,0,0,0,0,0
84.08,0.45565,0.454,0,0,0,0,0
84.58,0.45887,0.45471,0,0,0,0,0
85.08,0.46214,0.45529,0,0,0,0,0
85.58,0.46536,0.456,0,0,0,0,0
86.08,0.46855,0.45671,0,0,0,0,0
86.58,0.47168,0.45729,0,0,0,0,0
87.08,0.47503,0.458,0,0,0,0,0
87.58,0.47818,0.45871,0,0,0,0,0
88.08,0.48132,0.45929,0,0,0,0,0
88.58,0.4846,0.46,0,0,0,0,0
89.08,0.48773,0.46071,0,0,0,0,0
89.58,0.49102,0.46129,0,0,0,0,0
90.08,0.49417,0.46171,0,0,0,0,0
90.58,0.49741,0.46229,0,0,0,0,0
91.08,0.50066,0.463,0,0,0,0,0
91.58,0.5038,0.46371,0,0,0,0,0
92.08,0.50704,0.46429,0,0,0,0,0
92.58,0.51015,0.46471,0,0,0,0,0
93.08,0.51355,0.46529,0,0,0,0,0
93.58,0.51667,0.46571,0,0,0,0,0
94.08,0.5202,0.46629,0,0,0,0,0
94.58,0.52318,0.467,0,0,0,0,0
95.08,0.52639,0.46771,0,0,0,0,0
95.58,0.52981,0.46829,0,0,0,0,0
96.08,0.53303,0.46871,0,0,0,0,0
96.58,0.53618,0.46929,0,0,0,0,0
97.08,0.53954,0.47,0,0,0,0,0
97.58,0.54268,0.47071,0,0,0,0,0
98.08,0.54605,0.471,0,0,0,0,0
98.58,0.54915,0.47129,0,0,0,0,0
99.08,0.55246,0.472,0,0,0,0,0
99.58,0.55557,0.47271,0,0,0,0,0
100.08,0.55894,0.47329,0,0,0,0,0
100.58,0.56211,0.474,0,0,0,0,0
101.08,0.56537,0.47471,0,0,0,0,0
101.58,0.56869,0.475,0,0,0,0,0
102.08,0.57181,0.47529,0,0,0,0,0
102.58,0.57515,0.476,0,0,0,0,0
103.08,0.57838,0.47671,0,0,0,0,0
103.58,0.58183,0.47729,0,0,0,0,0
104.08,0.58495,0.47771,0,0,0,0,0
104.58,0.58831,0.47829,0,0,0,0,0
105.08,0.59137,0.47871,0,0,0,0,0
105.58,0.59471,0.47929,0,0,0,0,0
106.08,0.59804,0.47971,0,0,0,0,0
106.58,0.60116,0.48029,0,0,0,0,0
107.08,0.60452,0.48071,0,0,0,0,0
107.58,0.60767,0.48129,0,0,0,0,0
108.08,0.61094,0.48171,0,0,0,0,0
108.58,0.61437,0.48229,0,0,0,0,0
109.08,0.61731,0.48271,0,0,0,0,0
109.58,0.62073,0.48329,0,0,0,0,0
110.08,0.62384,0.48371,0,0,0,0,0
110.58,0.62723,0.48429,0,0,0,0,0
111.08,0.63053,0.48471,0,0,0,0,0
111.58,0.63398,0.48529,0,0,0,0,0
112.08,0.63733,0.48571,0,0,0,0,0
112.58,0.64017,0.48629,0,0,0,0,0
113.08,0.64362,0.48671,0,0,0,0,0
113.58,0.64674,0.48729,0,0,0,0,0
114.08,0.65012,0.48771,0,0,0,0,0
114.58,0.65343,0.48829,0,0,0,0,0
115.08,0.6566,0.48871,0,0,0,0,0
115.58,0.65991,0.48929,0,0,0,0,0
116.08,0.66304,0.48971,0,0,0,0,0
116.58,0.66634,0.49029,0,0,0,0,0
117.08,0.66948,0.49071,0,0,0,0,0
117.58,0.67298,0.49129,0,0,0,0,0
118.08,0.67601,0.49171,0,0,0,0,0
118.58,0.67924,0.492,0,0,0,0,0
119.08,0.68272,0.49229,0,0,0,0,0
119.58,0.68577,0.493,0,0,0,0,0
120.08,0.68926,0.49371,0,0,0,0,0
120.58,0.69228,0.494,0,0,0,0,0
121.08,0.69572,0.49429,0,0,0,0,0
121.58,0.69894,0.49471,0,0,0,0,0
122.08,0.70216,0.49529,0,0,0,0,0
122.58,0.70538,0.49571,0,0,0,0,0
123.08,0.7084,0.49629,0,0,0,0,0
123.58,0.71196,0.49671,0,0,0,0,0
124.08,0.71484,0.49729,0,0,0,0,0
124.58,0.7184,0.49771,0,0,0,0,0
125.08,0.72167,0.498,0,0,0,0,0
125.58,0.72487,0.49829,0,0,0,0,0
126.08,0.72821,0.49871,0,0,0,0,0
126.58,0.73133,0.49929,0,0,0,0,0
127.08,0.7346,0.49971,0,0,0,0,0
127.58,0.73779,0.5,0,0,0,0,0
128.08,0.74106,0.50029,0,0,0,0,0
128.58,0.74443,0.50071,0,0,0,0,0
129.08,0.74752,0.50129,0,0,0,0,0
129.58,0.75095,0.50171,0,0,0,0,0
130.08,0.75416,0.50229,0,0,0,0,0
130.58,0.7578,0.50271,0,0,0,0,0
131.08,0.76073,0.503,0,0,0,0,0
131.58,0.76388,0.50329,0,0,0,0,0
132.08,0.76742,0.50371,0,0,0,0,0
132.58,0.77062,0.50429,0,0,0,0,0
133.08,0.77401,0.50471,0,0,0,0,0
133.58,0.77716,0.50529,0,0,0,0,0
134.08,0.78042,0.50571,0,0,0,0,0
134.58,0.78368,0.50629,0,0,0,0,0
135.08,0.78682,0.50671,0,0,0,0,0
135.58,0.7903,0.507,0,0,0,0,0
136.08,0.79341,0.50729,0,0,0,0,0
136.58,0.79684,0.50771,0,0,0,0,0
137.08,0.80005,0.50829,0,0,0,0,0
137.58,0.80338,0.50871,0,0,0,0,0
138.08,0.80653,0.509,0,0,0,0,0
138.58,0.80984,0.50929,0,0,0,0,0
139.08,0.81323,0.50971,0,0,0,0,0
139.58,0.81638,0.51029,0,0,0,0,0
140.08,0.81966,0.51071,0,0,0,0,0
140.58,0.82293,0.511,0,0,0,0,0
141.08,0.8264,0.51129,0,0,0,0,0
141.58,0.82971,0.51171,0,0,0,0,0
142.08,0.83278,0.51229,0,0,0,0,0
142.58,0.8362,0.51271,0,0,0,0,0
143.08,0.83944,0.513,0,0,0,0,0
143.58,0.84287,0.51329,0,0,0,0,0
144.08,0.84605,0.51371,0,0,0,0,0
144.58,0.84947,0.514,0,0,0,0,0
145.08,0.85267,0.51429,0,0,0,0,0
145.58,0.85604,0.51471,0,0,0,0,0
146.08,0.85936,0.515,0,0,0,0,0
146.58,0.86257,0.51529,0,0,0,0,0
147.08,0.86598,0.51571,0,0,0,0,0
147.58,0.86929,0.51629,0,0,0,0,0
148.08,0.87261,0.51671,0,0,0,0,0
148.58,0.87587,0.51729,0,0,0,0,0
149.08,0.87918,0.51771,0,0,0,0,0
149.58,0.88244,0.518,0,0,0,0,0
150.08,0.8856,0.51829,0,0,0,0,0
150.58,0.88914,0.51871,0,0,0,0,0
151.08,0.89227,0.51929,0,0,0,0,0
151.58,0.89567,0.51971,0,0,0,0,0
152.08,0.8989,0.52,0,0,0,0,0
152.58,0.90228,0.52,0,0,0,0,0
153.08,0.90561,0.52029,0,0,0,0,0
153.58,0.90871,0.52071,0,0,0,0,0
154.08,0.91234,0.52129,0,0,0,0,0
154.58,0.91541,0.52171,0,0,0,0,0
155.08,0.91891,0.522,0,0,0,0,0
155.58,0.9221,0.52229,0,0,0,0,0
156.08,0.9255,0.52271,0,0,0,0,0
156.58,0.92877,0.523,0,0,0,0,0
157.08,0.932,0.52329,0,0,0,0,0
157.58,0.9354,0.52371,0,0,0,0,0
158.08,0.93863,0.524,0,0,0,0,0
158.58,0.94196,0.52429,0,0,0,0,0
159.08,0.94527,0.52471,0,0,0,0,0
159.58,0.94862,0.52529,0,0,0,0,0
160.08,0.9518,0.52571,0,0,0,0,0
160.58,0.95509,0.526,0,0,0,0,0
161.08,0.9585,0.526,0,0,0,0,0
161.58,0.96183,0.52629,0,0,0,0,0
162.08,0.96472,0.52671,0,0,0,0,0
162.58,0.96822,0.527,0,0,0,0,0
163.08,0.97155,0.52729,0,0,0,0,0
163.58,0.97493,0.52771,0,0,0,0,0
164.08,0.97795,0.528,0,0,0,0,0
164.58,0.98153,0.52829,0,0,0,0,0
165.08,0.98477,0.52871,0,0,0,0,0
165.58,0.9882,0.529,0,0,0,0,0
166.08,0.9915,0.52929,0,0,0,0,0
166.58,0.99481,0.52971,0,0,0,0,0
167.08,0.99797,0.53,0,0,0,0,0
167.58,1.0012,0.53029,0,0,0,0,0
168.08,1.0045,0.53071,0,0,0,0,0
168.58,1.0077,0.531,0,0,0,0,0
169.08,1.0111,0.53129,0,0,0,0,0
169.58,1.0144,0.53171,0,0,0,0,0
170.08,1.0176,0.532,0,0,0,0,0
170.58,1.021,0.53229,0,0,0,0,0
171.08,1.0241,0.53271,0,0,0,0,0
171.58,1.0276,0.533,0,0,0,0,0
172.08,1.0311,0.53329,0,0,0,0,0
172.58,1.0341,0.53371,0,0,0,0,0
173.08,1.0371,0.53429,0,0,0,0,0
173.58,1.0405,0.53471,0,0,0,0,0
174.08,1.0442,0.535,0,0,0,0,0
174.58,1.0475,0.535,0,0,0,0,0
175.08,1.0508,0.53529,0,0,0,0,0
175.58,1.0541,0.53571,0,0,0,0,0
176.08,1.0576,0.536,0,0,0,0,0
176.58,1.0607,0.53629,0,0,0,0,0
177.08,1.0639,0.53671,0,0,0,0,0
177.58,1.0673,0.537,0,0,0,0,0
178.08,1.0704,0.537,0,0,0,0,0
178.58,1.074,0.53729,0,0,0,0,0
179.08,1.0771,0.53771,0,0,0,0,0
179.58,1.0806,0.538,0,0,0,0,0
180.08,1.0839,0.53829,0,0,0,0,0
180.58,1.087,0.53871,0,0,0,0,0
181.08,1.0905,0.539,0,0,0,0,0
181.58,1.0939,0.539,0,0,0,0,0
182.08,1.0971,0.53929,0,0,0,0,0
182.58,1.1003,0.53971,0,0,0,0,0
183.08,1.1037,0.54,0,0,0,0,0
183.58,1.1069,0.54029,0,0,0,0,0
184.08,1.1104,0.54071,0,0,0,0,0
184.58,1.1137,0.541,0,0,0,0,0
185.08,1.1168,0.541,0,0,0,0,0
185.58,1.1202,0.54129,0,0,0,0,0
186.08,1.1235,0.54171,0,0,0,0,0
186.58,1.1268,0.542,0,0,0,0,0
187.08,1.1302,0.54229,0,0,0,0,0
187.58,1.1334,0.54271,0,0,0,0,0
188.08,1.1368,0.543,0,0,0,0,0
188.58,1.14,0.543,0,0,0,0,0
189.08,1.1434,0.54329,0,0,0,0,0
189.58,1.1465,0.54371,0,0,0,0,0
190.08,1.15,0.544,0,0,0,0,0
190.58,1.1531,0.544,0,0,0,0,0
191.08,1.1565,0.54429,0,0,0,0,0
191.58,1.1598,0.54471,0,0,0,0,0
192.08,1.1629,0.545,0,0,0,0,0
192.58,1.1663,0.54529,0,0,0,0,0
193.08,1.1695,0.54571,0,0,0,0,0
193.58,1.173,0.546,0,0,0,0,0
194.08,1.1761,0.546,0,0,0,0,0
194.58,1.1795,0.54629,0,0,0,0,0
195.08,1.1826,0.54671,0,0,0,0,0
195.58,1.1858,0.547,0,0,0,0,0
196.08,1.1892,0.54729,0,0,0,0,0
196.58,1.1924,0.54771,0,0,0,0,0
197.08,1.1957,0.548,0,0,0,0,0
197.58,1.1992,0.548,0,0,0,0,0
198.08,1.2024,0.548,0,0,0,0,0
198.58,1.2058,0.54829,0,0,0,0,0
199.08,1.209,0.54871,0,0,0,0,0
199.58,1.2124,0.549,0,0,0,0,0
200.08,1.2156,0.54929,0,0,0,0,0
200.58,1.2191,0.54971,0,0,0,0,0
201.08,1.2224,0.55,0,0,0,0,0
201.58,1.2255,0.55,0,0,0,0,0
202.08,1.2289,0.55029,0,0,0,0,0
202.58,1.2321,0.55071,0,0,0,0,0
203.08,1.2354,0.551,0,0,0,0,0
203.58,1.2387,0.551,0,0,0,0,0
204.08,1.242,0.551,0,0,0,0,0
204.58,1.2454,0.55129,0,0,0,0,0
205.08,1.2485,0.55171,0,0,0,0,0
205.58,1.252,0.552,0,0,0,0,0
206.08,1.2552,0.55229,0,0,0,0,0
206.58,1.2587,0.55271,0,0,0,0,0
207.08,1.2618,0.553,0,0,0,0,0
207.58,1.2651,0.553,0,0,0,0,0
208.08,1.2685,0.553,0,0,0,0,0
208.58,1.2717,0.55329,0,0,0,0,0
209.08,1.2751,0.55371,0,0,0,0,0
209.58,1.2783,0.554,0,0,0,0,0
210.08,1.2817,0.554,0,0,0,0,0
210.58,1.285,0.55429,0,0,0,0,0
211.08,1.2883,0.55471,0,0,0,0,0
211.58,1.2917,0.555,0,0,0,0,0
212.08,1.2949,0.555,0,0,0,0,0
212.58,1.2983,0.55529,0,0,0,0,0
213.08,1.3016,0.55571,0,0,0,0,0
213.58,1.3049,0.556,0,0,0,0,0
214.08,1.3083,0.556,0,0,0,0,0
214.58,1.3115,0.55629,0,0,0,0,0
215.08,1.3148,0.55671,0,0,0,0,0
215.58,1.3182,0.557,0,0,0,0,0
216.08,1.3216,0.557,0,0,0,0,0
216.58,1.3247,0.557,0,0,0,0,0
217.08,1.328,0.55729,0,0,0,0,0
217.58,1.3315,0.55771,0,0,0,0,0
218.08,1.3346,0.558,0,0,0,0,0
218.58,1.338,0.558,0,0,0,0,0
219.08,1.3412,0.558,0,0,0,0,0
219.58,1.3445,0.55829,0,0,0,0,0
220.08,1.3477,0.55871,0,0,0,0,0
220.58,1.3511,0.559,0,0,0,0,0
221.08,1.3544,0.559,0,0,0,0,0
221.58,1.3577,0.55929,0,0,0,0,0
222.08,1.3611,0.55971,0,0,0,0,0
222.58,1.3644,0.56,0,0,0,0,0
223.08,1.3679,0.56,0,0,0,0,0
223.58,1.3711,0.56,0,0,0,0,0
224.08,1.3745,0.56,0,0,0,0,0
224.58,1.3779,0.56029,0,0,0,0,0
225.08,1.3812,0.56071,0,0,0,0,0
225.58,1.3844,0.561,0,0,0,0,0
226.08,1.3877,0.561,0,0,0,0,0
226.58,1.3912,0.561,0,0,0,0,0
227.08,1.3943,0.56129,0,0,0,0,0
227.58,1.3977,0.56171,0,0,0,0,0
228.08,1.401,0.562,0,0,0,0,0
228.58,1.4042,0.562,0,0,0,0,0
229.08,1.4077,0.562,0,0,0,0,0
229.58,1.4109,0.56229,0,0,0,0,0
230.08,1.4143,0.56271,0,0,0,0,0
230.58,1.4175,0.563,0,0,0,0,0
231.08,1.4208,0.563,0,0,0,0,0
231.58,1.4241,0.563,0,0,0,0,0
232.08,1.4274,0.56329,0,0,0,0,0
232.58,1.4308,0.56371,0,0,0,0,0
233.08,1.4339,0.564,0,0,0,0,0
233.58,1.4373,0.564,0,0,0,0,0
234.08,1.4406,0.564,0,0,0,0,0
234.58,1.4441,0.564,0,0,0,0,0
235.08,1.4474,0.56429,0,0,0,0,0
235.58,1.4506,0.56471,0,0,0,0,0
236.08,1.4538,0.565,0,0,0,0,0
236.58,1.4572,0.565,0,0,0,0,0
237.08,1.4605,0.565,0,0,0,0,0
237.58,1.4638,0.565,0,0,0,0,0
238.08,1.467,0.56529,0,0,0,0,0
238.58,1.4704,0.56571,0,0,0,0,0
239.08,1.4737,0.566,0,0,0,0,0
239.58,1.477,0.56629,0,0,0,0,0
240.08,1.4802,0.56643,0,0,0,0,0
240.58,1.4837,0.56657,0,0,0,0,0
241.08,1.4869,0.56671,0,0,0,0,0
241.58,1.4903,0.567,0,0,0,0,0
242.08,1.4936,0.567,0,0,0,0,0
242.58,1.4967,0.567,0,0,0,0,0
243.08,1.5002,0.567,0,0,0,0,0
243.58,1.5035,0.567,0,0,0,0,0
244.08,1.5067,0.56729,0,0,0,0,0
244.58,1.5101,0.56771,0,0,0,0,0
245.08,1.5133,0.568,0,0,0,0,0
245.58,1.5168,0.568,0,0,0,0,0
246.08,1.5201,0.568,0,0,0,0,0
246.58,1.5235,0.568,0,0,0,0,0
247.08,1.5267,0.56829,0,0,0,0,0
247.58,1.5302,0.56871,0,0,0,0,0
248.08,1.5333,0.569,0,0,0,0,0
248.58,1.5367,0.569,0,0,0,0,0
249.08,1.54,0.569,0,0,0,0,0
249.58,1.5433,0.56929,0,0,0,0,0
250.08,1.5468,0.56971,0,0,0,0,0
250.58,1.5501,0.57,0,0,0,0,0
251.08,1.5535,0.57,0,0,0,0,0
251.58,1.5569,0.57,0,0,0,0,0
252.08,1.5601,0.57,0,0,0,0,0
252.58,1.5633,0.57,0,0,0,0,0
253.08,1.5665,0.57029,0,0,0,0,0
253.58,1.5699,0.57071,0,0,0,0,0
254.08,1.573,0.571,0,0,0,0,0
254.58,1.5765,0.571,0,0,0,0,0
255.08,1.5796,0.571,0,0,0,0,0
255.58,1.5828,0.571,0,0,0,0,0
256.08,1.5862,0.571,0,0,0,0,0
256.58,1.5894,0.57129,0,0,0,0,0
257.08,1.5928,0.57171,0,0,0,0,0
257.58,1.5961,0.572,0,0,0,0,0
258.08,1.5994,0.572,0,0,0,0,0
258.58,1.6026,0.572,0,0,0,0,0
259.08,1.606,0.572,0,0,0,0,0
259.58,1.6094,0.572,0,0,0,0,0
260.08,1.6125,0.572,0,0,0,0,0
260.58,1.6158,0.572,0,0,0,0,0
261.08,1.619,0.57229,0,0,0,0,0
261.58,1.6225,0.57271,0,0,0,0,0
262.08,1.6257,0.573,0,0,0,0,0
262.58,1.6288,0.573,0,0,0,0,0
263.08,1.6323,0.573,0,0,0,0,0
263.58,1.6354,0.573,0,0,0,0,0
264.08,1.6388,0.573,0,0,0,0,0
264.58,1.642,0.57329,0,0,0,0,0
265.08,1.6453,0.57371,0,0,0,0,0
265.58,1.6485,0.574,0,0,0,0,0
266.08,1.6519,0.574,0,0,0,0,0
266.58,1.6553,0.574,0,0,0,0,0
267.08,1.6584,0.574,0,0,0,0,0
267.58,1.6619,0.574,0,0,0,0,0
268.08,1.665,0.574,0,0,0,0,0
268.58,1.6684,0.57429,0,0,0,0,0
269.08,1.6718,0.57471,0,0,0,0,0
269.58,1.6747,0.575,0,0,0,0,0
270.08,1.6783,0.575,0,0,0,0,0
270.58,1.6815,0.575,0,0,0,0,0
271.08,1.6848,0.575,0,0,0,0,0
271.58,1.6881,0.57529,0,0,0,0,0
272.08,1.6915,0.57571,0,0,0,0,0
272.58,1.6948,0.57571,0,0,0,0,0
273.08,1.698,0.57557,0,0,0,0,0
273.58,1.7014,0.57571,0,0,0,0,0
274.08,1.7045,0.576,0,0,0,0,0
274.58,1.7081,0.576,0,0,0,0,0
275.08,1.7112,0.576,0,0,0,0,0
275.58,1.7145,0.576,0,0,0,0,0
276.08,1.7178,0.576,0,0,0,0,0
276.58,1.7211,0.57629,0,0,0,0,0
277.08,1.7244,0.57671,0,0,0,0,0
277.58,1.7277,0.577,0,0,0,0,0
278.08,1.7311,0.577,0,0,0,0,0
278.58,1.7342,0.577,0,0,0,0,0
279.08,1.7375,0.577,0,0,0,0,0
279.58,1.7408,0.577,0,0,0,0,0
280.08,1.7441,0.577,0,0,0,0,0
280.58,1.7475,0.57729,0,0,0,0,0
281.08,1.7507,0.57771,0,0,0,0,0
281.58,1.7541,0.578,0,0,0,0,0
282.08,1.7574,0.578,0,0,0,0,0
282.58,1.7607,0.578,0,0,0,0,0
283.08,1.7641,0.578,0,0,0,0,0
283.58,1.7673,0.578,0,0,0,0,0
284.08,1.7707,0.578,0,0,0,0,0
284.58,1.774,0.578,0,0,0,0,0
285.08,1.7774,0.57829,0,0,0,0,0
285.58,1.7807,0.57871,0,0,0,0,0
286.08,1.7841,0.579,0,0,0,0,0
286.58,1.7875,0.579,0,0,0,0,0
287.08,1.7907,0.579,0,0,0,0,0
287.58,1.7941,0.579,0,0,0,0,0
288.08,1.7973,0.57929,0,0,0,0,0
288.58,1.8008,0.57971,0,0,0,0,0
289.08,1.804,0.58,0,0,0,0,0
289.58,1.8074,0.58,0,0,0,0,0
290.08,1.8107,0.58,0,0,0,0,0
290.58,1.8141,0.58,0,0,0,0,0
291.08,1.8176,0.58,0,0,0,0,0
291.58,1.8208,0.58,0,0,0,0,0
292.08,1.8243,0.58,0,0,0,0,0
292.58,1.8276,0.58029,0,0,0,0,0
293.08,1.831,0.58071,0,0,0,0,0
293.58,1.8343,0.581,0,0,0,0,0
294.08,1.8376,0.581,0,0,0,0,0
294.58,1.8411,0.581,0,0,0,0,0
295.08,1.8443,0.581,0,0,0,0,0
