Time[s],Displacement[mm],Force[kN],AxStrain_1,AxStrain_2,Thickness[mm],OuterWidth[mm],InnerWidth[mm]
0.64,0,-0.0050318,0,0,1.1161,20,10.071
1.14,-2e-05,0.0036,0.00030695,0,0,0,0
1.64,0.0006,0.013722,-1.2e-05,0,0,0,0
2.14,0.000917,0.036718,2.1e-05,0,0,0,0
2.64,0.001458,0.063423,-4e-06,0,0,0,0
3.14,0.001966,0.087714,0.00011699,0,0,0,0
3.64,0.002197,0.10785,0.00013099,0,0,0,0
4.14,0.002479,0.12657,3.2999e-05,0,0,0,0
4.64,0.002883,0.14385,0.00011099,0,0,0,0
5.14,0.003231,0.16115,0.00010099,0,0,0,0
5.64,0.003478,0.177,-1e-06,0,0,0,0
6.14,0.003379,0.19071,-6.7002e-05,0,0,0,0
6.64,0.003778,0.20286,5.8998e-05,0,0,0,0
7.14,0.003856,0.21543,0.00015699,0,0,0,0
7.64,0.004031,0.22829,0.00017998,0,0,0,0
8.14,0.00477,0.24186,0.00011399,0,0,0,0
8.64,0.005145,0.25729,0.00021598,0,0,0,0
9.14,0.0053,0.27257,0.00026896,0,0,0,0
9.64,0.005705,0.28715,0.00026896,0,0,0,0
10.14,0.005985,0.30143,0.00029896,0,0,0,0
10.64,0.006348,0.31543,0.00034494,0,0,0,0
11.14,0.006511,0.32915,0.00025097,0,0,0,0
11.64,0.006979,0.34314,0.00020198,0,0,0,0
12.14,0.007722,0.357,0.00033294,0,0,0,0
12.64,0.007896,0.37115,0.00035794,0,0,0,0
13.14,0.008288,0.38585,0.00033894,0,0,0,0
13.64,0.008664,0.40115,0.00041591,0,0,0,0
14.14,0.008841,0.417,0.00023197,0,0,0,0
14.64,0.009175,0.43285,0.00036593,0,0,0,0
15.14,0.009232,0.44729,0.00029896,0,0,0,0
15.64,0.009447,0.46186,0.00038293,0,0,0,0
16.14,0.009749,0.47685,0.00019798,0,0,0,0
16.64,0.009954,0.49129,0.00027896,0,0,0,0
17.14,0.010478,0.50586,0.00029496,0,0,0,0
17.64,0.010649,0.522,0.00015799,0,0,0,0
18.14,0.01077,0.53814,0.00038593,0,0,0,0
18.64,0.011227,0.55386,0.00041991,0,0,0,0
19.14,0.011536,0.56885,0.00035294,0,0,0,0
19.64,0.011875,0.58329,0.00037593,0,0,0,0
20.14,0.012278,0.59786,0.00037293,0,0,0,0
20.64,0.012818,0.61314,0.00049388,0,0,0,0
21.14,0.01306,0.62771,0.00042591,0,0,0,0
21.64,0.013792,0.64243,0.00043291,0,0,0,0
22.14,0.014268,0.65871,0.00040992,0,0,0,0
22.64,0.01499,0.67514,0.00056384,0,0,0,0
23.14,0.0154,0.69086,0.00054085,0,0,0,0
23.64,0.015826,0.70614,0.00059382,0,0,0,0
24.14,0.016091,0.721,0.00057084,0,0,0,0
24.64,0.016457,0.73586,0.00056384,0,0,0,0
25.14,0.016679,0.75143,0.00058083,0,0,0,0
25.64,0.017226,0.76643,0.0004499,0,0,0,0
26.14,0.017428,0.78115,0.00058083,0,0,0,0
26.64,0.017609,0.79729,0.0006378,0,0,0,0
27.14,0.017666,0.81357,0.00051986,0,0,0,0
27.64,0.017925,0.82943,0.00050987,0,0,0,0
28.14,0.018213,0.84457,0.00058383,0,0,0,0
28.64,0.018529,0.85929,0.00055085,0,0,0,0
29.14,0.018868,0.87386,0.00069176,0,0,0,0
29.64,0.019405,0.88914,0.00045989,0,0,0,0
30.14,0.019738,0.904,0.00060782,0,0,0,0
30.64,0.020352,0.91886,0.0006378,0,0,0,0
31.14,0.020735,0.935,0.00070475,0,0,0,0
31.64,0.021218,0.95114,0.00065778,0,0,0,0
32.14,0.021802,0.96686,0.0007717,0,0,0,0
32.64,0.022195,0.98185,0.0007717,0,0,0,0
33.14,0.022739,0.99629,0.0008926,0,0,0,0
33.64,0.023364,1.0109,0.00090559,0,0,0,0
34.14,0.023911,1.0259,0.0010105,0,0,0,0
34.64,0.024186,1.04,0.00098651,0,0,0,0
35.14,0.024515,1.0541,0.00087961,0,0,0,0
35.64,0.025009,1.07,0.00088561,0,0,0,0
36.14,0.025355,1.0859,0.0008956,0,0,0,0
36.64,0.02564,1.1011,0.00095654,0,0,0,0
37.14,0.026097,1.1159,0.00087961,0,0,0,0
37.64,0.026493,1.13,0.00088261,0,0,0,0
38.14,0.027037,1.1439,0.0010804,0,0,0,0
38.64,0.027262,1.1581,0.0007787,0,0,0,0
39.14,0.027319,1.1723,0.0009965,0,0,0,0
39.64,0.027869,1.1863,0.0010335,0,0,0,0
40.14,0.02847,1.2016,0.00098651,0,0,0,0
40.64,0.028923,1.2169,0.00093656,0,0,0,0
41.14,0.029541,1.2319,0.00097652,0,0,0,0
41.64,0.030273,1.2461,0.0011144,0,0,0,0
42.14,0.030693,1.2597,0.0012352,0,0,0,0
42.64,0.031264,1.2729,0.0011883,0,0,0,0
43.14,0.031918,1.2864,0.0012882,0,0,0,0
43.64,0.032358,1.2997,0.0012043,0,0,0,0
44.14,0.032902,1.3129,0.0013321,0,0,0,0
44.64,0.033621,1.327,0.0014959,0,0,0,0
45.14,0.034242,1.3411,0.0014859,0,0,0,0
45.64,0.035021,1.3549,0.0015298,0,0,0,0
46.14,0.035588,1.3679,0.0016976,0,0,0,0
46.64,0.036102,1.3797,0.0017175,0,0,0,0
47.14,0.037183,1.3909,0.0017914,0,0,0,0
47.64,0.038368,1.4016,0.002012,0,0,0,0
48.14,0.039758,1.411,0.0022674,0,0,0,0
48.64,0.041124,1.4196,0.0024879,0,0,0,0
49.14,0.042618,1.429,0.0027692,0,0,0,0
49.64,0.04431,1.4384,0.0029397,0,0,0,0
50.14,0.046093,1.4467,0.0033613,0,0,0,0
50.64,0.047785,1.4546,0.003449,0,0,0,0
51.14,0.04938,1.4627,0.0036732,0,0,0,0
51.64,0.051075,1.471,0.0041713,0,0,0,0
52.14,0.052683,1.4787,0.0042948,0,0,0,0
52.64,0.054272,1.486,0.0045725,0,0,0,0
53.14,0.055953,1.4933,0.0049637,0,0,0,0
53.64,0.057767,1.501,0.0052442,0,0,0,0
54.14,0.059633,1.5084,0.0054471,0,0,0,0
54.64,0.061647,1.5156,0.0059314,0,0,0,0
55.14,0.063393,1.5224,0.0064253,0,0,0,0
55.64,0.065572,1.529,0.0065356,0,0,0,0
56.14,0.067573,1.5353,0.0066786,0,0,0,0
56.64,0.069564,1.5417,0.0070491,0,0,0,0
57.14,0.071605,1.548,0.0071395,0,0,0,0
57.64,0.073707,1.5543,0.0072258,0,0,0,0
58.14,0.075543,1.5607,0.0075484,0,0,0,0
58.64,0.077729,1.567,0.0075623,0,0,0,0
59.14,0.079498,1.5727,0.007605,0,0,0,0
59.64,0.081529,1.5786,0.0079384,0,0,0,0
60.14,0.083476,1.5844,0.0081051,0,0,0,0
60.64,0.085682,1.5903,0.0082281,0,0,0,0
61.14,0.087669,1.5957,0.0083679,0,0,0,0
61.64,0.089996,1.601,0.0085682,0,0,0,0
62.14,0.092447,1.6063,0.0089171,0,0,0,0
62.64,0.094783,1.6123,0.0090975,0,0,0,0
63.14,0.09711,1.6181,0.0093502,0,0,0,0
63.64,0.099413,1.6236,0.0097394,0,0,0,0
64.14,0.10147,1.6287,0.010015,0,0,0,0
64.64,0.10375,1.634,0.010473,0,0,0,0
65.14,0.10584,1.639,0.010809,0,0,0,0
65.64,0.10801,1.644,0.011138,0,0,0,0
66.14,0.11022,1.649,0.011356,0,0,0,0
66.64,0.11247,1.654,0.011666,0,0,0,0
67.14,0.1147,1.6593,0.011629,0,0,0,0
67.64,0.11708,1.6644,0.011771,0,0,0,0
68.14,0.11959,1.6696,0.011954,0,0,0,0
68.64,0.12224,1.6744,0.011964,0,0,0,0
69.14,0.12479,1.679,0.01209,0,0,0,0
69.64,0.12728,1.6836,0.012163,0,0,0,0
70.14,0.12968,1.6884,0.012296,0,0,0,0
70.64,0.13193,1.693,0.012422,0,0,0,0
71.14,0.1341,1.6973,0.012683,0,0,0,0
71.64,0.13625,1.7017,0.01274,0,0,0,0
72.14,0.13872,1.7066,0.012969,0,0,0,0
72.64,0.14114,1.7117,0.013353,0,0,0,0
73.14,0.14361,1.7167,0.013515,0,0,0,0
73.64,0.14588,1.721,0.014028,0,0,0,0
74.14,0.14858,1.7253,0.014208,0,0,0,0
74.64,0.15114,1.7297,0.014452,0,0,0,0
75.14,0.15363,1.734,0.014839,0,0,0,0
75.64,0.15619,1.7383,0.015095,0,0,0,0
76.14,0.15869,1.7427,0.015451,0,0,0,0
76.64,0.16109,1.7473,0.015772,0,0,0,0
77.14,0.1635,1.7517,0.015752,0,0,0,0
77.64,0.16591,1.756,0.016006,0,0,0,0
78.14,0.16829,1.76,0.015999,0,0,0,0
78.64,0.17054,1.7643,0.016237,0,0,0,0
79.14,0.17324,1.7687,0.016162,0,0,0,0
79.64,0.17587,1.7727,0.01634,0,0,0,0
80.14,0.17861,1.7766,0.016614,0,0,0,0
80.64,0.18121,1.7804,0.016568,0,0,0,0
81.14,0.18386,1.7846,0.016796,0,0,0,0
81.64,0.1864,1.789,0.017036,0,0,0,0
82.14,0.18891,1.7934,0.017201,0,0,0,0
82.64,0.19149,1.7973,0.017268,0,0,0,0
83.14,0.1936,1.801,0.01768,0,0,0,0
83.64,0.1963,1.805,0.017806,0,0,0,0
84.14,0.19875,1.809,0.01828,0,0,0,0
84.64,0.20118,1.813,0.018567,0,0,0,0
85.14,0.20391,1.817,0.018679,0,0,0,0
85.64,0.20652,1.821,0.018976,0,0,0,0
86.14,0.20918,1.825,0.019311,0,0,0,0
86.64,0.21199,1.829,0.019305,0,0,0,0
87.14,0.21468,1.8327,0.019536,0,0,0,0
87.64,0.21706,1.8363,0.01973,0,0,0,0
88.14,0.21979,1.84,0.019914,0,0,0,0
88.64,0.22209,1.8437,0.020007,0,0,0,0
89.14,0.22464,1.8473,0.020102,0,0,0,0
89.64,0.22724,1.8513,0.02025,0,0,0,0
90.14,0.22962,1.8554,0.02046,0,0,0,0
90.64,0.23219,1.8593,0.020716,0,0,0,0
91.14,0.23522,1.863,0.020933,0,0,0,0
91.64,0.23779,1.8667,0.02097,0,0,0,0
92.14,0.24055,1.8703,0.021088,0,0,0,0
92.64,0.24328,1.8737,0.021499,0,0,0,0
93.14,0.24592,1.877,0.021519,0,0,0,0
93.64,0.24831,1.8803,0.021771,0,0,0,0
94.14,0.25094,1.884,0.022001,0,0,0,0
94.64,0.25331,1.8877,0.022156,0,0,0,0
95.14,0.25575,1.8913,0.022537,0,0,0,0
95.64,0.25818,1.8947,0.022697,0,0,0,0
96.14,0.26132,1.8983,0.022845,0,0,0,0
