Time[s],Displacement[mm],Force[kN],EngStrain_longi,EngStress[MPa],TrueStrain,TrueStress[MPa],TrueStrainRate[1/s],PlasticStrain_longi,PlasticStress[MPa],PlasticStrain_thick,PlasticStrain_width,R-Value,Thickness[mm],Width[mm], Young's Modulus [MPa]
0.65000000,0.00000000,-0.00100000,0.00000000,-0.09050804,0.00000000,-0.09050804,0.00000000,0.00102763,116.15929565,-0.00031296,-0.00071467,0.70345793,1.11170000,9.93860000,77149.27350692
1.15000000,0.00053400,-0.00200000,0.00001489,-0.18101609,0.00001489,-0.18101878,0.00002978,0.00147742,116.93916156,-0.00058513,-0.00089229,0.00000000,0.00000000,0.00000000,0.00000000
1.65000000,0.00398500,0.03400000,0.00011922,3.07727352,0.00011922,3.07764040,0.00020865,0.00185179,118.07474053,-0.00080053,-0.00105126,0.00000000,0.00000000,0.00000000,0.00000000
2.15000000,0.00627400,0.15800000,0.00019756,14.30027106,0.00019754,14.30309615,0.00015664,0.00226925,119.30735371,-0.00103896,-0.00123029,0.00000000,0.00000000,0.00000000,0.00000000
2.65000000,0.00900200,0.26100000,0.00028367,23.62259966,0.00028363,23.62930060,0.00017218,0.00260933,120.34956925,-0.00122548,-0.00138385,0.00000000,0.00000000,0.00000000,0.00000000
3.15000000,0.01209900,0.32500000,0.00039889,29.41511452,0.00039881,29.42684788,0.00023037,0.00307099,121.31619947,-0.00151806,-0.00155293,0.00000000,0.00000000,0.00000000,0.00000000
3.65000000,0.01380200,0.38800000,0.00044089,35.11712133,0.00044079,35.13260408,0.00008396,0.00349900,122.55301827,-0.00178891,-0.00171010,0.00000000,0.00000000,0.00000000,0.00000000
4.15000000,0.01599400,0.47500000,0.00050733,42.99132121,0.00050720,43.01313214,0.00013283,0.00380954,123.50283843,-0.00192511,-0.00188444,0.00000000,0.00000000,0.00000000,0.00000000
4.65000000,0.01932700,0.54800000,0.00061844,49.59840847,0.00061825,49.62908233,0.00022210,0.00426147,124.56210484,-0.00222178,-0.00203970,0.00000000,0.00000000,0.00000000,0.00000000
5.15000000,0.02242300,0.64000000,0.00074078,57.92514858,0.00074050,57.96805825,0.00024450,0.00469623,125.43766183,-0.00245170,-0.00224453,0.00000000,0.00000000,0.00000000,0.00000000
5.65000000,0.02472600,0.71300000,0.00077100,64.53223584,0.00077070,64.58199020,0.00006040,0.00503098,126.30132372,-0.00264393,-0.00238705,0.00000000,0.00000000,0.00000000,0.00000000
6.15000000,0.02752600,0.78800000,0.00084000,71.32033919,0.00083965,71.38024828,0.00013789,0.00541299,127.26291779,-0.00283949,-0.00257350,0.00000000,0.00000000,0.00000000,0.00000000
6.65000000,0.03112100,0.88000000,0.00103100,79.64707930,0.00103047,79.72919544,0.00038164,0.00585269,128.14129677,-0.00309410,-0.00275859,0.00000000,0.00000000,0.00000000,0.00000000
