Time[s],Displacement[mm],Force[kN],AxStrain_1,AxStrain_2,Thickness[mm],OuterWidth[mm],InnerWidth[mm]
0.54,0,-0.0049405,0,0,1.1176,20,9.9828
1.04,0.000495,0.0045343,-6.6002e-05,0,0,0,0
1.54,0.000705,0.015436,2e-05,0,0,0,0
2.04,0.001291,0.037,-7.9003e-05,0,0,0,0
2.54,0.001484,0.063432,-7.9003e-05,0,0,0,0
3.04,0.001708,0.088851,-7.0002e-05,0,0,0,0
3.54,0.001778,0.10928,-0.00012601,0,0,0,0
4.04,0.001949,0.12457,-0.00019602,0,0,0,0
4.54,0.002411,0.14043,-0.00010101,0,0,0,0
5.04,0.002725,0.15814,-0.00015001,0,0,0,0
5.54,0.002754,0.17485,4.1999e-05,0,0,0,0
6.04,0.003,0.18728,-0.00014501,0,0,0,0
6.54,0.002662,0.19657,-4.3001e-05,0,0,0,0
7.04,0.002907,0.20643,-8.3003e-05,0,0,0,0
7.54,0.003149,0.21871,-4e-06,0,0,0,0
8.04,0.003584,0.23286,5.3999e-05,0,0,0,0
8.54,0.003627,0.24714,0.00019798,0,0,0,0
9.04,0.004035,0.26186,0.00010999,0,0,0,0
9.54,0.004253,0.27614,0.00026696,0,0,0,0
10.04,0.004494,0.29086,6e-06,0,0,0,0
10.54,0.005044,0.30514,7.3997e-05,0,0,0,0
11.04,0.005276,0.319,0.00025397,0,0,0,0
11.54,0.005609,0.33286,0.00015699,0,0,0,0
12.04,0.006017,0.34714,7.4997e-05,0,0,0,0
12.54,0.006348,0.36215,0.00019498,0,0,0,0
13.04,0.006656,0.37685,0.00028896,0,0,0,0
13.54,0.006757,0.39215,0.00012399,0,0,0,0
14.04,0.006973,0.40685,0.00011799,0,0,0,0
14.54,0.007104,0.42215,-7.4003e-05,0,0,0,0
15.04,0.007702,0.43685,0.00017798,0,0,0,0
15.54,0.007943,0.45129,0.00018798,0,0,0,0
16.04,0.008007,0.46586,0.00020798,0,0,0,0
16.54,0.008041,0.48085,5.3999e-05,0,0,0,0
17.04,0.008222,0.49615,0.00020798,0,0,0,0
17.54,0.008376,0.51114,3e-05,0,0,0,0
18.04,0.008783,0.52715,0.00031895,0,0,0,0
18.54,0.009028,0.54285,0.00023497,0,0,0,0
19.04,0.009216,0.55886,8.3996e-05,0,0,0,0
19.54,0.009649,0.57414,0.00025897,0,0,0,0
20.04,0.009914,0.58871,0.00024497,0,0,0,0
