Time[s],Displacement[mm],Force[kN],EngStrain_longi,EngStress[MPa],TrueStrain,TrueStress[MPa],TrueStrainRate[1/s],PlasticStrain_longi,PlasticStress[MPa],PlasticStrain_thick,PlasticStrain_width,R-Value,Thickness[mm],Width[mm], Young's Modulus [MPa]
0.61000000,0.00000000,-0.00200000,0.00000000,-0.18192492,0.00000000,-0.18192492,0.00000000,0.00052708,115.77185293,0.00011230,-0.00063938,0.70289421,1.11120000,9.89340000,84721.39474174
1.12000000,0.00056900,-0.00200000,-0.00000167,-0.18192492,-0.00000167,-0.18192462,-0.00000327,0.00118105,117.03551337,-0.00031870,-0.00086235,0.00000000,0.00000000,0.00000000,0.00000000
1.61000000,0.00333000,0.06300000,0.00008922,5.73063501,0.00008922,5.73114631,0.00018548,0.00163771,117.91178342,-0.00057201,-0.00106571,0.00000000,0.00000000,0.00000000,0.00000000
2.12000000,0.00590500,0.16300000,0.00018756,14.82688105,0.00018754,14.82966191,0.00019278,0.00202836,118.96390245,-0.00079603,-0.00123233,0.00000000,0.00000000,0.00000000,0.00000000
2.62000000,0.00834600,0.24500000,0.00026411,22.28580280,0.00026408,22.29168873,0.00015308,0.00244001,120.20236942,-0.00104991,-0.00139010,0.00000000,0.00000000,0.00000000,0.00000000
3.12000000,0.01147200,0.33900000,0.00034167,30.83627408,0.00034161,30.84680980,0.00015506,0.00277151,121.15754810,-0.00123121,-0.00154031,0.00000000,0.00000000,0.00000000,0.00000000
3.62000000,0.01365900,0.39700000,0.00043522,36.11209678,0.00043513,36.12781357,0.00018704,0.00325797,122.40705149,-0.00153907,-0.00171890,0.00000000,0.00000000,0.00000000,0.00000000
4.12000000,0.01528400,0.48000000,0.00047567,43.66198099,0.00047555,43.68274954,0.00008085,0.00368334,123.55860233,-0.00182300,-0.00186034,0.00000000,0.00000000,0.00000000,0.00000000
4.62000000,0.01891600,0.56800000,0.00058389,51.66667751,0.00058372,51.69684511,0.00021633,0.00395249,124.50834671,-0.00192881,-0.00202368,0.00000000,0.00000000,0.00000000,0.00000000
5.12000000,0.02197100,0.63800000,0.00073867,58.03404974,0.00073839,58.07691756,0.00030935,0.00443669,125.30226687,-0.00224390,-0.00219279,0.00000000,0.00000000,0.00000000,0.00000000
