Time[s],Displacement[mm],Force[kN],AxStrain_1,AxStrain_2,Thickness[mm],OuterWidth[mm],InnerWidth[mm]
0.68,0,-0.0047583,0,0,1.1133,20,10.002
1.18,-0.000257,0.0023651,3e-06,0,0,0,0
1.68,0.000391,0.011299,-5.1001e-05,0,0,0,0
2.18,0.000688,0.032282,3e-06,0,0,0,0
2.68,0.001253,0.057286,2.2e-05,0,0,0,0
3.18,0.001666,0.081286,0.00015799,0,0,0,0
3.68,0.001744,0.10142,0.00033994,0,0,0,0
4.18,0.001854,0.11672,0.00011299,0,0,0,0
4.68,0.00234,0.13057,0.00032495,0,0,0,0
5.18,0.002701,0.14786,0.00022098,0,0,0,0
5.68,0.002789,0.16614,0.00021098,0,0,0,0
6.18,0.003177,0.18486,8.5996e-05,0,0,0,0
6.68,0.003463,0.20257,0.00026696,0,0,0,0
7.18,0.003646,0.21843,0.00018798,0,0,0,0
7.68,0.003755,0.23085,0.00012399,0,0,0,0
8.18,0.004065,0.24186,0.00020598,0,0,0,0
8.68,0.004212,0.253,7.7997e-05,0,0,0,0
9.18,0.004504,0.265,0.00010699,0,0,0,0
9.68,0.004697,0.27815,9.6995e-05,0,0,0,0
10.18,0.005068,0.29214,0.00010799,0,0,0,0
10.68,0.005329,0.30686,-6.3002e-05,0,0,0,0
11.18,0.005731,0.32085,0.00020698,0,0,0,0
11.68,0.006164,0.33429,0.00018098,0,0,0,0
12.18,0.006497,0.34786,0.00022098,0,0,0,0
12.68,0.007078,0.36329,0.00029496,0,0,0,0
13.18,0.00738,0.37885,0.00022497,0,0,0,0
13.68,0.007605,0.393,0.00030895,0,0,0,0
14.18,0.008113,0.40686,0.00041291,0,0,0,0
14.68,0.008229,0.42143,0.00035894,0,0,0,0
15.18,0.008584,0.43657,0.00045989,0,0,0,0
15.68,0.008819,0.45143,0.00039992,0,0,0,0
16.18,0.008974,0.466,0.00030195,0,0,0,0
16.68,0.009017,0.48057,0.00048688,0,0,0,0
17.18,0.009363,0.49629,0.0004529,0,0,0,0
17.68,0.009578,0.51214,0.00037593,0,0,0,0
18.18,0.009796,0.527,0.00043291,0,0,0,0
18.68,0.010031,0.54186,0.0004569,0,0,0,0
19.18,0.010575,0.55714,0.00042991,0,0,0,0
19.68,0.010854,0.57286,0.00047988,0,0,0,0
20.18,0.01119,0.58814,0.0004569,0,0,0,0
20.68,0.011589,0.603,0.00029896,0,0,0,0
21.18,0.011827,0.61786,0.00040592,0,0,0,0
21.68,0.012546,0.63429,0.00039292,0,0,0,0
