Time[s],Displacement[mm],Force[kN],AxStrain_1,AxStrain_2,Thickness[mm],OuterWidth[mm],InnerWidth[mm]
0.59,0,-0.0063603,0,0,1.0996,20,10
1.09,2.8e-05,0.0036287,0.00011999,0,0,0,0
1.59,0.000642,0.01544,-2.5e-05,0,0,0,0
2.09,0.001158,0.037278,9.3996e-05,0,0,0,0
2.59,0.001746,0.062436,-1.3e-05,0,0,0,0
3.09,0.002072,0.086996,-0.00011001,0,0,0,0
3.59,0.002447,0.10799,-1.3e-05,0,0,0,0
4.09,0.002527,0.123,8.2997e-05,0,0,0,0
4.59,0.002769,0.13815,-5.2001e-05,0,0,0,0
5.09,0.003392,0.15614,9.9995e-05,0,0,0,0
5.59,0.003623,0.17457,-1.9e-05,0,0,0,0
6.09,0.003918,0.19042,0.00013799,0,0,0,0
6.59,0.003827,0.20071,0.00010799,0,0,0,0
7.09,0.004002,0.20758,9.5995e-05,0,0,0,0
7.59,0.004156,0.21743,0.00015699,0,0,0,0
8.09,0.004511,0.23114,0.00021198,0,0,0,0
8.59,0.004863,0.24529,-6e-06,0,0,0,0
9.09,0.005311,0.25957,0.00018098,0,0,0,0
9.59,0.005705,0.27414,9.4995e-05,0,0,0,0
10.09,0.005879,0.28915,0.00021498,0,0,0,0
10.59,0.006397,0.305,0.00027996,0,0,0,0
11.09,0.006907,0.31971,0.00013199,0,0,0,0
11.59,0.007244,0.33329,0.00012499,0,0,0,0
12.09,0.007489,0.348,0.00015099,0,0,0,0
12.59,0.008158,0.36385,0.00026397,0,0,0,0
13.09,0.008385,0.378,0.00031595,0,0,0,0
13.59,0.00857,0.39215,0.00033594,0,0,0,0
14.09,0.008864,0.40685,0.00030195,0,0,0,0
14.59,0.00893,0.42215,0.00028896,0,0,0,0
15.09,0.009078,0.438,0.00022797,0,0,0,0
15.59,0.009602,0.453,0.00019498,0,0,0,0
16.09,0.009884,0.467,0.00024497,0,0,0,0
16.59,0.010048,0.482,0.00033894,0,0,0,0
17.09,0.0103,0.49814,0.00030895,0,0,0,0
17.59,0.010397,0.513,0.00033194,0,0,0,0
18.09,0.010518,0.52786,0.00034594,0,0,0,0
18.59,0.010867,0.54429,0.00033894,0,0,0,0
19.09,0.011196,0.56085,0.00037893,0,0,0,0
19.59,0.011552,0.57715,0.00034594,0,0,0,0
20.09,0.012059,0.59171,0.00035594,0,0,0,0
20.59,0.012432,0.60629,0.00030895,0,0,0,0
21.09,0.012684,0.622,0.00037593,0,0,0,0
21.59,0.013298,0.63885,0.00036593,0,0,0,0
22.09,0.013949,0.654,0.00038593,0,0,0,0
22.59,0.014366,0.66915,0.00048288,0,0,0,0
23.09,0.014956,0.68485,0.00052986,0,0,0,0
23.59,0.015416,0.70115,0.00037893,0,0,0,0
24.09,0.015648,0.718,0.00041291,0,0,0,0
24.59,0.016293,0.73485,0.00050687,0,0,0,0
25.09,0.016568,0.75029,0.0004469,0,0,0,0
25.59,0.016766,0.76586,0.00052686,0,0,0,0
26.09,0.017192,0.78185,0.00056384,0,0,0,0
26.59,0.017333,0.797,0.00052386,0,0,0,0
27.09,0.017582,0.81215,0.00035894,0,0,0,0
27.59,0.017619,0.82785,0.00049688,0,0,0,0
