25.999,0.0032752,0.086835,0.000860434,0,0,0,0,0,
26.5,0.003311,0.088628,0.001098147,0,0,0,0,0,
27,0.0035056,0.090381,0.000775236,0,0,0,0,0,
27.499,0.0035842,0.092173,0.001144485,0,0,0,0,0,
27.999,0.0037166,0.094041,0.001014815,0,0,0,0,0,
28.5,0.0037369,0.095858,0.000917422,0,0,0,0,0,
29,0.0038187,0.097605,0.000953789,0,0,0,0,0,
29.499,0.003914,0.099347,0.000972553,0,0,0,0,0,
29.999,0.0039793,0.10114,0.001069887,0,0,0,0,0,
30.499,0.0039793,0.10293,0.001207071,0,0,0,0,0,
31,0.0040849,0.10464,0.00117422,0,0,0,0,0,
31.5,0.004153,0.10635,0.001548191,0,0,0,0,0,
32,0.0042777,0.10811,0.001500074,0,0,0,0,0,
32.499,0.0043898,0.10987,0.001595257,0,0,0,0,0,
33,0.0046098,0.11162,0.001628274,0,0,0,0,0,
33.5,0.004833,0.11334,0.001707212,0,0,0,0,0,
34,0.0045479,0.11506,0.001622403,0,0,0,0,0,
34.5,0.0047354,0.11673,0.001530977,0,0,0,0,0,
34.999,0.0047644,0.11844,0.001615824,0,0,0,0,0,
35.499,0.0047524,0.12022,0.001656078,0,0,0,0,0,
36,0.004954,0.122,0.001715308,0,0,0,0,0,
36.499,0.004945,0.12378,0.001893047,0,0,0,0,0,
36.999,0.0049829,0.12558,0.00183813,0,0,0,0,0,
37.5,0.0053039,0.12744,0.001999011,0,0,0,0,0,
37.999,0.0054578,0.12924,0.001894125,0,0,0,0,0,
38.499,0.0054349,0.13102,0.002059418,0,0,0,0,0,
38.999,0.0055749,0.13282,0.002173696,0,0,0,0,0,
39.499,0.0054813,0.13472,0.002270291,0,0,0,0,0,
40,0.0057423,0.13664,0.002107607,0,0,0,0,0,
40.5,0.0057549,0.1386,0.002064587,0,0,0,0,0,
40.999,0.0055628,0.14063,0.002070365,0,0,0,0,0,
41.499,0.0059757,0.14262,0.002249308,0,0,0,0,0,
41.999,0.0060002,0.14458,0.002261231,0,0,0,0,0,
42.499,0.0061233,0.1466,0.002383427,0,0,0,0,0,
42.999,0.0062156,0.14873,0.002453508,0,0,0,0,0,
43.5,0.0064077,0.15078,0.002420997,0,0,0,0,0,
43.999,0.006771,0.1528,0.002636811,0,0,0,0,0,
44.499,0.0066971,0.15486,0.0024443,0,0,0,0,0,
44.999,0.0068086,0.15697,0.002538795,0,0,0,0,0,
45.499,0.0069242,0.15906,0.002609682,0,0,0,0,0,
45.999,0.0070029,0.16118,0.002673154,0,0,0,0,0,
46.499,0.0070403,0.1633,0.002706075,0,0,0,0,0,
46.999,0.0072062,0.16534,0.002736722,0,0,0,0,0,
47.5,0.0073938,0.16736,0.002830141,0,0,0,0,0,
48,0.0075121,0.16945,0.003002787,0,0,0,0,0,
48.499,0.0075996,0.17148,0.002919993,0,0,0,0,0,
48.999,0.0079252,0.17346,0.003103569,0,0,0,0,0,
49.499,0.0079329,0.1755,0.003085276,0,0,0,0,0,
49.999,0.008097,0.17763,0.003225871,0,0,0,0,0,
50.5,0.0083739,0.17967,0.002954471,0,0,0,0,0,
50.999,0.0084453,0.18167,0.003156453,0,0,0,0,0,
51.5,0.0086342,0.18373,0.003454158,0,0,0,0,0,
51.999,0.0088,0.1859,0.003432721,0,0,0,0,0,
52.499,0.0089605,0.18797,0.003505439,0,0,0,0,0,
52.999,0.0090262,0.19005,0.00344756,0,0,0,0,0,
53.499,0.0092253,0.19215,0.003447221,0,0,0,0,0,
53.999,0.009533,0.19429,0.003698841,0,0,0,0,0,
54.499,0.0097025,0.19635,0.003851324,0,0,0,0,0,
55,0.0098299,0.19836,0.003751335,0,0,0,0,0,
55.5,0.010002,0.20035,0.003940317,0,0,0,0,0,
55.999,0.010341,0.20241,0.004050814,0,0,0,0,0,
56.499,0.010376,0.20445,0.004142817,0,0,0,0,0,
56.999,0.010718,0.20639,0.004311114,0,0,0,0,0,
57.499,0.01088,0.20831,0.004526908,0,0,0,0,0,
58,0.011136,0.21024,0.004552741,0,0,0,0,0,
58.5,0.011422,0.21217,0.004699809,0,0,0,0,0,
58.999,0.0116,0.21412,0.004875555,0,0,0,0,0,
59.499,0.011839,0.21607,0.004854498,0,0,0,0,0,
59.999,0.01218,0.21793,0.005041729,0,0,0,0,0,
60.5,0.012375,0.21974,0.005107942,0,0,0,0,0,
60.999,0.012688,0.22158,0.005409691,0,0,0,0,0,
61.499,0.012913,0.22347,0.005488978,0,0,0,0,0,
62,0.013235,0.22534,0.005620913,0,0,0,0,0,
62.499,0.013529,0.22716,0.005716738,0,0,0,0,0,
62.999,0.013703,0.22897,0.005850264,0,0,0,0,0,
63.5,0.013932,0.23077,0.006014437,0,0,0,0,0,
63.999,0.014428,0.23248,0.006149235,0,0,0,0,0,
64.499,0.014734,0.23416,0.006245506,0,0,0,0,0,
65,0.015128,0.23588,0.006495846,0,0,0,0,0,
65.499,0.015418,0.23753,0.006640493,0,0,0,0,0,
66,0.015774,0.23911,0.006861228,0,0,0,0,0,
66.5,0.01608,0.24071,0.007030319,0,0,0,0,0,
66.999,0.016484,0.2423,0.007202311,0,0,0,0,0,
67.5,0.01674,0.24385,0.00754173,0,0,0,0,0,
67.999,0.017118,0.24534,0.007601366,0,0,0,0,0,
68.5,0.017438,0.24682,0.007708701,0,0,0,0,0,
68.999,0.017775,0.24828,0.00788272,0,0,0,0,0,
69.499,0.018113,0.2497,0.008021204,0,0,0,0,0,
69.999,0.018525,0.25105,0.008225904,0,0,0,0,0,
70.499,0.018857,0.25237,0.008457316,0,0,0,0,0,
71,0.019347,0.25369,0.008708005,0,0,0,0,0,
71.499,0.019739,0.25497,0.008988978,0,0,0,0,0,
71.999,0.020028,0.25623,0.009174802,0,0,0,0,0,
72.499,0.020546,0.2575,0.009360315,0,0,0,0,0,
73,0.020829,0.25878,0.009645443,0,0,0,0,0,
73.499,0.021376,0.25998,0.009861396,0,0,0,0,0,
74,0.021751,0.26114,0.010015279,0,0,0,0,0,
74.499,0.0221,0.2623,0.010169911,0,0,0,0,0,
74.999,0.022574,0.26345,0.010521752,0,0,0,0,0,
75.499,0.023008,0.26455,0.010879899,0,0,0,0,0,
76,0.023442,0.26563,0.010734677,0,0,0,0,0,
76.5,0.023919,0.26672,0.011047254,0,0,0,0,0,
76.999,0.024335,0.26779,0.011360821,0,0,0,0,0,
77.499,0.02471,0.2688,0.01161963,0,0,0,0,0,
77.999,0.025113,0.2698,0.011797238,0,0,0,0,0,
78.499,0.025668,0.27079,0.012161745,0,0,0,0,0,
78.999,0.026155,0.27177,0.012175872,0,0,0,0,0,
79.499,0.026518,0.27275,0.012452643,0,0,0,0,0,
79.999,0.026913,0.27372,0.012703271,0,0,0,0,0,
80.5,0.027415,0.27465,0.012930046,0,0,0,0,0,
81,0.028061,0.27554,0.013333414,0,0,0,0,0,
81.499,0.028315,0.27644,0.01352818,0,0,0,0,0,
81.999,0.028871,0.27736,0.013785936,0,0,0,0,0,
82.499,0.029352,0.27823,0.01408918,0,0,0,0,0,
83,0.029732,0.27907,0.014469214,0,0,0,0,0,
83.499,0.030105,0.27992,0.01473333,0,0,0,0,0,
83.999,0.030713,0.28079,0.014808609,0,0,0,0,0,
84.499,0.03112,0.28163,0.015225797,0,0,0,0,0,
85,0.031706,0.28245,0.015587777,0,0,0,0,0,
85.5,0.032174,0.28325,0.015778167,0,0,0,0,0,
85.999,0.032539,0.28403,0.016082087,0,0,0,0,0,
86.499,0.03297,0.2848,0.016194459,0,0,0,0,0,
87,0.033508,0.28558,0.016634378,0,0,0,0,0,
87.499,0.033904,0.28636,0.016796348,0,0,0,0,0,
88,0.034518,0.28714,0.016968615,0,0,0,0,0,
88.499,0.03493,0.28789,0.017390898,0,0,0,0,0,
88.999,0.03548,0.28861,0.017509706,0,0,0,0,0,
89.5,0.035879,0.28935,0.017976156,0,0,0,0,0,
89.999,0.036351,0.29012,0.018029389,0,0,0,0,0,
90.499,0.036879,0.29084,0.018471251,0,0,0,0,0,
91,0.037354,0.29154,0.018304152,0,0,0,0,0,
91.499,0.037852,0.29225,0.018729895,0,0,0,0,0,
91.999,0.038482,0.29299,0.019121219,0,0,0,0,0,
92.5,0.038767,0.29371,0.019355861,0,0,0,0,0,
92.999,0.039353,0.29439,0.019418142,0,0,0,0,0,
93.498,0.039929,0.29506,0.019577112,0,0,0,0,0,
93.999,0.040361,0.29575,0.020116892,0,0,0,0,0,
94.499,0.040809,0.29641,0.020175499,0,0,0,0,0,
94.999,0.041315,0.29705,0.020725731,0,0,0,0,0,
95.499,0.041919,0.29768,0.021029619,0,0,0,0,0,
96,0.042332,0.29835,0.021194991,0,0,0,0,0,
96.499,0.042818,0.29898,0.02144794,0,0,0,0,0,
96.999,0.043338,0.29959,0.021633597,0,0,0,0,0,
97.5,0.044029,0.30021,0.021842408,0,0,0,0,0,
97.999,0.044353,0.30084,0.022132265,0,0,0,0,0,
98.499,0.044851,0.30146,0.022577695,0,0,0,0,0,
99,0.045455,0.30208,0.022627262,0,0,0,0,0,
99.499,0.045925,0.30272,0.023065338,0,0,0,0,0,
100,0.046425,0.30333,0.023293293,0,0,0,0,0,
100.5,0.046895,0.30392,0.023541218,0,0,0,0,0,
101,0.047437,0.30452,0.023726195,0,0,0,0,0,
101.5,0.048074,0.30512,0.024134506,0,0,0,0,0,
102,0.048535,0.3057,0.024214059,0,0,0,0,0,
102.5,0.049037,0.30627,0.024558165,0,0,0,0,0,
103,0.049615,0.30684,0.024661197,0,0,0,0,0,
103.5,0.049958,0.3074,0.024970915,0,0,0,0,0,
104,0.050568,0.30796,0.025201069,0,0,0,0,0,
104.5,0.051103,0.30854,0.025714042,0,0,0,0,0,
105,0.051611,0.30911,0.025803702,0,0,0,0,0,
105.5,0.052206,0.30966,0.026044089,0,0,0,0,0,
106,0.052782,0.31021,0.026533746,0,0,0,0,0,
106.5,0.053225,0.31077,0.026833149,0,0,0,0,0,
107,0.053744,0.31133,0.026942178,0,0,0,0,0,
107.5,0.054435,0.31185,0.02728846,0,0,0,0,0,
108,0.054976,0.31237,0.027553297,0,0,0,0,0,
108.5,0.055369,0.3129,0.027847241,0,0,0,0,0,
109,0.055998,0.31343,0.027938656,0,0,0,0,0,
109.5,0.056508,0.31394,0.028187085,0,0,0,0,0,
110,0.057147,0.31443,0.028559565,0,0,0,0,0,
110.5,0.057645,0.31494,0.028652372,0,0,0,0,0,
111,0.058143,0.31546,0.02871019,0,0,0,0,0,
111.5,0.058729,0.31597,0.029187374,0,0,0,0,0,
112,0.059269,0.31648,0.029236129,0,0,0,0,0,
112.5,0.059834,0.31697,0.029444621,0,0,0,0,0,
113,0.060429,0.31745,0.029724808,0,0,0,0,0,
113.5,0.060973,0.31793,0.030112241,0,0,0,0,0,
114,0.061484,0.31843,0.030391368,0,0,0,0,0,
114.5,0.062166,0.31892,0.030838759,0,0,0,0,0,
115,0.062609,0.31941,0.030913321,0,0,0,0,0,
115.5,0.06309,0.31989,0.031361545,0,0,0,0,0,
116,0.063855,0.32037,0.031549538,0,0,0,0,0,
116.5,0.064052,0.32084,0.031827392,0,0,0,0,0,
117,0.064702,0.3213,0.032210913,0,0,0,0,0,
117.5,0.065262,0.32176,0.03258848,0,0,0,0,0,
118,0.06588,0.32222,0.03268643,0,0,0,0,0,
118.5,0.066277,0.32267,0.032941618,0,0,0,0,0,
119,0.066902,0.32312,0.033224019,0,0,0,0,0,
119.5,0.067399,0.32357,0.033406149,0,0,0,0,0,
120,0.067899,0.32402,0.033873945,0,0,0,0,0,
120.5,0.068537,0.32447,0.033981822,0,0,0,0,0,
121,0.069051,0.3249,0.034346449,0,0,0,0,0,
121.5,0.069812,0.32533,0.034572716,0,0,0,0,0,
122.01,0.070183,0.32576,0.034778264,0,0,0,0,0,
122.5,0.070774,0.32619,0.035005592,0,0,0,0,0,
123,0.071262,0.32661,0.035267332,0,0,0,0,0,
123.5,0.071758,0.32705,0.035620008,0,0,0,0,0,
124,0.07235,0.32748,0.036037093,0,0,0,0,0,
124.5,0.072861,0.32789,0.036351023,0,0,0,0,0,
125,0.073479,0.32832,0.036578572,0,0,0,0,0,
125.5,0.074104,0.32874,0.036871803,0,0,0,0,0,
126,0.074546,0.32916,0.037051728,0,0,0,0,0,
126.5,0.075098,0.32957,0.03734588,0,0,0,0,0,
127,0.075666,0.32999,0.037766868,0,0,0,0,0,
127.5,0.076313,0.33039,0.037807889,0,0,0,0,0,
128,0.076832,0.33078,0.038001894,0,0,0,0,0,
128.5,0.077308,0.33118,0.038373239,0,0,0,0,0,
129,0.077845,0.33157,0.038580701,0,0,0,0,0,
129.5,0.078987,0.33197,0.039031272,0,0,0,0,0,
130,0.078955,0.33236,0.039065028,0,0,0,0,0,
130.5,0.079591,0.33274,0.03935407,0,0,0,0,0,
131,0.080138,0.33312,0.039687623,0,0,0,0,0,
131.5,0.080639,0.3335,0.040038167,0,0,0,0,0,
132,0.08127,0.33386,0.040224248,0,0,0,0,0,
132.5,0.081883,0.33423,0.040499318,0,0,0,0,0,
133,0.082387,0.33461,0.040650556,0,0,0,0,0,
133.5,0.082887,0.33498,0.040965728,0,0,0,0,0,
134,0.083593,0.33534,0.04132187,0,0,0,0,0,
134.5,0.084022,0.33572,0.041495336,0,0,0,0,0,
135,0.084652,0.3361,0.041759027,0,0,0,0,0,
135.5,0.085273,0.33648,0.042110093,0,0,0,0,0,
136,0.085741,0.33685,0.04225706,0,0,0,0,0,
136.5,0.086247,0.33721,0.042928542,0,0,0,0,0,
137,0.086901,0.33756,0.042830057,0,0,0,0,0,
137.5,0.087424,0.33792,0.043361934,0,0,0,0,0,
138,0.087989,0.33828,0.043436717,0,0,0,0,0,
138.5,0.088537,0.33864,0.043908554,0,0,0,0,0,
139,0.089155,0.33898,0.044161181,0,0,0,0,0,
139.5,0.089712,0.33935,0.044440336,0,0,0,0,0,
140,0.090299,0.3397,0.044724195,0,0,0,0,0,
140.5,0.090829,0.34004,0.044973557,0,0,0,0,0,
141,0.091406,0.34039,0.045087413,0,0,0,0,0,
141.5,0.091901,0.34073,0.045456996,0,0,0,0,0,
142,0.092559,0.34106,0.045722034,0,0,0,0,0,
142.5,0.093164,0.34139,0.045888816,0,0,0,0,0,
143,0.093708,0.34174,0.046411242,0,0,0,0,0,
143.5,0.094224,0.34207,0.046510902,0,0,0,0,0,
144,0.094833,0.3424,0.04699045,0,0,0,0,0,
144.5,0.095483,0.34274,0.047217786,0,0,0,0,0,
145,0.096026,0.34309,0.047439252,0,0,0,0,0,
145.5,0.096608,0.34342,0.047502288,0,0,0,0,0,
146,0.097256,0.34375,0.047735608,0,0,0,0,0,
146.5,0.097702,0.34407,0.047983934,0,0,0,0,0,
147,0.098349,0.34439,0.048289849,0,0,0,0,0,
147.5,0.098889,0.34469,0.048582524,0,0,0,0,0,
148,0.099507,0.34501,0.04892625,0,0,0,0,0,
148.5,0.10014,0.34533,0.049111827,0,0,0,0,0,
149,0.10045,0.34565,0.049248726,0,0,0,0,0,
149.5,0.10109,0.34596,0.049690806,0,0,0,0,0,
150,0.10155,0.34626,0.049821822,0,0,0,0,0,
150.5,0.10232,0.34657,0.050209728,0,0,0,0,0,
151,0.10284,0.34688,0.050437759,0,0,0,0,0,
151.5,0.10346,0.34718,0.050889293,0,0,0,0,0,
152,0.10391,0.34748,0.051154225,0,0,0,0,0,
152.5,0.10453,0.34778,0.051216171,0,0,0,0,0,
153,0.10508,0.34807,0.051688436,0,0,0,0,0,
153.5,0.10582,0.34836,0.051843973,0,0,0,0,0,
154,0.10624,0.34866,0.052222837,0,0,0,0,0,
154.5,0.10679,0.34895,0.05251351,0,0,0,0,0,
155,0.10743,0.34924,0.052655351,0,0,0,0,0,
155.5,0.10797,0.34952,0.052994931,0,0,0,0,0,
156,0.10859,0.34981,0.053106075,0,0,0,0,0,
156.5,0.10914,0.35009,0.053352218,0,0,0,0,0,
157,0.10968,0.35037,0.053703787,0,0,0,0,0,
157.5,0.11028,0.35067,0.054166827,0,0,0,0,0,
158,0.11083,0.35095,0.0545022,0,0,0,0,0,
158.5,0.11149,0.35123,0.054515836,0,0,0,0,0,
159,0.11195,0.3515,0.054672354,0,0,0,0,0,
159.5,0.11259,0.35178,0.055123495,0,0,0,0,0,
160,0.11323,0.35206,0.055537351,0,0,0,0,0,
160.5,0.11378,0.35233,0.055634403,0,0,0,0,0,
161,0.1144,0.35259,0.055868861,0,0,0,0,0,
161.5,0.11497,0.35286,0.056155828,0,0,0,0,0,
162,0.11537,0.35312,0.056383831,0,0,0,0,0,
162.5,0.1161,0.35338,0.056725264,0,0,0,0,0,
163,0.11667,0.35364,0.056970046,0,0,0,0,0,
163.5,0.11727,0.35391,0.057293244,0,0,0,0,0,
164,0.11786,0.35418,0.057618225,0,0,0,0,0,
164.5,0.11848,0.35443,0.057827962,0,0,0,0,0,
165,0.11908,0.35469,0.058248719,0,0,0,0,0,
165.5,0.11956,0.35494,0.058543021,0,0,0,0,0,
166,0.12027,0.35521,0.058614226,0,0,0,0,0,
166.5,0.12061,0.35547,0.058934441,0,0,0,0,0,
167,0.12138,0.35571,0.059185469,0,0,0,0,0,
167.5,0.12197,0.35596,0.059498718,0,0,0,0,0,
168,0.12255,0.35621,0.05990116,0,0,0,0,0,
168.5,0.12298,0.35646,0.060038097,0,0,0,0,0,
169,0.12369,0.35669,0.060529276,0,0,0,0,0,
169.5,0.12394,0.35694,0.060638175,0,0,0,0,0,
170,0.12481,0.3572,0.060998105,0,0,0,0,0,
170.5,0.12556,0.35745,0.061111562,0,0,0,0,0,
171,0.12636,0.3577,0.061586418,0,0,0,0,0,
171.5,0.12654,0.35794,0.061791,0,0,0,0,0,
172,0.12711,0.35819,0.062224377,0,0,0,0,0,
172.5,0.12775,0.35844,0.062450624,0,0,0,0,0,
173,0.12837,0.35869,0.062662262,0,0,0,0,0,
173.5,0.12904,0.35893,0.063042966,0,0,0,0,0,
174,0.12955,0.35918,0.0632817,0,0,0,0,0,
174.5,0.1299,0.35941,0.063603803,0,0,0,0,0,
175,0.13086,0.35964,0.063955633,0,0,0,0,0,
175.5,0.1314,0.35987,0.064097549,0,0,0,0,0,
176,0.13194,0.36009,0.06469904,0,0,0,0,0,
176.5,0.13246,0.36031,0.064861469,0,0,0,0,0,
177,0.13307,0.36053,0.065188778,0,0,0,0,0,
177.5,0.13377,0.36075,0.06535525,0,0,0,0,0,
178,0.13432,0.36097,0.065665917,0,0,0,0,0,
178.5,0.13497,0.36119,0.065719105,0,0,0,0,0,
179,0.13554,0.36141,0.066343391,0,0,0,0,0,
179.5,0.13603,0.36164,0.066340865,0,0,0,0,0,
180,0.1366,0.36186,0.066724755,0,0,0,0,0,
180.5,0.13731,0.36207,0.06695831,0,0,0,0,0,
181,0.13777,0.36228,0.067158336,0,0,0,0,0,
181.5,0.13845,0.36249,0.067524901,0,0,0,0,0,
182,0.13891,0.36271,0.067979532,0,0,0,0,0,
182.5,0.13957,0.36293,0.068343087,0,0,0,0,0,
183,0.14021,0.36315,0.068560391,0,0,0,0,0,
183.5,0.14073,0.36336,0.068748802,0,0,0,0,0,
184,0.14131,0.36357,0.069016511,0,0,0,0,0,
184.5,0.14192,0.36379,0.069320631,0,0,0,0,0,
185,0.14258,0.36401,0.069745255,0,0,0,0,0,
185.5,0.1432,0.36423,0.069929713,0,0,0,0,0,
186,0.14379,0.36443,0.070152452,0,0,0,0,0,
186.5,0.14441,0.36463,0.070452592,0,0,0,0,0,
187,0.14498,0.36483,0.070721989,0,0,0,0,0,
187.5,0.14558,0.36503,0.070875152,0,0,0,0,0,
188,0.14613,0.36523,0.071258609,0,0,0,0,0,
188.5,0.14676,0.36543,0.071503863,0,0,0,0,0,
189,0.14736,0.36562,0.071697305,0,0,0,0,0,
189.5,0.14797,0.36581,0.071931749,0,0,0,0,0,
190,0.14838,0.36601,0.072218424,0,0,0,0,0,
190.5,0.149,0.36621,0.072681992,0,0,0,0,0,
191,0.14963,0.36641,0.072829834,0,0,0,0,0,
191.5,0.15027,0.36661,0.073258268,0,0,0,0,0,
192,0.15094,0.36682,0.073252506,0,0,0,0,0,
192.5,0.15141,0.36703,0.073509164,0,0,0,0,0,
193,0.15203,0.36723,0.07393285,0,0,0,0,0,
193.5,0.1526,0.36742,0.074295269,0,0,0,0,0,
194,0.15328,0.36762,0.0744037,0,0,0,0,0,
194.5,0.15396,0.36782,0.074710177,0,0,0,0,0,
195,0.15459,0.368,0.075109513,0,0,0,0,0,
195.5,0.15499,0.36818,0.075538734,0,0,0,0,0,
196,0.15565,0.36836,0.075645454,0,0,0,0,0,
196.5,0.15628,0.36854,0.076153586,0,0,0,0,0,
197,0.15701,0.36872,0.076204459,0,0,0,0,0,
197.5,0.15739,0.36891,0.076704434,0,0,0,0,0,
198,0.15807,0.36909,0.077018632,0,0,0,0,0,
198.5,0.15875,0.36928,0.077289228,0,0,0,0,0,
199,0.15938,0.36946,0.077422971,0,0,0,0,0,
199.5,0.15988,0.36965,0.077939174,0,0,0,0,0,
200,0.16046,0.36983,0.078135166,0,0,0,0,0,
200.5,0.16112,0.37,0.07850337,0,0,0,0,0,
201,0.16159,0.37018,0.078688252,0,0,0,0,0,
201.5,0.16225,0.37036,0.078944905,0,0,0,0,0,
202,0.16294,0.37054,0.079323618,0,0,0,0,0,
202.5,0.16351,0.37072,0.079549171,0,0,0,0,0,
203,0.16412,0.37089,0.079963843,0,0,0,0,0,
203.5,0.16456,0.37106,0.080356751,0,0,0,0,0,
204,0.16522,0.37123,0.080650984,0,0,0,0,0,
204.5,0.16607,0.37141,0.080871994,0,0,0,0,0,
205,0.16651,0.37158,0.081221213,0,0,0,0,0,
205.5,0.1671,0.37175,0.08144984,0,0,0,0,0,
206,0.16767,0.37192,0.081771582,0,0,0,0,0,
206.5,0.16822,0.3721,0.082005242,0,0,0,0,0,
207,0.16894,0.37227,0.08218211,0,0,0,0,0,
207.5,0.16947,0.37244,0.082628469,0,0,0,0,0,
208,0.17014,0.37262,0.082884297,0,0,0,0,0,
208.5,0.17068,0.37281,0.083022356,0,0,0,0,0,
209,0.17123,0.37298,0.083391525,0,0,0,0,0,
209.5,0.17188,0.37315,0.083617265,0,0,0,0,0,
210,0.17248,0.37333,0.083910449,0,0,0,0,0,
210.5,0.17318,0.3735,0.084175326,0,0,0,0,0,
211,0.17384,0.37367,0.084274418,0,0,0,0,0,
211.5,0.17437,0.37384,0.084881168,0,0,0,0,0,
212,0.1749,0.374,0.08506809,0,0,0,0,0,
212.5,0.17549,0.37415,0.085255069,0,0,0,0,0,
213,0.1761,0.37431,0.085671054,0,0,0,0,0,
213.5,0.17686,0.37446,0.085982081,0,0,0,0,0,
214,0.17741,0.37462,0.0859763,0,0,0,0,0,
214.5,0.17802,0.37478,0.086398498,0,0,0,0,0,
215,0.17862,0.37493,0.086861316,0,0,0,0,0,
215.5,0.1792,0.37507,0.087089207,0,0,0,0,0,
216,0.17988,0.37521,0.087284515,0,0,0,0,0,
216.5,0.18039,0.37536,0.087859126,0,0,0,0,0,
217,0.18101,0.3755,0.08810199,0,0,0,0,0,
217.5,0.18163,0.37565,0.088440822,0,0,0,0,0,
218,0.18231,0.3758,0.088664327,0,0,0,0,0,
218.5,0.18282,0.37594,0.088983847,0,0,0,0,0,
219,0.18342,0.37608,0.089179059,0,0,0,0,0,
219.5,0.1842,0.37622,0.089326586,0,0,0,0,0,
220,0.18464,0.37637,0.089428736,0,0,0,0,0,
220.5,0.18518,0.37651,0.089787778,0,0,0,0,0,
221,0.18583,0.37666,0.089951484,0,0,0,0,0,
221.5,0.18647,0.3768,0.090423806,0,0,0,0,0,
222,0.18707,0.37694,0.090638923,0,0,0,0,0,
222.5,0.18774,0.37709,0.09090805,0,0,0,0,0,
223,0.18825,0.37723,0.091232514,0,0,0,0,0,
223.5,0.18892,0.37738,0.09158881,0,0,0,0,0,
224,0.18954,0.37752,0.091887329,0,0,0,0,0,
224.5,0.19011,0.37766,0.09216834,0,0,0,0,0,
225,0.19072,0.3778,0.092615644,0,0,0,0,0,
225.5,0.19128,0.37794,0.092900005,0,0,0,0,0,
226,0.19182,0.37808,0.093261446,0,0,0,0,0,
226.5,0.19257,0.37821,0.093581231,0,0,0,0,0,
227,0.19304,0.37835,0.093903737,0,0,0,0,0,
227.5,0.19373,0.37849,0.094177448,0,0,0,0,0,
228,0.19428,0.37862,0.094338526,0,0,0,0,0,
