,Time,U2,RF2
0,0.0,0.0,0.0
1,0.00223387,5.75978e-06,7.558193673424886e-05
2,0.0128873,3.32283e-05,0.00043603527529834096
3,0.0668201,0.000172288,0.002260832511487748
4,0.339855,0.0008762749999999999,0.011498899764977515
5,1.72209,0.00444021,0.05826835648621814
6,8.71968,0.0224826,0.2950791953230522
7,24.2597,0.0625506,0.8122818438202345
8,39.7997,0.10261899999999999,1.253990236824035
9,55.3397,0.142687,1.5627554838969528
10,70.8797,0.182755,1.7493114659773998
11,86.4197,0.222823,1.8832516324697557
12,99.0459,0.255378,1.970543964607235
13,110.701,0.28542900000000004,2.0392676726707553
14,122.356,0.31548,2.0996970181909576
15,134.011,0.345531,2.1531330776452253
16,145.666,0.37558199999999997,2.2015628210886917
17,157.321,0.405633,2.245870131997841
18,168.976,0.435684,2.286592411526374
19,180.631,0.465735,2.324019573454578
20,192.286,0.495786,2.358646592529283
21,203.941,0.525837,2.390600747971103
22,215.596,0.555888,2.4201083139500184
23,227.251,0.585939,2.4479329657897084
24,238.906,0.61599,2.4743434040670262
25,250.561,0.6460410000000001,2.499481050138208
26,262.216,0.6760919999999999,2.523494396427303
27,277.756,0.71616,2.553977769764255
28,293.296,0.756228,2.5828206553688546
29,308.836,0.796296,2.610277611682328
30,324.376,0.836364,2.6363627808403
31,339.916,0.876432,2.661097376046205
32,355.456,0.9164999999999999,2.684707671470024
33,370.996,0.9565680000000001,2.7071865960439445
34,386.536,0.996636,2.728760423937946
35,388.5,1.0017,2.731433287570831
