,Time,U2,RF2
0,0.0,0.0,0.0
1,0.00443613,3.3726600000000005e-06,0.000632738
2,0.0255921,1.9457e-05,0.00365028
3,0.132694,0.000100884,0.01892652
4,0.674899,0.000513107,0.09626119999999999
5,3.41981,0.00259999,0.48773599999999995
6,17.3159,0.013164799999999999,2.46874
7,48.1759,0.0366268,6.824260000000001
8,79.0359,0.0600888,10.50282
9,109.896,0.08355080000000001,11.48676
10,140.756,0.107013,12.06574
11,171.616,0.130475,12.51108
12,202.476,0.153937,12.87878
13,233.336,0.177399,13.193660000000001
14,264.196,0.200861,13.469660000000001
15,295.056,0.224323,13.71558
16,325.916,0.247785,13.937520000000001
17,356.776,0.271247,14.13974
18,387.636,0.294709,14.32526
19,418.496,0.318171,14.4965
20,449.356,0.34163299999999996,14.653839999999999
21,480.216,0.365095,14.7979
22,511.076,0.388557,14.9321
23,541.936,0.412019,15.057960000000001
24,572.796,0.43548099999999995,15.17658
25,603.656,0.458943,15.28868
26,634.516,0.482405,15.39504
27,665.376,0.5058670000000001,15.49606
28,696.236,0.5293289999999999,15.592279999999999
29,727.096,0.552791,15.684079999999998
30,757.956,0.576253,15.77174
31,771.5,0.58655,15.80896
