Time[s],Displacement[mm],Force[kN],EngStrain_longi,EngStress[MPa],TrueStrain,TrueStress[MPa],TrueStrainRate[1/s],PlasticStrain_longi,PlasticStress[MPa],PlasticStrain_thick,PlasticStrain_width,R-Value,Thickness[mm],Width[mm], Young's Modulus [MPa]
0.64000000,0.00000000,-0.01000000,0.00000000,-0.98519644,0.00000000,-0.98519644,0.00000000,0.00064567,314.43371167,0.00041911,-0.00106478,0.70992185,1.01300000,10.02000000,77088.85378323
1.14000000,0.00038100,-0.01300000,0.00000778,-1.28075537,0.00000778,-1.28076533,0.00001556,0.00094610,315.72207968,0.00028554,-0.00123164,0.00000000,0.00000000,0.00000000,0.00000000
1.64000000,0.00175200,-0.01500000,0.00004067,-1.47779466,0.00004067,-1.47785475,0.00006578,0.00132045,317.63177979,0.00006843,-0.00138888,0.00000000,0.00000000,0.00000000,0.00000000
2.14000000,0.00351300,0.00200000,0.00008044,0.19703929,0.00008044,0.19705514,0.00007955,0.00173074,319.35540134,-0.00024222,-0.00148852,0.00000000,0.00000000,0.00000000,0.00000000
2.64000000,0.00618100,0.11300000,0.00016756,11.13271975,0.00016754,11.13458510,0.00017420,0.00199766,321.73128844,-0.00035074,-0.00164692,0.00000000,0.00000000,0.00000000,0.00000000
3.14000000,0.00755900,0.18700000,0.00018089,18.42317340,0.00018087,18.42650594,0.00002666,0.00229394,323.02237604,-0.00052777,-0.00176618,0.00000000,0.00000000,0.00000000,0.00000000
3.64000000,0.00952500,0.28500000,0.00026878,28.07809849,0.00026874,28.08564526,0.00017574,0.00271301,325.45049815,-0.00081535,-0.00189766,0.00000000,0.00000000,0.00000000,0.00000000
4.14000000,0.01285200,0.33300000,0.00038089,32.80704140,0.00038082,32.81953723,0.00022415,0.00308097,326.66749633,-0.00103440,-0.00204657,0.00000000,0.00000000,0.00000000,0.00000000
4.64000000,0.01432700,0.42500000,0.00042033,41.87084863,0.00042025,41.88844834,0.00007886,0.00345430,328.58535312,-0.00126833,-0.00218597,0.00000000,0.00000000,0.00000000,0.00000000
5.14000000,0.01626900,0.47100000,0.00044256,46.40275224,0.00044246,46.42328804,0.00004443,0.00382164,330.10356600,-0.00148158,-0.00234005,0.00000000,0.00000000,0.00000000,0.00000000
5.64000000,0.01976100,0.54800000,0.00057522,53.98876482,0.00057506,54.01982036,0.00026520,0.00410691,331.89503126,-0.00163371,-0.00247321,0.00000000,0.00000000,0.00000000,0.00000000
6.14000000,0.02190300,0.60900000,0.00069222,59.99846309,0.00069198,60.03999536,0.00023385,0.00454950,333.34084842,-0.00190435,-0.00264515,0.00000000,0.00000000,0.00000000,0.00000000
6.64000000,0.02327700,0.68500000,0.00065422,67.48595602,0.00065401,67.53010684,-0.00007595,0.00495948,334.97679179,-0.00216266,-0.00279683,0.00000000,0.00000000,0.00000000,0.00000000
7.14000000,0.02658000,0.74600000,0.00080311,73.49565430,0.00080279,73.55467948,0.00029756,0.00524765,335.97324569,-0.00233436,-0.00291329,0.00000000,0.00000000,0.00000000,0.00000000
7.64000000,0.03009600,0.82700000,0.00099033,81.47574545,0.00098984,81.55643360,0.00037411,0.00560880,337.89482119,-0.00251090,-0.00309790,0.00000000,0.00000000,0.00000000,0.00000000
8.14000000,0.03275500,0.88000000,0.00102600,86.69728657,0.00102547,86.78623799,0.00007126,0.00606445,339.14986786,-0.00281069,-0.00325376,0.00000000,0.00000000,0.00000000,0.00000000
8.64000000,0.03600400,0.99300000,0.00103578,97.83000632,0.00103524,97.93133647,0.00001954,0.00641585,340.67059563,-0.00302022,-0.00339563,0.00000000,0.00000000,0.00000000,0.00000000
9.14000000,0.03883200,1.06600000,0.00122267,105.02194032,0.00122192,105.15034715,0.00037336,0.00683772,341.91628837,-0.00328313,-0.00355459,0.00000000,0.00000000,0.00000000,0.00000000
9.64000000,0.04118800,1.15400000,0.00138433,113.69166898,0.00138338,113.84905615,0.00032291,0.00713833,343.32151084,-0.00338050,-0.00375784,0.00000000,0.00000000,0.00000000,0.00000000
10.14000000,0.04527200,1.22400000,0.00134111,120.58804405,0.00134021,120.74976602,-0.00008633,0.00750107,344.24816420,-0.00357599,-0.00392508,0.00000000,0.00000000,0.00000000,0.00000000
10.64000000,0.04783700,1.30900000,0.00143289,128.96221378,0.00143186,129.14700230,0.00018330,0.00800839,345.72683360,-0.00397927,-0.00402912,0.00000000,0.00000000,0.00000000,0.00000000
11.14000000,0.04959000,1.36000000,0.00169344,133.98671561,0.00169201,134.21361467,0.00052030,0.00835323,346.84944797,-0.00412609,-0.00422714,0.00000000,0.00000000,0.00000000,0.00000000
11.64000000,0.05348800,1.44400000,0.00169756,142.26236569,0.00169612,142.50386396,0.00000821,0.00864462,348.35540912,-0.00426659,-0.00437804,0.00000000,0.00000000,0.00000000,0.00000000
12.14000000,0.05666200,1.51200000,0.00168811,148.96170147,0.00168669,149.21316538,-0.00001886,0.00912475,349.32642202,-0.00459228,-0.00453247,0.00000000,0.00000000,0.00000000,0.00000000
12.64000000,0.05857000,1.59500000,0.00188811,157.13883191,0.00188633,157.43552749,0.00039929,0.00948597,350.85890598,-0.00478902,-0.00469695,0.00000000,0.00000000,0.00000000,0.00000000
13.14000000,0.06190300,1.66100000,0.00203333,163.64112840,0.00203127,163.97386537,0.00028988,0.00986380,351.69525216,-0.00502568,-0.00483812,0.00000000,0.00000000,0.00000000,0.00000000
13.64000000,0.06500600,1.72800000,0.00197233,170.24194454,0.00197039,170.57771840,-0.00012176,0.01024211,353.03481608,-0.00525254,-0.00498957,0.00000000,0.00000000,0.00000000,0.00000000
14.14000000,0.06766600,1.82900000,0.00212878,180.19242857,0.00212652,180.57601821,0.00031225,0.01060580,354.06859697,-0.00547470,-0.00513110,0.00000000,0.00000000,0.00000000,0.00000000
14.64000000,0.07084300,1.87800000,0.00232167,185.01989112,0.00231898,185.44944563,0.00038492,0.01102563,355.32429109,-0.00572490,-0.00530072,0.00000000,0.00000000,0.00000000,0.00000000
15.14000000,0.07328600,1.97800000,0.00232767,194.87185550,0.00232496,195.32545222,0.00001197,0.01143327,356.37541724,-0.00599999,-0.00543328,0.00000000,0.00000000,0.00000000,0.00000000
15.64000000,0.07598300,2.02800000,0.00234156,199.79783769,0.00233882,200.26567543,0.00002771,0.01173023,357.38762107,-0.00617418,-0.00555605,0.00000000,0.00000000,0.00000000,0.00000000
16.14000000,0.08008400,2.11100000,0.00257544,207.97496813,0.00257213,208.51059611,0.00046663,0.01212375,358.63658517,-0.00639371,-0.00573003,0.00000000,0.00000000,0.00000000,0.00000000
16.64000000,0.08245000,2.17600000,0.00265700,214.37874498,0.00265348,214.94834930,0.00016269,0.01258597,359.70987935,-0.00672263,-0.00586334,0.00000000,0.00000000,0.00000000,0.00000000
17.14000000,0.08448700,2.27500000,0.00265022,224.13218972,0.00264672,224.72618983,-0.00001352,0.01293229,361.14522901,-0.00694682,-0.00598547,0.00000000,0.00000000,0.00000000,0.00000000
17.64000000,0.08844200,2.32400000,0.00282511,228.95965227,0.00282113,229.60648872,0.00034882,0.01329534,361.88192854,-0.00715680,-0.00613854,0.00000000,0.00000000,0.00000000,0.00000000
18.14000000,0.09144400,2.42100000,0.00296456,238.51605772,0.00296017,239.22315182,0.00027808,0.01369921,363.13832867,-0.00738639,-0.00631282,0.00000000,0.00000000,0.00000000,0.00000000
18.64000000,0.09333900,2.46900000,0.00299311,243.24500062,0.00298864,243.97305993,0.00005694,0.01404448,364.07155863,-0.00759837,-0.00644611,0.00000000,0.00000000,0.00000000,0.00000000
19.14000000,0.09679400,2.54900000,0.00306800,251.12657213,0.00306330,251.89702845,0.00014933,0.01449697,365.24664590,-0.00791002,-0.00658695,0.00000000,0.00000000,0.00000000,0.00000000
19.64000000,0.09971700,2.61300000,0.00324089,257.43182933,0.00323565,258.26613729,0.00034469,0.01482962,366.27764510,-0.00808431,-0.00674531,0.00000000,0.00000000,0.00000000,0.00000000
20.14000000,0.10267100,2.69300000,0.00330856,265.31340084,0.00330309,266.19120497,0.00013489,0.01517172,367.41383461,-0.00828145,-0.00689027,0.00000000,0.00000000,0.00000000,0.00000000
