Time[s],Displacement[mm],Force[kN],EngStrain_longi,EngStress[MPa],TrueStrain,TrueStress[MPa],TrueStrainRate[1/s],PlasticStrain_longi,PlasticStress[MPa],PlasticStrain_thick,PlasticStrain_width,R-Value,Thickness[mm],Width[mm], Young's Modulus [MPa]
0.59000000,0.00000000,-0.00900000,0.00000000,-0.89284651,0.00000000,-0.89284651,0.00000000,0.00065587,317.83577502,0.00036561,-0.00102148,0.71100794,1.00600000,10.02000000,78135.66707835
1.09000000,0.00004000,-0.01100000,-0.00003033,-1.09125685,-0.00003033,-1.09122375,-0.00006067,0.00101384,319.85322351,0.00020484,-0.00121868,0.00000000,0.00000000,0.00000000,0.00000000
1.59000000,0.00132100,-0.01200000,0.00001422,-1.19046202,0.00001422,-1.19047895,0.00008911,0.00123942,321.42860442,0.00010076,-0.00134018,0.00000000,0.00000000,0.00000000,0.00000000
2.09000000,0.00339700,0.00000000,0.00008622,0.00000000,0.00008622,0.00000000,0.00014399,0.00163668,323.56164951,-0.00011630,-0.00152038,0.00000000,0.00000000,0.00000000,0.00000000
2.59000000,0.00598200,0.11200000,0.00015956,11.11097884,0.00015954,11.11275166,0.00014665,0.00207669,325.00841905,-0.00043927,-0.00163743,0.00000000,0.00000000,0.00000000,0.00000000
3.09000000,0.00807000,0.20400000,0.00021467,20.23785431,0.00021464,20.24219870,0.00011020,0.00232456,327.39665037,-0.00056553,-0.00175903,0.00000000,0.00000000,0.00000000,0.00000000
3.59000000,0.00971800,0.30400000,0.00024178,30.15837113,0.00024175,30.16566275,0.00005421,0.00268384,328.71912757,-0.00076198,-0.00192187,0.00000000,0.00000000,0.00000000,0.00000000
4.09000000,0.01188400,0.37300000,0.00031844,37.00352774,0.00031839,37.01531130,0.00015329,0.00306284,331.05313032,-0.00096303,-0.00209981,0.00000000,0.00000000,0.00000000,0.00000000
4.59000000,0.01468900,0.45200000,0.00045344,44.84073602,0.00045334,44.86106881,0.00026990,0.00344169,332.28402986,-0.00120649,-0.00223520,0.00000000,0.00000000,0.00000000,0.00000000
5.09000000,0.01643200,0.49800000,0.00049144,49.40417376,0.00049132,49.42845317,0.00007596,0.00386382,334.43479441,-0.00146649,-0.00239733,0.00000000,0.00000000,0.00000000,0.00000000
5.59000000,0.01852600,0.59000000,0.00053167,58.53104923,0.00053153,58.56216824,0.00008040,0.00418196,335.44644592,-0.00161206,-0.00256990,0.00000000,0.00000000,0.00000000,0.00000000
6.09000000,0.02172100,0.65200000,0.00065944,64.68176966,0.00065923,64.72442370,0.00025540,0.00447562,337.15439314,-0.00172622,-0.00274940,0.00000000,0.00000000,0.00000000,0.00000000
6.59000000,0.02414700,0.73000000,0.00077822,72.41977278,0.00077792,72.47613146,0.00023738,0.00498219,338.53340921,-0.00206655,-0.00291564,0.00000000,0.00000000,0.00000000,0.00000000
7.09000000,0.02609900,0.79400000,0.00076967,78.76890354,0.00076937,78.82952934,-0.00001710,0.00534742,340.16750324,-0.00229758,-0.00304985,0.00000000,0.00000000,0.00000000,0.00000000
7.59000000,0.02929000,0.87400000,0.00084744,86.70531700,0.00084709,86.77879494,0.00015543,0.00563252,341.37253558,-0.00241501,-0.00321752,0.00000000,0.00000000,0.00000000,0.00000000
8.09000000,0.03190200,0.92200000,0.00103211,91.46716507,0.00103158,91.56156935,0.00036899,0.00608395,342.93773685,-0.00271348,-0.00337047,0.00000000,0.00000000,0.00000000,0.00000000
8.59000000,0.03418000,1.00200000,0.00105278,99.40357853,0.00105222,99.50822841,0.00004129,0.00644656,344.17126707,-0.00291485,-0.00353172,0.00000000,0.00000000,0.00000000,0.00000000
9.09000000,0.03740100,1.06700000,0.00106778,105.85191446,0.00106721,105.96494078,0.00002997,0.00679899,345.60379122,-0.00312188,-0.00367711,0.00000000,0.00000000,0.00000000,0.00000000
9.59000000,0.03971200,1.16300000,0.00123544,115.37561061,0.00123468,115.51815076,0.00033495,0.00722424,346.86099940,-0.00334482,-0.00387942,0.00000000,0.00000000,0.00000000,0.00000000
10.09000000,0.04219600,1.21300000,0.00137989,120.33586902,0.00137894,120.50191915,0.00028851,0.00754066,348.18209428,-0.00348518,-0.00405548,0.00000000,0.00000000,0.00000000,0.00000000
10.59000000,0.04576600,1.30900000,0.00136478,129.85956516,0.00136385,130.03679461,-0.00003018,0.00795577,349.33679973,-0.00378028,-0.00417549,0.00000000,0.00000000,0.00000000,0.00000000
11.09000000,0.04813100,1.35700000,0.00144522,134.62141324,0.00144418,134.81597110,0.00016066,0.00842204,350.81345504,-0.00408761,-0.00433443,0.00000000,0.00000000,0.00000000,0.00000000
11.59000000,0.05029400,1.43900000,0.00166111,142.75623703,0.00165973,142.99337100,0.00043111,0.00871164,351.62274890,-0.00419038,-0.00452126,0.00000000,0.00000000,0.00000000,0.00000000
12.09000000,0.05364700,1.50300000,0.00166033,149.10536779,0.00165896,149.35293241,-0.00000155,0.00907276,353.16531961,-0.00441289,-0.00465988,0.00000000,0.00000000,0.00000000,0.00000000
12.59000000,0.05672600,1.58400000,0.00166222,157.14098642,0.00166084,157.40218966,0.00000377,0.00953150,354.33933245,-0.00474290,-0.00478860,0.00000000,0.00000000,0.00000000,0.00000000
