Time[s],Displacement[mm],Force[kN],EngStrain_longi,EngStress[MPa],TrueStrain,TrueStress[MPa],TrueStrainRate[1/s],PlasticStrain_longi,PlasticStress[MPa],PlasticStrain_thick,PlasticStrain_width,R-Value,Thickness[mm],Width[mm], Young's Modulus [MPa]
0.66000000,0.00000000,-0.01000000,0.00000000,-0.98517314,0.00000000,-0.98517314,0.00000000,0.00058829,191.83127718,-0.00054009,-0.00004820,0.71970624,1.01000000,10.05000000,66924.58207935
1.16000000,0.00071700,-0.01300000,0.00005344,-1.28072509,0.00005344,-1.28079354,0.00010689,0.00064228,199.57175571,-0.00063636,-0.00000592,0.00000000,0.00000000,0.00000000,0.00000000
1.66000000,0.00617100,-0.01400000,0.00026711,-1.37924240,0.00026708,-1.37961081,0.00042726,0.00059327,205.60810644,-0.00057189,-0.00002137,0.00000000,0.00000000,0.00000000,0.00000000
2.16000000,0.01023400,-0.00200000,0.00041722,-0.19703463,0.00041714,-0.19711684,0.00030012,0.00059785,213.14339029,-0.00056643,-0.00003142,0.00000000,0.00000000,0.00000000,0.00000000
2.66000000,0.01534200,0.10700000,0.00058011,10.54135264,0.00057994,10.54746780,0.00032562,0.00068345,217.62391867,-0.00067587,-0.00000758,0.00000000,0.00000000,0.00000000,0.00000000
3.16000000,0.01835400,0.19500000,0.00074233,19.21087631,0.00074206,19.22513719,0.00032423,0.00066299,226.34696990,-0.00065396,-0.00000903,0.00000000,0.00000000,0.00000000,0.00000000
3.66000000,0.02032300,0.30600000,0.00073467,30.14629821,0.00073440,30.16844569,-0.00001532,0.00070355,232.10976926,-0.00065238,-0.00005117,0.00000000,0.00000000,0.00000000,0.00000000
4.16000000,0.02435000,0.35600000,0.00086889,35.07216393,0.00086851,35.10263775,0.00026823,0.00071733,239.15748249,-0.00060820,-0.00010914,0.00000000,0.00000000,0.00000000,0.00000000
4.66000000,0.02801100,0.43700000,0.00108544,43.05206640,0.00108486,43.09879703,0.00043269,0.00079876,243.24591818,-0.00062121,-0.00017754,0.00000000,0.00000000,0.00000000,0.00000000
5.16000000,0.03055600,0.50100000,0.00116511,49.35717452,0.00116443,49.41468112,0.00015915,0.00089857,251.21168303,-0.00064374,-0.00025483,0.00000000,0.00000000,0.00000000,0.00000000
5.66000000,0.03359800,0.58000000,0.00115467,57.14004236,0.00115400,57.20602006,-0.00002086,0.00103186,255.11785506,-0.00068795,-0.00034391,0.00000000,0.00000000,0.00000000,0.00000000
6.16000000,0.03671100,0.64400000,0.00132500,63.44515049,0.00132412,63.52921531,0.00034024,0.00107725,261.18766917,-0.00067795,-0.00039930,0.00000000,0.00000000,0.00000000,0.00000000
6.66000000,0.03917800,0.72500000,0.00151367,71.42505295,0.00151252,71.53316667,0.00037680,0.00126939,265.80804903,-0.00077776,-0.00049163,0.00000000,0.00000000,0.00000000,0.00000000
