Time[s],Displacement[mm],Force[kN],EngStrain_longi,EngStress[MPa],TrueStrain,TrueStress[MPa],TrueStrainRate[1/s],PlasticStrain_longi,PlasticStress[MPa],PlasticStrain_thick,PlasticStrain_width,R-Value,Thickness[mm],Width[mm], Young's Modulus [MPa]
0.64000000,0.00000000,-0.01200000,0.00000000,-1.18577075,0.00000000,-1.18577075,0.00000000,0.00058188,288.84200560,0.00036728,-0.00094915,0.75711853,1.01200000,10.00000000,75829.14149333
1.14000000,0.00003400,-0.01400000,-0.00000778,-1.38339921,-0.00000778,-1.38338845,-0.00001556,0.00094945,291.83956997,0.00013097,-0.00108043,0.00000000,0.00000000,0.00000000,0.00000000
1.64000000,0.00203300,-0.01600000,0.00001511,-1.58102767,0.00001511,-1.58105156,0.00004578,0.00122034,294.51174418,0.00001753,-0.00123788,0.00000000,0.00000000,0.00000000,0.00000000
2.14000000,0.00425800,0.03800000,0.00009089,3.75494071,0.00009088,3.75528199,0.00015155,0.00134639,297.64105415,0.00000456,-0.00135095,0.00000000,0.00000000,0.00000000,0.00000000
2.64000000,0.00726000,0.10800000,0.00016456,10.67193676,0.00016454,10.67369289,0.00014731,0.00172532,300.04945377,-0.00022650,-0.00149882,0.00000000,0.00000000,0.00000000,0.00000000
3.14000000,0.00934300,0.23200000,0.00024667,22.92490119,0.00024664,22.93055599,0.00016419,0.00213305,303.06757945,-0.00052680,-0.00160625,0.00000000,0.00000000,0.00000000,0.00000000
3.64000000,0.01069300,0.28700000,0.00029444,28.35968379,0.00029440,28.36803415,0.00009553,0.00233439,305.32585903,-0.00057093,-0.00176347,0.00000000,0.00000000,0.00000000,0.00000000
4.14000000,0.01376200,0.37200000,0.00038056,36.75889328,0.00038048,36.77288208,0.00017216,0.00262918,308.11355257,-0.00071407,-0.00191511,0.00000000,0.00000000,0.00000000,0.00000000
4.64000000,0.01708500,0.43700000,0.00050078,43.18181818,0.00050065,43.20344268,0.00024034,0.00302181,309.73423707,-0.00099043,-0.00203138,0.00000000,0.00000000,0.00000000,0.00000000
5.14000000,0.01824200,0.53300000,0.00052711,52.66798419,0.00052697,52.69574607,0.00005264,0.00331984,312.82639267,-0.00114647,-0.00217337,0.00000000,0.00000000,0.00000000,0.00000000
5.64000000,0.02058800,0.58200000,0.00059067,57.50988142,0.00059049,57.54385059,0.00012704,0.00367637,314.33874348,-0.00138213,-0.00229424,0.00000000,0.00000000,0.00000000,0.00000000
6.14000000,0.02431700,0.66300000,0.00073356,65.51383399,0.00073329,65.56189203,0.00028559,0.00395565,317.12846169,-0.00150534,-0.00245031,0.00000000,0.00000000,0.00000000,0.00000000
