Time[s],Displacement[mm],Force[kN],EngStrain_longi,EngStress[MPa],TrueStrain,TrueStress[MPa],TrueStrainRate[1/s],PlasticStrain_longi,PlasticStress[MPa],PlasticStrain_thick,PlasticStrain_width,R-Value,Thickness[mm],Width[mm], Young's Modulus [MPa]
0.65000000,0.00000000,-0.01000000,0.00000000,-0.99205660,0.00000000,-0.99205660,0.00000000,0.00050339,269.06596363,0.00024805,-0.00075144,0.76198356,1.00100000,10.07000000,72345.93900388
1.15000000,0.00040800,-0.01100000,0.00000678,-1.09126226,0.00000678,-1.09126966,0.00001356,0.00076034,273.33587485,0.00003725,-0.00079759,0.00000000,0.00000000,0.00000000,0.00000000
1.65000000,0.00360400,-0.01300000,0.00009689,-1.28967358,0.00009688,-1.28979854,0.00018021,0.00087862,278.17007307,0.00000357,-0.00088219,0.00000000,0.00000000,0.00000000,0.00000000
2.15000000,0.00661200,0.00200000,0.00017356,0.19841132,0.00017354,0.19844576,0.00015331,0.00108607,280.82975426,-0.00006246,-0.00102361,0.00000000,0.00000000,0.00000000,0.00000000
2.65000000,0.01019300,0.11600000,0.00027167,11.50785659,0.00027163,11.51098289,0.00019618,0.00146279,285.64138622,-0.00033585,-0.00112694,0.00000000,0.00000000,0.00000000,0.00000000
3.15000000,0.01304600,0.20600000,0.00034633,20.43636602,0.00034627,20.44344381,0.00014929,0.00172011,287.91849263,-0.00045917,-0.00126093,0.00000000,0.00000000,0.00000000,0.00000000
3.65000000,0.01467600,0.30700000,0.00041433,30.45613771,0.00041425,30.46875670,0.00013595,0.00184137,291.96039348,-0.00043709,-0.00140428,0.00000000,0.00000000,0.00000000,0.00000000
4.15000000,0.01702100,0.36000000,0.00045644,35.71403770,0.00045634,35.73033917,0.00008419,0.00226561,294.59034450,-0.00072839,-0.00153722,0.00000000,0.00000000,0.00000000,0.00000000
4.65000000,0.02075700,0.45600000,0.00065089,45.23778109,0.00065068,45.26722586,0.00038867,0.00258022,297.59100835,-0.00090708,-0.00167314,0.00000000,0.00000000,0.00000000,0.00000000
5.15000000,0.02228300,0.50300000,0.00065833,49.90044712,0.00065812,49.93329825,0.00001488,0.00279547,299.36026307,-0.00097349,-0.00182198,0.00000000,0.00000000,0.00000000,0.00000000
5.65000000,0.02440800,0.59600000,0.00069744,59.12657353,0.00069720,59.16781103,0.00007817,0.00312373,302.16783495,-0.00116746,-0.00195627,0.00000000,0.00000000,0.00000000,0.00000000
6.15000000,0.02796100,0.66000000,0.00084744,65.47573578,0.00084709,65.53122283,0.00029977,0.00344488,304.37302519,-0.00136635,-0.00207854,0.00000000,0.00000000,0.00000000,0.00000000
6.65000000,0.03073500,0.74000000,0.00096778,73.41218861,0.00096731,73.48323529,0.00024045,0.00373074,306.97049139,-0.00151624,-0.00221450,0.00000000,0.00000000,0.00000000,0.00000000
7.15000000,0.03312400,0.78800000,0.00097533,78.17406030,0.00097486,78.25030607,0.00001510,0.00415089,309.00861818,-0.00177293,-0.00237796,0.00000000,0.00000000,0.00000000,0.00000000
7.65000000,0.03620400,0.86900000,0.00101778,86.20971878,0.00101726,86.29746112,0.00008480,0.00435960,311.78633358,-0.00186130,-0.00249829,0.00000000,0.00000000,0.00000000,0.00000000
8.15000000,0.03874200,0.93500000,0.00126300,92.75729236,0.00126220,92.87444482,0.00048989,0.00466864,313.18982368,-0.00202602,-0.00264262,0.00000000,0.00000000,0.00000000,0.00000000
8.65000000,0.04154700,1.01800000,0.00127344,100.99136216,0.00127263,101.11996905,0.00002086,0.00515739,315.35499124,-0.00236369,-0.00279370,0.00000000,0.00000000,0.00000000,0.00000000
9.15000000,0.04513400,1.08400000,0.00128211,107.53893574,0.00128129,107.67681261,0.00001731,0.00549921,317.07302429,-0.00258327,-0.00291594,0.00000000,0.00000000,0.00000000,0.00000000
9.65000000,0.04686000,1.18300000,0.00151600,117.36029611,0.00151485,117.53821432,0.00046712,0.00574416,319.06318834,-0.00268721,-0.00305695,0.00000000,0.00000000,0.00000000,0.00000000
10.15000000,0.04996000,1.23300000,0.00165022,122.32057912,0.00164886,122.52243526,0.00026802,0.00614641,320.70238910,-0.00294934,-0.00319706,0.00000000,0.00000000,0.00000000,0.00000000
10.65000000,0.05408100,1.31700000,0.00157733,130.65385459,0.00157609,130.85993927,-0.00014554,0.00652703,322.53739084,-0.00318427,-0.00334277,0.00000000,0.00000000,0.00000000,0.00000000
11.15000000,0.05604000,1.38300000,0.00175289,137.20142816,0.00175135,137.44192702,0.00035053,0.00687131,323.75737584,-0.00336905,-0.00350226,0.00000000,0.00000000,0.00000000,0.00000000
11.65000000,0.05849300,1.46500000,0.00196422,145.33629231,0.00196230,145.62176508,0.00042188,0.00726758,325.80167717,-0.00363012,-0.00363745,0.00000000,0.00000000,0.00000000,0.00000000
12.15000000,0.06263900,1.53200000,0.00188900,151.98307155,0.00188722,152.27016757,-0.00015016,0.00754995,326.90253452,-0.00374062,-0.00380932,0.00000000,0.00000000,0.00000000,0.00000000
12.65000000,0.06512300,1.61500000,0.00195856,160.21714135,0.00195664,160.53093552,0.00013884,0.00793608,328.84532094,-0.00397224,-0.00396385,0.00000000,0.00000000,0.00000000,0.00000000
13.15000000,0.06817500,1.66500000,0.00222211,165.17742436,0.00221965,165.54446695,0.00052601,0.00839669,330.20875966,-0.00428555,-0.00411114,0.00000000,0.00000000,0.00000000,0.00000000
13.65000000,0.07120400,1.76500000,0.00228567,175.09799039,0.00228306,175.49820603,0.00012683,0.00869775,331.82322502,-0.00444914,-0.00424861,0.00000000,0.00000000,0.00000000,0.00000000
14.15000000,0.07389400,1.81600000,0.00222589,180.15747907,0.00222342,180.55848960,-0.00011929,0.00899718,332.73109859,-0.00456978,-0.00442741,0.00000000,0.00000000,0.00000000,0.00000000
14.65000000,0.07775900,1.91600000,0.00247411,190.07804509,0.00247106,190.54831930,0.00049528,0.00948394,334.30865750,-0.00489786,-0.00458609,0.00000000,0.00000000,0.00000000,0.00000000
15.15000000,0.08106200,1.98200000,0.00262300,196.62561867,0.00261957,197.14136767,0.00029702,0.00984532,335.54213157,-0.00508728,-0.00475804,0.00000000,0.00000000,0.00000000,0.00000000
15.65000000,0.08313000,2.06400000,0.00262111,204.76048281,0.00261768,205.29718279,-0.00000377,0.01018415,337.07228422,-0.00525409,-0.00493005,0.00000000,0.00000000,0.00000000,0.00000000
16.15000000,0.08705100,2.11300000,0.00272633,209.62156017,0.00272262,210.19305841,0.00020988,0.01056891,338.21439708,-0.00548001,-0.00508890,0.00000000,0.00000000,0.00000000,0.00000000
16.65000000,0.09128800,2.19400000,0.00293278,217.65721865,0.00292849,218.29555890,0.00041172,0.01090597,339.84720707,-0.00564731,-0.00525866,0.00000000,0.00000000,0.00000000,0.00000000
17.15000000,0.09391800,2.25700000,0.00300089,223.90717525,0.00299640,224.57909580,0.00013582,0.01136660,340.81465731,-0.00594117,-0.00542543,0.00000000,0.00000000,0.00000000,0.00000000
