Time[s],Displacement longi[mm],Force[kN],Effective Strain,N/A,Thickness[mm],OuterWidth[mm],N/A
345.62,2.1812,0.573,0,0,0,0,0
346.12,2.1844,0.573,0,0,0,0,0
346.62,2.1876,0.573,0,0,0,0,0
347.12,2.1909,0.573,0,0,0,0,0
347.62,2.1942,0.573,0,0,0,0,0
348.12,2.1976,0.573,0,0,0,0,0
348.62,2.2007,0.573,0,0,0,0,0
349.12,2.2042,0.573,0,0,0,0,0
349.62,2.2075,0.573,0,0,0,0,0
350.12,2.2108,0.573,0,0,0,0,0
350.62,2.2142,0.57329,0,0,0,0,0
351.12,2.2176,0.57371,0,0,0,0,0
351.62,2.2208,0.574,0,0,0,0,0
352.12,2.2241,0.574,0,0,0,0,0
352.62,2.2276,0.574,0,0,0,0,0
353.12,2.2307,0.574,0,0,0,0,0
353.62,2.234,0.574,0,0,0,0,0
354.12,2.2374,0.574,0,0,0,0,0
354.62,2.2408,0.574,0,0,0,0,0
355.12,2.244,0.574,0,0,0,0,0
355.62,2.2473,0.574,0,0,0,0,0
356.12,2.2508,0.574,0,0,0,0,0
356.62,2.2539,0.574,0,0,0,0,0
357.12,2.2573,0.574,0,0,0,0,0
357.62,2.2606,0.574,0.7682,0,0,0,0
358.12,2.264,0.574,0.7721,0,0,0,0
358.62,2.2673,0.574,0.7761,0,0,0,0
359.12,2.2706,0.57371,0.7803,0,0,0,0
359.62,2.274,0.57329,0.7845,0,0,0,0
360.12,2.2773,0.573,0.7885,0,0,0,0
360.62,2.2807,0.573,0.7931,0,0,0,0
361.12,2.284,0.57271,0.7975,0,0,0,0
361.62,2.2876,0.57229,0.8019,0,0,0,0
362.12,2.2909,0.57171,0.8066,0,0,0,0
362.62,2.2943,0.57129,0.8119,0,0,0,0
363.12,2.2978,0.57071,0.8163,0,0,0,0
363.62,2.301,0.57,0.8211,0,0,0,0
