Time[s],Displacement longi[mm],Force[kN],Effective Strain,N/A,Thickness[mm],OuterWidth[mm],N/A
27.18,0.11259,0.30371,0,0,0,0,0
27.68,0.11546,0.306,0,0,0,0,0
28.18,0.11826,0.30829,0,0,0,0,0
28.68,0.12094,0.31071,0,0,0,0,0
29.18,0.1239,0.313,0,0,0,0,0
29.68,0.12663,0.315,0,0,0,0,0
30.18,0.12956,0.317,0,0,0,0,0
30.68,0.13228,0.319,0,0,0,0,0
31.18,0.13505,0.321,0,0,0,0,0
31.68,0.138,0.323,0,0,0,0,0
32.18,0.14083,0.325,0,0,0,0,0
32.68,0.14387,0.327,0,0,0,0,0
33.18,0.14673,0.329,0,0,0,0,0
33.68,0.14958,0.331,0,0,0,0,0
34.18,0.15265,0.333,0,0,0,0,0
34.68,0.15546,0.33471,0,0,0,0,0
35.18,0.15842,0.33629,0,0,0,0,0
35.68,0.16135,0.338,0,0,0,0,0
36.18,0.16416,0.33971,0,0,0,0,0
36.68,0.16718,0.34129,0,0,0,0,0
37.18,0.17004,0.343,0,0,0,0,0
37.68,0.17291,0.345,0,0,0,0,0
38.18,0.17589,0.34671,0,0,0,0,0
38.68,0.17879,0.34829,0,0,0,0,0
39.18,0.1817,0.34971,0,0,0,0,0
39.68,0.1846,0.35129,0,0,0,0,0
40.18,0.1875,0.353,0,0,0,0,0
40.68,0.1905,0.35471,0,0,0,0,0
41.18,0.19336,0.35629,0,0,0,0,0
41.68,0.19648,0.35771,0,0,0,0,0
42.18,0.19939,0.359,0,0,0,0,0
42.68,0.20234,0.36057,0,0,0,0,0
43.18,0.20535,0.36243,0,0,0,0,0
43.68,0.20839,0.364,0,0,0,0,0
44.18,0.21143,0.36529,0,0,0,0,0
44.68,0.2143,0.36671,0,0,0,0,0
45.18,0.21732,0.368,0,0,0,0,0
45.68,0.22044,0.36929,0,0,0,0,0
46.18,0.22322,0.37071,0,0,0,0,0
46.68,0.22629,0.372,0,0,0,0,0
47.18,0.22922,0.37329,0,0,0,0,0
47.68,0.23226,0.37471,0,0,0,0,0
48.18,0.23527,0.376,0,0,0,0,0
48.68,0.2382,0.377,0,0,0,0,0
49.18,0.24137,0.37829,0,0,0,0,0
49.68,0.24427,0.37971,0,0,0,0,0
50.18,0.24729,0.381,0,0,0,0,0
50.68,0.25027,0.382,0,0,0,0,0
51.18,0.25334,0.38329,0,0,0,0,0
51.68,0.25649,0.38471,0,0,0,0,0
52.18,0.25947,0.386,0,0,0,0,0
52.68,0.2626,0.387,0,0,0,0,0
53.18,0.26555,0.388,0,0,0,0,0
53.68,0.2686,0.38929,0,0,0,0,0
54.18,0.27169,0.39071,0,0,0,0,0
54.68,0.27473,0.392,0,0,0,0,0
55.18,0.2779,0.393,0,0,0,0,0
55.68,0.28095,0.394,0,0,0,0,0
56.18,0.28406,0.395,0,0,0,0,0
56.68,0.28714,0.396,0,0,0,0,0
57.18,0.29025,0.397,0,0,0,0,0
57.68,0.29335,0.39829,0,0,0,0,0
58.18,0.29639,0.39943,0,0,0,0,0
58.68,0.29967,0.40029,0,0,0,0,0
59.18,0.30271,0.40129,0,0,0,0,0
59.68,0.30583,0.40271,0,0,0,0,0
60.18,0.30897,0.404,0,0,0,0,0
60.68,0.31197,0.405,0,0,0,0,0
61.18,0.31534,0.406,0,0,0,0,0
61.68,0.31833,0.407,0,0,0,0,0
62.18,0.3215,0.408,0,0,0,0,0
62.68,0.32448,0.409,0,0,0,0,0
63.18,0.32757,0.40971,0,0,0,0,0
63.68,0.33077,0.41029,0,0,0,0,0
64.18,0.33388,0.41129,0,0,0,0,0
64.68,0.33711,0.41243,0,0,0,0,0
65.18,0.34011,0.41329,0,0,0,0,0
65.68,0.34324,0.414,0,0,0,0,0
66.18,0.34641,0.415,0,0,0,0,0
66.68,0.34944,0.416,0,0,0,0,0
67.18,0.35277,0.417,0,0,0,0,0
67.68,0.35579,0.41771,0,0,0,0,0
68.18,0.35897,0.41829,0,0,0,0,0
68.68,0.36222,0.419,0,0,0,0,0
69.18,0.36529,0.42,0,0,0,0,0
69.68,0.36851,0.421,0,0,0,0,0
70.18,0.37152,0.422,0,0,0,0,0
70.68,0.37475,0.423,0,0,0,0,0
71.18,0.37778,0.42371,0,0,0,0,0
71.68,0.38093,0.42429,0,0,0,0,0
72.18,0.38414,0.425,0,0,0,0,0
72.68,0.3872,0.426,0,0,0,0,0
73.18,0.39037,0.427,0,0,0,0,0
73.68,0.39341,0.42771,0,0,0,0,0
74.18,0.39655,0.42829,0,0,0,0,0
74.68,0.39966,0.429,0,0,0,0,0
75.18,0.40269,0.43,0,0,0,0,0
75.68,0.40603,0.43071,0,0,0,0,0
76.18,0.40908,0.43129,0,0,0,0,0
76.68,0.41229,0.432,0,0,0,0,0
77.18,0.41533,0.43271,0,0,0,0,0
77.68,0.41851,0.43329,0,0,0,0,0
78.18,0.42177,0.434,0,0,0,0,0
78.68,0.4249,0.435,0,0,0,0,0
79.18,0.42801,0.43571,0,0,0,0,0
79.68,0.43106,0.43629,0,0,0,0,0
80.18,0.43428,0.437,0,0,0,0,0
80.68,0.43739,0.438,0,0,0,0,0
81.18,0.44054,0.43871,0,0,0,0,0
81.68,0.44373,0.43929,0,0,0,0,0
82.18,0.44677,0.44,0,0,0,0,0
82.68,0.44995,0.44071,0,0,0,0,0
83.18,0.45304,0.44129,0,0,0,0,0
83.68,0.45625,0.442,0,0,0,0,0
84.18,0.45938,0.44271,0,0,0,0,0
84.68,0.4625,0.44329,0,0,0,0,0
85.18,0.46577,0.44371,0,0,0,0,0
85.68,0.46886,0.44429,0,0,0,0,0
86.18,0.47209,0.445,0,0,0,0,0
86.68,0.4752,0.44571,0,0,0,0,0
87.18,0.47833,0.44629,0,0,0,0,0
87.68,0.48153,0.447,0,0,0,0,0
88.18,0.48464,0.44771,0,0,0,0,0
88.68,0.48787,0.44829,0,0,0,0,0
89.18,0.49098,0.44871,0,0,0,0,0
89.68,0.49414,0.44929,0,0,0,0,0
90.18,0.4973,0.45,0,0,0,0,0
90.68,0.50041,0.45071,0,0,0,0,0
91.18,0.50368,0.45129,0,0,0,0,0
91.68,0.50684,0.452,0,0,0,0,0
92.18,0.51023,0.45271,0,0,0,0,0
92.68,0.51333,0.45329,0,0,0,0,0
93.18,0.51653,0.45371,0,0,0,0,0
93.68,0.51979,0.45429,0,0,0,0,0
94.18,0.52294,0.45471,0,0,0,0,0
94.68,0.52624,0.45529,0,0,0,0,0
95.18,0.52934,0.456,0,0,0,0,0
95.68,0.53266,0.45671,0,0,0,0,0
96.18,0.53577,0.45729,0,0,0,0,0
96.68,0.53901,0.45771,0,0,0,0,0
97.18,0.54218,0.45829,0,0,0,0,0
97.68,0.54528,0.45871,0,0,0,0,0
98.18,0.54864,0.45929,0,0,0,0,0
98.68,0.55169,0.45971,0,0,0,0,0
99.18,0.55505,0.46029,0,0,0,0,0
99.68,0.55824,0.461,0,0,0,0,0
100.18,0.56145,0.46171,0,0,0,0,0
100.68,0.56463,0.46229,0,0,0,0,0
101.18,0.56776,0.46271,0,0,0,0,0
101.68,0.57113,0.46329,0,0,0,0,0
102.18,0.57426,0.46371,0,0,0,0,0
102.68,0.57762,0.46429,0,0,0,0,0
103.18,0.58079,0.46471,0,0,0,0,0
103.68,0.58392,0.46529,0,0,0,0,0
104.18,0.5872,0.46571,0,0,0,0,0
104.68,0.59041,0.46629,0,0,0,0,0
105.18,0.59364,0.46671,0,0,0,0,0
105.68,0.59683,0.46729,0,0,0,0,0
106.18,0.60003,0.468,0,0,0,0,0
106.68,0.60321,0.46871,0,0,0,0,0
107.18,0.60667,0.46929,0,0,0,0,0
107.68,0.60959,0.46971,0,0,0,0,0
108.18,0.61284,0.47,0,0,0,0,0
108.68,0.61613,0.47029,0,0,0,0,0
109.18,0.6193,0.47071,0,0,0,0,0
109.68,0.62255,0.47129,0,0,0,0,0
110.18,0.62575,0.472,0,0,0,0,0
110.68,0.62909,0.47271,0,0,0,0,0
111.18,0.63221,0.473,0,0,0,0,0
111.68,0.63539,0.47329,0,0,0,0,0
112.18,0.63875,0.47371,0,0,0,0,0
112.68,0.64184,0.47429,0,0,0,0,0
113.18,0.6452,0.47471,0,0,0,0,0
113.68,0.64843,0.47529,0,0,0,0,0
114.18,0.6516,0.47571,0,0,0,0,0
114.68,0.65488,0.47629,0,0,0,0,0
115.18,0.65808,0.47671,0,0,0,0,0
115.68,0.6613,0.47729,0,0,0,0,0
116.18,0.66448,0.47771,0,0,0,0,0
116.68,0.66769,0.47829,0,0,0,0,0
117.18,0.6709,0.47871,0,0,0,0,0
117.68,0.674,0.47929,0,0,0,0,0
118.18,0.67727,0.47971,0,0,0,0,0
118.68,0.68047,0.48029,0,0,0,0,0
119.18,0.68377,0.48071,0,0,0,0,0
119.68,0.68702,0.481,0,0,0,0,0
120.18,0.6902,0.48129,0,0,0,0,0
120.68,0.69339,0.48171,0,0,0,0,0
121.18,0.69655,0.48229,0,0,0,0,0
121.68,0.70004,0.48271,0,0,0,0,0
122.18,0.70302,0.48329,0,0,0,0,0
122.68,0.70624,0.48371,0,0,0,0,0
123.18,0.70939,0.484,0,0,0,0,0
123.68,0.71257,0.48429,0,0,0,0,0
124.18,0.71578,0.48471,0,0,0,0,0
124.68,0.71896,0.48529,0,0,0,0,0
125.18,0.72222,0.48571,0,0,0,0,0
125.68,0.72539,0.48629,0,0,0,0,0
126.18,0.72861,0.48671,0,0,0,0,0
126.68,0.73174,0.48729,0,0,0,0,0
127.18,0.73501,0.48771,0,0,0,0,0
127.68,0.73822,0.48829,0,0,0,0,0
128.18,0.74141,0.48871,0,0,0,0,0
128.68,0.74474,0.489,0,0,0,0,0
129.18,0.74785,0.48929,0,0,0,0,0
129.68,0.75116,0.48971,0,0,0,0,0
130.18,0.75455,0.49029,0,0,0,0,0
130.68,0.7577,0.49071,0,0,0,0,0
131.18,0.76089,0.491,0,0,0,0,0
131.68,0.76407,0.49129,0,0,0,0,0
132.18,0.76735,0.49171,0,0,0,0,0
132.68,0.77054,0.49229,0,0,0,0,0
133.18,0.77387,0.49271,0,0,0,0,0
133.68,0.77701,0.49329,0,0,0,0,0
134.18,0.7803,0.49371,0,0,0,0,0
134.68,0.78372,0.494,0,0,0,0,0
135.18,0.78665,0.494,0,0,0,0,0
135.68,0.78995,0.49429,0,0,0,0,0
136.18,0.79318,0.495,0,0,0,0,0
136.68,0.79633,0.49571,0,0,0,0,0
137.18,0.7996,0.496,0,0,0,0,0
137.68,0.80275,0.49629,0,0,0,0,0
138.18,0.80606,0.49671,0,0,0,0,0
138.68,0.80927,0.49729,0,0,0,0,0
139.18,0.81244,0.49771,0,0,0,0,0
139.68,0.81602,0.49829,0,0,0,0,0
140.18,0.81893,0.49871,0,0,0,0,0
140.68,0.82243,0.499,0,0,0,0,0
141.18,0.82516,0.49929,0,0,0,0,0
141.68,0.82896,0.49971,0,0,0,0,0
142.18,0.83213,0.5,0,0,0,0,0
142.68,0.83539,0.50029,0,0,0,0,0
143.18,0.83857,0.50071,0,0,0,0,0
143.68,0.84203,0.501,0,0,0,0,0
144.18,0.84531,0.50129,0,0,0,0,0
144.68,0.84838,0.50171,0,0,0,0,0
145.18,0.85178,0.50229,0,0,0,0,0
145.68,0.85506,0.50271,0,0,0,0,0
146.18,0.85825,0.503,0,0,0,0,0
146.68,0.86156,0.50329,0,0,0,0,0
147.18,0.86455,0.50371,0,0,0,0,0
147.68,0.86832,0.50429,0,0,0,0,0
148.18,0.87106,0.50471,0,0,0,0,0
148.68,0.87467,0.505,0,0,0,0,0
149.18,0.87768,0.505,0,0,0,0,0
149.68,0.88094,0.50529,0,0,0,0,0
150.18,0.8844,0.506,0,0,0,0,0
150.68,0.88756,0.50671,0,0,0,0,0
151.18,0.89097,0.507,0,0,0,0,0
151.68,0.89406,0.507,0,0,0,0,0
152.18,0.89735,0.50729,0,0,0,0,0
152.68,0.90062,0.50771,0,0,0,0,0
153.18,0.90371,0.508,0,0,0,0,0
153.68,0.90713,0.50829,0,0,0,0,0
154.18,0.91032,0.50871,0,0,0,0,0
154.68,0.91362,0.50929,0,0,0,0,0
155.18,0.91686,0.50971,0,0,0,0,0
155.68,0.92015,0.51,0,0,0,0,0
156.18,0.92334,0.51029,0,0,0,0,0
156.68,0.92655,0.51071,0,0,0,0,0
157.18,0.93001,0.511,0,0,0,0,0
157.68,0.93315,0.51129,0,0,0,0,0
158.18,0.93649,0.51171,0,0,0,0,0
158.68,0.9397,0.512,0,0,0,0,0
159.18,0.94306,0.51229,0,0,0,0,0
159.68,0.94621,0.51271,0,0,0,0,0
160.18,0.94928,0.513,0,0,0,0,0
160.68,0.95269,0.51329,0,0,0,0,0
161.18,0.95576,0.51371,0,0,0,0,0
161.68,0.95923,0.514,0,0,0,0,0
162.18,0.96245,0.51429,0,0,0,0,0
162.68,0.96579,0.51471,0,0,0,0,0
163.18,0.96886,0.515,0,0,0,0,0
163.68,0.97207,0.51529,0,0,0,0,0
164.18,0.9755,0.51571,0,0,0,0,0
164.68,0.97854,0.516,0,0,0,0,0
165.18,0.98183,0.51629,0,0,0,0,0
165.68,0.98515,0.51671,0,0,0,0,0
166.18,0.98845,0.517,0,0,0,0,0
166.68,0.9917,0.51729,0,0,0,0,0
167.18,0.99493,0.51771,0,0,0,0,0
167.68,0.99828,0.518,0,0,0,0,0
168.18,1.0013,0.51829,0,0,0,0,0
168.68,1.0046,0.51871,0,0,0,0,0
169.18,1.0078,0.51929,0,0,0,0,0
169.68,1.0111,0.51971,0,0,0,0,0
170.18,1.0145,0.52,0,0,0,0,0
170.68,1.0175,0.52,0,0,0,0,0
171.18,1.0209,0.52029,0,0,0,0,0
171.68,1.0241,0.52071,0,0,0,0,0
172.18,1.0275,0.52129,0,0,0,0,0
172.68,1.0308,0.52171,0,0,0,0,0
173.18,1.0341,0.522,0,0,0,0,0
173.68,1.0373,0.52229,0,0,0,0,0
174.18,1.0405,0.52271,0,0,0,0,0
174.68,1.0437,0.523,0,0,0,0,0
175.18,1.0471,0.523,0,0,0,0,0
175.68,1.0504,0.523,0,0,0,0,0
176.18,1.0536,0.52329,0,0,0,0,0
176.68,1.0568,0.52371,0,0,0,0,0
177.18,1.06,0.52429,0,0,0,0,0
177.68,1.0632,0.52471,0,0,0,0,0
178.18,1.0666,0.525,0,0,0,0,0
178.68,1.0699,0.525,0,0,0,0,0
179.18,1.0733,0.52529,0,0,0,0,0
179.68,1.0763,0.52571,0,0,0,0,0
180.18,1.0795,0.526,0,0,0,0,0
180.68,1.0829,0.52629,0,0,0,0,0
181.18,1.086,0.52671,0,0,0,0,0
181.68,1.0895,0.527,0,0,0,0,0
182.18,1.0926,0.527,0,0,0,0,0
182.68,1.096,0.52729,0,0,0,0,0
183.18,1.0991,0.528,0,0,0,0,0
183.68,1.1024,0.52871,0,0,0,0,0
184.18,1.1057,0.529,0,0,0,0,0
184.68,1.1089,0.529,0,0,0,0,0
185.18,1.1122,0.52929,0,0,0,0,0
185.68,1.1154,0.52971,0,0,0,0,0
186.18,1.1187,0.53,0,0,0,0,0
186.68,1.122,0.53029,0,0,0,0,0
187.18,1.1252,0.53071,0,0,0,0,0
187.68,1.1286,0.531,0,0,0,0,0
188.18,1.1318,0.531,0,0,0,0,0
188.68,1.1351,0.531,0,0,0,0,0
189.18,1.1383,0.531,0,0,0,0,0
189.68,1.1416,0.53129,0,0,0,0,0
190.18,1.1449,0.53171,0,0,0,0,0
190.68,1.1481,0.53229,0,0,0,0,0
191.18,1.1514,0.53271,0,0,0,0,0
191.68,1.1546,0.533,0,0,0,0,0
192.18,1.1579,0.53329,0,0,0,0,0
192.68,1.1611,0.53371,0,0,0,0,0
193.18,1.1644,0.534,0,0,0,0,0
193.68,1.1677,0.534,0,0,0,0,0
194.18,1.1709,0.53429,0,0,0,0,0
194.68,1.1742,0.53471,0,0,0,0,0
195.18,1.1775,0.535,0,0,0,0,0
195.68,1.1809,0.53529,0,0,0,0,0
196.18,1.1842,0.53571,0,0,0,0,0
196.68,1.1874,0.536,0,0,0,0,0
197.18,1.1908,0.536,0,0,0,0,0
197.68,1.1939,0.53629,0,0,0,0,0
198.18,1.1973,0.53671,0,0,0,0,0
198.68,1.2005,0.537,0,0,0,0,0
199.18,1.2041,0.53729,0,0,0,0,0
199.68,1.2071,0.53771,0,0,0,0,0
200.18,1.2105,0.538,0,0,0,0,0
200.68,1.2137,0.538,0,0,0,0,0
201.18,1.2169,0.53829,0,0,0,0,0
201.68,1.2203,0.53871,0,0,0,0,0
202.18,1.2235,0.539,0,0,0,0,0
202.68,1.2268,0.539,0,0,0,0,0
203.18,1.2301,0.53929,0,0,0,0,0
203.68,1.2333,0.53971,0,0,0,0,0
204.18,1.2367,0.54,0,0,0,0,0
204.68,1.2398,0.54,0,0,0,0,0
205.18,1.2432,0.54029,0,0,0,0,0
205.68,1.2465,0.54071,0,0,0,0,0
206.18,1.2499,0.541,0,0,0,0,0
206.68,1.2531,0.541,0,0,0,0,0
207.18,1.2564,0.54129,0,0,0,0,0
207.68,1.2598,0.54171,0,0,0,0,0
208.18,1.263,0.542,0,0,0,0,0
208.68,1.2662,0.542,0,0,0,0,0
209.18,1.2696,0.54229,0,0,0,0,0
209.68,1.2728,0.54271,0,0,0,0,0
210.18,1.2763,0.543,0,0,0,0,0
210.68,1.2795,0.543,0,0,0,0,0
211.18,1.2827,0.54329,0,0,0,0,0
211.68,1.286,0.54371,0,0,0,0,0
212.18,1.2894,0.544,0,0,0,0,0
212.68,1.2926,0.54429,0,0,0,0,0
213.18,1.2959,0.54471,0,0,0,0,0
213.68,1.2993,0.545,0,0,0,0,0
214.18,1.3025,0.545,0,0,0,0,0
214.68,1.3059,0.545,0,0,0,0,0
215.18,1.3091,0.54529,0,0,0,0,0
215.68,1.3125,0.54571,0,0,0,0,0
216.18,1.3158,0.54629,0,0,0,0,0
216.68,1.3191,0.54671,0,0,0,0,0
217.18,1.3225,0.547,0,0,0,0,0
217.68,1.3255,0.547,0,0,0,0,0
218.18,1.329,0.547,0,0,0,0,0
218.68,1.3322,0.54729,0,0,0,0,0
219.18,1.3355,0.54771,0,0,0,0,0
219.68,1.3389,0.548,0,0,0,0,0
220.18,1.342,0.548,0,0,0,0,0
220.68,1.3454,0.548,0,0,0,0,0
221.18,1.3486,0.54829,0,0,0,0,0
221.68,1.3521,0.54871,0,0,0,0,0
222.18,1.3553,0.549,0,0,0,0,0
222.68,1.3588,0.549,0,0,0,0,0
223.18,1.362,0.54929,0,0,0,0,0
223.68,1.3653,0.54971,0,0,0,0,0
224.18,1.3687,0.55,0,0,0,0,0
224.68,1.3719,0.55,0,0,0,0,0
225.18,1.3753,0.55029,0,0,0,0,0
225.68,1.3786,0.55071,0,0,0,0,0
226.18,1.3818,0.551,0,0,0,0,0
226.68,1.385,0.551,0,0,0,0,0
227.18,1.3884,0.55129,0,0,0,0,0
227.68,1.3918,0.55171,0,0,0,0,0
228.18,1.3948,0.552,0,0,0,0,0
228.68,1.3982,0.552,0,0,0,0,0
229.18,1.4014,0.552,0,0,0,0,0
229.68,1.4048,0.55229,0,0,0,0,0
230.18,1.4082,0.55271,0,0,0,0,0
230.68,1.4114,0.553,0,0,0,0,0
231.18,1.4149,0.553,0,0,0,0,0
231.68,1.4181,0.55329,0,0,0,0,0
232.18,1.4215,0.55371,0,0,0,0,0
232.68,1.4247,0.554,0,0,0,0,0
233.18,1.4281,0.554,0,0,0,0,0
233.68,1.4314,0.554,0,0,0,0,0
234.18,1.4347,0.55429,0,0,0,0,0
234.68,1.438,0.55471,0,0,0,0,0
235.18,1.4413,0.555,0,0,0,0,0
235.68,1.4447,0.555,0,0,0,0,0
236.18,1.448,0.55529,0,0,0,0,0
236.68,1.4513,0.55571,0,0,0,0,0
237.18,1.4547,0.556,0,0,0,0,0
237.68,1.4578,0.556,0,0,0,0,0
238.18,1.4613,0.556,0,0,0,0,0
238.68,1.4645,0.55629,0,0,0,0,0
239.18,1.4679,0.55671,0,0,0,0,0
239.68,1.4712,0.557,0,0,0,0,0
240.18,1.4745,0.557,0,0,0,0,0
240.68,1.4778,0.55729,0,0,0,0,0
241.18,1.481,0.55771,0,0,0,0,0
241.68,1.4843,0.558,0,0,0,0,0
242.18,1.4876,0.558,0,0,0,0,0
242.68,1.4911,0.558,0,0,0,0,0
243.18,1.4942,0.55829,0,0,0,0,0
243.68,1.4974,0.55871,0,0,0,0,0
244.18,1.5009,0.559,0,0,0,0,0
244.68,1.5041,0.559,0,0,0,0,0
245.18,1.5075,0.559,0,0,0,0,0
245.68,1.5108,0.55929,0,0,0,0,0
246.18,1.5142,0.55971,0,0,0,0,0
246.68,1.5174,0.56,0,0,0,0,0
247.18,1.5207,0.56,0,0,0,0,0
247.68,1.5241,0.56,0,0,0,0,0
248.18,1.5273,0.56029,0,0,0,0,0
248.68,1.5306,0.56071,0,0,0,0,0
249.18,1.5339,0.561,0,0,0,0,0
249.68,1.5374,0.561,0,0,0,0,0
250.18,1.5406,0.561,0,0,0,0,0
250.68,1.5439,0.561,0,0,0,0,0
251.18,1.5472,0.56129,0,0,0,0,0
251.68,1.5503,0.56171,0,0,0,0,0
252.18,1.5537,0.562,0,0,0,0,0
252.68,1.557,0.562,0,0,0,0,0
253.18,1.5603,0.56229,0,0,0,0,0
253.68,1.5635,0.56271,0,0,0,0,0
254.18,1.5667,0.563,0,0,0,0,0
254.68,1.57,0.563,0,0,0,0,0
255.18,1.5734,0.563,0,0,0,0,0
255.68,1.5768,0.56329,0,0,0,0,0
256.18,1.58,0.56371,0,0,0,0,0
256.68,1.5834,0.564,0,0,0,0,0
257.18,1.5867,0.564,0,0,0,0,0
257.68,1.5899,0.56429,0,0,0,0,0
258.18,1.5934,0.56471,0,0,0,0,0
258.68,1.5966,0.565,0,0,0,0,0
259.18,1.6001,0.565,0,0,0,0,0
259.68,1.6033,0.565,0,0,0,0,0
260.18,1.6066,0.565,0,0,0,0,0
260.68,1.61,0.565,0,0,0,0,0
261.18,1.6132,0.56529,0,0,0,0,0
261.68,1.6165,0.56543,0,0,0,0,0
262.18,1.6196,0.56557,0,0,0,0,0
262.68,1.6231,0.56571,0,0,0,0,0
263.18,1.6262,0.566,0,0,0,0,0
263.68,1.6296,0.56629,0,0,0,0,0
264.18,1.6329,0.56671,0,0,0,0,0
264.68,1.636,0.567,0,0,0,0,0
265.18,1.6393,0.567,0,0,0,0,0
265.68,1.6426,0.567,0,0,0,0,0
266.18,1.646,0.56729,0,0,0,0,0
266.68,1.6492,0.56771,0,0,0,0,0
267.18,1.6525,0.568,0,0,0,0,0
267.68,1.6559,0.568,0,0,0,0,0
268.18,1.659,0.568,0,0,0,0,0
268.68,1.6624,0.568,0,0,0,0,0
269.18,1.6656,0.568,0,0,0,0,0
269.68,1.6689,0.568,0,0,0,0,0
270.18,1.6722,0.56829,0,0,0,0,0
270.68,1.6755,0.56871,0,0,0,0,0
271.18,1.6789,0.569,0,0,0,0,0
271.68,1.6822,0.569,0,0,0,0,0
272.18,1.6855,0.569,0,0,0,0,0
272.68,1.6887,0.56929,0,0,0,0,0
273.18,1.6919,0.56971,0,0,0,0,0
273.68,1.6953,0.57,0,0,0,0,0
274.18,1.6986,0.57,0,0,0,0,0
274.68,1.7019,0.57,0,0,0,0,0
275.18,1.7051,0.57,0,0,0,0,0
275.68,1.7086,0.57029,0,0,0,0,0
276.18,1.7119,0.57071,0,0,0,0,0
276.68,1.7151,0.571,0,0,0,0,0
277.18,1.7184,0.571,0,0,0,0,0
277.68,1.7217,0.571,0,0,0,0,0
278.18,1.7251,0.57129,0,0,0,0,0
278.68,1.7283,0.57171,0,0,0,0,0
279.18,1.7318,0.572,0,0,0,0,0
279.68,1.735,0.572,0,0,0,0,0
280.18,1.7384,0.572,0,0,0,0,0
280.68,1.7417,0.572,0,0,0,0,0
281.18,1.745,0.57229,0,0,0,0,0
281.68,1.7483,0.57271,0,0,0,0,0
282.18,1.7516,0.573,0,0,0,0,0
282.68,1.7551,0.573,0,0,0,0,0
283.18,1.7583,0.573,0,0,0,0,0
283.68,1.7616,0.573,0,0,0,0,0
284.18,1.7651,0.57329,0,0,0,0,0
284.68,1.7683,0.57371,0,0,0,0,0
285.18,1.7717,0.574,0,0,0,0,0
285.68,1.7746,0.574,0,0,0,0,0
286.18,1.7784,0.574,0,0,0,0,0
286.68,1.7816,0.574,0,0,0,0,0
287.18,1.7849,0.574,0,0,0,0,0
287.68,1.7882,0.57429,0,0,0,0,0
288.18,1.7914,0.57471,0,0,0,0,0
288.68,1.7947,0.575,0,0,0,0,0
289.18,1.7981,0.575,0,0,0,0,0
289.68,1.8015,0.575,0,0,0,0,0
290.18,1.8048,0.575,0,0,0,0,0
290.68,1.8082,0.57529,0,0,0,0,0
291.18,1.8115,0.57571,0,0,0,0,0
291.68,1.8149,0.576,0,0,0,0,0
292.18,1.8182,0.576,0,0,0,0,0
292.68,1.8215,0.576,0,0,0,0,0
293.18,1.8249,0.576,0,0,0,0,0
293.68,1.8281,0.57629,0,0,0,0,0
294.18,1.8313,0.57671,0,0,0,0,0
294.68,1.8348,0.577,0,0,0,0,0
