Time[s],Displacement[mm],Force[kN],AxStrain_1,AxStrain_2,Thickness[mm],OuterWidth[mm],InnerWidth[mm]
0.62,0,-0.0050318,0,0,1.117,20,9.9496
1.12,0.000138,0.0036,9.1996e-05,0,0,0,0
1.62,0.000542,0.013722,2e-05,0,0,0,0
2.12,0.000817,0.037004,0.00019398,0,0,0,0
2.62,0.001252,0.06471,0.00014699,0,0,0,0
3.12,0.001562,0.089282,0.00024797,0,0,0,0
3.62,0.001703,0.10728,0.00017698,0,0,0,0
4.12,0.002064,0.12329,0.00012399,0,0,0,0
4.62,0.002458,0.14014,0.00025797,0,0,0,0
5.12,0.0025,0.15915,0.00017498,0,0,0,0
5.62,0.002921,0.17785,0.00020798,0,0,0,0
6.12,0.003145,0.19571,0.00028796,0,0,0,0
6.62,0.003495,0.21315,0.00015999,0,0,0,0
7.12,0.003558,0.22914,0.00018098,0,0,0,0
7.62,0.003441,0.24,0.00011499,0,0,0,0
8.12,0.003909,0.24729,8.2997e-05,0,0,0,0
8.62,0.003895,0.25686,8.9996e-05,0,0,0,0
9.12,0.004308,0.26971,0.00016099,0,0,0,0
9.62,0.004259,0.283,3.9999e-05,0,0,0,0
10.12,0.004751,0.29657,4.9999e-05,0,0,0,0
10.62,0.005174,0.31043,5.1999e-05,0,0,0,0
11.12,0.005504,0.32486,-7.4003e-05,0,0,0,0
11.62,0.005726,0.33885,0.00016799,0,0,0,0
12.12,0.005835,0.35257,0.00020398,0,0,0,0
12.62,0.006373,0.36657,2.4e-05,0,0,0,0
13.12,0.00651,0.38114,0.00039292,0,0,0,0
13.62,0.006792,0.39615,0.00023197,0,0,0,0
14.12,0.007172,0.41171,0.00027196,0,0,0,0
14.62,0.007188,0.42714,0.00026896,0,0,0,0
15.12,0.007456,0.441,0.00019098,0,0,0,0
15.62,0.007466,0.45515,0.00023497,0,0,0,0
16.12,0.007715,0.47014,0.00027896,0,0,0,0
16.62,0.007826,0.485,0.00030195,0,0,0,0
17.12,0.008192,0.49957,0.00025497,0,0,0,0
17.62,0.008349,0.51529,0.00017498,0,0,0,0
18.12,0.008739,0.53114,0.00019798,0,0,0,0
18.62,0.008783,0.546,0.00018798,0,0,0,0
19.12,0.009041,0.56115,8.0997e-05,0,0,0,0
19.62,0.00936,0.57657,0.00024197,0,0,0,0
20.12,0.009662,0.59215,0.00028196,0,0,0,0
20.62,0.010018,0.60714,0.00018098,0,0,0,0
21.12,0.010357,0.622,0.00017498,0,0,0,0
21.62,0.010736,0.63715,0.00014799,0,0,0,0
22.12,0.011096,0.65371,-3.4001e-05,0,0,0,0
22.62,0.011324,0.67014,0.00031595,0,0,0,0
23.12,0.011935,0.68586,0.00013799,0,0,0,0
23.62,0.012197,0.70114,0.00021798,0,0,0,0
24.12,0.012798,0.716,0.00040992,0,0,0,0
24.62,0.01313,0.73086,0.00046689,0,0,0,0
25.12,0.013489,0.74614,0.00030895,0,0,0,0
25.62,0.013761,0.761,0.00039592,0,0,0,0
26.12,0.01402,0.77586,0.0004399,0,0,0,0
26.62,0.014356,0.792,0.00036593,0,0,0,0
27.12,0.014507,0.80814,0.00045989,0,0,0,0
27.62,0.014738,0.82415,0.00042991,0,0,0,0
28.12,0.014819,0.83957,0.00030595,0,0,0,0
