Time[s],Displacement[mm],Force[kN],AxStrain_1,AxStrain_2,Thickness[mm],OuterWidth[mm],Diameter[mm]
64.14,0.042657,1.9444,0.005471,0.0055277,0,0,0
64.64,0.043355,1.9551,0.0058876,0.005825,0,0,0
65.14,0.044228,1.9659,0.0061918,0.0062186,0,0,0
65.64,0.045245,1.9763,0.0064621,0.0065118,0,0,0
66.14,0.046487,1.9854,0.0067025,0.0068257,0,0,0
66.64,0.047736,1.994,0.0071891,0.0073519,0,0,0
67.14,0.048874,2.0023,0.0077519,0.0080188,0,0,0
67.64,0.050163,2.011,0.0081318,0.0083014,0,0,0
68.14,0.051573,2.0194,0.0086148,0.0087377,0,0,0
68.64,0.053114,2.0276,0.0087605,0.0090965,0,0,0
69.14,0.05482,2.0357,0.009044,0.0093957,0,0,0
69.64,0.056599,2.0434,0.0093729,0.0095928,0,0,0
70.14,0.058187,2.0509,0.0096027,0.0099186,0,0,0
70.64,0.06041,2.0584,0.0098384,0.010337,0,0,0
71.14,0.062055,2.066,0.010115,0.010456,0,0,0
71.64,0.06373,2.0733,0.010436,0.010703,0,0,0
72.14,0.065455,2.081,0.010463,0.011021,0,0,0
72.64,0.067188,2.0887,0.010911,0.011334,0,0,0
73.14,0.068957,2.0963,0.011294,0.011722,0,0,0
73.64,0.070488,2.1034,0.011449,0.012,0,0,0
74.14,0.07213,2.1103,0.012033,0.012604,0,0,0
74.64,0.074043,2.1173,0.012438,0.013068,0,0,0
75.14,0.076172,2.1241,0.013108,0.013704,0,0,0
75.64,0.077907,2.1306,0.013396,0.014263,0,0,0
76.14,0.07976,2.137,0.013986,0.014793,0,0,0
76.64,0.082013,2.1437,0.014425,0.015259,0,0,0
77.14,0.084001,2.1503,0.01482,0.015629,0,0,0
77.64,0.086045,2.1573,0.015249,0.016247,0,0,0
78.14,0.088026,2.1644,0.015894,0.016624,0,0,0
78.64,0.090064,2.171,0.016198,0.017029,0,0,0
79.14,0.091873,2.1773,0.016466,0.017235,0,0,0
79.64,0.093743,2.1834,0.016851,0.017548,0,0,0
80.14,0.095865,2.1893,0.017072,0.017881,0,0,0
80.64,0.097876,2.195,0.017354,0.018431,0,0,0
81.14,0.099595,2.2016,0.01768,0.01852,0,0,0
81.64,0.10148,2.2081,0.017775,0.018846,0,0,0
82.14,0.10375,2.2146,0.018165,0.019295,0,0,0
82.64,0.10572,2.2204,0.018409,0.019647,0,0,0
83.14,0.10805,2.226,0.018729,0.020058,0,0,0
83.64,0.11007,2.2316,0.019035,0.020361,0,0,0
84.14,0.11225,2.2374,0.019374,0.020914,0,0,0
84.64,0.11449,2.2433,0.019881,0.021272,0,0,0
85.14,0.11617,2.249,0.020335,0.021794,0,0,0
85.64,0.11806,2.2547,0.020739,0.0223,0,0,0
86.14,0.12022,2.2606,0.021157,0.022727,0,0,0
86.64,0.12206,2.2667,0.021571,0.023019,0,0,0
87.14,0.12397,2.2727,0.022071,0.023566,0,0,0
87.64,0.126,2.278,0.022546,0.024124,0,0,0
88.14,0.12838,2.2833,0.022782,0.0245,0,0,0
88.64,0.13051,2.2887,0.023413,0.024824,0,0,0
89.14,0.13269,2.294,0.023652,0.025323,0,0,0
89.64,0.13517,2.2996,0.023997,0.025663,0,0,0
90.14,0.13727,2.3054,0.024258,0.02583,0,0,0
90.64,0.13935,2.311,0.024695,0.026242,0,0,0
91.14,0.14133,2.3163,0.025074,0.026588,0,0,0
91.64,0.14329,2.3217,0.025568,0.027135,0,0,0
92.14,0.1456,2.327,0.025775,0.027451,0,0,0
92.64,0.14774,2.3323,0.025983,0.02784,0,0,0
93.14,0.14959,2.3377,0.02653,0.028254,0,0,0
93.64,0.15179,2.3427,0.026805,0.028626,0,0,0
94.14,0.15426,2.3476,0.027154,0.029119,0,0,0
94.64,0.15637,2.353,0.027432,0.029683,0,0,0
95.14,0.15883,2.3584,0.028006,0.029953,0,0,0
95.64,0.16115,2.3636,0.028183,0.030445,0,0,0
96.14,0.16349,2.3687,0.028509,0.030826,0,0,0
96.64,0.16586,2.3737,0.029181,0.031249,0,0,0
97.14,0.16782,2.3786,0.029282,0.031701,0,0,0
97.64,0.1701,2.3834,0.029931,0.032033,0,0,0
98.14,0.17227,2.3883,0.030182,0.032394,0,0,0
98.64,0.17423,2.393,0.030599,0.032878,0,0,0
99.14,0.17629,2.3983,0.03094,0.033154,0,0,0
99.64,0.17844,2.4034,0.03136,0.033654,0,0,0
100.14,0.18074,2.4083,0.031753,0.033887,0,0,0
100.64,0.18316,2.413,0.031861,0.034351,0,0,0
101.14,0.18545,2.4177,0.032349,0.034702,0,0,0
101.64,0.188,2.4223,0.032654,0.035289,0,0,0
102.14,0.19027,2.4267,0.032989,0.035668,0,0,0
102.64,0.19257,2.4313,0.033473,0.035982,0,0,0
103.14,0.19466,2.436,0.033672,0.036616,0,0,0
103.64,0.19706,2.441,0.034194,0.03684,0,0,0
104.14,0.19912,2.4457,0.034525,0.037283,0,0,0
104.64,0.20154,2.4503,0.034839,0.037603,0,0,0
105.14,0.20352,2.455,0.03518,0.038082,0,0,0
105.64,0.2058,2.4597,0.035426,0.038437,0,0,0
106.14,0.20762,2.464,0.036018,0.038724,0,0,0
106.64,0.2104,2.4683,0.036326,0.039193,0,0,0
107.14,0.21271,2.4724,0.036612,0.039474,0,0,0
107.64,0.21509,2.4766,0.037106,0.04008,0,0,0
108.14,0.21749,2.481,0.03733,0.040432,0,0,0
108.64,0.21973,2.4857,0.037633,0.041047,0,0,0
109.14,0.22204,2.4903,0.038264,0.041295,0,0,0
109.64,0.22434,2.4947,0.03848,0.041652,0,0,0
110.14,0.22626,2.499,0.038836,0.04201,0,0,0
110.64,0.22865,2.5033,0.039326,0.042544,0,0,0
111.14,0.23035,2.5074,0.039417,0.042911,0,0,0
111.64,0.23242,2.5113,0.039837,0.043184,0,0,0
112.14,0.23469,2.5153,0.040189,0.043506,0,0,0
112.64,0.23706,2.5197,0.040375,0.043946,0,0,0
113.14,0.23938,2.524,0.040774,0.044142,0,0,0
113.64,0.24169,2.5283,0.041294,0.044781,0,0,0
114.14,0.24437,2.5327,0.0416,0.04507,0,0,0
114.64,0.24646,2.5367,0.041929,0.045237,0,0,0
115.14,0.24874,2.5403,0.042344,0.045783,0,0,0
115.64,0.25063,2.544,0.042527,0.046244,0,0,0
116.14,0.25292,2.548,0.042816,0.046443,0,0,0
116.64,0.25501,2.552,0.043395,0.047019,0,0,0
117.14,0.25701,2.556,0.043588,0.047403,0,0,0
117.64,0.25891,2.5597,0.044005,0.047756,0,0,0
118.14,0.26089,2.5636,0.044391,0.048172,0,0,0
118.64,0.26323,2.5674,0.044648,0.048683,0,0,0
119.14,0.26522,2.5713,0.045065,0.048971,0,0,0
119.64,0.2678,2.575,0.045322,0.049163,0,0,0
120.14,0.26993,2.5787,0.045835,0.049642,0,0,0
120.64,0.27198,2.582,0.045996,0.049962,0,0,0
121.14,0.27376,2.585,0.046348,0.050154,0,0,0
121.64,0.27599,2.5883,0.04638,0.050569,0,0,0
122.14,0.27788,2.5917,0.046893,0.050952,0,0,0
122.64,0.27954,2.595,0.047181,0.051079,0,0,0
123.14,0.28127,2.598,0.047373,0.051462,0,0,0
123.64,0.28302,2.601,0.047469,0.051558,0,0,0
124.14,0.28459,2.604,0.04795,0.052164,0,0,0
124.64,0.28633,2.607,0.048205,0.052291,0,0,0
125.14,0.28782,2.6097,0.048398,0.052545,0,0,0
125.64,0.28998,2.6123,0.048653,0.05296,0,0,0
126.14,0.29179,2.615,0.048973,0.053119,0,0,0
126.64,0.29329,2.618,0.049261,0.053469,0,0,0
127.14,0.29513,2.621,0.049484,0.053628,0,0,0
127.64,0.2969,2.6237,0.049868,0.054232,0,0,0
128.14,0.29823,2.626,0.050091,0.054359,0,0,0
128.64,0.2998,2.6283,0.050347,0.054327,0,0,0
129.14,0.30139,2.631,0.050666,0.054868,0,0,0
129.64,0.303,2.6337,0.050825,0.054963,0,0,0
130.14,0.30434,2.6363,0.050921,0.055249,0,0,0
130.64,0.30586,2.639,0.051112,0.055439,0,0,0
131.14,0.30712,2.6417,0.051368,0.055726,0,0,0
131.64,0.30914,2.6446,0.051655,0.055916,0,0,0
132.14,0.31073,2.6474,0.051783,0.056106,0,0,0
132.64,0.31244,2.6503,0.05191,0.056265,0,0,0
133.14,0.31421,2.6527,0.052165,0.056519,0,0,0
133.64,0.31609,2.6553,0.052388,0.056709,0,0,0
134.14,0.31792,2.6577,0.05242,0.057027,0,0,0
134.64,0.31979,2.6603,0.052739,0.057344,0,0,0
135.14,0.32144,2.663,0.053216,0.057692,0,0,0
135.64,0.3229,2.6657,0.053439,0.058041,0,0,0
136.14,0.32436,2.6683,0.053726,0.058231,0,0,0
136.64,0.3263,2.671,0.053948,0.05839,0,0,0
137.14,0.328,2.6737,0.054234,0.058738,0,0,0
137.64,0.3299,2.6763,0.054425,0.058991,0,0,0
138.14,0.33152,2.6787,0.054774,0.059307,0,0,0
138.64,0.33355,2.681,0.054933,0.059561,0,0,0
139.14,0.33531,2.6833,0.055315,0.059877,0,0,0
139.64,0.33722,2.686,0.055442,0.060098,0,0,0
140.14,0.33938,2.6887,0.055728,0.060604,0,0,0
140.64,0.3415,2.6913,0.056077,0.060635,0,0,0
141.14,0.34344,2.6937,0.056299,0.060888,0,0,0
141.64,0.34522,2.696,0.05649,0.061204,0,0,0
142.14,0.34702,2.6983,0.056584,0.061425,0,0,0
142.64,0.34895,2.7007,0.056965,0.061677,0,0,0
143.14,0.35057,2.703,0.057315,0.06193,0,0,0
143.64,0.35218,2.7053,0.057472,0.062214,0,0,0
144.14,0.3543,2.7077,0.057757,0.062655,0,0,0
144.64,0.35619,2.7103,0.058107,0.06275,0,0,0
145.14,0.35804,2.713,0.058328,0.063192,0,0,0
145.64,0.36,2.7157,0.058581,0.063538,0,0,0
146.14,0.36235,2.7183,0.058962,0.063601,0,0,0
146.64,0.36422,2.7207,0.059373,0.064137,0,0,0
147.14,0.36624,2.723,0.059373,0.064388,0,0,0
147.64,0.3683,2.7253,0.059594,0.064545,0,0,0
148.14,0.37008,2.7277,0.059785,0.064828,0,0,0
148.64,0.37183,2.7303,0.060068,0.065206,0,0,0
149.14,0.37369,2.7327,0.060322,0.065206,0,0,0
149.64,0.37548,2.7353,0.060512,0.065615,0,0,0
150.14,0.37742,2.7377,0.060859,0.06593,0,0,0
150.64,0.37943,2.74,0.06108,0.066181,0,0,0
151.14,0.38123,2.7423,0.061396,0.066401,0,0,0
151.64,0.38303,2.7447,0.061554,0.066683,0,0,0
152.14,0.3852,2.747,0.061775,0.066903,0,0,0
152.64,0.3872,2.7493,0.062027,0.067217,0,0,0
153.14,0.38938,2.752,0.062311,0.067374,0,0,0
153.64,0.39143,2.7547,0.062438,0.067751,0,0,0
154.14,0.39336,2.7573,0.062753,0.067845,0,0,0
154.64,0.39506,2.7597,0.062974,0.06819,0,0,0
155.14,0.39691,2.762,0.063194,0.068567,0,0,0
155.64,0.39883,2.764,0.063572,0.068911,0,0,0
156.14,0.40041,2.766,0.063919,0.068879,0,0,0
156.64,0.40205,2.768,0.064077,0.069537,0,0,0
157.14,0.40407,2.7703,0.064485,0.0696,0,0,0
157.64,0.40592,2.773,0.064706,0.069976,0,0,0
158.14,0.40779,2.7757,0.064895,0.070226,0,0,0
158.64,0.40961,2.778,0.065335,0.070476,0,0,0
159.14,0.41176,2.7803,0.065429,0.070883,0,0,0
159.64,0.41399,2.7824,0.065556,0.070883,0,0,0
160.14,0.41557,2.7846,0.065838,0.071415,0,0,0
160.64,0.41774,2.7867,0.066246,0.071508,0,0,0
161.14,0.41936,2.789,0.066278,0.071789,0,0,0
161.64,0.42128,2.7913,0.066624,0.071759,0,0,0
162.14,0.42306,2.7937,0.066687,0.072258,0,0,0
162.64,0.42473,2.796,0.066906,0.072602,0,0,0
163.14,0.42646,2.7983,0.067158,0.072664,0,0,0
163.64,0.42814,2.8007,0.067566,0.072976,0,0,0
164.14,0.43023,2.8027,0.067785,0.073195,0,0,0
164.64,0.43184,2.8046,0.067942,0.073569,0,0,0
165.14,0.43393,2.8067,0.068318,0.073787,0,0,0
165.64,0.43595,2.809,0.068538,0.074006,0,0,0
166.14,0.4379,2.811,0.068882,0.074536,0,0,0
166.64,0.44009,2.813,0.069071,0.074754,0,0,0
167.14,0.44176,2.8153,0.069416,0.074972,0,0,0
167.64,0.44372,2.8177,0.06976,0.075346,0,0,0
168.14,0.44555,2.82,0.069853,0.075564,0,0,0
168.64,0.44713,2.822,0.070135,0.075874,0,0,0
169.14,0.44886,2.824,0.070292,0.076217,0,0,0
169.64,0.45059,2.826,0.070699,0.076341,0,0,0
170.14,0.45255,2.828,0.070949,0.076653,0,0,0
170.64,0.45421,2.8303,0.071043,0.076808,0,0,0
171.14,0.45613,2.8327,0.071386,0.077088,0,0,0
171.64,0.45826,2.835,0.071417,0.077336,0,0,0
172.14,0.46049,2.837,0.071793,0.077523,0,0,0
172.64,0.46242,2.839,0.072042,0.07774,0,0,0
173.14,0.46431,2.841,0.072168,0.078175,0,0,0
173.64,0.46639,2.843,0.072511,0.078237,0,0,0
174.14,0.46798,2.845,0.072668,0.078548,0,0,0
174.64,0.4699,2.847,0.072792,0.078795,0,0,0
175.14,0.47175,2.849,0.073011,0.079044,0,0,0
175.64,0.47362,2.8513,0.073323,0.079354,0,0,0
176.14,0.47527,2.8534,0.073634,0.079757,0,0,0
176.64,0.47697,2.8553,0.074039,0.079974,0,0,0
177.14,0.47885,2.857,0.074258,0.080036,0,0,0
177.64,0.48088,2.859,0.074414,0.080376,0,0,0
178.14,0.48273,2.861,0.074726,0.080593,0,0,0
178.64,0.48472,2.863,0.074881,0.081027,0,0,0
179.14,0.48671,2.865,0.075286,0.081244,0,0,0
179.64,0.48863,2.867,0.075411,0.081523,0,0,0
180.14,0.49059,2.8693,0.075567,0.081801,0,0,0
180.64,0.49238,2.8717,0.075971,0.082141,0,0,0
181.14,0.49418,2.874,0.076126,0.082296,0,0,0
181.64,0.49587,2.876,0.076345,0.082481,0,0,0
182.14,0.49759,2.8777,0.076562,0.082759,0,0,0
182.64,0.49948,2.8793,0.076687,0.083007,0,0,0
183.14,0.50113,2.881,0.077029,0.083007,0,0,0
183.64,0.50292,2.883,0.077153,0.083562,0,0,0
184.14,0.50475,2.885,0.077277,0.083717,0,0,0
184.64,0.507,2.887,0.077619,0.084056,0,0,0
185.14,0.50853,2.889,0.077712,0.084272,0,0,0
185.64,0.51068,2.891,0.078146,0.084335,0,0,0
186.14,0.51263,2.893,0.078395,0.084766,0,0,0
186.64,0.51462,2.895,0.078489,0.085137,0,0,0
187.14,0.51626,2.897,0.07886,0.085229,0,0,0
187.64,0.51811,2.899,0.079015,0.08563,0,0,0
188.14,0.51967,2.9007,0.079109,0.085753,0,0,0
188.64,0.52128,2.9026,0.079481,0.086184,0,0,0
189.14,0.52285,2.9047,0.079698,0.086277,0,0,0
189.64,0.52456,2.9067,0.079853,0.086584,0,0,0
190.14,0.52641,2.9086,0.08007,0.086892,0,0,0
190.64,0.52829,2.9104,0.080566,0.087169,0,0,0
191.14,0.52997,2.9123,0.080689,0.087415,0,0,0
191.64,0.53215,2.914,0.080782,0.087692,0,0,0
192.14,0.534,2.916,0.081216,0.087846,0,0,0
192.64,0.53598,2.9177,0.081371,0.088154,0,0,0
193.14,0.53786,2.9193,0.08168,0.088276,0,0,0
193.64,0.53961,2.921,0.08168,0.088492,0,0,0
194.14,0.54118,2.923,0.081959,0.088707,0,0,0
194.64,0.54283,2.925,0.082237,0.089137,0,0,0
195.14,0.54474,2.927,0.082422,0.089259,0,0,0
195.64,0.54632,2.929,0.08267,0.089628,0,0,0
196.14,0.548,2.9307,0.082916,0.08972,0,0,0
196.64,0.54988,2.9323,0.083041,0.09018,0,0,0
197.14,0.55176,2.934,0.083442,0.090364,0,0,0
197.64,0.55367,2.936,0.083503,0.090518,0,0,0
198.14,0.55552,2.938,0.083782,0.090671,0,0,0
198.64,0.55757,2.94,0.083813,0.091131,0,0,0
199.14,0.55965,2.942,0.084121,0.091406,0,0,0
199.64,0.56143,2.9437,0.084399,0.091652,0,0,0
200.14,0.56321,2.9453,0.084584,0.091866,0,0,0
200.64,0.56495,2.947,0.084954,0.09208,0,0,0
201.14,0.56653,2.9487,0.085231,0.092264,0,0,0
201.64,0.56848,2.95,0.085355,0.092631,0,0,0
202.14,0.57026,2.9516,0.08551,0.092662,0,0,0
202.64,0.57204,2.9534,0.085817,0.09309,0,0,0
203.14,0.57381,2.9553,0.086157,0.093274,0,0,0
203.64,0.57549,2.9573,0.086434,0.093427,0,0,0
204.14,0.57751,2.9594,0.086557,0.093733,0,0,0
204.64,0.57935,2.9613,0.086803,0.094038,0,0,0
205.14,0.5813,2.963,0.087141,0.094221,0,0,0
205.64,0.58342,2.9647,0.087234,0.094526,0,0,0
206.14,0.5851,2.9663,0.087387,0.094771,0,0,0
206.64,0.58654,2.968,0.087634,0.095077,0,0,0
207.14,0.58849,2.97,0.08788,0.095351,0,0,0
207.64,0.59033,2.972,0.088279,0.095412,0,0,0
208.14,0.59198,2.9737,0.088248,0.096113,0,0,0
208.64,0.59362,2.9753,0.088433,0.096053,0,0,0
209.14,0.59527,2.9767,0.08871,0.096327,0,0,0
209.64,0.59711,2.9786,0.089047,0.096601,0,0,0
210.14,0.59876,2.9804,0.089263,0.096815,0,0,0
210.64,0.60044,2.9823,0.089416,0.096906,0,0,0
211.14,0.60242,2.984,0.089693,0.097211,0,0,0
211.64,0.6046,2.9857,0.089969,0.097516,0,0,0
212.14,0.60652,2.9873,0.090398,0.09779,0,0,0
212.64,0.60819,2.989,0.090552,0.098033,0,0,0
213.14,0.60991,2.991,0.090674,0.098216,0,0,0
213.64,0.61172,2.9927,0.090919,0.09849,0,0,0
214.14,0.6132,2.9943,0.091072,0.098855,0,0,0
214.64,0.61508,2.996,0.091349,0.098945,0,0,0
215.14,0.61669,2.9977,0.091747,0.099371,0,0,0
215.64,0.6184,2.9993,0.091869,0.099645,0,0,0
216.14,0.62031,3.001,0.092267,0.099888,0,0,0
216.64,0.62203,3.0027,0.092359,0.10019,0,0,0
217.14,0.6238,3.0043,0.092604,0.10053,0,0,0
217.64,0.62599,3.006,0.092879,0.10077,0,0,0
218.14,0.62777,3.008,0.093063,0.10095,0,0,0
218.64,0.62981,3.0097,0.093277,0.10116,0,0,0
219.14,0.632,3.0113,0.093521,0.10144,0,0,0
219.64,0.63357,3.0127,0.093675,0.10177,0,0,0
220.14,0.63512,3.0143,0.094041,0.10204,0,0,0
220.64,0.63713,3.016,0.094041,0.10216,0,0,0
221.14,0.63874,3.018,0.094408,0.10238,0,0,0
221.64,0.64066,3.02,0.094531,0.10274,0,0,0
222.14,0.6422,3.0217,0.094836,0.10298,0,0,0
222.64,0.64412,3.0233,0.095019,0.10313,0,0,0
223.14,0.64586,3.025,0.095447,0.10332,0,0,0
223.64,0.64784,3.0267,0.095812,0.10368,0,0,0
224.14,0.64979,3.0283,0.095995,0.10389,0,0,0
224.64,0.6519,3.0297,0.096056,0.10416,0,0,0
225.14,0.65365,3.0313,0.09627,0.10434,0,0,0
225.64,0.65573,3.0327,0.096575,0.10477,0,0,0
226.14,0.65748,3.0343,0.09688,0.10513,0,0,0
226.64,0.65912,3.036,0.097093,0.10534,0,0,0
227.14,0.6607,3.0377,0.097337,0.10561,0,0,0
227.64,0.66224,3.0393,0.09749,0.10582,0,0,0
228.14,0.66396,3.041,0.097946,0.10613,0,0,0
228.64,0.6656,3.0427,0.098037,0.10634,0,0,0
