Time[s],Displacement[mm],Force[kN],AxStrain_1,AxStrain_2,Thickness[mm],OuterWidth[mm],InnerWidth[mm]
0.63,0,-0.0046852,0,0,1.1226,20,10
1.13,1e-06,0.0039354,0.00011099,0,0,0,0
1.63,0.000611,0.014008,9.2996e-05,0,0,0,0
2.13,0.001186,0.036432,9e-06,0,0,0,0
2.63,0.001731,0.063282,3.2999e-05,0,0,0,0
3.13,0.002138,0.088141,9.8995e-05,0,0,0,0
3.63,0.002077,0.10685,-4.5001e-05,0,0,0,0
4.13,0.002373,0.12172,9.4995e-05,0,0,0,0
4.63,0.002746,0.13743,0.00011899,0,0,0,0
5.13,0.002851,0.157,0.00012199,0,0,0,0
5.63,0.003163,0.17685,0.00014799,0,0,0,0
6.13,0.003495,0.19471,0.00019998,0,0,0,0
6.63,0.003861,0.21215,0.00016799,0,0,0,0
7.13,0.004002,0.22842,7.7997e-05,0,0,0,0
7.63,0.004207,0.23942,7.5997e-05,0,0,0,0
8.13,0.004296,0.24629,-4e-06,0,0,0,0
8.63,0.004607,0.25457,-4.0001e-05,0,0,0,0
9.13,0.005057,0.26743,3.5999e-05,0,0,0,0
9.63,0.005281,0.283,0.00020498,0,0,0,0
10.13,0.005556,0.29857,0.00024097,0,0,0,0
10.63,0.00613,0.31229,0.00011499,0,0,0,0
11.13,0.006399,0.32586,0.00033594,0,0,0,0
11.63,0.006651,0.34014,0.00021798,0,0,0,0
12.13,0.007249,0.35429,0.00027696,0,0,0,0
12.63,0.00764,0.36857,0.00030395,0,0,0,0
13.13,0.007781,0.38314,0.00023197,0,0,0,0
13.63,0.008386,0.39815,0.00024497,0,0,0,0
14.13,0.008315,0.41371,0.00032195,0,0,0,0
14.63,0.008648,0.42943,0.00014799,0,0,0,0
15.13,0.008819,0.44371,0.00016499,0,0,0,0
15.63,0.009148,0.45815,0.00031195,0,0,0,0
16.13,0.009054,0.47314,0.00022198,0,0,0,0
16.63,0.009514,0.48771,0.00013399,0,0,0,0
17.13,0.009877,0.50243,0.00040292,0,0,0,0
17.63,0.009994,0.51785,0.00019498,0,0,0,0
18.13,0.010186,0.53415,0.00030595,0,0,0,0
18.63,0.010488,0.55071,0.00017498,0,0,0,0
19.13,0.010881,0.56714,0.00032595,0,0,0,0
19.63,0.011059,0.582,0.00025497,0,0,0,0
20.13,0.011405,0.59715,0.00025197,0,0,0,0
20.63,0.011972,0.61285,0.00047289,0,0,0,0
21.13,0.012475,0.628,0.00018498,0,0,0,0
21.63,0.012657,0.64315,0.00036293,0,0,0,0
22.13,0.013315,0.65885,0.00036593,0,0,0,0
22.63,0.013839,0.67515,0.00030895,0,0,0,0
23.13,0.014352,0.692,0.0004499,0,0,0,0
23.63,0.014832,0.70885,0.00055385,0,0,0,0
24.13,0.015447,0.724,0.0004529,0,0,0,0
24.63,0.015833,0.73915,0.00045989,0,0,0,0
25.13,0.016111,0.75485,0.00042991,0,0,0,0
25.63,0.016447,0.77,0.00046989,0,0,0,0
26.13,0.016628,0.78515,0.00056684,0,0,0,0
26.63,0.016991,0.80085,0.00061381,0,0,0,0
27.13,0.017122,0.81715,0.00050687,0,0,0,0
27.63,0.017484,0.83371,0.00055385,0,0,0,0
28.13,0.017558,0.85043,0.00047988,0,0,0,0
28.63,0.01779,0.86571,0.00043291,0,0,0,0
29.13,0.018085,0.88086,0.0004499,0,0,0,0
29.63,0.01825,0.89614,0.0006278,0,0,0,0
30.13,0.01876,0.911,0.00055385,0,0,0,0
30.63,0.019166,0.92615,0.00053686,0,0,0,0
31.13,0.019549,0.94185,0.00058383,0,0,0,0
31.63,0.020016,0.95786,0.00059083,0,0,0,0
32.13,0.020355,0.974,0.00072474,0,0,0,0
32.63,0.020838,0.99014,0.00084864,0,0,0,0
33.13,0.02155,1.005,0.00069176,0,0,0,0
33.63,0.022178,1.0199,0.00065778,0,0,0,0
34.13,0.022705,1.0351,0.00076471,0,0,0,0
34.63,0.023135,1.05,0.00073873,0,0,0,0
35.13,0.023457,1.0649,0.00067077,0,0,0,0
35.63,0.024078,1.0801,0.00078869,0,0,0,0
36.13,0.024494,1.0959,0.00079568,0,0,0,0
36.63,0.024958,1.112,0.00069776,0,0,0,0
37.13,0.02529,1.1279,0.0010465,0,0,0,0
37.63,0.025659,1.1423,0.0009965,0,0,0,0
38.13,0.026046,1.1566,0.00090259,0,0,0,0
38.63,0.026566,1.1714,0.00079868,0,0,0,0
39.13,0.026992,1.1857,0.0007757,0,0,0,0
39.63,0.027211,1.2001,0.00084864,0,0,0,0
40.13,0.027634,1.2149,0.0010265,0,0,0,0
40.63,0.028036,1.2299,0.0010405,0,0,0,0
41.13,0.028298,1.2453,0.0010534,0,0,0,0
41.63,0.028987,1.2606,0.0010974,0,0,0,0
42.13,0.029534,1.2743,0.0011344,0,0,0,0
42.63,0.030101,1.2879,0.0010435,0,0,0,0
43.13,0.030749,1.3021,0.00096653,0,0,0,0
43.63,0.031283,1.3157,0.0011044,0,0,0,0
44.13,0.032032,1.3291,0.0013721,0,0,0,0
44.63,0.032774,1.3429,0.0013022,0,0,0,0
45.13,0.033448,1.3569,0.001412,0,0,0,0
45.63,0.034039,1.371,0.0014659,0,0,0,0
46.13,0.034815,1.3849,0.0014489,0,0,0,0
46.63,0.035557,1.397,0.0016776,0,0,0,0
47.13,0.036245,1.4089,0.0018583,0,0,0,0
47.63,0.036977,1.4211,0.0018243,0,0,0,0
48.13,0.037944,1.4327,0.0021128,0,0,0,0
48.63,0.03879,1.4436,0.0022604,0,0,0,0
49.13,0.039894,1.455,0.0021896,0,0,0,0
49.63,0.040989,1.4661,0.0024949,0,0,0,0
50.13,0.042553,1.4766,0.0027223,0,0,0,0
50.63,0.044054,1.4861,0.0027931,0,0,0,0
51.13,0.045518,1.4953,0.0027931,0,0,0,0
51.63,0.047126,1.5043,0.0030404,0,0,0,0
52.13,0.048657,1.5131,0.0031909,0,0,0,0
52.63,0.050184,1.5213,0.0034789,0,0,0,0
53.13,0.052051,1.5293,0.0035895,0,0,0,0
53.63,0.053662,1.5374,0.0038297,0,0,0,0
54.13,0.05521,1.5456,0.004245,0,0,0,0
54.63,0.056801,1.5537,0.0044849,0,0,0,0
55.13,0.058463,1.5614,0.0048094,0,0,0,0
55.63,0.060286,1.5683,0.0051298,0,0,0,0
56.13,0.062062,1.5753,0.0055913,0,0,0,0
56.63,0.063646,1.5824,0.0057047,0,0,0,0
57.13,0.065459,1.589,0.0063389,0,0,0,0
57.63,0.067705,1.5956,0.0066022,0,0,0,0
58.13,0.069894,1.6027,0.0067382,0,0,0,0
58.63,0.071979,1.6097,0.0069121,0,0,0,0
59.13,0.07401,1.6163,0.0070819,0,0,0,0
59.63,0.076118,1.6227,0.0072953,0,0,0,0
60.13,0.078079,1.6287,0.0072318,0,0,0,0
60.63,0.079872,1.6346,0.0075216,0,0,0,0
61.13,0.081842,1.6404,0.0075216,0,0,0,0
61.63,0.083853,1.6463,0.0074591,0,0,0,0
62.13,0.085888,1.6523,0.0076517,0,0,0,0
62.63,0.087751,1.6584,0.0080148,0,0,0,0
63.13,0.089913,1.6643,0.0080485,0,0,0,0
63.63,0.092028,1.6703,0.0083451,0,0,0,0
64.13,0.094519,1.6761,0.0086078,0,0,0,0
64.63,0.096765,1.6816,0.0087308,0,0,0,0
65.13,0.099102,1.687,0.0091401,0,0,0,0
65.63,0.10142,1.6927,0.0094165,0,0,0,0
66.13,0.10362,1.6977,0.010034,0,0,0,0
66.63,0.10567,1.7026,0.010214,0,0,0,0
67.13,0.10776,1.7077,0.010632,0,0,0,0
67.63,0.10989,1.7133,0.010948,0,0,0,0
68.13,0.11205,1.719,0.01117,0,0,0,0
68.63,0.11427,1.7247,0.0112,0,0,0,0
69.13,0.11645,1.7297,0.011463,0,0,0,0
69.63,0.11883,1.7346,0.011738,0,0,0,0
70.13,0.12131,1.7394,0.01151,0,0,0,0
70.63,0.12373,1.7443,0.011708,0,0,0,0
71.13,0.12618,1.749,0.011586,0,0,0,0
71.63,0.12871,1.754,0.011701,0,0,0,0
72.13,0.1312,1.759,0.011901,0,0,0,0
72.63,0.13332,1.764,0.012001,0,0,0,0
73.13,0.13556,1.769,0.01208,0,0,0,0
73.63,0.13768,1.7737,0.012388,0,0,0,0
74.13,0.13992,1.7783,0.012548,0,0,0,0
74.63,0.1424,1.7827,0.012866,0,0,0,0
75.13,0.14466,1.787,0.013296,0,0,0,0
75.63,0.14706,1.7916,0.013502,0,0,0,0
76.13,0.14963,1.7964,0.013916,0,0,0,0
76.63,0.1523,1.8013,0.014098,0,0,0,0
77.13,0.15494,1.806,0.014588,0,0,0,0
77.63,0.15748,1.8107,0.014766,0,0,0,0
78.13,0.1598,1.815,0.015057,0,0,0,0
78.63,0.16232,1.8193,0.015186,0,0,0,0
79.13,0.16451,1.8237,0.015339,0,0,0,0
79.63,0.16683,1.828,0.015427,0,0,0,0
80.13,0.16929,1.8323,0.015438,0,0,0,0
80.63,0.17171,1.8367,0.01561,0,0,0,0
81.13,0.17413,1.8413,0.015702,0,0,0,0
81.63,0.17649,1.846,0.015692,0,0,0,0
82.13,0.17909,1.8504,0.015864,0,0,0,0
82.63,0.18194,1.8543,0.015917,0,0,0,0
