Time[s],Displacement longi[mm],Force[kN],Effective Strain,N/A,Thickness[mm],OuterWidth[mm],N/A
67.12,0.35003,0.422,0,0,0,0,0
67.62,0.35328,0.423,0,0,0,0,0
68.12,0.3564,0.424,0,0,0,0,0
68.62,0.3594,0.42471,0,0,0,0,0
69.12,0.36257,0.42529,0,0,0,0,0
69.62,0.36576,0.426,0,0,0,0,0
70.12,0.3689,0.427,0,0,0,0,0
70.62,0.37216,0.428,0,0,0,0,0
71.12,0.37504,0.42871,0,0,0,0,0
71.62,0.37833,0.42929,0,0,0,0,0
72.12,0.38153,0.43,0,0,0,0,0
72.62,0.38452,0.431,0,0,0,0,0
73.12,0.38772,0.43171,0,0,0,0,0
73.62,0.39073,0.43229,0,0,0,0,0
74.12,0.39399,0.433,0,0,0,0,0
74.62,0.39705,0.434,0,0,0,0,0
75.12,0.40017,0.435,0,0,0,0,0
75.62,0.40341,0.43571,0,0,0,0,0
76.12,0.40638,0.43629,0,0,0,0,0
76.62,0.4096,0.437,0,0,0,0,0
77.12,0.41268,0.43771,0,0,0,0,0
77.62,0.41588,0.43829,0,0,0,0,0
78.12,0.41909,0.439,0,0,0,0,0
78.62,0.42191,0.43971,0,0,0,0,0
79.12,0.42539,0.44029,0,0,0,0,0
79.62,0.42839,0.441,0,0,0,0,0
80.12,0.43178,0.44171,0,0,0,0,0
80.62,0.43485,0.44229,0,0,0,0,0
81.12,0.43794,0.443,0,0,0,0,0
81.62,0.44112,0.44371,0,0,0,0,0
82.12,0.44414,0.44429,0,0,0,0,0
82.62,0.44747,0.445,0,0,0,0,0
83.12,0.45057,0.44571,0,0,0,0,0
83.62,0.45377,0.44629,0,0,0,0,0
84.12,0.45689,0.447,0,0,0,0,0
84.62,0.4601,0.44771,0,0,0,0,0
85.12,0.4633,0.44829,0,0,0,0,0
85.62,0.4664,0.449,0,0,0,0,0
86.12,0.46962,0.44971,0,0,0,0,0
86.62,0.47275,0.45029,0,0,0,0,0
87.12,0.47598,0.45071,0,0,0,0,0
87.62,0.47917,0.45129,0,0,0,0,0
88.12,0.48233,0.452,0,0,0,0,0
88.62,0.4856,0.45271,0,0,0,0,0
89.12,0.48869,0.45329,0,0,0,0,0
89.62,0.4919,0.454,0,0,0,0,0
90.12,0.49502,0.45471,0,0,0,0,0
90.62,0.49823,0.45529,0,0,0,0,0
91.12,0.50148,0.45571,0,0,0,0,0
91.62,0.5045,0.45629,0,0,0,0,0
92.12,0.50779,0.45671,0,0,0,0,0
92.62,0.51086,0.45729,0,0,0,0,0
93.12,0.51409,0.458,0,0,0,0,0
93.62,0.51731,0.45871,0,0,0,0,0
94.12,0.52047,0.45929,0,0,0,0,0
94.62,0.52382,0.46,0,0,0,0,0
95.12,0.52691,0.46071,0,0,0,0,0
95.62,0.53019,0.46129,0,0,0,0,0
96.12,0.53337,0.46171,0,0,0,0,0
96.62,0.53658,0.46229,0,0,0,0,0
97.12,0.53986,0.46271,0,0,0,0,0
97.62,0.54307,0.46329,0,0,0,0,0
98.12,0.54634,0.46371,0,0,0,0,0
98.62,0.54938,0.46429,0,0,0,0,0
99.12,0.55275,0.46471,0,0,0,0,0
99.62,0.55583,0.46529,0,0,0,0,0
100.12,0.55912,0.46571,0,0,0,0,0
100.62,0.56236,0.46629,0,0,0,0,0
101.12,0.56552,0.467,0,0,0,0,0
101.62,0.56876,0.46771,0,0,0,0,0
102.12,0.57177,0.46829,0,0,0,0,0
102.62,0.57519,0.46871,0,0,0,0,0
103.12,0.57827,0.46929,0,0,0,0,0
103.62,0.58157,0.46971,0,0,0,0,0
104.12,0.58469,0.47029,0,0,0,0,0
104.62,0.58789,0.47071,0,0,0,0,0
105.12,0.59132,0.47129,0,0,0,0,0
105.62,0.59433,0.47171,0,0,0,0,0
106.12,0.59755,0.47229,0,0,0,0,0
106.62,0.60068,0.47271,0,0,0,0,0
107.12,0.60398,0.47329,0,0,0,0,0
107.62,0.60735,0.47371,0,0,0,0,0
108.12,0.61043,0.47429,0,0,0,0,0
108.62,0.61368,0.47471,0,0,0,0,0
109.12,0.61676,0.47529,0,0,0,0,0
109.62,0.62013,0.47571,0,0,0,0,0
110.12,0.62324,0.47629,0,0,0,0,0
110.62,0.62641,0.47671,0,0,0,0,0
111.12,0.62967,0.47729,0,0,0,0,0
111.62,0.63274,0.478,0,0,0,0,0
112.12,0.63609,0.47871,0,0,0,0,0
112.62,0.63926,0.479,0,0,0,0,0
113.12,0.64248,0.47929,0,0,0,0,0
113.62,0.6457,0.47971,0,0,0,0,0
114.12,0.6488,0.48,0,0,0,0,0
114.62,0.65214,0.48029,0,0,0,0,0
115.12,0.65548,0.481,0,0,0,0,0
115.62,0.65833,0.48171,0,0,0,0,0
116.12,0.66168,0.482,0,0,0,0,0
116.62,0.66489,0.48229,0,0,0,0,0
117.12,0.66793,0.48271,0,0,0,0,0
117.62,0.67135,0.48329,0,0,0,0,0
118.12,0.67454,0.48371,0,0,0,0,0
118.62,0.6777,0.48429,0,0,0,0,0
119.12,0.68094,0.48471,0,0,0,0,0
119.62,0.68413,0.48529,0,0,0,0,0
120.12,0.68729,0.48571,0,0,0,0,0
120.62,0.69061,0.48629,0,0,0,0,0
121.12,0.69369,0.48671,0,0,0,0,0
121.62,0.69708,0.487,0,0,0,0,0
122.12,0.70016,0.48729,0,0,0,0,0
122.62,0.70357,0.48771,0,0,0,0,0
123.12,0.70679,0.48829,0,0,0,0,0
123.62,0.70982,0.48871,0,0,0,0,0
124.12,0.71315,0.48929,0,0,0,0,0
124.62,0.71619,0.48971,0,0,0,0,0
125.12,0.71968,0.49029,0,0,0,0,0
125.62,0.72282,0.49071,0,0,0,0,0
126.12,0.72617,0.49129,0,0,0,0,0
126.62,0.72928,0.49171,0,0,0,0,0
127.12,0.73239,0.492,0,0,0,0,0
127.62,0.73559,0.49229,0,0,0,0,0
128.12,0.73875,0.49271,0,0,0,0,0
128.62,0.74195,0.49329,0,0,0,0,0
129.12,0.74509,0.49371,0,0,0,0,0
129.62,0.74849,0.49429,0,0,0,0,0
130.12,0.75172,0.49471,0,0,0,0,0
130.62,0.75482,0.495,0,0,0,0,0
131.12,0.75821,0.49529,0,0,0,0,0
131.62,0.76132,0.49571,0,0,0,0,0
132.12,0.76467,0.496,0,0,0,0,0
132.62,0.76779,0.49629,0,0,0,0,0
133.12,0.77123,0.49671,0,0,0,0,0
133.62,0.77426,0.49729,0,0,0,0,0
134.12,0.77741,0.49771,0,0,0,0,0
134.62,0.78081,0.49829,0,0,0,0,0
135.12,0.78389,0.49871,0,0,0,0,0
135.62,0.78718,0.499,0,0,0,0,0
136.12,0.79047,0.49929,0,0,0,0,0
136.62,0.79368,0.49971,0,0,0,0,0
137.12,0.79699,0.5,0,0,0,0,0
137.62,0.80017,0.50029,0,0,0,0,0
138.12,0.80356,0.50071,0,0,0,0,0
138.62,0.80663,0.50129,0,0,0,0,0
139.12,0.80999,0.50171,0,0,0,0,0
139.62,0.81334,0.502,0,0,0,0,0
140.12,0.81644,0.50229,0,0,0,0,0
140.62,0.81971,0.50271,0,0,0,0,0
141.12,0.82294,0.50329,0,0,0,0,0
141.62,0.82619,0.50371,0,0,0,0,0
142.12,0.82939,0.504,0,0,0,0,0
142.62,0.83281,0.50429,0,0,0,0,0
143.12,0.83597,0.50471,0,0,0,0,0
143.62,0.83929,0.50529,0,0,0,0,0
144.12,0.84267,0.50571,0,0,0,0,0
144.62,0.84591,0.506,0,0,0,0,0
145.12,0.84915,0.50629,0,0,0,0,0
145.62,0.85241,0.50671,0,0,0,0,0
146.12,0.85566,0.50729,0,0,0,0,0
146.62,0.85897,0.50771,0,0,0,0,0
147.12,0.86224,0.508,0,0,0,0,0
147.62,0.86572,0.50829,0,0,0,0,0
148.12,0.86885,0.50871,0,0,0,0,0
148.62,0.87224,0.509,0,0,0,0,0
149.12,0.87538,0.50929,0,0,0,0,0
149.62,0.87882,0.50971,0,0,0,0,0
150.12,0.8821,0.51,0,0,0,0,0
150.62,0.88525,0.51029,0,0,0,0,0
151.12,0.88854,0.51071,0,0,0,0,0
151.62,0.89178,0.51129,0,0,0,0,0
152.12,0.89517,0.51171,0,0,0,0,0
152.62,0.89843,0.512,0,0,0,0,0
153.12,0.90181,0.51229,0,0,0,0,0
153.62,0.905,0.51271,0,0,0,0,0
154.12,0.90824,0.513,0,0,0,0,0
154.62,0.91151,0.51329,0,0,0,0,0
155.12,0.91486,0.51371,0,0,0,0,0
155.62,0.91824,0.51429,0,0,0,0,0
156.12,0.92143,0.51471,0,0,0,0,0
156.62,0.92483,0.515,0,0,0,0,0
157.12,0.92788,0.51529,0,0,0,0,0
157.62,0.93131,0.51571,0,0,0,0,0
158.12,0.93468,0.516,0,0,0,0,0
158.62,0.9378,0.51629,0,0,0,0,0
159.12,0.94116,0.51671,0,0,0,0,0
159.62,0.94439,0.517,0,0,0,0,0
160.12,0.94768,0.51729,0,0,0,0,0
160.62,0.95103,0.51771,0,0,0,0,0
161.12,0.95418,0.518,0,0,0,0,0
161.62,0.95753,0.51829,0,0,0,0,0
162.12,0.96076,0.51871,0,0,0,0,0
162.62,0.96412,0.519,0,0,0,0,0
163.12,0.96733,0.51929,0,0,0,0,0
163.62,0.97064,0.51971,0,0,0,0,0
164.12,0.97388,0.52,0,0,0,0,0
164.62,0.97711,0.52029,0,0,0,0,0
165.12,0.98054,0.52071,0,0,0,0,0
165.62,0.98374,0.521,0,0,0,0,0
166.12,0.98715,0.521,0,0,0,0,0
166.62,0.99045,0.52129,0,0,0,0,0
167.12,0.99367,0.52171,0,0,0,0,0
167.62,0.99699,0.522,0,0,0,0,0
168.12,1.0002,0.52229,0,0,0,0,0
168.62,1.0036,0.52271,0,0,0,0,0
169.12,1.0068,0.52329,0,0,0,0,0
169.62,1.0103,0.52371,0,0,0,0,0
170.12,1.0136,0.524,0,0,0,0,0
170.62,1.0167,0.52429,0,0,0,0,0
171.12,1.02,0.52471,0,0,0,0,0
171.62,1.0234,0.525,0,0,0,0,0
172.12,1.0267,0.525,0,0,0,0,0
172.62,1.03,0.52529,0,0,0,0,0
173.12,1.0334,0.52571,0,0,0,0,0
173.62,1.0366,0.526,0,0,0,0,0
174.12,1.04,0.52629,0,0,0,0,0
174.62,1.0434,0.52671,0,0,0,0,0
175.12,1.0466,0.527,0,0,0,0,0
175.62,1.0499,0.527,0,0,0,0,0
176.12,1.0531,0.52729,0,0,0,0,0
176.62,1.0566,0.52771,0,0,0,0,0
177.12,1.0599,0.528,0,0,0,0,0
177.62,1.0633,0.52829,0,0,0,0,0
178.12,1.0666,0.52871,0,0,0,0,0
178.62,1.0699,0.529,0,0,0,0,0
179.12,1.0732,0.529,0,0,0,0,0
179.62,1.0766,0.52929,0,0,0,0,0
180.12,1.08,0.52971,0,0,0,0,0
180.62,1.0831,0.53029,0,0,0,0,0
181.12,1.0865,0.53071,0,0,0,0,0
181.62,1.0897,0.531,0,0,0,0,0
182.12,1.0931,0.531,0,0,0,0,0
182.62,1.0965,0.53129,0,0,0,0,0
183.12,1.0997,0.53171,0,0,0,0,0
183.62,1.1031,0.532,0,0,0,0,0
184.12,1.1063,0.53229,0,0,0,0,0
184.62,1.1096,0.53271,0,0,0,0,0
185.12,1.1129,0.533,0,0,0,0,0
185.62,1.1161,0.53329,0,0,0,0,0
186.12,1.1196,0.53371,0,0,0,0,0
186.62,1.1228,0.534,0,0,0,0,0
187.12,1.1262,0.534,0,0,0,0,0
187.62,1.1294,0.53429,0,0,0,0,0
188.12,1.1327,0.53471,0,0,0,0,0
188.62,1.1361,0.535,0,0,0,0,0
189.12,1.1392,0.535,0,0,0,0,0
189.62,1.1425,0.53529,0,0,0,0,0
190.12,1.1459,0.53571,0,0,0,0,0
190.62,1.1493,0.536,0,0,0,0,0
191.12,1.1525,0.536,0,0,0,0,0
191.62,1.1559,0.53629,0,0,0,0,0
192.12,1.1593,0.53671,0,0,0,0,0
192.62,1.1624,0.537,0,0,0,0,0
193.12,1.1658,0.537,0,0,0,0,0
193.62,1.1689,0.53729,0,0,0,0,0
194.12,1.1722,0.53771,0,0,0,0,0
194.62,1.1752,0.538,0,0,0,0,0
195.12,1.1786,0.53829,0,0,0,0,0
195.62,1.182,0.53871,0,0,0,0,0
196.12,1.185,0.539,0,0,0,0,0
196.62,1.1885,0.539,0,0,0,0,0
197.12,1.1916,0.53929,0,0,0,0,0
197.62,1.195,0.53971,0,0,0,0,0
198.12,1.1983,0.54,0,0,0,0,0
198.62,1.2015,0.54,0,0,0,0,0
199.12,1.205,0.54029,0,0,0,0,0
199.62,1.2083,0.54071,0,0,0,0,0
200.12,1.2116,0.541,0,0,0,0,0
200.62,1.2145,0.541,0,0,0,0,0
201.12,1.2182,0.54129,0,0,0,0,0
201.62,1.2215,0.54171,0,0,0,0,0
202.12,1.2248,0.542,0,0,0,0,0
202.62,1.2282,0.542,0,0,0,0,0
203.12,1.2312,0.54229,0,0,0,0,0
203.62,1.2347,0.54271,0,0,0,0,0
204.12,1.2379,0.543,0,0,0,0,0
204.62,1.2412,0.543,0,0,0,0,0
205.12,1.2445,0.54329,0,0,0,0,0
205.62,1.2477,0.54371,0,0,0,0,0
206.12,1.251,0.544,0,0,0,0,0
206.62,1.2543,0.544,0,0,0,0,0
207.12,1.2576,0.544,0,0,0,0,0
207.62,1.2609,0.54429,0,0,0,0,0
208.12,1.2641,0.54471,0,0,0,0,0
208.62,1.2675,0.545,0,0,0,0,0
209.12,1.2707,0.545,0,0,0,0,0
209.62,1.2741,0.54529,0,0,0,0,0
210.12,1.2772,0.54571,0,0,0,0,0
210.62,1.2805,0.546,0,0,0,0,0
211.12,1.2839,0.546,0,0,0,0,0
211.62,1.2873,0.54629,0,0,0,0,0
212.12,1.2907,0.54671,0,0,0,0,0
212.62,1.294,0.547,0,0,0,0,0
213.12,1.2974,0.547,0,0,0,0,0
213.62,1.3006,0.547,0,0,0,0,0
214.12,1.304,0.54729,0,0,0,0,0
214.62,1.3074,0.54771,0,0,0,0,0
215.12,1.3105,0.548,0,0,0,0,0
215.62,1.3139,0.54829,0,0,0,0,0
216.12,1.3171,0.54871,0,0,0,0,0
216.62,1.3205,0.549,0,0,0,0,0
217.12,1.3236,0.549,0,0,0,0,0
217.62,1.3272,0.549,0,0,0,0,0
218.12,1.3306,0.54929,0,0,0,0,0
218.62,1.3338,0.54971,0,0,0,0,0
219.12,1.3372,0.55,0,0,0,0,0
219.62,1.3404,0.55,0,0,0,0,0
220.12,1.3438,0.55,0,0,0,0,0
220.62,1.3472,0.55029,0,0,0,0,0
221.12,1.3506,0.55071,0,0,0,0,0
221.62,1.354,0.551,0,0,0,0,0
222.12,1.3571,0.551,0,0,0,0,0
222.62,1.3605,0.551,0,0,0,0,0
223.12,1.3638,0.55129,0,0,0,0,0
223.62,1.3674,0.55171,0,0,0,0,0
224.12,1.3705,0.552,0,0,0,0,0
224.62,1.374,0.552,0,0,0,0,0
225.12,1.3772,0.552,0,0,0,0,0
225.62,1.3806,0.55229,0,0,0,0,0
226.12,1.384,0.55271,0,0,0,0,0
226.62,1.3872,0.553,0,0,0,0,0
227.12,1.3905,0.553,0,0,0,0,0
227.62,1.3937,0.55329,0,0,0,0,0
228.12,1.3972,0.55371,0,0,0,0,0
228.62,1.4004,0.554,0,0,0,0,0
229.12,1.4036,0.554,0,0,0,0,0
229.62,1.407,0.554,0,0,0,0,0
230.12,1.4102,0.55429,0,0,0,0,0
230.62,1.4135,0.55471,0,0,0,0,0
231.12,1.4167,0.555,0,0,0,0,0
231.62,1.4201,0.555,0,0,0,0,0
232.12,1.4234,0.555,0,0,0,0,0
232.62,1.4265,0.55529,0,0,0,0,0
233.12,1.4302,0.55571,0,0,0,0,0
233.62,1.4333,0.556,0,0,0,0,0
234.12,1.4367,0.556,0,0,0,0,0
234.62,1.44,0.556,0,0,0,0,0
235.12,1.4433,0.556,0,0,0,0,0
235.62,1.4466,0.55629,0,0,0,0,0
236.12,1.4499,0.55671,0,0,0,0,0
236.62,1.4534,0.557,0,0,0,0,0
237.12,1.4564,0.557,0,0,0,0,0
237.62,1.4599,0.557,0,0,0,0,0
238.12,1.463,0.55729,0,0,0,0,0
238.62,1.4665,0.55771,0,0,0,0,0
239.12,1.4698,0.558,0,0,0,0,0
239.62,1.4731,0.558,0,0,0,0,0
240.12,1.4763,0.558,0,0,0,0,0
240.62,1.4795,0.558,0,0,0,0,0
241.12,1.483,0.55829,0,0,0,0,0
241.62,1.4861,0.55871,0,0,0,0,0
242.12,1.4895,0.559,0,0,0,0,0
242.62,1.4929,0.559,0,0,0,0,0
243.12,1.4961,0.559,0,0,0,0,0
243.62,1.4993,0.559,0,0,0,0,0
244.12,1.5026,0.559,0,0,0,0,0
244.62,1.5062,0.55929,0,0,0,0,0
245.12,1.5092,0.55971,0,0,0,0,0
245.62,1.5123,0.56,0,0,0,0,0
246.12,1.516,0.56,0,0,0,0,0
246.62,1.519,0.56,0,0,0,0,0
247.12,1.5227,0.56029,0,0,0,0,0
247.62,1.5258,0.56071,0,0,0,0,0
248.12,1.5294,0.561,0,0,0,0,0
248.62,1.5331,0.561,0,0,0,0,0
249.12,1.5357,0.561,0,0,0,0,0
249.62,1.5393,0.561,0,0,0,0,0
