Time[s],Displacement longi[mm],Force[kN],Effective Strain,N/A,Thickness[mm],OuterWidth[mm],N/A
425.17,2.7057,0.619,0,0,0,0,0
425.67,2.7092,0.619,0,0,0,0,0
426.17,2.7125,0.619,0,0,0,0,0
426.67,2.7157,0.619,0,0,0,0,0
427.17,2.719,0.619,0.7743,0,0,0,0
427.67,2.7225,0.61871,0.7773,0,0,0,0
428.17,2.7257,0.61857,0.7808,0,0,0,0
428.67,2.7289,0.61843,0.7842,0,0,0,0
429.17,2.7322,0.61829,0.7879,0,0,0,0
429.67,2.7355,0.618,0.7921,0,0,0,0
430.17,2.7386,0.618,0.7972,0,0,0,0
430.67,2.7421,0.618,0.8018,0,0,0,0
431.17,2.7454,0.61771,0.8069,0,0,0,0
431.67,2.7487,0.61729,0.8125,0,0,0,0
432.17,2.7521,0.61671,0.8183,0,0,0,0
432.67,2.7553,0.616,0.8238,0,0,0,0
