Time[s],Displacement[mm],Force[kN],EngStrain_longi,EngStress[MPa],TrueStrain,TrueStress[MPa],TrueStrainRate[1/s],PlasticStrain_longi,PlasticStress[MPa],PlasticStrain_thick,PlasticStrain_width,R-Value,Thickness[mm],Width[mm], Young's Modulus [MPa]
0.56000000,0.00000000,-0.00100000,0.00000000,-0.09034917,0.00000000,-0.09034917,0.00000000,0.00097638,116.31204988,-0.00019322,-0.00078316,0.56396809,1.11490000,9.92750000,94773.75090473
1.06000000,-0.00006300,-0.00100000,-0.00001489,-0.09034917,-0.00001489,-0.09034783,-0.00002978,0.00137692,117.53876371,-0.00045092,-0.00092600,0.00000000,0.00000000,0.00000000,0.00000000
1.56000000,0.00348600,0.06800000,0.00009344,6.14374387,0.00009344,6.14431796,0.00021666,0.00175595,118.58230273,-0.00067355,-0.00108240,0.00000000,0.00000000,0.00000000,0.00000000
2.06000000,0.00591000,0.16600000,0.00017011,14.99796296,0.00017010,15.00051429,0.00015331,0.00216104,119.90232150,-0.00096958,-0.00119146,0.00000000,0.00000000,0.00000000,0.00000000
2.56000000,0.00860000,0.25000000,0.00024767,22.58729362,0.00024764,22.59288774,0.00015508,0.00251686,120.94479787,-0.00117184,-0.00134501,0.00000000,0.00000000,0.00000000,0.00000000
3.06000000,0.01151700,0.33900000,0.00034144,30.62837015,0.00034139,30.63882804,0.00018750,0.00297543,122.00058834,-0.00152210,-0.00145333,0.00000000,0.00000000,0.00000000,0.00000000
3.56000000,0.01316700,0.40100000,0.00038978,36.23001897,0.00038970,36.24414063,0.00009663,0.00334663,123.13755066,-0.00175116,-0.00159546,0.00000000,0.00000000,0.00000000,0.00000000
4.06000000,0.01537900,0.49100000,0.00046144,44.36144467,0.00046134,44.38191502,0.00014327,0.00364576,124.08441134,-0.00194668,-0.00169908,0.00000000,0.00000000,0.00000000,0.00000000
4.56000000,0.01900500,0.56400000,0.00058933,50.95693441,0.00058916,50.98696503,0.00025564,0.00410910,125.05242155,-0.00227464,-0.00183446,0.00000000,0.00000000,0.00000000,0.00000000
5.06000000,0.02218800,0.63900000,0.00070089,57.73312250,0.00070064,57.77358700,0.00022297,0.00451548,126.10521929,-0.00256584,-0.00194965,0.00000000,0.00000000,0.00000000,0.00000000
5.56000000,0.02452100,0.73300000,0.00073789,66.22594490,0.00073762,66.27481229,0.00007395,0.00485538,126.96818512,-0.00277127,-0.00208411,0.00000000,0.00000000,0.00000000,0.00000000
6.06000000,0.02729800,0.80900000,0.00082622,73.09248216,0.00082588,73.15287279,0.00017653,0.00526346,127.93163103,-0.00304278,-0.00222068,0.00000000,0.00000000,0.00000000,0.00000000
