Time[s],Displacement[mm],Force[kN],EngStrain_longi,EngStress[MPa],TrueStrain,TrueStress[MPa],TrueStrainRate[1/s],PlasticStrain_longi,PlasticStress[MPa],PlasticStrain_thick,PlasticStrain_width,R-Value,Thickness[mm],Width[mm], Young's Modulus [MPa]
0.61000000,0.00000000,-0.00200000,0.00000000,-0.17856166,0.00000000,-0.17856166,0.00000000,0.00092946,115.64631042,-0.00008602,-0.00084344,0.81962941,1.11670000,10.03010000,77833.48155640
1.11000000,0.00050200,-0.00200000,0.00000089,-0.17856166,0.00000089,-0.17856182,0.00000178,0.00140050,116.32877746,-0.00035993,-0.00104057,0.00000000,0.00000000,0.00000000,0.00000000
1.61000000,0.00372100,0.04300000,0.00008489,3.83907571,0.00008489,3.83940160,0.00016799,0.00177026,117.44867944,-0.00056561,-0.00120464,0.00000000,0.00000000,0.00000000,0.00000000
2.12000000,0.00595800,0.16300000,0.00014600,14.55277535,0.00014599,14.55490006,0.00011981,0.00218719,118.48525725,-0.00080058,-0.00138661,0.00000000,0.00000000,0.00000000,0.00000000
2.61000000,0.00849200,0.24500000,0.00025022,21.87380344,0.00025019,21.87927676,0.00021266,0.00252987,119.42400969,-0.00097226,-0.00155761,0.00000000,0.00000000,0.00000000,0.00000000
3.11000000,0.01139600,0.31400000,0.00033733,28.03418074,0.00033728,28.04363760,0.00017417,0.00297787,120.73552425,-0.00122703,-0.00175084,0.00000000,0.00000000,0.00000000,0.00000000
3.61000000,0.01329800,0.39300000,0.00040478,35.08736634,0.00040470,35.10156893,0.00013484,0.00344410,121.60098208,-0.00154336,-0.00190074,0.00000000,0.00000000,0.00000000,0.00000000
4.11000000,0.01517800,0.46400000,0.00045356,41.42630530,0.00045345,41.44509443,0.00009751,0.00371414,122.53309815,-0.00161031,-0.00210383,0.00000000,0.00000000,0.00000000,0.00000000
4.61000000,0.01879700,0.53700000,0.00058267,47.94380592,0.00058250,47.97174117,0.00025809,0.00412403,123.66295772,-0.00183504,-0.00228899,0.00000000,0.00000000,0.00000000,0.00000000
5.11000000,0.02189900,0.62900000,0.00072700,56.15764231,0.00072674,56.19846892,0.00028848,0.00459826,124.71179400,-0.00215612,-0.00244214,0.00000000,0.00000000,0.00000000,0.00000000
5.61000000,0.02420900,0.72200000,0.00073489,64.46075954,0.00073462,64.50813103,0.00001577,0.00496351,125.56781187,-0.00234289,-0.00262061,0.00000000,0.00000000,0.00000000,0.00000000
6.11000000,0.02695500,0.79700000,0.00081167,71.15682182,0.00081134,71.21457744,0.00015344,0.00533003,126.60477851,-0.00253453,-0.00279550,0.00000000,0.00000000,0.00000000,0.00000000
