Time[s],Displacement[mm],Force[kN],EngStrain_longi,EngStress[MPa],TrueStrain,TrueStress[MPa],TrueStrainRate[1/s],PlasticStrain_longi,PlasticStress[MPa],PlasticStrain_thick,PlasticStrain_width,R-Value,Thickness[mm],Width[mm], Young's Modulus [MPa]
0.65000000,0.00000000,-0.00100000,0.00000000,-0.09065774,0.00000000,-0.09065774,0.00000000,0.00096258,117.52773152,-0.00037108,-0.00059150,0.50468502,1.11300000,9.91060000,77951.26448999
1.15000000,0.00047200,-0.00100000,0.00002056,-0.09065774,0.00002056,-0.09065960,0.00004111,0.00136516,118.75923065,-0.00063142,-0.00073374,0.00000000,0.00000000,0.00000000,0.00000000
1.65000000,0.00384300,0.05000000,0.00010233,4.53288699,0.00010233,4.53335086,0.00016355,0.00168879,119.89113859,-0.00085351,-0.00083528,0.00000000,0.00000000,0.00000000,0.00000000
2.15000000,0.00639000,0.15200000,0.00019900,13.77997646,0.00019898,13.78271867,0.00019330,0.00209160,121.39803530,-0.00112946,-0.00096214,0.00000000,0.00000000,0.00000000,0.00000000
2.65000000,0.00863100,0.25600000,0.00026289,23.20838140,0.00026285,23.21448263,0.00012775,0.00245681,122.53678018,-0.00140259,-0.00105422,0.00000000,0.00000000,0.00000000,0.00000000
3.15000000,0.01162500,0.32600000,0.00034644,29.55442319,0.00034638,29.56466216,0.00016706,0.00287628,123.86557165,-0.00170458,-0.00117170,0.00000000,0.00000000,0.00000000,0.00000000
3.65000000,0.01355000,0.40700000,0.00042000,36.89770012,0.00041991,36.91319715,0.00014705,0.00329482,124.83027879,-0.00199770,-0.00129712,0.00000000,0.00000000,0.00000000,0.00000000
4.15000000,0.01596700,0.47700000,0.00047522,43.24374191,0.00047511,43.26429230,0.00011040,0.00357450,126.05221854,-0.00217352,-0.00140098,0.00000000,0.00000000,0.00000000,0.00000000
4.65000000,0.01931100,0.57000000,0.00059644,51.67491172,0.00059627,51.70573293,0.00024231,0.00401862,127.02179279,-0.00249855,-0.00152006,0.00000000,0.00000000,0.00000000,0.00000000
5.15000000,0.02257000,0.64500000,0.00071511,58.47424221,0.00071486,58.51605779,0.00023718,0.00445186,128.08222708,-0.00283462,-0.00161725,0.00000000,0.00000000,0.00000000,0.00000000
5.65000000,0.02486700,0.73900000,0.00077622,66.99606975,0.00077592,67.04807359,0.00012213,0.00478511,128.94780288,-0.00304872,-0.00173639,0.00000000,0.00000000,0.00000000,0.00000000
6.15000000,0.02794200,0.81500000,0.00088478,73.88605798,0.00088439,73.95143072,0.00021693,0.00516225,130.00259295,-0.00329766,-0.00186459,0.00000000,0.00000000,0.00000000,0.00000000
6.65000000,0.03092300,0.90900000,0.00101233,82.40788553,0.00101182,82.49130978,0.00025487,0.00556928,130.78761404,-0.00359283,-0.00197645,0.00000000,0.00000000,0.00000000,0.00000000
7.15000000,0.03420700,0.98300000,0.00112956,89.11655828,0.00112892,89.21722038,0.00023419,0.00595962,131.57107017,-0.00385970,-0.00209992,0.00000000,0.00000000,0.00000000,0.00000000
7.65000000,0.03788300,1.05500000,0.00117878,95.64391554,0.00117808,95.75665847,0.00009833,0.00639287,132.54398536,-0.00417535,-0.00221752,0.00000000,0.00000000,0.00000000,0.00000000
8.15000000,0.04249200,1.13800000,0.00131900,103.16850795,0.00131813,103.30458721,0.00028009,0.00674690,133.32391907,-0.00440096,-0.00234594,0.00000000,0.00000000,0.00000000,0.00000000
8.65000000,0.04792800,1.19600000,0.00160556,108.42665686,0.00160427,108.60074189,0.00057227,0.00710071,134.19602568,-0.00462118,-0.00247953,0.00000000,0.00000000,0.00000000,0.00000000
9.15000000,0.05659400,1.25000000,0.00184022,113.32217482,0.00183853,113.53071280,0.00046853,0.00757695,134.99362800,-0.00499368,-0.00258327,0.00000000,0.00000000,0.00000000,0.00000000
9.65000000,0.06771000,1.27500000,0.00211067,115.58861831,0.00210844,115.83258736,0.00053982,0.00794405,135.86886020,-0.00524892,-0.00269514,0.00000000,0.00000000,0.00000000,0.00000000
10.15000000,0.07985000,1.29300000,0.00262133,117.22045763,0.00261790,117.52773152,0.00101892,0.00826824,136.55533361,-0.00545254,-0.00281570,0.00000000,0.00000000,0.00000000,0.00000000
10.65000000,0.09222800,1.30600000,0.00304244,118.39900825,0.00303783,118.75923065,0.00083984,0.00870429,137.44124343,-0.00576939,-0.00293490,0.00000000,0.00000000,0.00000000,0.00000000
11.15000000,0.10387800,1.31800000,0.00338311,119.48690113,0.00337740,119.89113859,0.00067915,0.00907164,138.13471895,-0.00599153,-0.00308011,0.00000000,0.00000000,0.00000000,0.00000000
11.65000000,0.11599100,1.33400000,0.00380867,120.93742496,0.00380143,121.39803530,0.00084806,0.00947787,138.83410754,-0.00628379,-0.00319408,0.00000000,0.00000000,0.00000000,0.00000000
12.15000000,0.12739600,1.34600000,0.00419144,122.02531784,0.00418268,122.53678018,0.00076251,0.00984800,139.62092387,-0.00652205,-0.00332595,0.00000000,0.00000000,0.00000000,0.00000000
12.65000000,0.13975700,1.36000000,0.00463156,123.29452620,0.00462086,123.86557165,0.00087636,0.01019210,140.31270985,-0.00674319,-0.00344891,0.00000000,0.00000000,0.00000000,0.00000000
13.15000000,0.15121500,1.37000000,0.00506578,124.20110360,0.00505299,124.83027879,0.00086425,0.01062665,141.10974012,-0.00706050,-0.00356615,0.00000000,0.00000000,0.00000000,0.00000000
