Time[s],Displacement[mm],Force[kN],EngStrain_longi,EngStress[MPa],TrueStrain,TrueStress[MPa],TrueStrainRate[1/s],PlasticStrain_longi,PlasticStress[MPa],PlasticStrain_thick,PlasticStrain_width,R-Value,Thickness[mm],Width[mm], Young's Modulus [MPa]
0.65000000,0.00000000,-0.00100000,0.00000000,-0.08982611,0.00000000,-0.08982611,0.00000000,0.00095143,116.26613136,-0.00024705,-0.00070438,0.56467637,1.11470000,9.98710000,96022.92980912
1.15000000,0.00022700,-0.00100000,-0.00000078,-0.08982611,-0.00000078,-0.08982604,-0.00000156,0.00133952,117.21376523,-0.00049902,-0.00084050,0.00000000,0.00000000,0.00000000,0.00000000
1.65000000,0.00347500,0.03900000,0.00008800,3.50321835,0.00008800,3.50352664,0.00017755,0.00170538,118.43035226,-0.00069417,-0.00101121,0.00000000,0.00000000,0.00000000,0.00000000
2.15000000,0.00548600,0.16300000,0.00016078,14.64165619,0.00016076,14.64401025,0.00014554,0.00212695,119.56421026,-0.00100682,-0.00112013,0.00000000,0.00000000,0.00000000,0.00000000
2.65000000,0.00819400,0.24600000,0.00024667,22.09722346,0.00024664,22.10267411,0.00017174,0.00247751,120.87116677,-0.00124458,-0.00123293,0.00000000,0.00000000,0.00000000,0.00000000
3.15000000,0.01095600,0.33900000,0.00033344,30.45105184,0.00033339,30.46120557,0.00017351,0.00293342,122.10156700,-0.00163976,-0.00129366,0.00000000,0.00000000,0.00000000,0.00000000
3.65000000,0.01310600,0.41800000,0.00039867,37.54731466,0.00039859,37.56228352,0.00013040,0.00330087,122.86999734,-0.00185993,-0.00144094,0.00000000,0.00000000,0.00000000,0.00000000
4.15000000,0.01530500,0.47200000,0.00046689,42.39792469,0.00046678,42.41771981,0.00013639,0.00360003,124.08286119,-0.00197065,-0.00162938,0.00000000,0.00000000,0.00000000,0.00000000
4.65000000,0.01829300,0.56400000,0.00057322,50.66192695,0.00057306,50.69096750,0.00021256,0.00405905,125.22603715,-0.00234968,-0.00170936,0.00000000,0.00000000,0.00000000,0.00000000
5.15000000,0.02184900,0.65800000,0.00069700,59.10558145,0.00069676,59.14677804,0.00024740,0.00447861,126.00307569,-0.00263631,-0.00184230,0.00000000,0.00000000,0.00000000,0.00000000
5.65000000,0.02453800,0.73300000,0.00075867,65.84253982,0.00075838,65.89249236,0.00012324,0.00478685,126.85720431,-0.00279480,-0.00199204,0.00000000,0.00000000,0.00000000,0.00000000
6.15000000,0.02733500,0.80800000,0.00082511,72.57949819,0.00082477,72.63938434,0.00013278,0.00521987,127.90907745,-0.00311674,-0.00210313,0.00000000,0.00000000,0.00000000,0.00000000
6.65000000,0.03076000,0.90200000,0.00099678,81.02315268,0.00099628,81.10391476,0.00034302,0.00559428,128.86363892,-0.00337069,-0.00222359,0.00000000,0.00000000,0.00000000,0.00000000
7.15000000,0.03374100,0.97600000,0.00111578,87.67028494,0.00111516,87.76810550,0.00023775,0.00600487,129.64223153,-0.00364137,-0.00236350,0.00000000,0.00000000,0.00000000,0.00000000
