Time[s],Displacement[mm],Force[kN],EngStrain_longi,EngStress[MPa],TrueStrain,TrueStress[MPa],TrueStrainRate[1/s],PlasticStrain_longi,PlasticStress[MPa],PlasticStrain_thick,PlasticStrain_width,R-Value,Thickness[mm],Width[mm], Young's Modulus [MPa]
0.60000000,0.00000000,-0.00100000,0.00000000,-0.09060458,0.00000000,-0.09060458,0.00000000,0.00091082,120.45534038,-0.00017084,-0.00073998,0.69401355,1.10960000,9.94680000,75391.39736552
1.10000000,0.00052200,-0.00100000,0.00001367,-0.09060458,0.00001367,-0.09060582,0.00002733,0.00126022,122.13603721,-0.00041679,-0.00084343,0.00000000,0.00000000,0.00000000,0.00000000
1.60000000,0.00370900,0.04400000,0.00012900,3.98660166,0.00012899,3.98711593,0.00023065,0.00161620,123.81879071,-0.00061801,-0.00099819,0.00000000,0.00000000,0.00000000,0.00000000
2.10000000,0.00612000,0.16700000,0.00018489,15.13096537,0.00018487,15.13376292,0.00011176,0.00200992,125.05201141,-0.00083138,-0.00117854,0.00000000,0.00000000,0.00000000,0.00000000
2.60000000,0.00860000,0.25000000,0.00027944,22.65114577,0.00027941,22.65747551,0.00018907,0.00237767,126.19179870,-0.00107876,-0.00129892,0.00000000,0.00000000,0.00000000,0.00000000
3.10000000,0.01193400,0.33200000,0.00040067,30.08072158,0.00040059,30.09277392,0.00024236,0.00281544,127.70612362,-0.00136937,-0.00144607,0.00000000,0.00000000,0.00000000,0.00000000
3.60000000,0.01366700,0.41900000,0.00043311,37.96332031,0.00043302,37.97976264,0.00006486,0.00324526,128.76463643,-0.00166794,-0.00157733,0.00000000,0.00000000,0.00000000,0.00000000
4.10000000,0.01592000,0.49100000,0.00050656,44.48685029,0.00050643,44.50938535,0.00014682,0.00351721,129.71227776,-0.00174271,-0.00177449,0.00000000,0.00000000,0.00000000,0.00000000
4.60000000,0.01992200,0.56500000,0.00063822,51.19158944,0.00063802,51.22426105,0.00026318,0.00397006,130.77543472,-0.00205816,-0.00191190,0.00000000,0.00000000,0.00000000,0.00000000
5.11000000,0.02259100,0.65900000,0.00076578,59.70842024,0.00076548,59.75414363,0.00024993,0.00445196,131.75204904,-0.00236045,-0.00209151,0.00000000,0.00000000,0.00000000,0.00000000
5.60000000,0.02502500,0.73400000,0.00079189,66.50376398,0.00079158,66.55642757,0.00005325,0.00479146,132.61928566,-0.00255824,-0.00223321,0.00000000,0.00000000,0.00000000,0.00000000
6.10000000,0.02845200,0.81000000,0.00088589,73.38971229,0.00088550,73.45472742,0.00018784,0.00516467,133.58304319,-0.00278505,-0.00237962,0.00000000,0.00000000,0.00000000,0.00000000
6.61000000,0.03188300,0.90500000,0.00106167,81.99714768,0.00106110,82.08420132,0.00034433,0.00562178,134.46737726,-0.00308801,-0.00253377,0.00000000,0.00000000,0.00000000,0.00000000
7.11000000,0.03502200,0.98000000,0.00117767,88.79249141,0.00117697,88.89705937,0.00023174,0.00600938,135.43458720,-0.00334021,-0.00266917,0.00000000,0.00000000,0.00000000,0.00000000
7.60000000,0.03870900,1.07200000,0.00121567,97.12811305,0.00121493,97.24618846,0.00007746,0.00649062,136.41535066,-0.00365053,-0.00284010,0.00000000,0.00000000,0.00000000,0.00000000
8.11000000,0.04337800,1.15600000,0.00137944,104.73889803,0.00137849,104.88337952,0.00032072,0.00684359,137.19623653,-0.00385247,-0.00299113,0.00000000,0.00000000,0.00000000,0.00000000
8.60000000,0.04832400,1.21400000,0.00168311,109.99396385,0.00168170,110.17909591,0.00061878,0.00719082,137.97687983,-0.00405667,-0.00313415,0.00000000,0.00000000,0.00000000,0.00000000
9.11000000,0.05654500,1.26100000,0.00186733,114.25237925,0.00186559,114.46572653,0.00036058,0.00770349,138.96439665,-0.00441521,-0.00328828,0.00000000,0.00000000,0.00000000,0.00000000
9.61000000,0.06657000,1.30300000,0.00212178,118.05777174,0.00211953,118.30826410,0.00050788,0.00805936,139.65583520,-0.00462213,-0.00343723,0.00000000,0.00000000,0.00000000,0.00000000
