Time[s],Displacement[mm],Force[kN],EngStrain_longi,EngStress[MPa],TrueStrain,TrueStress[MPa],TrueStrainRate[1/s],PlasticStrain_longi,PlasticStress[MPa],PlasticStrain_thick,PlasticStrain_width,R-Value,Thickness[mm],Width[mm], Young's Modulus [MPa]
0.63000000,0.00000000,-0.00200000,0.00000000,-0.18035957,0.00000000,-0.18035957,0.00000000,0.00084040,118.34167472,-0.00015579,-0.00068461,0.55572702,1.11240000,9.96850000,76937.99492446
1.13000000,0.00005600,-0.00200000,-0.00000033,-0.18035957,-0.00000033,-0.18035951,-0.00000067,0.00123332,119.83777431,-0.00042571,-0.00080760,0.00000000,0.00000000,0.00000000,0.00000000
1.63000000,0.00345300,0.04800000,0.00009111,4.32862979,0.00009111,4.32902418,0.00018288,0.00155401,121.41694688,-0.00063335,-0.00092066,0.00000000,0.00000000,0.00000000,0.00000000
2.13000000,0.00544600,0.17000000,0.00014289,15.33056384,0.00014288,15.33275441,0.00010354,0.00194880,122.73431223,-0.00090050,-0.00104830,0.00000000,0.00000000,0.00000000,0.00000000
2.63000000,0.00788000,0.25300000,0.00025667,22.81548619,0.00025663,22.82134216,0.00022751,0.00231590,123.86789765,-0.00113253,-0.00118338,0.00000000,0.00000000,0.00000000,0.00000000
3.13000000,0.01073800,0.31800000,0.00034167,28.67717236,0.00034161,28.68697039,0.00016995,0.00272882,125.28030932,-0.00143558,-0.00129325,0.00000000,0.00000000,0.00000000,0.00000000
3.63000000,0.01232800,0.40000000,0.00037900,36.07191492,0.00037893,36.08558617,0.00007464,0.00314373,126.24024101,-0.00172714,-0.00141659,0.00000000,0.00000000,0.00000000,0.00000000
4.13000000,0.01464700,0.47100000,0.00044800,42.47467982,0.00044790,42.49370847,0.00013794,0.00343602,127.27616588,-0.00189364,-0.00154238,0.00000000,0.00000000,0.00000000,0.00000000
4.63000000,0.01820600,0.56300000,0.00058156,50.77122025,0.00058139,50.80074653,0.00026697,0.00385774,128.42021035,-0.00217658,-0.00168115,0.00000000,0.00000000,0.00000000,0.00000000
5.13000000,0.02137900,0.65700000,0.00067922,59.24812025,0.00067899,59.28836289,0.00019521,0.00433580,129.57254787,-0.00255642,-0.00177937,0.00000000,0.00000000,0.00000000,0.00000000
