Time[s],Displacement[mm],Force[kN],EngStrain_longi,EngStress[MPa],TrueStrain,TrueStress[MPa],TrueStrainRate[1/s],PlasticStrain_longi,PlasticStress[MPa],PlasticStrain_thick,PlasticStrain_width,R-Value,Thickness[mm],Width[mm], Young's Modulus [MPa]
0.65000000,0.00000000,-0.00900000,0.00000000,-0.88929731,0.00000000,-0.88929731,0.00000000,0.00054005,268.49894151,0.00015893,-0.00069898,0.64409715,1.00700000,10.05000000,74121.06444256
1.15000000,0.00032000,-0.01100000,-0.00001167,-1.08691893,-0.00001167,-1.08690625,-0.00002333,0.00070507,271.53157984,0.00008703,-0.00079210,0.00000000,0.00000000,0.00000000,0.00000000
1.65000000,0.00229600,-0.01200000,0.00002422,-1.18572974,0.00002422,-1.18575846,0.00007178,0.00083598,275.15384903,0.00014105,-0.00097703,0.00000000,0.00000000,0.00000000,0.00000000
2.15000000,0.00424000,0.03500000,0.00010756,3.45837842,0.00010755,3.45875038,0.00016666,0.00090299,277.96235418,0.00003604,-0.00093904,0.00000000,0.00000000,0.00000000,0.00000000
2.65000000,0.00695200,0.10000000,0.00017900,9.88108119,0.00017898,9.88284990,0.00014287,0.00109246,281.40400952,-0.00019043,-0.00090204,0.00000000,0.00000000,0.00000000,0.00000000
3.15000000,0.01017400,0.20000000,0.00024211,19.76216238,0.00024208,19.76694701,0.00012620,0.00138425,283.38086944,-0.00030205,-0.00108220,0.00000000,0.00000000,0.00000000,0.00000000
3.65000000,0.01092700,0.27000000,0.00028167,26.67891921,0.00028163,26.68643377,0.00007909,0.00161170,286.53740192,-0.00036945,-0.00124225,0.00000000,0.00000000,0.00000000,0.00000000
4.15000000,0.01250800,0.36100000,0.00036778,35.67070309,0.00036771,35.68382198,0.00017217,0.00166348,288.84651647,-0.00037880,-0.00128468,0.00000000,0.00000000,0.00000000,0.00000000
4.65000000,0.01544200,0.40300000,0.00042111,39.82075719,0.00042102,39.83752615,0.00010662,0.00185433,292.19445441,-0.00058768,-0.00126665,0.00000000,0.00000000,0.00000000,0.00000000
5.15000000,0.01844400,0.48400000,0.00052233,47.82443295,0.00052220,47.84941324,0.00020235,0.00220567,293.89461445,-0.00085969,-0.00134597,0.00000000,0.00000000,0.00000000,0.00000000
