Time[s];Displacement[mm];Force[kN];AxStrain_1;AxStrain_2;Thickness[mm];OuterWidth[mm];InnerWidth[mm]
0;0;0.0051;0;0;1.024;20;10
0.4762;-0.001154742;0.0035;-0.001190182;0;0;0;0
0.9761;0.000633828;-0.0012;-0.000589647;0;0;0;0
1.4761;-0.001020788;-0.0038;-0.000293025;0;0;0;0
1.9761;-0.002899304;-0.0082;-0.000826657;0;0;0;0
2.4761;-0.001723171;-0.0066;-0.000257928;0;0;0;0
2.9761;-0.002095929;0.0013;-0.000191246;0;0;0;0
3.4761;0.000226881;-0.0016;-0.000364979;0;0;0;0
3.9761;-0.002135203;0.007;-0.000252663;0;0;0;0
4.4761;-0.001505583;-0.0063;-0.00029127;0;0;0;0
4.9762;-0.000245115;0.0063;-0.000544008;0;0;0;0
5.4761;-0.002617719;0.0025;-0.000633534;0;0;0;0
5.9762;-0.002837937;0.0016;-0.000243889;0;0;0;0
6.4761;-0.000340321;0.013;-2.45617E-05;0;0;0;0
6.9762;0.002757109;-0.0114;-2.63161E-05;0;0;0;0
7.476;0.002335434;0.0051;0.000354323;0;0;0;0
7.976;0.003270133;0.0187;0.000194718;0;0;0;0
8.476;0.00094031;0.0746;-0.000496615;0;0;0;0
8.976;0.002222169;0.146;0.000285924;0;0;0;0
9.476;0.004839537;0.176;0.000773385;0;0;0;0
9.976;0.006429456;0.2253;0.00089609;0;0;0;0
10.476;0.006927226;0.2816;0.000473572;0;0;0;0
10.9759;0.00778846;0.3211;0.000210504;0;0;0;0
11.4759;0.012106032;0.3511;0.001568944;0;0;0;0
11.9759;0.013765382;0.4023;0.001446322;0;0;0;0
12.4761;0.016251602;0.4513;0.001670534;0;0;0;0
12.9759;0.018411702;0.5101;0.000256108;0;0;0;0
13.476;0.018388383;0.5265;0.000661185;0;0;0;0
13.9759;0.01966656;0.6024;0.000727805;0;0;0;0
14.4759;0.022028644;0.6235;0.001376246;0;0;0;0
14.9759;0.025963814;0.7003;0.001479607;0;0;0;0
15.476;0.026612195;0.7345;0.001540917;0;0;0;0
15.9759;0.02879018;0.7784;0.001300908;0;0;0;0
16.4758;0.023563683;0.8141;0.001950728;0;0;0;0
16.9758;0.027095763;0.8754;0.001679291;0;0;0;0
17.4758;0.030445147;0.8918;0.00252838;0;0;0;0
17.9758;0.031879019;0.968;0.003429201;0;0;0;0
18.4758;0.035047634;0.9806;0.0022571;0;0;0;0
18.9759;0.034399604;1.0562;0.001476103;0;0;0;0
19.4758;0.035747037;1.0862;0.001768611;0;0;0;0
19.9759;0.03897281;1.1364;0.00161974;0;0;0;0
20.4758;0.038118413;1.1658;0.001906953;0;0;0;0
20.9757;0.039127629;1.2445;0.002110053;0;0;0;0
21.4759;0.042748954;1.2433;0.003179152;0;0;0;0
21.9757;0.045030736;1.3267;0.003528854;0;0;0;0
22.4757;0.047309361;1.3463;0.00343095;0;0;0;0
22.9757;0.048653814;1.4003;0.003897657;0;0;0;0
23.4757;0.051235765;1.4477;0.003813771;0;0;0;0
23.9758;0.050184294;1.5071;0.003705407;0;0;0;0
24.4757;0.04835417;1.5485;0.002762846;0;0;0;0
24.9757;0.053225092;1.5555;0.002558129;0;0;0;0
25.4757;0.055179527;1.6354;0.003100452;0;0;0;0
25.9756;0.057934532;1.6708;0.003175654;0;0;0;0
26.4756;0.058057265;1.722;0.003182649;0;0;0;0
26.9758;0.059958925;1.7514;0.003969305;0;0;0;0
27.4756;0.060540855;1.7786;0.004631364;0;0;0;0
27.9756;0.062341523;1.8488;0.004877559;0;0;0;0
28.4756;0.064456037;1.881;0.005408157;0;0;0;0
28.9757;0.066428532;1.9028;0.004865338;0;0;0;0
29.4756;0.069227019;1.9647;0.00354284;0;0;0;0
29.9756;0.069492999;1.9998;0.003366258;0;0;0;0
30.4756;0.072617255;2.0725;0.003682684;0;0;0;0
30.9756;0.073943473;2.1019;0.00354284;0;0;0;0
31.4755;0.073760952;2.1325;0.004166746;0;0;0;0
31.9755;0.077190462;2.2027;0.00471169;0;0;0;0
32.4755;0.075047018;2.2074;0.004178975;0;0;0;0
32.9755;0.078794758;2.2631;0.006135525;0;0;0;0
33.4755;0.081778221;2.3155;0.00626106;0;0;0;0
