Time[s],Displacement[mm],Force[kN],EngStrain_longi,EngStress[MPa],TrueStrain,TrueStress[MPa],TrueStrainRate[1/s],PlasticStrain_longi,PlasticStress[MPa],PlasticStrain_thick,PlasticStrain_width,R-Value,Thickness[mm],Width[mm], Young's Modulus [MPa]
0.65000000,0.00000000,-0.00900000,0.00000000,-0.88490355,0.00000000,-0.88490355,0.00000000,0.00051309,239.92156140,-0.00025343,-0.00025966,0.75114807,1.01200000,10.05000000,67934.25659979
1.15000000,0.00044900,-0.01200000,0.00000511,-1.17987139,0.00000511,-1.17987742,0.00001022,0.00060755,248.36221200,-0.00030424,-0.00030332,0.00000000,0.00000000,0.00000000,0.00000000
1.65000000,0.00524100,-0.01300000,0.00016489,-1.27819401,0.00016488,-1.27840477,0.00031953,0.00071300,252.45001091,-0.00033023,-0.00038276,0.00000000,0.00000000,0.00000000,0.00000000
2.15000000,0.00921900,0.00700000,0.00030622,0.68825831,0.00030618,0.68846907,0.00028260,0.00073985,258.79781500,-0.00026187,-0.00047799,0.00000000,0.00000000,0.00000000,0.00000000
2.65000000,0.01355900,0.09900000,0.00044711,9.73393900,0.00044701,9.73829115,0.00028167,0.00088359,263.69141381,-0.00035867,-0.00052492,0.00000000,0.00000000,0.00000000,0.00000000
3.15000000,0.01683000,0.23000000,0.00058878,22.61420172,0.00058860,22.62751646,0.00028319,0.00114518,270.10616192,-0.00050915,-0.00063603,0.00000000,0.00000000,0.00000000,0.00000000
3.65000000,0.01830300,0.28500000,0.00059100,28.02194561,0.00059083,28.03850658,0.00000444,0.00134769,273.13651038,-0.00062299,-0.00072470,0.00000000,0.00000000,0.00000000,0.00000000
4.15000000,0.02112900,0.37000000,0.00071056,36.37936798,0.00071030,36.40521754,0.00023896,0.00145688,277.53134092,-0.00063167,-0.00082522,0.00000000,0.00000000,0.00000000,0.00000000
4.65000000,0.02534500,0.43600000,0.00089789,42.86866065,0.00089749,42.90715194,0.00037437,0.00183284,280.71283439,-0.00087767,-0.00095516,0.00000000,0.00000000,0.00000000,0.00000000
5.15000000,0.02807900,0.51500000,0.00096211,50.63614733,0.00096165,50.68486493,0.00012833,0.00214104,284.47341033,-0.00107719,-0.00106385,0.00000000,0.00000000,0.00000000,0.00000000
5.65000000,0.03020100,0.57800000,0.00098956,56.83047215,0.00098907,56.88670905,0.00005484,0.00230241,287.20098532,-0.00112823,-0.00117418,0.00000000,0.00000000,0.00000000,0.00000000
6.15000000,0.03335800,0.65800000,0.00112800,64.69628144,0.00112736,64.76925884,0.00027660,0.00258351,290.46125341,-0.00131328,-0.00127023,0.00000000,0.00000000,0.00000000,0.00000000
6.65000000,0.03614400,0.72300000,0.00134267,71.08725149,0.00134177,71.18269797,0.00042880,0.00297201,292.96008544,-0.00155429,-0.00141772,0.00000000,0.00000000,0.00000000,0.00000000
7.15000000,0.03975100,0.80500000,0.00129000,79.14970602,0.00128917,79.25180914,-0.00010519,0.00321957,295.91634043,-0.00169229,-0.00152728,0.00000000,0.00000000,0.00000000,0.00000000
7.65000000,0.04261800,0.85400000,0.00136333,83.96751421,0.00136240,84.08198992,0.00014647,0.00353649,297.60197829,-0.00188625,-0.00165025,0.00000000,0.00000000,0.00000000,0.00000000
8.15000000,0.04468500,0.95400000,0.00160556,93.79977582,0.00160427,93.95037658,0.00048373,0.00381704,300.86985075,-0.00203762,-0.00177942,0.00000000,0.00000000,0.00000000,0.00000000
8.65000000,0.04800600,1.02100000,0.00169656,100.38739111,0.00169512,100.55770389,0.00018170,0.00412461,302.95355930,-0.00221232,-0.00191229,0.00000000,0.00000000,0.00000000,0.00000000
