Time[s],Displacement[mm],Force[kN],EngStrain_longi,EngStress[MPa],TrueStrain,TrueStress[MPa],TrueStrainRate[1/s],PlasticStrain_longi,PlasticStress[MPa],PlasticStrain_thick,PlasticStrain_width,R-Value,Thickness[mm],Width[mm], Young's Modulus [MPa]
0.00000000,0.00000000,-0.01580000,0.00000000,-1.04944512,0.00000000,-1.04944512,0.00000000,0.00057699,410.60098727,0.00038007,-0.00095706,0.90694707,1.51080000,9.96530000,238042.98003211
0.50000000,0.00049400,-0.00300000,-0.00002222,-0.19926173,-0.00002222,-0.19925730,-0.00004444,0.00061981,415.78303617,0.00034532,-0.00096513,0.00000000,0.00000000,0.00000000,0.00000000
1.00000000,0.00192900,0.19870000,0.00002067,13.19776872,0.00002067,13.19804148,0.00008578,0.00054780,419.84977332,0.00041452,-0.00096232,0.00000000,0.00000000,0.00000000,0.00000000
1.50000000,0.00215300,0.31920000,0.00006200,21.20144829,0.00006200,21.20276278,0.00008266,0.00072925,424.98478774,0.00020738,-0.00093663,0.00000000,0.00000000,0.00000000,0.00000000
2.00000000,0.00294200,0.45550000,0.00009078,30.25457299,0.00009077,30.25731943,0.00005755,0.00083888,428.64917927,0.00009173,-0.00093061,0.00000000,0.00000000,0.00000000,0.00000000
2.50000000,0.00349800,0.55920000,0.00007067,37.14238686,0.00007066,37.14501159,-0.00004022,0.00082250,433.64830941,0.00014927,-0.00097177,0.00000000,0.00000000,0.00000000,0.00000000
3.00000000,0.00342100,0.66610000,0.00006578,44.24274658,0.00006578,44.24565677,-0.00000978,0.00084994,437.33167555,0.00019580,-0.00104575,0.00000000,0.00000000,0.00000000,0.00000000
3.50000000,0.00426300,0.79290000,0.00011644,52.66487579,0.00011644,52.67100832,0.00010132,0.00100699,441.33972632,0.00013521,-0.00114220,0.00000000,0.00000000,0.00000000,0.00000000
4.00000000,0.00568200,0.89570000,0.00014156,59.49291115,0.00014155,59.50133270,0.00005022,0.00117977,445.94388272,0.00005859,-0.00123836,0.00000000,0.00000000,0.00000000,0.00000000
4.50000000,0.00641200,1.02650000,0.00017244,68.18072266,0.00017243,68.19248005,0.00006177,0.00113172,449.75559014,0.00021219,-0.00134391,0.00000000,0.00000000,0.00000000,0.00000000
5.00000000,0.00623000,1.12540000,0.00017922,74.74971777,0.00017921,74.76311458,0.00001355,0.00123421,454.11639655,0.00015424,-0.00138845,0.00000000,0.00000000,0.00000000,0.00000000
5.50000000,0.00724100,1.24500000,0.00021744,82.69361882,0.00021742,82.71160009,0.00007643,0.00134294,458.00017532,0.00003350,-0.00137644,0.00000000,0.00000000,0.00000000,0.00000000
