Time[s],Displacement[mm],Force[kN],EngStrain_longi,EngStress[MPa],TrueStrain,TrueStress[MPa],TrueStrainRate[1/s],PlasticStrain_longi,PlasticStress[MPa],PlasticStrain_thick,PlasticStrain_width,R-Value,Thickness[mm],Width[mm], Young's Modulus [MPa]
0.00000000,0.00000000,-0.01580000,0.00000000,-1.04814995,0.00000000,-1.04814995,0.00000000,0.00052784,403.48987584,0.00011493,-0.00064277,0.80974869,1.51000000,9.98290000,216643.59155842
0.50000000,0.00080000,0.02490000,0.00001322,1.65183125,0.00001322,1.65185309,0.00002644,0.00069309,407.32859978,0.00006891,-0.00076200,0.00000000,0.00000000,0.00000000,0.00000000
1.00000000,0.00149100,0.19630000,0.00002444,13.02226808,0.00002444,13.02258640,0.00002244,0.00074151,411.33386489,0.00010434,-0.00084585,0.00000000,0.00000000,0.00000000,0.00000000
1.50000000,0.00217300,0.34230000,0.00008444,22.70770435,0.00008444,22.70962189,0.00011999,0.00065934,415.23201268,0.00022612,-0.00088546,0.00000000,0.00000000,0.00000000,0.00000000
2.00000000,0.00338300,0.44600000,0.00011444,29.58701764,0.00011444,29.59040371,0.00005999,0.00074303,418.87938810,0.00018307,-0.00092610,0.00000000,0.00000000,0.00000000,0.00000000
2.50000000,0.00352200,0.57520000,0.00006611,38.15796535,0.00006611,38.16048802,-0.00009666,0.00086780,423.34486108,-0.00003176,-0.00083604,0.00000000,0.00000000,0.00000000,0.00000000
3.00000000,0.00413400,0.68360000,0.00009389,45.34907009,0.00009388,45.35332786,0.00005555,0.00096007,426.79093464,-0.00013719,-0.00082288,0.00000000,0.00000000,0.00000000,0.00000000
3.50000000,0.00492500,0.78570000,0.00015622,52.12224162,0.00015621,52.13038427,0.00012465,0.00094566,431.35190128,-0.00011850,-0.00082716,0.00000000,0.00000000,0.00000000,0.00000000
4.00000000,0.00643300,0.91330000,0.00020100,60.58704756,0.00020098,60.59922556,0.00008954,0.00105561,434.96698819,-0.00014972,-0.00090590,0.00000000,0.00000000,0.00000000,0.00000000
4.50000000,0.00674400,1.01140000,0.00015444,67.09486467,0.00015443,67.10522710,-0.00009309,0.00113244,439.25535997,-0.00010057,-0.00103187,0.00000000,0.00000000,0.00000000,0.00000000
5.00000000,0.00681500,1.14060000,0.00020778,75.66581238,0.00020776,75.68153405,0.00010665,0.00124088,442.43802213,-0.00008778,-0.00115309,0.00000000,0.00000000,0.00000000,0.00000000
5.50000000,0.00848600,1.22910000,0.00027833,81.53677889,0.00027829,81.55947329,0.00014108,0.00123283,446.47661603,-0.00006369,-0.00116914,0.00000000,0.00000000,0.00000000,0.00000000
6.00000000,0.00914200,1.34630000,0.00023256,89.31166334,0.00023253,89.33243327,-0.00009153,0.00133029,450.35612948,-0.00016369,-0.00116660,0.00000000,0.00000000,0.00000000,0.00000000
6.50000000,0.00901800,1.43320000,0.00025511,95.07648808,0.00025508,95.10074315,0.00004510,0.00144782,453.97210788,-0.00029339,-0.00115443,0.00000000,0.00000000,0.00000000,0.00000000
7.00000000,0.01020500,1.52810000,0.00033933,101.37202165,0.00033928,101.40642056,0.00016839,0.00152599,457.94469800,-0.00038692,-0.00113907,0.00000000,0.00000000,0.00000000,0.00000000
7.50000000,0.01130500,1.62620000,0.00035922,107.87983876,0.00035916,107.91859160,0.00003976,0.00164904,461.13794107,-0.00049071,-0.00115833,0.00000000,0.00000000,0.00000000,0.00000000
8.00000000,0.01099200,1.71000000,0.00032400,113.43901383,0.00032395,113.47576807,-0.00007042,0.00172627,465.32531448,-0.00051783,-0.00120845,0.00000000,0.00000000,0.00000000,0.00000000
8.50000000,0.01173400,1.80880000,0.00040444,119.99326796,0.00040436,120.04179857,0.00016083,0.00180555,468.29282094,-0.00048979,-0.00131576,0.00000000,0.00000000,0.00000000,0.00000000
9.00000000,0.01375000,1.89180000,0.00045822,125.49937214,0.00045812,125.55687874,0.00010751,0.00197407,472.15100263,-0.00052587,-0.00144819,0.00000000,0.00000000,0.00000000,0.00000000
