Time[s],Displacement longi[mm],Force[kN],N/A,N/A,N/A,Thickness[mm],OuterWidth[mm],N/A
59.5,0.13285,1.5651,0,0,0,0,0
60,0.13457,1.5744,0,0,0,0,0
60.5,0.13599,1.5835,0,0,0,0,0
61,0.13769,1.5925,0,0,0,0,0
61.5,0.13982,1.6013,0,0,0,0,0
62,0.14166,1.6092,0,0,0,0,0
62.5,0.14348,1.6176,0,0,0,0,0
63,0.14503,1.6249,0,0,0,0,0
63.5,0.14642,1.6319,0,0,0,0,0
64,0.14833,1.6395,0,0,0,0,0
64.5,0.14974,1.6483,0,0,0,0,0
65,0.1511,1.6566,0,0,0,0,0
65.5,0.15263,1.6642,0,0,0,0,0
66,0.15399,1.6708,0,0,0,0,0
66.5,0.15602,1.6783,0,0,0,0,0
67,0.15734,1.6853,0,0,0,0,0
67.5,0.15948,1.6931,0,0,0,0,0
68,0.16102,1.7004,0,0,0,0,0
68.5,0.16283,1.7073,0,0,0,0,0
69,0.16489,1.713,0,0,0,0,0
69.5,0.16689,1.7206,0,0,0,0,0
70,0.16903,1.728,0,0,0,0,0
70.5,0.17067,1.7337,0,0,0,0,0
71,0.17253,1.7398,0,0,0,0,0
71.5,0.17392,1.7467,0,0,0,0,0
72,0.1758,1.753,0,0,0,0,0
72.5,0.17743,1.7601,0,0,0,0,0
73,0.17904,1.7677,0,0,0,0,0
73.5,0.18051,1.7734,0,0,0,0,0
74,0.18271,1.7791,0,0,0,0,0
74.5,0.18448,1.7866,0,0,0,0,0
75,0.18619,1.7945,0,0,0,0,0
75.5,0.18803,1.8014,0,0,0,0,0
76,0.19067,1.808,0,0,0,0,0
76.5,0.19276,1.8142,0,0,0,0,0
77,0.19468,1.8193,0,0,0,0,0
77.5,0.19647,1.8239,0,0,0,0,0
78,0.19863,1.8297,0,0,0,0,0
78.5,0.20008,1.8362,0,0,0,0,0
79,0.20198,1.8436,0,0,0,0,0
79.5,0.20373,1.85,0,0,0,0,0
80,0.20516,1.8564,0,0,0,0,0
80.5,0.20726,1.8628,0,0,0,0,0
81,0.20933,1.8694,0,0,0,0,0
81.5,0.21107,1.8745,0,0,0,0,0
82,0.2132,1.8805,0,0,0,0,0
82.5,0.2152,1.8872,0,0,0,0,0
83,0.21774,1.8924,0,0,0,0,0
83.5,0.21994,1.8978,0,0,0,0,0
84,0.22211,1.9034,0,0,0,0,0
84.5,0.22448,1.909,0,0,0,0,0
85,0.22631,1.9147,0,0,0,0,0
85.5,0.22806,1.921,0,0,0,0,0
86,0.23014,1.9248,0,0,0,0,0
86.5,0.23202,1.9294,0,0,0,0,0
87,0.23417,1.9354,0,0,0,0,0
87.5,0.23623,1.9421,0,0,0,0,0
88,0.23816,1.9479,0,0,0,0,0
88.5,0.2406,1.9529,0,0,0,0,0
89,0.2428,1.9565,0,0,0,0,0
89.5,0.24511,1.9613,0,0,0,0,0
90,0.24762,1.9672,0,0,0,0,0
90.5,0.24984,1.9734,0,0,0,0,0
91,0.25235,1.978,0,0,0,0,0
91.5,0.25452,1.9819,0,0,0,0,0
92,0.25662,1.985,0,0,0,0,0
92.5,0.25855,1.9924,0,0,0,0,0
93,0.26067,1.9995,0,0,0,0,0
93.5,0.26254,2.0049,0,0,0,0,0
94,0.26466,2.0066,0,0,0,0,0
94.5,0.26696,2.0103,0,0,0,0,0
95,0.26915,2.0147,0,0,0,0,0
95.5,0.27146,2.0195,0,0,0,0,0
96,0.27388,2.0242,0,0,0,0,0
96.5,0.27692,2.0294,0,0,0,0,0
97,0.27892,2.0347,0,0,0,0,0
97.5,0.28161,2.0398,0,0,0,0,0
98,0.28365,2.0441,0,0,0,0,0
98.5,0.28574,2.0483,0,0,0,0,0
99,0.288,2.0528,0,0,0,0,0
99.5,0.29011,2.057,0,0,0,0,0
100,0.29226,2.0609,0,0,0,0,0
100.5,0.29434,2.0657,0,0,0,0,0
101,0.29633,2.0703,0,0,0,0,0
101.5,0.29875,2.0739,0,0,0,0,0
102,0.30109,2.0786,0,0,0,0,0
102.5,0.3037,2.0846,0,0,0,0,0
103,0.30638,2.089,0,0,0,0,0
103.5,0.30916,2.0925,0,0,0,0,0
104,0.31132,2.096,0,0,0,0,0
104.5,0.3136,2.1008,0,0,0,0,0
105,0.31635,2.1049,0,0,0,0,0
105.5,0.31833,2.1086,0,0,0,0,0
106,0.32023,2.1124,0,0,0,0,0
106.5,0.32254,2.1198,0,0,0,0,0
107,0.32466,2.1251,0,0,0,0,0
107.5,0.32684,2.1272,0,0,0,0,0
108,0.32934,2.1281,0,0,0,0,0
108.5,0.33176,2.1329,0,0,0,0,0
109,0.33466,2.1374,0,0,0,0,0
109.5,0.33735,2.1408,0,0,0,0,0
110,0.33992,2.1428,0,0,0,0,0
110.5,0.34242,2.1464,0,0,0,0,0
111,0.34494,2.1519,0,0,0,0,0
111.5,0.34713,2.157,0,0,0,0,0
112,0.34961,2.159,0,0,0,0,0
112.5,0.35144,2.1619,0,0,0,0,0
113,0.35384,2.1658,0,0,0,0,0
113.5,0.356,2.171,0,0,0,0,0
114,0.35883,2.1743,0,0,0,0,0
114.5,0.36108,2.1768,0,0,0,0,0
115,0.36372,2.1788,0,0,0,0,0
115.5,0.36634,2.182,0,0,0,0,0
116,0.36944,2.1858,0,0,0,0,0
116.5,0.37181,2.1895,0,0,0,0,0
117,0.37437,2.1931,0,0,0,0,0
117.5,0.37683,2.1962,0,0,0,0,0
118,0.37942,2.1989,0,0,0,0,0
118.5,0.38183,2.2015,0,0,0,0,0
119,0.38403,2.2043,0,0,0,0,0
119.5,0.38647,2.2089,0,0,0,0,0
120,0.38866,2.2135,0,0,0,0,0
120.5,0.39117,2.2181,0,0,0,0,0
121,0.39379,2.2208,0,0,0,0,0
121.5,0.39654,2.2241,0,0,0,0,0
122,0.39886,2.2274,0,0,0,0,0
122.5,0.40204,2.2312,0,0,0,0,0
123,0.40495,2.2345,0,0,0,0,0
123.5,0.40744,2.2377,0,0,0,0,0
124,0.41012,2.2403,0,0,0,0,0
124.5,0.41272,2.2425,0,0,0,0,0
125,0.41505,2.2454,0,0,0,0,0
125.5,0.41744,2.2485,0,0,0,0,0
126,0.41989,2.2511,0,0,0,0,0
126.5,0.42219,2.2537,0,0,0,0,0
127,0.42475,2.2564,0,0,0,0,0
127.5,0.42736,2.2594,0,0,0,0,0
128,0.43007,2.2645,0,0,0,0,0
128.5,0.43316,2.2698,0,0,0,0,0
129,0.43588,2.2732,0,0,0,0,0
129.5,0.43857,2.2753,0,0,0,0,0
130,0.44124,2.2776,0,0,0,0,0
130.5,0.44386,2.2797,0,0,0,0,0
131,0.44628,2.2826,0,0,0,0,0
131.5,0.44894,2.2862,0,0,0,0,0
132,0.4513,2.2895,0,0,0,0,0
132.5,0.45371,2.2918,0,0,0,0,0
133,0.45621,2.2944,0,0,0,0,0
133.5,0.45862,2.2995,0,0,0,0,0
134,0.46157,2.3043,0,0,0,0,0
134.5,0.46451,2.3063,0,0,0,0,0
135,0.46761,2.3066,0,0,0,0,0
135.5,0.47043,2.3078,0,0,0,0,0
136,0.47291,2.3096,0,0,0,0,0
136.5,0.47563,2.3121,0,0,0,0,0
137,0.47841,2.3155,0,0,0,0,0
137.5,0.48076,2.3189,0,0,0,0,0
138,0.48326,2.3223,0,0,0,0,0
138.5,0.4858,2.3247,0,0,0,0,0
139,0.48822,2.3278,0,0,0,0,0
139.5,0.49096,2.3309,0,0,0,0,0
140,0.49374,2.3343,0,0,0,0,0
140.5,0.49664,2.336,0,0,0,0,0
141,0.49967,2.3387,0,0,0,0,0
141.5,0.50281,2.3421,0,0,0,0,0
142,0.50541,2.3469,0,0,0,0,0
142.5,0.50812,2.3496,0,0,0,0,0
143,0.51068,2.3512,0,0,0,0,0
143.5,0.5134,2.3514,0,0,0,0,0
144,0.51578,2.3533,0,0,0,0,0
144.5,0.51846,2.3565,0,0,0,0,0
145,0.52116,2.36,0,0,0,0,0
145.5,0.52359,2.3628,0,0,0,0,0
146,0.52635,2.3657,0,0,0,0,0
146.5,0.52936,2.369,0,0,0,0,0
147,0.5322,2.371,0,0,0,0,0
147.5,0.53541,2.3727,0,0,0,0,0
148,0.53831,2.3754,0,0,0,0,0
148.5,0.54135,2.3788,0,0,0,0,0
149,0.5439,2.3809,0,0,0,0,0
149.5,0.54651,2.3827,0,0,0,0,0
150,0.54917,2.3844,0,0,0,0,0
150.5,0.55135,2.3867,0,0,0,0,0
151,0.55437,2.3883,0,0,0,0,0
151.5,0.55684,2.3909,0,0,0,0,0
152,0.56009,2.3947,0,0,0,0,0
152.5,0.56242,2.3979,0,0,0,0,0
153,0.56562,2.3989,0,0,0,0,0
153.5,0.56871,2.3998,0,0,0,0,0
154,0.57155,2.403,0,0,0,0,0
154.5,0.57451,2.4067,0,0,0,0,0
155,0.57702,2.41,0,0,0,0,0
155.5,0.57962,2.4116,0,0,0,0,0
156,0.5823,2.4134,0,0,0,0,0
156.5,0.58503,2.4155,0,0,0,0,0
157,0.58758,2.4174,0,0,0,0,0
157.5,0.59028,2.4183,0,0,0,0,0
158,0.5931,2.4203,0,0,0,0,0
158.5,0.59585,2.4234,0,0,0,0,0
159,0.59869,2.4272,0,0,0,0,0
159.5,0.60208,2.4299,0,0,0,0,0
160,0.60492,2.4311,0,0,0,0,0
160.5,0.60779,2.4314,0,0,0,0,0
161,0.61075,2.432,0,0,0,0,0
161.5,0.61335,2.4345,0,0,0,0,0
162,0.61591,2.4371,0,0,0,0,0
162.5,0.61851,2.4406,0,0,0,0,0
163,0.62104,2.4423,0,0,0,0,0
163.5,0.62344,2.4447,0,0,0,0,0
164,0.62665,2.4461,0,0,0,0,0
164.5,0.62947,2.4484,0,0,0,0,0
165,0.63235,2.4497,0,0,0,0,0
165.5,0.63545,2.4524,0,0,0,0,0
166,0.63872,2.455,0,0,0,0,0
166.5,0.64179,2.457,0,0,0,0,0
167,0.64421,2.4579,0,0,0,0,0
167.5,0.64734,2.4594,0,0,0,0,0
168,0.65002,2.4626,0,0,0,0,0
168.5,0.65267,2.4658,0,0,0,0,0
169,0.65547,2.4692,0,0,0,0,0
169.5,0.65804,2.4704,0,0,0,0,0
