Time[s],Displacement[mm],Force[kN],EngStrain_longi,EngStress[MPa],TrueStrain,TrueStress[MPa],TrueStrainRate[1/s],PlasticStrain_longi,PlasticStress[MPa],PlasticStrain_thick,PlasticStrain_width,R-Value,Thickness[mm],Width[mm], Young's Modulus [MPa]
0.00000000,0.00000000,-0.01740000,0.00000000,-1.15726913,0.00000000,-1.15726913,0.00000000,0.00060657,418.30769098,0.00019805,-0.00080462,0.81415840,1.50610000,9.98300000,220024.31726450
0.50000000,0.00088700,0.10540000,-0.00002222,7.01012450,-0.00002222,7.00996872,-0.00004444,0.00072048,423.47424635,0.00023110,-0.00095158,0.00000000,0.00000000,0.00000000,0.00000000
1.00000000,0.00147500,0.25300000,0.00001200,16.82695919,0.00001200,16.82716112,0.00006844,0.00070890,427.46560198,0.00025879,-0.00096769,0.00000000,0.00000000,0.00000000,0.00000000
1.50000000,0.00235400,0.39170000,0.00006856,26.05185738,0.00006855,26.05364338,0.00011311,0.00074505,432.48684287,0.00023962,-0.00098467,0.00000000,0.00000000,0.00000000,0.00000000
2.00000000,0.00322700,0.49860000,0.00009733,33.16174646,0.00009733,33.16497420,0.00005755,0.00094215,435.88126931,0.00009365,-0.00103580,0.00000000,0.00000000,0.00000000,0.00000000
2.50000000,0.00311700,0.62700000,0.00007622,41.70159452,0.00007622,41.70477311,-0.00004222,0.00096840,439.83703223,0.00006943,-0.00103783,0.00000000,0.00000000,0.00000000,0.00000000
3.00000000,0.00375200,0.73150000,0.00009311,48.65186028,0.00009311,48.65639031,0.00003377,0.00099145,444.48705350,0.00003039,-0.00102183,0.00000000,0.00000000,0.00000000,0.00000000
3.50000000,0.00470200,0.83670000,0.00014800,55.64868284,0.00014799,55.65691884,0.00010976,0.00113544,448.06850665,-0.00013007,-0.00100537,0.00000000,0.00000000,0.00000000,0.00000000
4.00000000,0.00611900,0.96590000,0.00018556,64.24173868,0.00018554,64.25365909,0.00007510,0.00123769,452.59528127,-0.00019783,-0.00103986,0.00000000,0.00000000,0.00000000,0.00000000
4.50000000,0.00553400,1.06560000,0.00015778,70.87275777,0.00015777,70.88393992,-0.00005555,0.00128002,456.23958922,-0.00015788,-0.00112213,0.00000000,0.00000000,0.00000000,0.00000000
