Time[s];Displacement[mm];Force[kN];AxStrain_1;AxStrain_2;Thickness[mm];Width[mm];Inner width
26.2497;0.125194587;0.366;0;0;0;0;0
26.7496;0.128967293;0.3634;0;0;0;0;0
27.2496;1.32E-01;0.366;0;0;0;0;0
27.7496;1.35E-01;0.3761;0;0;0;0;0
28.2496;0.138773919;0.3758;0;0;0;0;0
28.7497;0.141268769;0.3792;0;0;0;0;0
29.2496;0.144316415;0.3811;0;0;0;0;0
29.7496;1.48E-01;0.3865;0;0;0;0;0
30.2495;0.150512274;0.3843;0;0;0;0;0
30.7495;0.153089208;0.39;0;0;0;0;0
31.2496;1.57E-01;0.395;0;0;0;0;0
31.7495;0.159371358;0.3887;0;0;0;0;0
32.2496;0.162788258;0.3963;0;0;0;0;0
32.7495;0.165330268;0.3985;0;0;0;0;0
33.2496;0.169493895;0.403;0;0;0;0;0
33.7495;1.73E-01;0.4109;0;0;0;0;0
34.2495;1.76E-01;0.4127;0;0;0;0;0
34.7494;1.79E-01;0.4112;0;0;0;0;0
35.2495;1.82E-01;0.4172;0;0;0;0;0
35.7494;1.85E-01;0.4124;0;0;0;0;0
36.2495;0.187997857;0.4184;0;0;0;0;0
36.7494;1.92E-01;0.42;0;0;0;0;0
37.2495;0.195733568;0.4206;0;0;0;0;0
37.7494;0.19862106;0.4251;0;0;0;0;0
38.2495;0.20102127;0.4298;0;0;0;0;0
38.7494;2.04E-01;0.4276;0;0;0;0;0
39.2494;0.207672036;0.432;0;0;0;0;0
39.7493;0.211314604;0.4336;0;0;0;0;0
40.2493;0.214755466;0.4333;0;0;0;0;0
40.7493;0.21748854;0.4339;0;0;0;0;0
41.2494;2.21E-01;0.4418;0;0;0;0;0
41.7493;0.223826071;0.439;0;0;0;0;0
42.2498;0.226714264;0.4418;0;0;0;0;0
42.7494;0.230624755;0.4466;0;0;0;0;0
43.2496;2.32E-01;0.4428;0;0;0;0;0
43.7493;2.37E-01;0.4443;0;0;0;0;0
44.2493;0.239802745;0.4516;0;0;0;0;0
44.7494;2.43E-01;0.4519;0;0;0;0;0
45.2492;2.47E-01;0.4557;0;0;0;0;0
45.7492;2.51E-01;0.45;0;0;0;0;0
46.2493;0.252965599;0.4595;0;0;0;0;0
46.7492;2.57E-01;0.4627;0;0;0;0;0
47.2495;0.259859369;0.457;0;0;0;0;0
47.7495;0.263115859;0.4592;0;0;0;0;0
48.2493;0.266158917;0.4633;0;0;0;0;0
48.7494;2.70E-01;0.4662;0;0;0;0;0
49.2492;0.271722635;0.4617;0;0;0;0;0
49.7491;2.75E-01;0.4706;0;0;0;0;0
50.2491;2.79E-01;0.4699;0;0;0;0;0
50.7492;2.82E-01;0.4658;0;0;0;0;0
51.2496;0.284461555;0.4706;0;0;0;0;0
51.7494;2.89E-01;0.4718;0;0;0;0;0
52.2492;0.291890404;0.4725;0;0;0;0;0
52.7494;0.294901405;0.4753;0;0;0;0;0
53.2492;0.297967916;0.4813;0;0;0;0;0
53.7495;0.301825255;0.4829;0;0;0;0;0
54.2491;0.304571585;0.4848;0;0;0;0;0
54.7492;0.307988739;0.4861;0;0;0;0;0
55.249;0.311774892;0.481;0;0;0;0;0
55.7491;0.313740016;0.4902;0;0;0;0;0
56.2491;0.317491754;0.4902;0;0;0;0;0
56.749;3.20E-01;0.487;0;0;0;0;0
57.2491;0.32484999;0.4962;0;0;0;0;0
57.7493;3.27E-01;0.4949;0;0;0;0;0
58.2491;0.330509176;0.4924;0;0;0;0;0
58.749;0.333549429;0.499;0;0;0;0;0
59.2491;0.337523013;0.4993;0;0;0;0;0
59.749;0.340132322;0.4949;0;0;0;0;0
60.2489;0.343924912;0.4997;0;0;0;0;0
60.749;0.347257114;0.4974;0;0;0;0;0
61.2492;0.350454144;0.5006;0;0;0;0;0
61.749;3.54E-01;0.5053;0;0;0;0;0
62.249;3.57E-01;0.5003;0;0;0;0;0
62.7492;0.360249617;0.5107;0;0;0;0;0
63.249;0.363627641;0.5057;0;0;0;0;0
63.7489;0.366533169;0.5129;0;0;0;0;0
64.249;0.369031651;0.5098;0;0;0;0;0
64.7489;3.73E-01;0.5098;0;0;0;0;0
65.2488;0.376643597;0.512;0;0;0;0;0
65.7491;0.379518789;0.5142;0;0;0;0;0
66.2491;0.382889994;0.5183;0;0;0;0;0
66.7489;3.86E-01;0.518;0;0;0;0;0
67.2489;3.89E-01;0.5164;0;0;0;0;0
67.7489;0.392160776;0.5186;0;0;0;0;0
68.2489;0.39593278;0.5215;0;0;0;0;0
68.7489;0.399506966;0.5208;0;0;0;0;0
69.2489;4.02E-01;0.5199;0;0;0;0;0
69.7488;0.405133459;0.5281;0;0;0;0;0
70.2488;0.408302957;0.5268;0;0;0;0;0
70.7488;0.411156864;0.5265;0;0;0;0;0
71.2489;0.415157086;0.5306;0;0;0;0;0
71.7488;0.418806665;0.5265;0;0;0;0;0
72.2491;4.22E-01;0.5335;0;0;0;0;0
72.7488;4.25E-01;0.5344;0;0;0;0;0
73.2489;4.29E-01;0.5332;0;0;0;0;0
73.749;0.432046761;0.5303;0;0;0;0;0
74.2488;4.35E-01;0.5357;0;0;0;0;0
74.7487;4.39E-01;0.5366;0;0;0;0;0
75.2487;0.440885132;0.5366;0;0;0;0;0
75.7487;0.445515457;0.5439;0;0;0;0;0
76.2488;0.448082768;0.5442;0;0;0;0;0
76.7487;0.451292607;0.5392;0;0;0;0;0
77.2488;0.454302334;0.5411;0;0;0;0;0
77.7488;0.457879834;0.5373;0;0;0;0;0
78.2488;4.61E-01;0.5483;0;0;0;0;0
78.7489;0.464326535;0.5433;0;0;0;0;0
79.2487;0.46669367;0.5474;0;0;0;0;0
79.7486;0.470306476;0.5458;0;0;0;0;0
80.2486;0.474332446;0.5474;0;0;0;0;0
80.7489;0.477421262;0.5499;0;0;0;0;0
81.2487;0.481311996;0.5505;0;0;0;0;0
81.7486;0.484214337;0.5505;0;0;0;0;0
82.2487;4.88E-01;0.5524;0;0;0;0;0
82.7487;4.90E-01;0.5496;0;0;0;0;0
83.2487;4.94E-01;0.5521;0;0;0;0;0
83.7488;4.97E-01;0.561;0;0;0;0;0
84.2486;0.501185523;0.5581;0;0;0;0;0
84.7485;5.04E-01;0.5619;0;0;0;0;0
85.2485;0.506551486;0.5543;0;0;0;0;0
85.7488;5.10E-01;0.561;0;0;0;0;0
86.2486;5.13E-01;0.5632;0;0;0;0;0
86.7485;0.516472954;0.5638;0;0;0;0;0
87.2486;0.519813695;0.5635;0;0;0;0;0
87.7488;5.23E-01;0.5613;0;0;0;0;0
88.2486;0.526298125;0.5641;0;0;0;0;0
88.7485;0.52940281;0.5685;0;0;0;0;0
89.2485;0.53334421;0.5695;0;0;0;0;0
89.7486;0.536692408;0.5644;0;0;0;0;0
90.2484;0.539613741;0.5654;0;0;0;0;0
90.7484;0.542760806;0.5704;0;0;0;0;0
91.2485;0.545877154;0.5701;0;0;0;0;0
91.7484;5.49E-01;0.5698;0;0;0;0;0
92.2485;0.552480823;0.5679;0;0;0;0;0
92.7485;5.56E-01;0.5739;0;0;0;0;0
93.2487;5.59E-01;0.573;0;0;0;0;0
93.7486;5.62E-01;0.5711;0;0;0;0;0
94.2484;0.565904971;0.5752;0;0;0;0;0
94.7484;0.569284079;0.5723;0;0;0;0;0
95.2483;0.572343897;0.5758;0;0;0;0;0
95.7484;0.57606256;0.5802;0;0;0;0;0
96.2484;0.578589147;0.5758;0;0;0;0;0
96.7484;5.81E-01;0.5736;0;0;0;0;0
97.2484;0.585049232;0.5796;0;0;0;0;0
97.7486;0.588317385;0.578;0;0;0;0;0
98.2484;0.591096599;0.5802;0;0;0;0;0
98.7483;0.595599017;0.5787;0;0;0;0;0
99.2484;5.99E-01;0.5812;0;0;0;0;0
99.7483;6.02E-01;0.5802;0;0;0;0;0
100.2483;0.605446366;0.5866;0;0;0;0;0
100.7483;6.09E-01;0.5837;0;0;0;0;0
101.2484;6.11E-01;0.5739;0;0;0;0;0
101.7483;0.615118203;0.5812;0;0;0;0;0
102.2483;0.618776513;0.5878;0;0;0;0;0
102.7483;6.22E-01;0.5872;0;0;0;0;0
103.2483;6.25E-01;0.5875;0;0;0;0;0
103.7485;0.628452109;0.5894;0;0;0;0;0
104.2483;6.32E-01;0.5894;0;0;0;0;0
104.7482;6.35E-01;0.5922;0;0;0;0;0
105.2482;0.637509968;0.5891;0;0;0;0;0
105.7482;0.640620134;0.5878;0;0;0;0;0
106.2483;6.45E-01;0.591;0;0;0;0;0
106.7482;0.648429134;0.5935;0;0;0;0;0
107.2482;0.651401387;0.5957;0;0;0;0;0
107.7485;0.654069902;0.5872;0;0;0;0;0
108.2482;0.657889131;0.5929;0;0;0;0;0
108.7482;0.661141479;0.5935;0;0;0;0;0
109.2482;0.664275416;0.5881;0;0;0;0;0
109.7481;0.666975541;0.5935;0;0;0;0;0
110.2481;0.670542206;0.5967;0;0;0;0;0
110.7481;6.74E-01;0.5986;0;0;0;0;0
111.2484;0.67730979;0.5976;0;0;0;0;0
111.7483;6.81E-01;0.5929;0;0;0;0;0
112.2484;0.683852023;0.5983;0;0;0;0;0
112.7482;6.87E-01;0.5979;0;0;0;0;0
113.2482;0.689831262;0.5979;0;0;0;0;0
113.7481;0.693664257;0.5979;0;0;0;0;0
114.2483;0.69663804;0.5979;0;0;0;0;0
114.7483;0.69980295;0.5989;0;0;0;0;0
115.248;0.703161345;0.5973;0;0;0;0;0
115.748;0.706266157;0.5957;0;0;0;0;0
116.2481;7.10E-01;0.6001;0;0;0;0;0
116.748;0.713427594;0.5998;0;0;0;0;0
117.2481;7.17E-01;0.6011;0;0;0;0;0
117.7483;0.720616052;0.6008;0;0;0;0;0
118.2481;7.24E-01;0.6014;0;0;0;0;0
118.748;0.726865189;0.6014;0;0;0;0;0
119.248;7.30E-01;0.6052;0;0;0;0;0
119.7479;0.730978151;0.6033;0;0;0;0;0
120.2479;0.736746698;0.602;0;0;0;0;0
120.7479;0.739786506;0.6036;0;0;0;0;0
121.2481;0.743035667;0.6036;0;0;0;0;0
121.7479;0.746541279;0.6027;0;0;0;0;0
122.2482;7.49E-01;0.6043;0;0;0;0;0
122.748;0.753031891;0.6046;0;0;0;0;0
123.248;0.756645016;0.6046;0;0;0;0;0
123.7479;0.760106526;0.6039;0;0;0;0;0
124.2479;0.762973816;0.6087;0;0;0;0;0
124.7478;7.67E-01;0.6014;0;0;0;0;0
125.2478;0.769976691;0.6071;0;0;0;0;0
125.7478;7.73E-01;0.6062;0;0;0;0;0
126.2479;0.77588347;0.6099;0;0;0;0;0
126.7478;7.80E-01;0.6103;0;0;0;0;0
127.2479;0.783702794;0.6112;0;0;0;0;0
127.7479;0.7864699;0.6087;0;0;0;0;0
128.2479;0.789650997;0.609;0;0;0;0;0
128.7478;0.792816608;0.6074;0;0;0;0;0
129.248;7.96E-01;0.6043;0;0;0;0;0
129.7478;0.799067721;0.6093;0;0;0;0;0
130.2479;0.803161691;0.6112;0;0;0;0;0
130.7478;0.806367962;0.6087;0;0;0;0;0
131.2478;8.11E-01;0.6103;0;0;0;0;0
131.7477;8.13E-01;0.6128;0;0;0;0;0
132.2478;0.816142532;0.6046;0;0;0;0;0
132.7478;0.82088158;0.608;0;0;0;0;0
133.2478;8.23E-01;0.6058;0;0;0;0;0
133.7477;0.826161507;0.6125;0;0;0;0;0
134.2478;0.829602242;0.6128;0;0;0;0;0
134.7477;0.833592332;0.608;0;0;0;0;0
135.2477;0.836574208;0.6125;0;0;0;0;0
135.7479;0.840881866;0.6062;0;0;0;0;0
136.2478;0.842500552;0.6099;0;0;0;0;0
136.7477;0.847039423;0.6112;0;0;0;0;0
137.2477;0.850412986;0.6118;0;0;0;0;0
137.7477;8.53E-01;0.6109;0;0;0;0;0
138.2477;0.856764028;0.6033;0;0;0;0;0
138.7476;0.859720476;0.6109;0;0;0;0;0
139.2477;0.863119531;0.608;0;0;0;0;0
139.7478;0.866839914;0.6087;0;0;0;0;0
140.2476;8.70E-01;0.6128;0;0;0;0;0
140.7476;8.73E-01;0.6103;0;0;0;0;0
141.2477;0.875803134;0.6112;0;0;0;0;0
141.7476;0.879608278;0.6103;0;0;0;0;0
142.2477;8.82E-01;0.6134;0;0;0;0;0
142.7479;0.886630591;0.6122;0;0;0;0;0
143.2476;0.890042775;0.6093;0;0;0;0;0
143.7475;0.892887185;0.6109;0;0;0;0;0
144.2476;0.895242912;0.6112;0;0;0;0;0
144.7476;0.899364923;0.6115;0;0;0;0;0
145.2475;0.902155673;0.6109;0;0;0;0;0
145.7475;0.906837427;0.6062;0;0;0;0;0
146.2476;0.909046574;0.6099;0;0;0;0;0
146.7475;9.13E-01;0.6109;0;0;0;0;0
147.2476;0.916388559;0.6118;0;0;0;0;0
147.7476;0.919671433;0.6125;0;0;0;0;0
148.2476;9.22E-01;0.6106;0;0;0;0;0
148.7475;0.92614573;0.6049;0;0;0;0;0
149.2475;9.30E-01;0.6058;0;0;0;0;0
149.7474;0.932337892;0.6103;0;0;0;0;0
150.2474;0.936530899;0.6118;0;0;0;0;0
150.7474;0.938923143;0.6115;0;0;0;0;0
151.2475;0.942720258;0.6115;0;0;0;0;0
151.7474;0.943687811;0.6125;0;0;0;0;0
152.2475;0.949497018;0.6137;0;0;0;0;0
152.7474;0.952667791;0.6052;0;0;0;0;0
153.2475;0.95599088;0.6112;0;0;0;0;0
153.7474;0.959599416;0.6099;0;0;0;0;0
154.2474;0.962821174;0.6103;0;0;0;0;0
154.7473;0.966343611;0.6096;0;0;0;0;0
155.2473;0.969558103;0.6141;0;0;0;0;0
155.7476;0.973241204;0.6087;0;0;0;0;0
156.2474;0.977081336;0.6084;0;0;0;0;0
156.7473;0.979206869;0.6093;0;0;0;0;0
157.2474;0.982455138;0.6074;0;0;0;0;0
157.7474;0.985730748;0.6065;0;0;0;0;0
158.2474;0.989834596;0.6084;0;0;0;0;0
158.7473;0.993334791;0.6125;0;0;0;0;0
159.2473;0.996817142;0.6055;0;0;0;0;0
159.7472;0.999291088;0.6118;0;0;0;0;0
160.2473;1.002929259;0.6071;0;0;0;0;0
160.7472;1.01E+00;0.609;0;0;0;0;0
161.2473;1.009168263;0.6074;0;0;0;0;0
161.7472;1.013105712;0.6046;0;0;0;0;0
162.2473;1.016376987;0.6077;0;0;0;0;0
162.7475;1.020144404;0.6084;0;0;0;0;0
163.2473;1.02E+00;0.6062;0;0;0;0;0
163.7472;1.027221652;0.6043;0;0;0;0;0
164.2472;1.030858358;0.6049;0;0;0;0;0
164.7473;1.033857378;0.6055;0;0;0;0;0
165.2471;1.04E+00;0.6046;0;0;0;0;0
165.7472;1.040266351;0.608;0;0;0;0;0
166.2474;1.042878082;0.6036;0;0;0;0;0
166.7471;1.046570041;0.6033;0;0;0;0;0
167.2472;1.049436885;0.6036;0;0;0;0;0
167.7472;1.05E+00;0.6052;0;0;0;0;0
168.2472;1.06E+00;0.6001;0;0;0;0;0
168.7471;1.05990484;0.6062;0;0;0;0;0
169.2471;1.06E+00;0.6024;0;0;0;0;0
169.7471;1.067413097;0.6046;0;0;0;0;0
170.247;1.07E+00;0.5995;0;0;0;0;0
170.7471;1.072747513;0.6039;0;0;0;0;0
171.2472;1.076395945;0.6071;0;0;0;0;0
171.747;1.079860897;0.5998;0;0;0;0;0
172.2473;1.083489636;0.6005;0;0;0;0;0
172.7473;1.087600941;0.6011;0;0;0;0;0
173.2471;1.090060484;0.6011;0;0;0;0;0
173.747;1.09E+00;0.5983;0;0;0;0;0
174.2471;1.10E+00;0.6014;0;0;0;0;0
174.747;1.100012606;0.602;0;0;0;0;0
175.247;1.10E+00;0.5995;0;0;0;0;0
175.747;1.107298827;0.5979;0;0;0;0;0
176.2471;1.110608978;0.6001;0;0;0;0;0
176.747;1.11E+00;0.5998;0;0;0;0;0
177.247;1.116563299;0.5979;0;0;0;0;0
177.747;1.120123847;0.6017;0;0;0;0;0
178.247;1.122814412;0.5973;0;0;0;0;0
178.7469;1.126296954;0.603;0;0;0;0;0
179.247;1.130169334;0.5948;0;0;0;0;0
179.7469;1.132917957;0.5948;0;0;0;0;0
180.2469;1.14E+00;0.5995;0;0;0;0;0
180.7469;1.139808349;0.5922;0;0;0;0;0
181.247;1.143407581;0.5967;0;0;0;0;0
181.7469;1.146947352;0.5964;0;0;0;0;0
182.247;1.149625618;0.5945;0;0;0;0;0
182.7469;1.153015113;0.5945;0;0;0;0;0
183.247;1.155371477;0.5926;0;0;0;0;0
183.7468;1.158981543;0.5929;0;0;0;0;0
184.2469;1.163751309;0.5932;0;0;0;0;0
184.7468;1.166877726;0.5932;0;0;0;0;0
185.2468;1.17E+00;0.5913;0;0;0;0;0
185.7468;1.17264296;0.591;0;0;0;0;0
186.2469;1.175825714;0.5885;0;0;0;0;0
186.7468;1.179963594;0.5929;0;0;0;0;0
187.2469;1.183158075;0.5897;0;0;0;0;0
187.7471;1.185433884;0.5894;0;0;0;0;0
188.2469;1.189714265;0.5856;0;0;0;0;0
188.7468;1.193412661;0.5951;0;0;0;0;0
189.2468;1.196573174;0.5894;0;0;0;0;0
189.7469;1.20E+00;0.5875;0;0;0;0;0
190.2467;1.203226298;0.5894;0;0;0;0;0
190.7467;1.206608209;0.59;0;0;0;0;0
191.2468;1.210271044;0.5881;0;0;0;0;0
191.7469;1.213614208;0.5885;0;0;0;0;0
192.2471;1.216886631;0.5872;0;0;0;0;0
192.7468;1.220695153;0.5875;0;0;0;0;0
193.2468;1.224686198;0.584;0;0;0;0;0
193.747;1.227267275;0.5831;0;0;0;0;0
194.2467;1.230308676;0.5859;0;0;0;0;0
194.7466;1.233909119;0.5834;0;0;0;0;0
195.2466;1.236556347;0.5856;0;0;0;0;0
195.7466;1.24E+00;0.5825;0;0;0;0;0
196.2467;1.243459421;0.5818;0;0;0;0;0
196.7466;1.246999575;0.5828;0;0;0;0;0
197.2469;1.251039566;0.5821;0;0;0;0;0
197.7467;1.253202381;0.5799;0;0;0;0;0
198.2467;1.25770773;0.5799;0;0;0;0;0
198.7466;1.26E+00;0.5793;0;0;0;0;0
199.2466;1.263769182;0.5768;0;0;0;0;0
199.7465;1.27E+00;0.5758;0;0;0;0;0
200.2465;1.270877148;0.5758;0;0;0;0;0
200.7466;1.273250592;0.5746;0;0;0;0;0
201.2466;1.277583105;0.5764;0;0;0;0;0
201.7465;1.28104914;0.573;0;0;0;0;0
202.2466;1.284679218;0.5723;0;0;0;0;0
202.7466;1.287765484;0.5708;0;0;0;0;0
203.2466;1.291149435;0.5701;0;0;0;0;0
203.7465;1.294079053;0.5708;0;0;0;0;0
204.2466;1.298004202;0.5704;0;0;0;0;0
204.7465;1.301129726;0.5673;0;0;0;0;0
205.2464;1.304482768;0.5695;0;0;0;0;0
205.7467;1.307778389;0.5663;0;0;0;0;0
206.2465;1.311253538;0.5648;0;0;0;0;0
206.7465;1.314525005;0.5644;0;0;0;0;0
207.2465;1.31846137;0.5622;0;0;0;0;0
207.7465;1.320484424;0.5622;0;0;0;0;0
208.2465;1.32E+00;0.5587;0;0;0;0;0
208.7466;1.327621325;0.5603;0;0;0;0;0
209.2465;1.33E+00;0.5572;0;0;0;0;0
209.7464;1.335374051;0.5556;0;0;0;0;0
210.2463;1.338546226;0.5537;0;0;0;0;0
210.7466;1.342207276;0.548;0;0;0;0;0
211.2465;1.344813208;0.5474;0;0;0;0;0
211.7464;1.34848796;0.542;0;0;0;0;0
212.2465;1.351999181;0.5411;0;0;0;0;0
212.7464;1.355869521;0.5373;0;0;0;0;0
213.2464;1.36E+00;0.5373;0;0;0;0;0
213.7463;1.363389504;0.5313;0;0;0;0;0
214.2464;1.37E+00;0.5256;0;0;0;0;0
214.7463;1.370020514;0.5205;0;0;0;0;0
215.2463;1.37E+00;0.5177;0;0;0;0;0
215.7463;1.377647882;0.5101;0;0;0;0;0
216.2464;1.381555123;0.5003;0;0;0;0;0
216.7465;1.385492635;0.4876;0;0;0;0;0
217.2463;1.390533382;0.4782;0;0;0;0;0
217.7466;1.392981582;0.4712;0;0;0;0;0
218.2464;1.397653076;0.4541;0;0;0;0;0
218.7465;1.400461223;0.4399;0;0;0;0;0
219.2463;1.403955938;0.4194;0;0;0;0;0
219.7464;1.41E+00;0.4058;0;0;0;0;0
220.2462;1.413429573;0.3935;0;0;0;0;0
220.7462;1.418406654;0.384;0;0;0;0;0
221.2463;1.42050969;0.3748;0;0;0;0;0
221.7462;1.424651457;0.3616;0;0;0;0;0
222.2463;1.427803303;0.3546;0;0;0;0;0
222.7462;1.431894341;0.3448;0;0;0;0;0
223.2463;1.435654811;0.3385;0;0;0;0;0
223.7462;1.440168062;0.3347;0;0;0;0;0
224.2462;1.442961106;0.3255;0;0;0;0;0
224.7461;1.447025633;0.3148;0;0;0;0;0
225.2463;1.451346547;0.3072;0;0;0;0;0
225.7461;1.454358504;0.2993;0;0;0;0;0
226.2462;1.458444508;0.293;0;0;0;0;0
226.7461;1.462188599;0.2822;0;0;0;0;0
227.2462;1.47E+00;0.2797;0;0;0;0;0
227.7464;1.468834903;0.2712;0;0;0;0;0
228.2462;1.47E+00;0.2658;0;0;0;0;0
228.7461;1.476240554;0.2569;0;0;0;0;0
229.2461;1.480024094;0.2513;0;0;0;0;0
229.746;1.48422118;0.2459;0;0;0;0;0
230.246;1.487667905;0.2367;0;0;0;0;0
230.7461;1.49E+00;0.2206;0;0;0;0;0
231.2461;1.494796138;0.2105;0;0;0;0;0
231.746;1.49921628;0.1934;0;0;0;0;0
232.2461;1.503376466;0.1748;0;0;0;0;0
232.7463;1.507644356;0.1549;0;0;0;0;0
233.2461;1.511379716;0.1381;0;0;0;0;0
233.746;1.514945999;0.1264;0;0;0;0;0
234.246;1.519631195;0.1169;0;0;0;0;0
234.7459;1.523457817;0.1106;0;0;0;0;0
235.2459;1.527239445;0.0993;0;0;0;0;0
235.7459;1.532736629;0.0891;0;0;0;0;0
236.246;1.535335932;0.0774;0;0;0;0;0
236.7462;1.538439342;0.0692;0;0;0;0;0
237.246;1.541663585;0.0601;0;0;0;0;0
237.746;1.545876094;0.0496;0;0;0;0;0
238.246;1.550047942;0.0487;0;0;0;0;0
238.7459;1.553834031;0.0458;0;0;0;0;0
239.2459;1.556620511;0.0411;0;0;0;0;0
239.7459;1.56E+00;0.0417;0;0;0;0;0
240.2458;1.564219775;0.037;0;0;0;0;0
240.7459;1.567826845;0.0379;0;0;0;0;0
241.2459;1.570378542;0.0383;0;0;0;0;0
241.7459;1.57E+00;0.0338;0;0;0;0;0
242.2459;1.577833202;0.0335;0;0;0;0;0
242.7459;1.581071083;0.0351;0;0;0;0;0
243.2459;1.584691346;0.0272;0;0;0;0;0
243.746;1.587994933;0.0263;0;0;0;0;0
244.2459;1.591027284;0.0263;0;0;0;0;0
244.7458;1.595044268;0.0266;0;0;0;0;0
245.2457;1.59832778;0.0275;0;0;0;0;0
245.7458;1.601595041;0.0196;0;0;0;0;0
246.2459;1.605187517;0.019;0;0;0;0;0
246.7458;1.608706577;0.0244;0;0;0;0;0
247.2458;1.612027817;0.0212;0;0;0;0;0
247.7458;1.61533714;0.0171;0;0;0;0;0
248.2458;1.618549975;0.019;0;0;0;0;0
248.746;1.6219844;0.0184;0;0;0;0;0
249.2458;1.625831798;0.0212;0;0;0;0;0
249.7458;1.628355581;0.0168;0;0;0;0;0
250.2456;1.631767319;0.0158;0;0;0;0;0
250.7457;1.634772329;0.0161;0;0;0;0;0
251.2458;1.639233641;0.0127;0;0;0;0;0
251.7457;1.642462791;0.0095;0;0;0;0;0
252.2458;1.645552053;0.012;0;0;0;0;0
252.7457;1.649836322;0.0114;0;0;0;0;0
253.2457;1.652083133;0.0114;0;0;0;0;0
253.7456;1.65538022;0.0108;0;0;0;0;0
254.2457;1.658737595;0.007;0;0;0;0;0
254.7456;1.662118615;0.0095;0;0;0;0;0
255.2456;1.665940329;0.0079;0;0;0;0;0
255.7456;1.66988944;0.0089;0;0;0;0;0
256.2457;1.672824475;0.0104;0;0;0;0;0
256.7456;1.676125131;0.007;0;0;0;0;0
257.2457;1.678983052;0.0067;0;0;0;0;0
257.7456;1.682951155;0.0032;0;0;0;0;0
258.2457;1.685175023;0.0067;0;0;0;0;0
258.7456;1.688851305;0.0054;0;0;0;0;0
259.2456;1.691794242;0.0079;0;0;0;0;0
259.7455;1.695125233;0;0;0;0;0;0
260.2455;1.699472914;0.0067;0;0;0;0;0
260.7458;1.702423563;0.0076;0;0;0;0;0
261.2456;1.706486878;0.0032;0;0;0;0;0
261.7457;1.709728775;0.0025;0;0;0;0;0
262.2456;1.712248033;0.0007;0;0;0;0;0
262.7456;1.716288533;0.0035;0;0;0;0;0
263.2456;1.719418201;0.0029;0;0;0;0;0
263.7457;1.722540921;-0.0006;0;0;0;0;0
264.2455;1.726107905;0.0041;0;0;0;0;0
264.7456;1.72963952;0.006;0;0;0;0;0
265.2454;1.732901618;0.0048;0;0;0;0;0
265.7454;1.736527362;0.0086;0;0;0;0;0
