Time[s];Displacement[mm];Force[kN];AxStrain_1;AxStrain_2;Thickness[mm];Width[mm];Inner width
172.9971;1.077678899;0.6962;0;0;0;0;0
173.4971;1.080932968;0.6943;0;0;0;0;0
173.9971;1.08E+00;0.6962;0;0;0;0;0
174.497;1.09E+00;0.6956;0;0;0;0;0
174.9971;1.090355237;0.6912;0;0;0;0;0
175.4971;1.09E+00;0.6934;0;0;0;0;0
175.9969;1.098508571;0.6959;0;0;0;0;0
176.497;1.101520082;0.7;0;0;0;0;0
176.9969;1.10E+00;0.6823;0;0;0;0;0
177.497;1.107778015;0.6943;0;0;0;0;0
177.997;1.110558121;0.6994;0;0;0;0;0
178.497;1.114347524;0.6946;0;0;0;0;0
178.997;1.11742882;0.7022;0;0;0;0;0
179.4971;1.120981529;0.694;0;0;0;0;0
179.9972;1.124166004;0.6959;0;0;0;0;0
180.4972;1.13E+00;0.6959;0;0;0;0;0
180.9968;1.13165973;0.7;0;0;0;0;0
181.497;1.134180709;0.7013;0;0;0;0;0
181.9968;1.137848388;0.7003;0;0;0;0;0
182.4969;1.140329981;0.7;0;0;0;0;0
182.9969;1.144064513;0.7016;0;0;0;0;0
183.4969;1.147225025;0.7022;0;0;0;0;0
183.9969;1.150812403;0.7032;0;0;0;0;0
184.4968;1.153793069;0.7032;0;0;0;0;0
184.9971;1.156280717;0.6991;0;0;0;0;0
185.4971;1.16E+00;0.7;0;0;0;0;0
185.9968;1.163523346;0.6991;0;0;0;0;0
186.4968;1.166907361;0.6987;0;0;0;0;0
186.997;1.169783381;0.7044;0;0;0;0;0
187.4968;1.17324502;0.7038;0;0;0;0;0
187.9971;1.177020657;0.7016;0;0;0;0;0
188.4968;1.179720336;0.701;0;0;0;0;0
188.9967;1.183786265;0.7016;0;0;0;0;0
189.4967;1.186492508;0.7057;0;0;0;0;0
189.997;1.19E+00;0.7044;0;0;0;0;0
190.4968;1.193205092;0.706;0;0;0;0;0
190.9967;1.196644361;0.7057;0;0;0;0;0
191.4967;1.199350986;0.7101;0;0;0;0;0
191.9969;1.203060663;0.7095;0;0;0;0;0
192.4968;1.206327541;0.7095;0;0;0;0;0
192.997;1.209922503;0.7095;0;0;0;0;0
193.4967;1.213042292;0.7076;0;0;0;0;0
193.9966;1.216490929;0.7111;0;0;0;0;0
194.4966;1.219413345;0.7127;0;0;0;0;0
194.9967;1.222864404;0.7117;0;0;0;0;0
195.4967;1.226175575;0.7104;0;0;0;0;0
195.9966;1.23E+00;0.7079;0;0;0;0;0
196.4966;1.231919204;0.712;0;0;0;0;0
196.9968;1.235066843;0.7098;0;0;0;0;0
197.4967;1.238678949;0.7063;0;0;0;0;0
197.9969;1.242607921;0.7098;0;0;0;0;0
198.4966;1.246280698;0.7016;0;0;0;0;0
198.9965;1.25E+00;0.7111;0;0;0;0;0
199.4965;1.252264653;0.7136;0;0;0;0;0
199.9968;1.26E+00;0.7051;0;0;0;0;0
200.4966;1.258918414;0.7136;0;0;0;0;0
200.9965;1.261651552;0.7133;0;0;0;0;0
201.4965;1.264934235;0.7114;0;0;0;0;0
201.9965;1.26764564;0.7111;0;0;0;0;0
202.4966;1.272097711;0.7139;0;0;0;0;0
202.9966;1.274528066;0.7117;0;0;0;0;0
203.4965;1.278588386;0.7158;0;0;0;0;0
203.9964;1.280579384;0.7101;0;0;0;0;0
204.4966;1.28513712;0.7127;0;0;0;0;0
204.9965;1.28756945;0.7155;0;0;0;0;0
205.4967;1.291715679;0.7111;0;0;0;0;0
205.9964;1.294884795;0.7152;0;0;0;0;0
206.4964;1.298103812;0.7149;0;0;0;0;0
206.9964;1.301581702;0.7136;0;0;0;0;0
207.4965;1.304144424;0.7101;0;0;0;0;0
207.9965;1.306747934;0.7168;0;0;0;0;0
208.4964;1.31E+00;0.7155;0;0;0;0;0
208.9963;1.314617541;0.7158;0;0;0;0;0
209.4964;1.32E+00;0.7142;0;0;0;0;0
209.9965;1.320873052;0.718;0;0;0;0;0
210.4965;1.3240328;0.7139;0;0;0;0;0
210.9963;1.327189106;0.7149;0;0;0;0;0
211.4965;1.330258421;0.7187;0;0;0;0;0
211.9963;1.333761037;0.7202;0;0;0;0;0
212.4964;1.337112358;0.7187;0;0;0;0;0
212.9964;1.340361392;0.7101;0;0;0;0;0
213.4964;1.34E+00;0.7187;0;0;0;0;0
213.9964;1.347248088;0.719;0;0;0;0;0
214.4965;1.35E+00;0.7171;0;0;0;0;0
214.9964;1.354574012;0.7243;0;0;0;0;0
215.4964;1.36E+00;0.7215;0;0;0;0;0
215.9963;1.361021351;0.7161;0;0;0;0;0
216.4964;1.364056888;0.7174;0;0;0;0;0
216.9962;1.368088339;0.7149;0;0;0;0;0
217.4965;1.370532077;0.7168;0;0;0;0;0
217.9963;1.374370361;0.7187;0;0;0;0;0
218.4964;1.377343252;0.7218;0;0;0;0;0
218.9962;1.380616312;0.7196;0;0;0;0;0
219.4962;1.383293048;0.7193;0;0;0;0;0
219.9965;1.39E+00;0.7243;0;0;0;0;0
220.4963;1.390518979;0.7193;0;0;0;0;0
220.9962;1.393966661;0.725;0;0;0;0;0
221.4962;1.397053182;0.7215;0;0;0;0;0
221.9964;1.400973997;0.7218;0;0;0;0;0
222.4965;1.403667877;0.7209;0;0;0;0;0
222.9964;1.407485257;0.7247;0;0;0;0;0
223.4964;1.410464139;0.7224;0;0;0;0;0
223.9963;1.41288812;0.7193;0;0;0;0;0
224.4963;1.416023013;0.7212;0;0;0;0;0
224.9962;1.419265547;0.7206;0;0;0;0;0
225.4962;1.423004667;0.7199;0;0;0;0;0
225.9963;1.426399707;0.7183;0;0;0;0;0
226.4961;1.429751793;0.719;0;0;0;0;0
226.9961;1.432995409;0.7196;0;0;0;0;0
227.4962;1.44E+00;0.7275;0;0;0;0;0
227.9961;1.43946722;0.7272;0;0;0;0;0
228.4961;1.44E+00;0.7218;0;0;0;0;0
228.996;1.446260933;0.7212;0;0;0;0;0
229.496;1.449122997;0.7168;0;0;0;0;0
229.9961;1.452983842;0.7212;0;0;0;0;0
230.4961;1.456542923;0.7231;0;0;0;0;0
230.996;1.46E+00;0.7212;0;0;0;0;0
231.496;1.462960819;0.7218;0;0;0;0;0
231.996;1.466014455;0.7253;0;0;0;0;0
232.4961;1.469211358;0.7177;0;0;0;0;0
232.9963;1.473278052;0.7256;0;0;0;0;0
233.496;1.476099838;0.7199;0;0;0;0;0
233.9959;1.479635276;0.7218;0;0;0;0;0
234.4959;1.482484211;0.7224;0;0;0;0;0
234.996;1.486129074;0.7231;0;0;0;0;0
235.496;1.489607855;0.7237;0;0;0;0;0
235.9961;1.492669395;0.7212;0;0;0;0;0
236.4959;1.495936719;0.7196;0;0;0;0;0
236.9961;1.499167463;0.7259;0;0;0;0;0
237.4962;1.502364047;0.7272;0;0;0;0;0
237.996;1.505798153;0.7231;0;0;0;0;0
238.4959;1.509060507;0.724;0;0;0;0;0
238.9958;1.51217985;0.7243;0;0;0;0;0
239.4959;1.515098442;0.7247;0;0;0;0;0
239.9962;1.52E+00;0.7281;0;0;0;0;0
240.496;1.521427306;0.7237;0;0;0;0;0
240.996;1.525625666;0.724;0;0;0;0;0
241.496;1.528566501;0.7259;0;0;0;0;0
241.9958;1.53E+00;0.7269;0;0;0;0;0
242.4959;1.53514404;0.7234;0;0;0;0;0
242.9961;1.538150326;0.725;0;0;0;0;0
243.4959;1.541524717;0.7206;0;0;0;0;0
243.9957;1.545162506;0.7266;0;0;0;0;0
244.4958;1.548058729;0.7266;0;0;0;0;0
244.9961;1.551804986;0.7215;0;0;0;0;0
245.4961;1.554932041;0.7256;0;0;0;0;0
245.9959;1.558217082;0.7253;0;0;0;0;0
246.4957;1.56156356;0.7224;0;0;0;0;0
246.9957;1.565009393;0.7174;0;0;0;0;0
247.496;1.568367214;0.7326;0;0;0;0;0
247.9958;1.571807949;0.7243;0;0;0;0;0
248.4957;1.574774276;0.7256;0;0;0;0;0
248.9957;1.578108135;0.7237;0;0;0;0;0
249.4957;1.581312557;0.7266;0;0;0;0;0
249.9958;1.585021915;0.725;0;0;0;0;0
250.496;1.588147758;0.7256;0;0;0;0;0
250.9959;1.591306741;0.7272;0;0;0;0;0
251.4956;1.594785332;0.7199;0;0;0;0;0
251.9958;1.597312238;0.7266;0;0;0;0;0
252.4957;1.600859848;0.7231;0;0;0;0;0
252.9957;1.60389016;0.7266;0;0;0;0;0
253.4957;1.607818113;0.7256;0;0;0;0;0
253.9956;1.610979263;0.7266;0;0;0;0;0
254.4958;1.61485553;0.7228;0;0;0;0;0
254.9959;1.618037711;0.7199;0;0;0;0;0
255.4959;1.621243408;0.724;0;0;0;0;0
255.9958;1.624652724;0.7183;0;0;0;0;0
256.4957;1.627817506;0.7253;0;0;0;0;0
256.9957;1.629803916;0.7231;0;0;0;0;0
257.4956;1.634912345;0.7237;0;0;0;0;0
257.9956;1.637983125;0.7237;0;0;0;0;0
258.4956;1.641879914;0.7234;0;0;0;0;0
258.9955;1.644602089;0.7269;0;0;0;0;0
259.4955;1.648093107;0.718;0;0;0;0;0
259.9956;1.651525047;0.7256;0;0;0;0;0
260.4956;1.654736544;0.7193;0;0;0;0;0
260.9957;1.657935932;0.7234;0;0;0;0;0
261.4956;1.661563524;0.725;0;0;0;0;0
261.9957;1.665008592;0.7231;0;0;0;0;0
262.4958;1.667653017;0.7243;0;0;0;0;0
262.9955;1.672017905;0.7171;0;0;0;0;0
263.4955;1.674766592;0.7183;0;0;0;0;0
263.9956;1.677932585;0.7259;0;0;0;0;0
264.4954;1.680910511;0.7212;0;0;0;0;0
264.9957;1.684828904;0.7215;0;0;0;0;0
265.4955;1.68877024;0.7212;0;0;0;0;0
265.9956;1.69134539;0.7221;0;0;0;0;0
266.4954;1.694144679;0.7164;0;0;0;0;0
