Time[s],Displacement[mm],Force[kN],EngStrain_longi,EngStress[MPa],TrueStrain,TrueStress[MPa],TrueStrainRate[1/s],PlasticStrain_longi,PlasticStress[MPa],PlasticStrain_thick,PlasticStrain_width,R-Value,Thickness[mm],Width[mm], Young's Modulus [MPa]
0.60000000,0.00000000,-0.00900000,0.00000000,-0.88841507,0.00000000,-0.88841507,0.00000000,0.00054932,271.21881071,0.00038710,-0.00093642,0.60949041,1.00800000,10.05000000,78199.91603545
1.10000000,0.00056000,-0.01000000,0.00002222,-0.98712785,0.00002222,-0.98714979,0.00004444,0.00080738,276.16587910,0.00020330,-0.00101068,0.00000000,0.00000000,0.00000000,0.00000000
1.60000000,0.00270200,-0.01200000,0.00006556,-1.18455342,0.00006555,-1.18463108,0.00008666,0.00094315,279.68782740,0.00012484,-0.00106800,0.00000000,0.00000000,0.00000000,0.00000000
2.10000000,0.00511800,0.00600000,0.00014289,0.59227671,0.00014288,0.59236134,0.00015465,0.00112868,283.72313213,0.00004412,-0.00117280,0.00000000,0.00000000,0.00000000,0.00000000
2.60000000,0.00818600,0.11700000,0.00026844,11.54939588,0.00026841,11.55249625,0.00025106,0.00155722,286.13674445,-0.00034152,-0.00121569,0.00000000,0.00000000,0.00000000,0.00000000
3.10000000,0.01107300,0.18400000,0.00034078,18.16315249,0.00034072,18.16934209,0.00014462,0.00182734,290.30071696,-0.00050590,-0.00132145,0.00000000,0.00000000,0.00000000,0.00000000
3.60000000,0.01238500,0.30500000,0.00036900,30.10739951,0.00036893,30.11850914,0.00005642,0.00198419,292.14087492,-0.00056616,-0.00141803,0.00000000,0.00000000,0.00000000,0.00000000
4.10000000,0.01467300,0.37400000,0.00045156,36.91858169,0.00045145,36.93525249,0.00016504,0.00232731,295.93165699,-0.00075620,-0.00157111,0.00000000,0.00000000,0.00000000,0.00000000
4.60000000,0.01838500,0.45600000,0.00061300,45.01303009,0.00061281,45.04062308,0.00032272,0.00269732,297.73783459,-0.00105242,-0.00164491,0.00000000,0.00000000,0.00000000,0.00000000
5.10000000,0.02029500,0.50500000,0.00066133,49.84995657,0.00066111,49.88292400,0.00009661,0.00295427,301.00857880,-0.00122467,-0.00172960,0.00000000,0.00000000,0.00000000,0.00000000
