Time[s];Displacement[mm];Force[kN];AxStrain_1;AxStrain_2;Thickness[mm];OuterWidth[mm];InnerWidth[mm]
0;0;-0.0019;0;0;1.02;20;9.98
0.4761;-0.001399857;0.006;0.000271893;0;0;0;0
0.9761;4.54112E-05;0.0029;6.17E-04;0;0;0;0
1.4761;-0.003327817;-0.0006;-5.96509E-05;0;0;0;0
1.9761;-0.001416865;0.0063;0.000117537;0;0;0;0
2.4761;-0.001334634;-0.0016;-1.22808E-05;0;0;0;0
2.976;0.000208471;-0.0035;-0.000103514;0;0;0;0
3.4761;-0.002821106;-0.0044;-5.69E-04;0;0;0;0
3.9761;-0.000412909;0.0133;-0.000328124;0;0;0;0
4.4761;-0.002285288;-0.0012;0.000543712;0;0;0;0
4.9761;-0.001160528;0.006;-0.000433427;0;0;0;0
5.4759;-0.003942534;-0.0022;0.000275401;0;0;0;0
5.9759;-0.001797337;-0.0012;2.80698E-05;0;0;0;0
6.4759;-0.003013095;-0.0016;-4.03517E-05;0;0;0;0
6.9759;-0.002782357;-0.0063;6.31559E-05;0;0;0;0
7.4759;-0.00060297;-0.0003;0.000675211;0;0;0;0
7.9759;0.001002203;0.0114;0.000301709;0;0;0;0
8.4759;-0.002828645;0.0073;-0.000124569;0;0;0;0
8.9759;-0.001581152;-0.0114;9.9995E-05;0;0;0;0
9.4758;-0.001688631;-0.005;0.000426225;0;0;0;0
9.9758;-0.002567399;0.0044;-0.000349184;0;0;0;0
10.4758;-0.003664983;0;-0.000261438;0;0;0;0
10.976;-0.00248885;-0.0057;-0.000135097;0;0;0;0
11.4758;-0.003685146;0.0025;1.92981E-05;0;0;0;0
11.9758;-0.002668566;0.0076;0.000264877;0;0;0;0
12.4759;-0.002581601;-0.0019;0.000459544;0;0;0;0
12.976;-0.001754731;-0.0038;2.14E-04;0;0;0;0
13.4759;-0.002090669;-0.0079;0.000587547;0;0;0;0
13.9758;-0.002134502;-0.0057;0.000129816;0;0;0;0
14.476;-0.002890888;0.0029;0.000422718;0;0;0;0
14.9758;-0.001602718;0.0048;-8.59686E-05;0;0;0;0
15.4758;-0.002074012;-0.005;0.000613847;0;0;0;0
15.9758;-0.003166161;-0.0012;-0.000440448;0;0;0;0
16.4759;0.000237751;0.0579;0.000117537;0;0;0;0
16.9757;0.000490757;0.0983;0.000454283;0;0;0;0
17.4759;0.003308882;0.1403;-2.81E-05;0;0;0;0
