Time[s],Displacement[mm],Force[kN],AxStrain_1,AxStrain_2,Thickness[mm],OuterWidth[mm],InnerWidth[mm]
0,0,-0.026217,0,0,1.497,19.957,10.045
0.5,-3.7e-05,-0.0051469,2.8e-05,0,0,0,0
1,0.000176,0.018281,-6.3002e-05,0,0,0,0
1.5,0.000407,0.054161,0.00029296,0,0,0,0
2,0.000345,0.08962,0.00035194,0,0,0,0
2.5,0.000389,0.12128,0.00032695,0,0,0,0
3,0.000598,0.15124,-3.4001e-05,0,0,0,0
3.5,0.000678,0.17594,0.00032895,0,0,0,0
4,0.00068,0.19873,0.00015399,0,0,0,0
4.5,0.000847,0.22118,0.00010099,0,0,0,0
5,0.000872,0.2442,0.00016699,0,0,0,0
5.5,0.001133,0.26699,0.00035594,0,0,0,0
6,0.001262,0.2891,5.4998e-05,0,0,0,0
6.5,0.001372,0.31029,0.00029996,0,0,0,0
7,0.001326,0.33021,0.00010299,0,0,0,0
7.5,0.001457,0.35176,6.4998e-05,0,0,0,0
8,0.001584,0.37397,0.00037693,0,0,0,0
8.5,0.001587,0.39707,-2.1e-05,0,0,0,0
9,0.001663,0.41883,9.1996e-05,0,0,0,0
9.5,0.001783,0.4398,-1.3e-05,0,0,0,0
10,0.00178,0.46019,0.00028396,0,0,0,0
10.5,0.001807,0.48045,-0.00012801,0,0,0,0
11,0.001954,0.50097,0.00029696,0,0,0,0
11.5,0.002011,0.52093,0.00032795,0,0,0,0
12,0.002043,0.54122,0.00017398,0,0,0,0
12.5,0.002046,0.56068,0.00014899,0,0,0,0
13,0.002174,0.58016,0.00022697,0,0,0,0
13.5,0.002036,0.59999,0.00036493,0,0,0,0
14,0.002268,0.6196,0.00030395,0,0,0,0
14.5,0.002287,0.63943,0.00023297,0,0,0,0
15,0.002386,0.66004,0.00020298,0,0,0,0
15.5,0.002241,0.68154,0.00030795,0,0,0,0
16,0.00256,0.70262,0.00022597,0,0,0,0
16.5,0.00241,0.72313,0.00031795,0,0,0,0
17,0.002561,0.7424,0.00034094,0,0,0,0
17.5,0.002584,0.76246,0.00033794,0,0,0,0
18,0.002679,0.78341,0.00038493,0,0,0,0
18.5,0.002757,0.80208,0.00016599,0,0,0,0
19,0.002979,0.82067,0.00025397,0,0,0,0
19.5,0.002872,0.84161,0.00029396,0,0,0,0
20,0.003137,0.8628,0.00027396,0,0,0,0
20.5,0.003311,0.88206,0.00027696,0,0,0,0
21,0.003348,0.9019,0.00019598,0,0,0,0
21.5,0.00343,0.92138,0.00025997,0,0,0,0
22,0.003637,0.9412,0.00017898,0,0,0,0
22.5,0.003685,0.96044,0.00019998,0,0,0,0
23,0.003859,0.97856,0.0004559,0,0,0,0
23.5,0.004006,0.99657,0.00033494,0,0,0,0
24,0.004237,1.0156,0.00013899,0,0,0,0
24.5,0.00405,1.0348,0.00034794,0,0,0,0
