Time[s],Displacement[mm],Force[kN],AxStrain_1,AxStrain_2,Thickness[mm],OuterWidth[mm],InnerWidth[mm]
0,0,-0.035047,0,0,1.4952,19.967,10.083
0.5,-0.000193,-0.0037254,0.00015899,0,0,0,0
1,0.000178,0.028439,9.5995e-05,0,0,0,0
1.5,0.00037,0.063651,0.00016499,0,0,0,0
2,0.000554,0.09499,3.1e-05,0,0,0,0
2.5,0.000551,0.12379,-8.4004e-05,0,0,0,0
3,0.000538,0.15193,0.00017199,0,0,0,0
3.5,0.000852,0.17731,0.00021298,0,0,0,0
4,0.001227,0.20067,0.00019398,0,0,0,0
4.5,0.00079,0.22153,-6.0002e-05,0,0,0,0
5,0.001009,0.24352,-3.6001e-05,0,0,0,0
5.5,0.000952,0.2655,-3e-05,0,0,0,0
6,0.000868,0.28659,-3.2001e-05,0,0,0,0
6.5,0.001036,0.3072,-2.5e-05,0,0,0,0
7,0.000983,0.32758,2.7e-05,0,0,0,0
7.5,0.001264,0.34948,-1e-06,0,0,0,0
8,0.001202,0.37179,-4.8001e-05,0,0,0,0
8.5,0.001126,0.39571,0.00018598,0,0,0,0
9,0.001322,0.41733,0.00014899,0,0,0,0
9.5,0.001426,0.43889,-3.9001e-05,0,0,0,0
10,0.001429,0.45938,0.00027196,0,0,0,0
10.5,0.001564,0.48057,0.00015699,0,0,0,0
11,0.001776,0.50109,0.00039792,0,0,0,0
11.5,0.001871,0.52227,0.00015699,0,0,0,0
12,0.002079,0.54357,2e-05,0,0,0,0
12.5,0.002187,0.56306,0.00018298,0,0,0,0
13,0.001873,0.58187,-0.00012501,0,0,0,0
13.5,0.002221,0.60193,0.00012199,0,0,0,0
14,0.002366,0.62403,0.00010099,0,0,0,0
14.5,0.002289,0.6451,-2.7e-05,0,0,0,0
15,0.002204,0.66436,0.00012799,0,0,0,0
15.5,0.002431,0.68303,-7.1003e-05,0,0,0,0
16,0.002461,0.70319,3.6999e-05,0,0,0,0
16.5,0.002211,0.72358,0.00020298,0,0,0,0
17,0.00236,0.74343,3.6999e-05,0,0,0,0
17.5,0.002444,0.76349,0.00013199,0,0,0,0
18,0.002468,0.78398,-0.00016201,0,0,0,0
18.5,0.002434,0.80472,0.00014899,0,0,0,0
19,0.002583,0.82557,-2.7e-05,0,0,0,0
19.5,0.002522,0.84641,7e-06,0,0,0,0
20,0.002776,0.86623,-0.00022002,0,0,0,0
20.5,0.002776,0.88468,9.0996e-05,0,0,0,0
21,0.002776,0.90304,-7.8003e-05,0,0,0,0
21.5,0.003293,0.92161,0.00015599,0,0,0,0
22,0.003235,0.942,0.00018298,0,0,0,0
22.5,0.003678,0.96181,3.3999e-05,0,0,0,0
23,0.003736,0.9813,0.00020998,0,0,0,0
23.5,0.003908,1.0001,0.00016899,0,0,0,0
24,0.004513,1.0186,0.00025697,0,0,0,0
24.5,0.003732,1.0353,0.00028396,0,0,0,0
25,0.003638,1.0521,0.00028696,0,0,0,0
25.5,0.003307,1.0717,0.00021598,0,0,0,0
26,0.004162,1.0909,0.00026996,0,0,0,0
26.5,0.003783,1.1097,0.00024697,0,0,0,0
27,0.003912,1.1281,-4.4001e-05,0,0,0,0
27.5,0.004304,1.1474,-1.3e-05,0,0,0,0
28,0.003936,1.1655,0.00022298,0,0,0,0
28.5,0.004064,1.1828,0.00011499,0,0,0,0
29,0.004352,1.2005,3.6999e-05,0,0,0,0
29.5,0.004288,1.2185,6.7998e-05,0,0,0,0
30,0.004531,1.237,2.4e-05,0,0,0,0
30.5,0.004555,1.2541,0.00022298,0,0,0,0
31,0.004318,1.2718,0.00026397,0,0,0,0
31.5,0.00466,1.2876,0.00030795,0,0,0,0
32,0.005028,1.3034,0.00037493,0,0,0,0
32.5,0.004785,1.3203,0.00021998,0,0,0,0
33,0.005069,1.3382,0.00053086,0,0,0,0
33.5,0.005451,1.3552,0.00029096,0,0,0,0
34,0.005424,1.3731,0.00072973,0,0,0,0
34.5,0.005164,1.3914,0.00031095,0,0,0,0
35,0.006067,1.4078,0.00017898,0,0,0,0
35.5,0.005854,1.4267,0.00028696,0,0,0,0
36,0.005655,1.4443,0.0004359,0,0,0,0
36.5,0.00552,1.4611,0.00054385,0,0,0,0
37,0.005726,1.476,0.00037493,0,0,0,0
37.5,0.005595,1.4925,0.00027396,0,0,0,0
38,0.005875,1.5086,0.00024997,0,0,0,0
38.5,0.005585,1.5245,0.00017598,0,0,0,0
39,0.00571,1.5401,0.00031095,0,0,0,0
39.5,0.00547,1.5555,0.00042291,0,0,0,0
40,0.005511,1.5729,0.00012499,0,0,0,0
40.5,0.005603,1.5896,0.00028396,0,0,0,0
41,0.005914,1.607,0.00016299,0,0,0,0
41.5,0.005992,1.6235,0.00035194,0,0,0,0
42,0.006475,1.6385,0.00051787,0,0,0,0
42.5,0.006364,1.6538,0.00037893,0,0,0,0
43,0.006729,1.671,0.00060482,0,0,0,0
43.5,0.006895,1.689,0.00051387,0,0,0,0
44,0.007345,1.7064,0.00055085,0,0,0,0
44.5,0.00725,1.7232,0.00054385,0,0,0,0
45,0.007274,1.7384,0.00032795,0,0,0,0
45.5,0.007379,1.7529,0.00049688,0,0,0,0
46,0.007413,1.7673,0.00048688,0,0,0,0
46.5,0.007268,1.7821,0.00034194,0,0,0,0
47,0.007231,1.7986,0.00035894,0,0,0,0
47.5,0.007053,1.8158,0.00040592,0,0,0,0
48,0.007222,1.8319,0.00034794,0,0,0,0
48.5,0.00728,1.8467,0.00035194,0,0,0,0
49,0.007128,1.8628,0.00040592,0,0,0,0
49.5,0.007159,1.8779,0.00014599,0,0,0,0
50,0.00722,1.8931,0.00023697,0,0,0,0
50.5,0.007213,1.9083,0.00046689,0,0,0,0
51,0.007403,1.9232,0.00015599,0,0,0,0
51.5,0.00721,1.9379,0.00018298,0,0,0,0
52,0.007687,1.9528,0.00040592,0,0,0,0
52.5,0.007941,1.9694,0.00034494,0,0,0,0
53,0.008202,1.9851,0.00030495,0,0,0,0
53.5,0.008533,2.0022,0.00042591,0,0,0,0
54,0.008767,2.0172,0.00045989,0,0,0,0
54.5,0.009068,2.0328,0.00069276,0,0,0,0
55,0.009069,2.0477,0.0004369,0,0,0,0
55.5,0.0094,2.063,0.00040292,0,0,0,0
56,0.009208,2.0772,0.00030095,0,0,0,0
56.5,0.008914,2.0922,0.00054185,0,0,0,0
57,0.009205,2.1081,0.00031095,0,0,0,0
57.5,0.009044,2.1235,0.00061581,0,0,0,0
58,0.009071,2.139,0.00036193,0,0,0,0
58.5,0.008774,2.1544,0.00023997,0,0,0,0
59,0.008693,2.1698,0.00032195,0,0,0,0
59.5,0.008593,2.1845,0.00033894,0,0,0,0
60,0.008512,2.1996,0.00024797,0,0,0,0
60.5,0.008962,2.2143,0.00039992,0,0,0,0
61,0.008868,2.2292,0.00013299,0,0,0,0
61.5,0.008861,2.2451,0.00035194,0,0,0,0
62,0.009169,2.2621,0.00028496,0,0,0,0
62.5,0.009285,2.2789,0.00017698,0,0,0,0
63,0.009684,2.2937,0.0004439,0,0,0,0
63.5,0.009918,2.3084,0.00057883,0,0,0,0
64,0.010101,2.3227,0.00051787,0,0,0,0
64.5,0.010429,2.3363,0.00069976,0,0,0,0
65,0.010663,2.3508,0.00065578,0,0,0,0
65.5,0.010643,2.367,0.0004469,0,0,0,0
66,0.010915,2.3826,0.0004439,0,0,0,0
66.5,0.010885,2.3971,0.00017998,0,0,0,0
67,0.010611,2.4128,0.00055884,0,0,0,0
67.5,0.010669,2.4264,0.00037593,0,0,0,0
68,0.010795,2.4407,0.00036893,0,0,0,0
68.5,0.010441,2.4555,0.0004439,0,0,0,0
69,0.010407,2.47,0.00050087,0,0,0,0
69.5,0.010374,2.4833,0.00032595,0,0,0,0
70,0.010155,2.4978,0.00017998,0,0,0,0
70.5,0.010271,2.5134,0.00040692,0,0,0,0
71,0.010204,2.5289,0.00032195,0,0,0,0
71.5,0.010488,2.5441,0.00023797,0,0,0,0
72,0.010854,2.5585,0.00017398,0,0,0,0
72.5,0.010987,2.5728,8.5996e-05,0,0,0,0
73,0.011139,2.5872,0.00031995,0,0,0,0
73.5,0.011657,2.6022,0.00054885,0,0,0,0
74,0.011961,2.6171,0.00047489,0,0,0,0
74.5,0.012253,2.6319,0.00047789,0,0,0,0
75,0.012105,2.647,0.00065678,0,0,0,0
75.5,0.012443,2.6629,0.00053885,0,0,0,0
76,0.012688,2.6782,0.00070375,0,0,0,0
76.5,0.012786,2.6915,0.00061281,0,0,0,0
77,0.012621,2.7051,0.00052186,0,0,0,0
77.5,0.012548,2.7191,0.00060582,0,0,0,0
78,0.012566,2.7332,0.00050487,0,0,0,0
78.5,0.012198,2.7467,0.00054885,0,0,0,0
79,0.011934,2.7603,0.00030595,0,0,0,0
79.5,0.011908,2.7743,0.00034994,0,0,0,0
80,0.011858,2.7884,0.00031595,0,0,0,0
80.5,0.01194,2.803,0.00046489,0,0,0,0
81,0.012089,2.8182,0.00027196,0,0,0,0
81.5,0.011955,2.8326,0.00035594,0,0,0,0
82,0.012145,2.8469,0.00022098,0,0,0,0
82.5,0.012413,2.861,0.00028496,0,0,0,0
83,0.012697,2.876,0.00036693,0,0,0,0
83.5,0.012702,2.8905,0.00038992,0,0,0,0
84,0.013274,2.907,0.00047789,0,0,0,0
84.5,0.013589,2.9209,0.00038992,0,0,0,0
85,0.013813,2.9336,0.00034294,0,0,0,0
85.5,0.014009,2.9459,0.0004449,0,0,0,0
86,0.014162,2.9605,0.0004479,0,0,0,0
86.5,0.014595,2.9748,0.00036293,0,0,0,0
87,0.014461,2.9882,0.00054185,0,0,0,0
87.5,0.014401,3.0004,0.00054285,0,0,0,0
88,0.014472,3.0135,0.00053286,0,0,0,0
88.5,0.014575,3.0282,0.00034294,0,0,0,0
89,0.014224,3.0426,0.00034994,0,0,0,0
89.5,0.01433,3.0577,0.00032295,0,0,0,0
90,0.014215,3.0721,0.0004409,0,0,0,0
90.5,0.014122,3.0871,0.00027496,0,0,0,0
91,0.014085,3.1013,0.00026896,0,0,0,0
91.5,0.013897,3.1151,0.00026496,0,0,0,0
92,0.013992,3.1298,0.00032995,0,0,0,0
92.5,0.014141,3.144,0.00018798,0,0,0,0
93,0.014268,3.1569,0.00032695,0,0,0,0
93.5,0.014448,3.168,0.00031295,0,0,0,0
94,0.014864,3.1817,0.00036693,0,0,0,0
94.5,0.015115,3.1963,0.00053286,0,0,0,0
95,0.015241,3.2109,0.00049588,0,0,0,0
95.5,0.015951,3.2238,0.00040792,0,0,0,0
96,0.015915,3.2366,0.00057683,0,0,0,0
96.5,0.016328,3.2515,0.00060382,0,0,0,0
97,0.016671,3.2663,0.00086063,0,0,0,0
97.5,0.016696,3.2802,0.00086063,0,0,0,0
98,0.016709,3.2933,0.00085663,0,0,0,0
98.5,0.016548,3.3082,0.00069476,0,0,0,0
99,0.016596,3.3227,0.00080268,0,0,0,0
99.5,0.016533,3.3365,0.00074172,0,0,0,0
100,0.016364,3.3493,0.00068077,0,0,0,0
100.5,0.016227,3.3619,0.00050587,0,0,0,0
101,0.016299,3.3762,0.0007697,0,0,0,0
101.5,0.016387,3.3908,0.00059682,0,0,0,0
102,0.016236,3.4055,0.00047489,0,0,0,0
102.5,0.016345,3.4192,0.00060382,0,0,0,0
103,0.016088,3.4342,0.00061681,0,0,0,0
103.5,0.01632,3.4488,0.00064779,0,0,0,0
104,0.016692,3.4625,0.00039792,0,0,0,0
104.5,0.016927,3.4742,0.0004419,0,0,0,0
105,0.017076,3.4865,0.00067477,0,0,0,0
105.5,0.017344,3.4997,0.00052286,0,0,0,0
106,0.017785,3.5136,0.00051287,0,0,0,0
106.5,0.018002,3.5287,0.00064079,0,0,0,0
107,0.018199,3.5437,0.00061181,0,0,0,0
107.5,0.01842,3.5584,0.00080368,0,0,0,0
108,0.01864,3.5726,0.00083065,0,0,0,0
108.5,0.018762,3.5867,0.00081367,0,0,0,0
109,0.018705,3.5999,0.00098252,0,0,0,0
109.5,0.018812,3.6123,0.00071275,0,0,0,0
110,0.018586,3.6246,0.00088161,0,0,0,0
110.5,0.018584,3.6374,0.00088061,0,0,0,0
111,0.018345,3.6522,0.00067877,0,0,0,0
111.5,0.018379,3.6669,0.00067877,0,0,0,0
112,0.01784,3.6811,0.00071275,0,0,0,0
112.5,0.018044,3.6948,0.00047589,0,0,0,0
113,0.01818,3.7092,0.00071275,0,0,0,0
113.5,0.018249,3.7235,0.00084764,0,0,0,0
114,0.018419,3.7366,0.00074672,0,0,0,0
114.5,0.018386,3.7498,0.00064479,0,0,0,0
115,0.018793,3.7629,0.00091558,0,0,0,0
115.5,0.018828,3.7753,0.00050987,0,0,0,0
116,0.019303,3.7881,0.00064479,0,0,0,0
116.5,0.019573,3.8023,0.0007807,0,0,0,0
117,0.019812,3.818,0.00084764,0,0,0,0
117.5,0.020218,3.832,0.0007807,0,0,0,0
118,0.020219,3.8453,0.00067877,0,0,0,0
118.5,0.020457,3.8583,0.00074672,0,0,0,0
119,0.020762,3.8726,0.00074672,0,0,0,0
119.5,0.020865,3.8858,0.0011184,0,0,0,0
120,0.020798,3.8988,0.00061181,0,0,0,0
120.5,0.020867,3.9112,0.00098352,0,0,0,0
121,0.020564,3.924,0.00047689,0,0,0,0
121.5,0.020598,3.9375,0.00084764,0,0,0,0
122,0.020431,3.9505,0.00051087,0,0,0,0
122.5,0.0205,3.9627,0.00061181,0,0,0,0
