Time[s],Displacement[mm],Force[kN],EngStrain_longi,EngStress[MPa],TrueStrain,TrueStress[MPa],TrueStrainRate[1/s],PlasticStrain_longi,PlasticStress[MPa],PlasticStrain_thick,PlasticStrain_width,R-Value,Thickness[mm],Width[mm], Young's Modulus [MPa]
0.00000000,0.00000000,-0.01900000,0.00000000,-1.26692502,0.00000000,-1.26692502,0.00000000,0.00051667,414.74983430,0.00034155,-0.00085822,0.86269569,1.50770000,9.94690000,214741.74190678
0.50000000,0.00136600,0.03450000,0.00003711,2.30046912,0.00003711,2.30055450,0.00007422,0.00068413,419.68302942,0.00013600,-0.00082013,0.00000000,0.00000000,0.00000000,0.00000000
1.00000000,0.00196600,0.23540000,0.00005311,15.69653424,0.00005311,15.69736790,0.00003200,0.00072258,423.38403395,0.00004765,-0.00077022,0.00000000,0.00000000,0.00000000,0.00000000
1.50000000,0.00263100,0.34790000,0.00010178,23.19806399,0.00010177,23.20042504,0.00009733,0.00069251,427.32412888,0.00009178,-0.00078429,0.00000000,0.00000000,0.00000000,0.00000000
2.00000000,0.00387800,0.47870000,0.00012567,31.91984258,0.00012566,31.92385384,0.00004777,0.00079498,431.75026503,0.00008068,-0.00087566,0.00000000,0.00000000,0.00000000,0.00000000
2.50000000,0.00426200,0.58070000,0.00009767,38.72122955,0.00009766,38.72501132,-0.00005599,0.00093428,435.55689663,-0.00000252,-0.00093176,0.00000000,0.00000000,0.00000000,0.00000000
3.00000000,0.00439400,0.68520000,0.00013711,45.68931718,0.00013710,45.69558169,0.00007888,0.00098131,439.84689839,0.00009245,-0.00107376,0.00000000,0.00000000,0.00000000,0.00000000
3.50000000,0.00539500,0.80880000,0.00016267,53.93099786,0.00016265,53.93977064,0.00005110,0.00101316,443.39338294,0.00013478,-0.00114794,0.00000000,0.00000000,0.00000000,0.00000000
4.00000000,0.00606800,0.91570000,0.00020922,61.05911813,0.00020920,61.07189305,0.00009309,0.00111714,448.30661738,0.00007132,-0.00118846,0.00000000,0.00000000,0.00000000,0.00000000
4.50000000,0.00620600,1.03690000,0.00020622,69.14076617,0.00020620,69.15502454,-0.00000600,0.00121659,451.77076697,-0.00002017,-0.00119642,0.00000000,0.00000000,0.00000000,0.00000000
5.00000000,0.00675700,1.13340000,0.00022389,75.57541169,0.00022386,75.59233219,0.00003533,0.00129794,455.87120745,-0.00014678,-0.00115116,0.00000000,0.00000000,0.00000000,0.00000000
5.50000000,0.00851200,1.25540000,0.00029789,83.71040395,0.00029784,83.73534035,0.00014796,0.00134773,459.52871914,-0.00020792,-0.00113981,0.00000000,0.00000000,0.00000000,0.00000000
6.00000000,0.00843800,1.34630000,0.00024978,89.77163999,0.00024975,89.79406295,-0.00009620,0.00146330,462.74103532,-0.00032017,-0.00114312,0.00000000,0.00000000,0.00000000,0.00000000
6.50000000,0.00871600,1.45560000,0.00024644,97.05979289,0.00024641,97.08371273,-0.00000667,0.00152893,466.99743880,-0.00025741,-0.00127152,0.00000000,0.00000000,0.00000000,0.00000000
7.00000000,0.01022400,1.54650000,0.00030889,103.12102892,0.00030884,103.15288186,0.00012485,0.00166184,470.53492448,-0.00034829,-0.00131356,0.00000000,0.00000000,0.00000000,0.00000000
