Time[s],Displacement[mm],Force[kN],AxStrain_1,AxStrain_2,Thickness[mm],OuterWidth[mm],InnerWidth[mm]
0,0,-0.033793,0,0,1.493,19.963,10.025
0.5,0.000219,-0.0083876,-0.00020402,0,0,0,0
1,0.000493,0.018377,-0.00026403,0,0,0,0
1.5,0.000709,0.056232,-0.00018802,0,0,0,0
2,0.000565,0.089493,-0.00020602,0,0,0,0
2.5,0.000859,0.11934,-0.00042509,0,0,0,0
3,0.000795,0.14576,-0.00015001,0,0,0,0
3.5,0.000857,0.17148,9.0996e-05,0,0,0,0
4,0.001026,0.19587,6.7998e-05,0,0,0,0
4.5,0.001,0.2173,2.4e-05,0,0,0,0
5,0.001242,0.23895,8.2997e-05,0,0,0,0
5.5,0.001055,0.26127,0.00014299,0,0,0,0
6,0.001149,0.28419,0.00010799,0,0,0,0
6.5,0.001298,0.3048,5.6998e-05,0,0,0,0
7,0.000898,0.32622,1.4e-05,0,0,0,0
7.5,0.001568,0.34856,8.0997e-05,0,0,0,0
8,0.001476,0.3718,-0.00017001,0,0,0,0
8.5,0.001516,0.39321,-0.00020002,0,0,0,0
9,0.001755,0.4135,-4.4001e-05,0,0,0,0
9.5,0.001808,0.43343,0.00011299,0,0,0,0
10,0.001835,0.45439,0.00013299,0,0,0,0
10.5,0.002103,0.47581,-3.2001e-05,0,0,0,0
11,0.002098,0.49608,-0.00013501,0,0,0,0
11.5,0.002042,0.51636,-0.00013501,0,0,0,0
12,0.00242,0.53664,-0.00022002,0,0,0,0
12.5,0.002636,0.55737,6.7998e-05,0,0,0,0
13,0.00239,0.5765,6.7998e-05,0,0,0,0
13.5,0.002498,0.59519,-0.00028404,0,0,0,0
14,0.002515,0.61389,-3e-06,0,0,0,0
14.5,0.002549,0.6344,0.00018598,0,0,0,0
15,0.002437,0.65455,-4.4001e-05,0,0,0,0
15.5,0.00268,0.673,0.00017898,0,0,0,0
16,0.002735,0.69272,9.7995e-05,0,0,0,0
16.5,0.002667,0.71289,0.00011499,0,0,0,0
17,0.002789,0.73342,0.00034494,0,0,0,0
17.5,0.002667,0.75323,9.4995e-05,0,0,0,0
18,0.002691,0.7735,3e-06,0,0,0,0
18.5,0.002816,0.79161,0.00022597,0,0,0,0
19,0.002995,0.80906,1e-05,0,0,0,0
19.5,0.003049,0.82797,-1e-05,0,0,0,0
20,0.003198,0.84881,0.00010499,0,0,0,0
20.5,0.00339,0.87,3e-06,0,0,0,0
21,0.003647,0.88903,0.00012499,0,0,0,0
21.5,0.003796,0.90793,0.00018298,0,0,0,0
22,0.004002,0.92751,-0.00014901,0,0,0,0
22.5,0.004093,0.94666,4.6999e-05,0,0,0,0
23,0.004512,0.96467,0.00010499,0,0,0,0
23.5,0.004232,0.98187,-0.00016901,0,0,0,0
24,0.004323,0.99986,-0.00021302,0,0,0,0
24.5,0.004583,1.017,4.3999e-05,0,0,0,0
25,0.005084,1.0349,-0.00023703,0,0,0,0
25.5,0.004469,1.0525,-4.1001e-05,0,0,0,0
26,0.004337,1.0715,-0.00021002,0,0,0,0
26.5,0.004367,1.0902,0.00011199,0,0,0,0
27,0.004171,1.1089,0.00014499,0,0,0,0
27.5,0.004394,1.127,0.00018898,0,0,0,0
28,0.004475,1.1453,8.0997e-05,0,0,0,0
28.5,0.004533,1.1632,0.00019898,0,0,0,0
29,0.004462,1.1811,0.00015199,0,0,0,0
29.5,0.004715,1.1987,0.00019898,0,0,0,0
30,0.00477,1.2171,0.00017598,0,0,0,0
30.5,0.004922,1.2352,0.00018898,0,0,0,0
31,0.005273,1.2522,-1.3e-05,0,0,0,0
31.5,0.005341,1.2678,7.3997e-05,0,0,0,0
32,0.005564,1.2848,0.00032095,0,0,0,0
32.5,0.00555,1.3016,-0.00022603,0,0,0,0
33,0.006196,1.3195,0.00026696,0,0,0,0
33.5,0.006351,1.3372,0.00039892,0,0,0,0
34,0.006291,1.3548,5.0999e-05,0,0,0,0
34.5,0.006297,1.3716,0.00017898,0,0,0,0
35,0.006223,1.3905,0.00015499,0,0,0,0
35.5,0.00626,1.4075,-1.3e-05,0,0,0,0
36,0.006416,1.4234,-0.00024303,0,0,0,0
36.5,0.005997,1.4404,0.00030795,0,0,0,0
37,0.006247,1.4583,0.00032095,0,0,0,0
37.5,0.005902,1.4745,0.00051687,0,0,0,0
38,0.006325,1.49,0.00022997,0,0,0,0
38.5,0.00621,1.5074,0.00028696,0,0,0,0
39,0.006369,1.5245,0.00022597,0,0,0,0
39.5,0.006352,1.5399,0.00018298,0,0,0,0
40,0.006744,1.554,0.00022997,0,0,0,0
40.5,0.006758,1.5696,0.0004559,0,0,0,0
41,0.006697,1.5868,0.00039192,0,0,0,0
41.5,0.007315,1.6051,0.00023997,0,0,0,0
42,0.007342,1.6239,0.00011199,0,0,0,0
42.5,0.007555,1.641,0.00027396,0,0,0,0
43,0.007812,1.6573,0.00012799,0,0,0,0
43.5,0.007937,1.6733,0.00029796,0,0,0,0
44,0.008242,1.6896,0.00035794,0,0,0,0
44.5,0.008323,1.7044,0.00018598,0,0,0,0
45,0.008387,1.7191,6.3998e-05,0,0,0,0
45.5,0.008144,1.7341,0.00020998,0,0,0,0
46,0.008414,1.7493,0.00026696,0,0,0,0
46.5,0.008239,1.7653,0.00010799,0,0,0,0
47,0.008232,1.7816,0.00031395,0,0,0,0
47.5,0.008127,1.7982,0.00029096,0,0,0,0
48,0.008168,1.8119,0.00035494,0,0,0,0
48.5,0.008029,1.8268,0.00038193,0,0,0,0
49,0.00829,1.8422,0.00036193,0,0,0,0
49.5,0.008114,1.8598,0.00052086,0,0,0,0
50,0.008408,1.8759,0.0004559,0,0,0,0
50.5,0.008489,1.8914,0.00033095,0,0,0,0
51,0.008766,1.906,0.00046989,0,0,0,0
51.5,0.008729,1.9218,0.00036893,0,0,0,0
52,0.009196,1.9387,0.00028096,0,0,0,0
52.5,0.00927,1.955,0.00012199,0,0,0,0
53,0.009713,1.9715,0.00041591,0,0,0,0
53.5,0.009896,1.9872,0.0004359,0,0,0,0
54,0.010227,2.0032,0.00034794,0,0,0,0
54.5,0.010572,2.0178,-9.8005e-05,0,0,0,0
55,0.010656,2.032,0.00038493,0,0,0,0
55.5,0.010389,2.0464,0.00014199,0,0,0,0
56,0.010886,2.0624,0.00030795,0,0,0,0
56.5,0.010589,2.0792,0.00035794,0,0,0,0
57,0.010613,2.0957,0.00047988,0,0,0,0
57.5,0.010616,2.1119,0.00039892,0,0,0,0
58,0.010589,2.1269,0.0006288,0,0,0,0
58.5,0.010194,2.141,0.00035794,0,0,0,0
59,0.010339,2.1561,0.00042291,0,0,0,0
59.5,0.010241,2.1712,0.0004559,0,0,0,0
60,0.010255,2.1861,0.00031495,0,0,0,0
60.5,0.010221,2.2003,0.00052386,0,0,0,0
61,0.010316,2.2155,0.00053386,0,0,0,0
61.5,0.010397,2.2296,0.0004499,0,0,0,0
62,0.010783,2.2452,0.00048388,0,0,0,0
62.5,0.010607,2.2605,0.00052086,0,0,0,0
63,0.01132,2.2761,0.00028096,0,0,0,0
63.5,0.011692,2.2917,0.00049688,0,0,0,0
64,0.011912,2.3084,0.00028696,0,0,0,0
64.5,0.012125,2.3238,0.00041591,0,0,0,0
65,0.012179,2.3384,0.00017299,0,0,0,0
65.5,0.012666,2.3539,0.00025697,0,0,0,0
66,0.013011,2.3692,0.00057084,0,0,0,0
66.5,0.012998,2.3849,0.00029096,0,0,0,0
67,0.012815,2.3998,0.00033494,0,0,0,0
67.5,0.012447,2.4137,0.00039892,0,0,0,0
68,0.012633,2.4253,0.00030395,0,0,0,0
68.5,0.012542,2.4378,0.00036193,0,0,0,0
69,0.012079,2.4531,0.00031495,0,0,0,0
69.5,0.012018,2.4689,0.00042991,0,0,0,0
70,0.012407,2.4868,0.00057483,0,0,0,0
70.5,0.012411,2.5019,0.00060881,0,0,0,0
71,0.0121,2.5154,0.00080168,0,0,0,0
71.5,0.012015,2.5276,0.00047389,0,0,0,0
72,0.012114,2.5423,0.00047389,0,0,0,0
72.5,0.0123,2.5564,0.00046289,0,0,0,0
73,0.012422,2.5709,0.00041591,0,0,0,0
73.5,0.012686,2.5864,0.00017598,0,0,0,0
74,0.012993,2.6011,0.00041291,0,0,0,0
74.5,0.013196,2.6152,0.00051687,0,0,0,0
75,0.013301,2.6289,0.00053786,0,0,0,0
75.5,0.013761,2.6445,0.00026696,0,0,0,0
76,0.014143,2.6595,0.0004359,0,0,0,0
76.5,0.014316,2.6732,0.00047389,0,0,0,0
77,0.014684,2.687,0.00022697,0,0,0,0
77.5,0.014695,2.7012,0.0004469,0,0,0,0
78,0.014698,2.716,0.00024697,0,0,0,0
78.5,0.01503,2.7298,0.00031495,0,0,0,0
79,0.014878,2.7432,0.00055085,0,0,0,0
79.5,0.015047,2.756,0.00051387,0,0,0,0
80,0.014675,2.7705,0.00033794,0,0,0,0
80.5,0.014432,2.7851,0.00030495,0,0,0,0
81,0.014348,2.7989,0.00050087,0,0,0,0
81.5,0.014189,2.8129,0.00055485,0,0,0,0
82,0.013953,2.827,0.00050087,0,0,0,0
82.5,0.013936,2.8418,0.0007807,0,0,0,0
83,0.014092,2.8564,0.00061181,0,0,0,0
83.5,0.014139,2.8715,0.00049688,0,0,0,0
84,0.014258,2.8849,0.00061881,0,0,0,0
84.5,0.014177,2.8982,0.0006388,0,0,0,0
85,0.014437,2.9123,0.00053786,0,0,0,0
85.5,0.014776,2.9263,0.00056184,0,0,0,0
86,0.015056,2.9401,0.00040192,0,0,0,0
86.5,0.015489,2.9529,0.00059882,0,0,0,0
87,0.015577,2.9672,0.00051787,0,0,0,0
87.5,0.01599,2.9818,0.00057483,0,0,0,0
88,0.016582,2.9963,0.00064579,0,0,0,0
88.5,0.016619,3.0089,0.00036493,0,0,0,0
89,0.016819,3.0224,0.00051787,0,0,0,0
89.5,0.01687,3.0366,0.00039592,0,0,0,0
90,0.017164,3.0504,0.0004399,0,0,0,0
90.5,0.016944,3.0649,0.00075072,0,0,0,0
91,0.016962,3.0795,0.0004569,0,0,0,0
91.5,0.016624,3.0931,0.00040892,0,0,0,0
92,0.016928,3.1054,0.00033794,0,0,0,0
92.5,0.016668,3.1203,0.00043291,0,0,0,0
93,0.016253,3.1356,0.00029396,0,0,0,0
93.5,0.016584,3.1496,0.00050087,0,0,0,0
94,0.016375,3.1618,0.00057483,0,0,0,0
94.5,0.016439,3.1757,0.00073373,0,0,0,0
95,0.016436,3.1904,0.00057184,0,0,0,0
95.5,0.016491,3.2042,0.00055485,0,0,0,0
96,0.016592,3.2168,0.00078769,0,0,0,0
96.5,0.016781,3.2291,0.00069976,0,0,0,0
97,0.016819,3.2429,0.00068976,0,0,0,0
97.5,0.016927,3.2556,0.00055485,0,0,0,0
98,0.017303,3.2708,0.00057883,0,0,0,0
98.5,0.017976,3.2859,0.00054185,0,0,0,0
99,0.018513,3.3009,0.00068676,0,0,0,0
99.5,0.018551,3.3138,0.00069676,0,0,0,0
100,0.018737,3.3277,0.00049788,0,0,0,0
100.5,0.018899,3.3413,0.00052786,0,0,0,0
101,0.018977,3.3558,0.00056184,0,0,0,0
101.5,0.019559,3.3704,0.0004369,0,0,0,0
102,0.019397,3.3849,0.00073673,0,0,0,0
102.5,0.019434,3.399,0.00057184,0,0,0,0
103,0.019529,3.4122,0.00036193,0,0,0,0
103.5,0.01932,3.4251,0.00075072,0,0,0,0
104,0.019249,3.4398,0.00053386,0,0,0,0
104.5,0.019216,3.454,0.00053086,0,0,0,0
105,0.019104,3.4665,0.00075472,0,0,0,0
105.5,0.019145,3.4783,0.00055185,0,0,0,0
106,0.018825,3.4931,0.00056484,0,0,0,0
106.5,0.018646,3.5092,0.00085563,0,0,0,0
107,0.018649,3.5254,0.00064579,0,0,0,0
107.5,0.018816,3.539,0.00046389,0,0,0,0
108,0.019208,3.5517,0.0008966,0,0,0,0
108.5,0.019262,3.5651,0.00079468,0,0,0,0
109,0.01935,3.5793,0.0007747,0,0,0,0
109.5,0.019458,3.5926,0.00092957,0,0,0,0
110,0.020053,3.6075,0.00082866,0,0,0,0
110.5,0.020361,3.6227,0.00086263,0,0,0,0
111,0.02095,3.6364,0.00096054,0,0,0,0
111.5,0.020795,3.6489,0.0007747,0,0,0,0
112,0.021424,3.6632,0.00060182,0,0,0,0
112.5,0.021552,3.6768,0.00079868,0,0,0,0
113,0.021779,3.689,0.00069676,0,0,0,0
113.5,0.021732,3.7012,0.00079169,0,0,0,0
114,0.021777,3.7144,0.00071075,0,0,0,0
114.5,0.021966,3.728,0.00074372,0,0,0,0
115,0.021787,3.7424,0.00071075,0,0,0,0
115.5,0.02198,3.7565,0.00081167,0,0,0,0
116,0.021805,3.7693,0.00091258,0,0,0,0
116.5,0.021927,3.7828,0.00098052,0,0,0,0
117,0.021664,3.7968,0.00074472,0,0,0,0
117.5,0.021329,3.8107,0.00071075,0,0,0,0
118,0.021559,3.8235,0.00074372,0,0,0,0
118.5,0.020917,3.8376,0.00081167,0,0,0,0
119,0.021391,3.8512,0.00094655,0,0,0,0
119.5,0.02129,3.8651,0.00098052,0,0,0,0
120,0.021257,3.8784,0.00087961,0,0,0,0
120.5,0.021527,3.8925,0.00091358,0,0,0,0
121,0.022001,3.9063,0.00074472,0,0,0,0
121.5,0.021933,3.92,0.00087961,0,0,0,0
122,0.022306,3.9338,0.0010485,0,0,0,0
122.5,0.022644,3.9476,0.00081167,0,0,0,0
123,0.022982,3.9607,0.00084564,0,0,0,0
123.5,0.023253,3.9736,0.00071075,0,0,0,0
124,0.023693,3.9868,0.00094755,0,0,0,0
124.5,0.023761,4.0004,0.00094755,0,0,0,0
125,0.023727,4.014,0.0007787,0,0,0,0
125.5,0.024066,4.0281,0.0007777,0,0,0,0
126,0.024168,4.0421,0.0010145,0,0,0,0
126.5,0.024338,4.0554,0.00098052,0,0,0,0
127,0.024202,4.0684,0.00081167,0,0,0,0
127.5,0.024271,4.0822,0.00098052,0,0,0,0
128,0.024305,4.0957,0.00087961,0,0,0,0
128.5,0.023933,4.1083,0.00098052,0,0,0,0
129,0.024339,4.1222,0.0010485,0,0,0,0
129.5,0.02407,4.1367,0.0007787,0,0,0,0
130,0.02407,4.1485,0.00087961,0,0,0,0
130.5,0.024002,4.1603,0.00087961,0,0,0,0
131,0.023969,4.1739,0.0010824,0,0,0,0
131.5,0.023969,4.1882,0.00081267,0,0,0,0
132,0.024138,4.201,0.0010155,0,0,0,0
132.5,0.024173,4.2133,0.0012852,0,0,0,0
133,0.024376,4.2257,0.0011164,0,0,0,0
133.5,0.024883,4.2398,0.0011164,0,0,0,0
134,0.024816,4.2544,0.0010494,0,0,0,0
134.5,0.025392,4.2677,0.0010494,0,0,0,0
135,0.025594,4.2807,0.0010834,0,0,0,0
135.5,0.025966,4.2937,0.0010155,0,0,0,0
136,0.026238,4.3066,0.00084664,0,0,0,0
136.5,0.026339,4.3205,0.00094855,0,0,0,0
137,0.026542,4.3349,0.00091458,0,0,0,0
137.5,0.026609,4.3487,0.0010824,0,0,0,0
138,0.027218,4.3624,0.0011503,0,0,0,0
138.5,0.025868,4.377,0.00084664,0,0,0,0
139,0.027152,4.3916,0.0011503,0,0,0,0
139.5,0.027051,4.4058,0.0010485,0,0,0,0
140,0.02722,4.4174,0.0010145,0,0,0,0
140.5,0.026984,4.4282,0.00088061,0,0,0,0
141,0.027357,4.4403,0.00084664,0,0,0,0
141.5,0.026984,4.455,0.00098152,0,0,0,0
142,0.027256,4.4704,0.00091358,0,0,0,0
142.5,0.027256,4.4848,0.00091358,0,0,0,0
143,0.027289,4.4974,0.00081267,0,0,0,0
143.5,0.027426,4.5091,0.0010494,0,0,0,0
144,0.027392,4.5222,0.0011164,0,0,0,0
144.5,0.027291,4.5366,0.0010485,0,0,0,0
145,0.027764,4.5509,0.0011503,0,0,0,0
145.5,0.028306,4.5644,0.0011503,0,0,0,0
146,0.028239,4.5774,0.0011164,0,0,0,0
146.5,0.028711,4.5904,0.00091358,0,0,0,0
147,0.028712,4.6037,0.00081267,0,0,0,0
147.5,0.028915,4.6176,0.0010155,0,0,0,0
148,0.029084,4.631,0.0011503,0,0,0,0
148.5,0.029423,4.6431,0.00091358,0,0,0,0
149,0.029794,4.6558,0.00084564,0,0,0,0
149.5,0.02966,4.6696,0.0011833,0,0,0,0
150,0.029931,4.682,0.00081267,0,0,0,0
150.5,0.029863,4.6935,0.0011164,0,0,0,0
151,0.029965,4.7076,0.00098152,0,0,0,0
151.5,0.030269,4.7212,0.00091358,0,0,0,0
152,0.030439,4.7342,0.0013191,0,0,0,0
152.5,0.03027,4.7473,0.00091358,0,0,0,0
153,0.030507,4.7613,0.00087961,0,0,0,0
153.5,0.030473,4.7741,0.0011164,0,0,0,0
154,0.030609,4.7865,0.0010824,0,0,0,0
154.5,0.030609,4.7994,0.0012512,0,0,0,0
155,0.03088,4.8126,0.0011833,0,0,0,0
155.5,0.030948,4.8268,0.0011164,0,0,0,0
156,0.030712,4.8398,0.0012852,0,0,0,0
156.5,0.031049,4.8533,0.0012173,0,0,0,0
157,0.031186,4.8657,0.0013191,0,0,0,0
157.5,0.03132,4.879,0.001387,0,0,0,0
158,0.031422,4.8916,0.0011503,0,0,0,0
158.5,0.031321,4.9036,0.001387,0,0,0,0
159,0.031694,4.915,0.0012183,0,0,0,0
159.5,0.032134,4.9277,0.0014549,0,0,0,0
160,0.032201,4.9412,0.0012522,0,0,0,0
160.5,0.032371,4.9544,0.001386,0,0,0,0
161,0.032675,4.9688,0.0013531,0,0,0,0
161.5,0.03254,4.9819,0.001387,0,0,0,0
162,0.032676,4.994,0.001387,0,0,0,0
162.5,0.032744,5.0059,0.001387,0,0,0,0
163,0.032914,5.0181,0.0014539,0,0,0,0
163.5,0.03305,5.0312,0.001387,0,0,0,0
164,0.033049,5.0435,0.0011843,0,0,0,0
164.5,0.03305,5.0557,0.0012852,0,0,0,0
165,0.033524,5.0674,0.0013191,0,0,0,0
165.5,0.033558,5.0813,0.0014549,0,0,0,0
166,0.033829,5.0948,0.0013191,0,0,0,0
166.5,0.033762,5.1066,0.001421,0,0,0,0
167,0.033864,5.118,0.0014549,0,0,0,0
167.5,0.034033,5.1302,0.001387,0,0,0,0
168,0.034135,5.1447,0.001421,0,0,0,0
168.5,0.034439,5.1588,0.0012522,0,0,0,0
169,0.03444,5.1718,0.0015568,0,0,0,0
169.5,0.034677,5.1827,0.0013551,0,0,0,0
170,0.034778,5.194,0.0013541,0,0,0,0
170.5,0.034543,5.2058,0.0015228,0,0,0,0
171,0.034745,5.2185,0.0014889,0,0,0,0
171.5,0.035118,5.2316,0.0014549,0,0,0,0
172,0.035186,5.2452,0.0013541,0,0,0,0
172.5,0.035592,5.258,0.0017245,0,0,0,0
173,0.03566,5.2708,0.0012193,0,0,0,0
173.5,0.035727,5.2831,0.0014889,0,0,0,0
174,0.035897,5.2973,0.0016576,0,0,0,0
174.5,0.036269,5.312,0.0015897,0,0,0,0
175,0.035999,5.325,0.0013531,0,0,0,0
175.5,0.036304,5.3358,0.0014889,0,0,0,0
176,0.036304,5.3487,0.0016237,0,0,0,0
176.5,0.036474,5.3624,0.0010494,0,0,0,0
177,0.036711,5.3753,0.0014879,0,0,0,0
177.5,0.036644,5.3868,0.001422,0,0,0,0
178,0.036948,5.3982,0.0013531,0,0,0,0
178.5,0.037151,5.4097,0.001421,0,0,0,0
179,0.037355,5.4231,0.001387,0,0,0,0
179.5,0.037861,5.437,0.0014549,0,0,0,0
180,0.037693,5.4508,0.0014549,0,0,0,0
180.5,0.038369,5.4636,0.0016916,0,0,0,0
181,0.038438,5.4763,0.0017245,0,0,0,0
181.5,0.03864,5.4905,0.0016906,0,0,0,0
182,0.038911,5.5036,0.0016916,0,0,0,0
182.5,0.039013,5.515,0.0015218,0,0,0,0
183,0.039216,5.5258,0.0016576,0,0,0,0
183.5,0.039723,5.5385,0.0015558,0,0,0,0
184,0.03969,5.5509,0.0018593,0,0,0,0
184.5,0.039554,5.5618,0.0016906,0,0,0,0
185,0.039218,5.5734,0.0015558,0,0,0,0
185.5,0.039826,5.5859,0.0014889,0,0,0,0
186,0.039793,5.5992,0.0015897,0,0,0,0
186.5,0.040029,5.6104,0.0017924,0,0,0,0
187,0.039861,5.6221,0.0019611,0,0,0,0
187.5,0.039963,5.6339,0.0016566,0,0,0,0
188,0.040267,5.6461,0.0020958,0,0,0,0
188.5,0.040234,5.6575,0.0017924,0,0,0,0
189,0.040302,5.6686,0.0019271,0,0,0,0
189.5,0.040506,5.6809,0.0018253,0,0,0,0
190,0.040708,5.6938,0.0020619,0,0,0,0
190.5,0.040945,5.7066,0.0017924,0,0,0,0
191,0.041148,5.718,0.0018263,0,0,0,0
191.5,0.041419,5.7303,0.0018603,0,0,0,0
192,0.041589,5.7423,0.001995,0,0,0,0
192.5,0.04196,5.7548,0.0018942,0,0,0,0
193,0.042163,5.7675,0.0020629,0,0,0,0
193.5,0.042602,5.7803,0.0020619,0,0,0,0
194,0.042705,5.7904,0.0018273,0,0,0,0
194.5,0.043246,5.8011,0.001996,0,0,0,0
195,0.043348,5.8133,0.0019281,0,0,0,0
195.5,0.043719,5.8263,0.0021647,0,0,0,0
196,0.044092,5.8384,0.0019621,0,0,0,0
196.5,0.044294,5.8504,0.0020629,0,0,0,0
197,0.044024,5.8621,0.0018613,0,0,0,0
197.5,0.044093,5.8796,0.0021317,0,0,0,0
198,0.044362,5.8943,0.0020299,0,0,0,0
198.5,0.044397,5.9025,0.0020968,0,0,0,0
199,0.044127,5.9082,0.0020978,0,0,0,0
199.5,0.044363,5.9195,0.0021317,0,0,0,0
200,0.04433,5.932,0.0022994,0,0,0,0
200.5,0.04433,5.9454,0.0020639,0,0,0,0
201,0.044533,5.9579,0.0021647,0,0,0,0
