Time[s],Displacement[mm],Force[kN],EngStrain_longi,EngStress[MPa],TrueStrain,TrueStress[MPa],TrueStrainRate[1/s],PlasticStrain_longi,PlasticStress[MPa],PlasticStrain_thick,PlasticStrain_width,R-Value,Thickness[mm],Width[mm], Young's Modulus [MPa]
0.00000000,0.00000000,-0.02220000,0.00000000,-1.47929732,0.00000000,-1.47929732,0.00000000,0.00060349,423.79543851,0.00045158,-0.00105507,0.90998319,1.50550000,9.96820000,208114.49184915
0.50000000,0.00084100,0.02570000,0.00001844,1.71251987,0.00001844,1.71255146,0.00003689,0.00071554,427.79330095,0.00037800,-0.00109354,0.00000000,0.00000000,0.00000000,0.00000000
1.00000000,0.00109500,0.22430000,0.00002711,14.94623377,0.00002711,14.94663898,0.00001733,0.00072190,432.76424257,0.00040205,-0.00112395,0.00000000,0.00000000,0.00000000,0.00000000
1.50000000,0.00163200,0.34150000,0.00006578,22.75585748,0.00006578,22.75735431,0.00007733,0.00074601,437.10042513,0.00037497,-0.00112098,0.00000000,0.00000000,0.00000000,0.00000000
2.00000000,0.00282700,0.47550000,0.00010567,31.68494944,0.00010566,31.68829748,0.00007977,0.00082573,440.76509370,0.00029180,-0.00111753,0.00000000,0.00000000,0.00000000,0.00000000
2.50000000,0.00316400,0.58950000,0.00009089,39.28134110,0.00009088,39.28491134,-0.00002955,0.00099289,444.95171000,0.00010118,-0.00109407,0.00000000,0.00000000,0.00000000,0.00000000
3.00000000,0.00315400,0.68520000,0.00010400,45.65831200,0.00010399,45.66306046,0.00002622,0.00106790,448.83043582,0.00004578,-0.00111369,0.00000000,0.00000000,0.00000000,0.00000000
3.50000000,0.00465500,0.81520000,0.00012167,54.32086389,0.00012166,54.32747293,0.00003533,0.00101987,453.40437102,0.00016174,-0.00118162,0.00000000,0.00000000,0.00000000,0.00000000
4.00000000,0.00530700,0.92130000,0.00016033,61.39083894,0.00016032,61.40068194,0.00007732,0.00117913,456.89392362,0.00010003,-0.00127916,0.00000000,0.00000000,0.00000000,0.00000000
4.50000000,0.00557100,1.04960000,0.00016600,69.94011131,0.00016599,69.95172137,0.00001133,0.00127537,461.05256340,0.00010462,-0.00137999,0.00000000,0.00000000,0.00000000,0.00000000
5.00000000,0.00592600,1.14770000,0.00018822,76.47700625,0.00018820,76.49140092,0.00004444,0.00136584,464.84084692,0.00008022,-0.00144606,0.00000000,0.00000000,0.00000000,0.00000000
5.50000000,0.00743400,1.27210000,0.00025689,84.76640206,0.00025686,84.78817761,0.00013730,0.00140466,469.24245572,0.00012608,-0.00153074,0.00000000,0.00000000,0.00000000,0.00000000
6.00000000,0.00798800,1.36620000,0.00026256,91.03675693,0.00026252,91.06065914,0.00001133,0.00153177,472.39935834,0.00007253,-0.00160429,0.00000000,0.00000000,0.00000000,0.00000000
6.50000000,0.00771200,1.48030000,0.00026856,98.63981210,0.00026852,98.66630237,0.00001200,0.00164904,476.03521485,0.00000385,-0.00165289,0.00000000,0.00000000,0.00000000,0.00000000
7.00000000,0.00890200,1.56800000,0.00028133,104.48370288,0.00028129,104.51309763,0.00002555,0.00174848,480.25357305,-0.00010017,-0.00164831,0.00000000,0.00000000,0.00000000,0.00000000
7.50000000,0.01026800,1.66050000,0.00031744,110.64744173,0.00031739,110.68256614,0.00007220,0.00185570,483.62495726,-0.00019505,-0.00166065,0.00000000,0.00000000,0.00000000,0.00000000
8.00000000,0.00985700,1.77060000,0.00026378,117.98395683,0.00026374,118.01507838,-0.00010730,0.00193021,487.56475149,-0.00021238,-0.00171784,0.00000000,0.00000000,0.00000000,0.00000000
8.50000000,0.01059500,1.85750000,0.00033811,123.77453960,0.00033805,123.81638915,0.00014862,0.00204129,490.93294935,-0.00032002,-0.00172127,0.00000000,0.00000000,0.00000000,0.00000000
9.00000000,0.01246800,1.96440000,0.00038133,130.89782266,0.00038126,130.94773836,0.00008641,0.00221649,494.93094579,-0.00041628,-0.00180021,0.00000000,0.00000000,0.00000000,0.00000000
9.50000000,0.01281500,2.04330000,0.00040767,136.15532531,0.00040758,136.21083130,0.00005265,0.00235858,498.04819747,-0.00048998,-0.00186861,0.00000000,0.00000000,0.00000000,0.00000000
10.00000000,0.01212300,2.14780000,0.00041900,143.11868434,0.00041891,143.17865107,0.00002266,0.00237848,501.69563591,-0.00038151,-0.00199697,0.00000000,0.00000000,0.00000000,0.00000000
10.50000000,0.01391600,2.22750000,0.00044467,148.42949500,0.00044457,148.49549665,0.00005131,0.00251049,504.60135677,-0.00044558,-0.00206491,0.00000000,0.00000000,0.00000000,0.00000000
11.00000000,0.01538500,2.32800000,0.00050144,155.12631397,0.00050132,155.20410120,0.00011350,0.00268626,507.69131265,-0.00051067,-0.00217560,0.00000000,0.00000000,0.00000000,0.00000000
11.50000000,0.01485500,2.41170000,0.00045033,160.70366469,0.00045023,160.77603490,-0.00010217,0.00287811,511.32117061,-0.00060060,-0.00227751,0.00000000,0.00000000,0.00000000,0.00000000
12.00000000,0.01536400,2.48670000,0.00047933,165.70129078,0.00047922,165.78071693,0.00005797,0.00290785,514.49948461,-0.00055887,-0.00234897,0.00000000,0.00000000,0.00000000,0.00000000
12.50000000,0.01742800,2.58400000,0.00058533,172.18487770,0.00058516,172.28566325,0.00021189,0.00303974,518.15426396,-0.00063569,-0.00240405,0.00000000,0.00000000,0.00000000,0.00000000
13.00000000,0.01817300,2.66690000,0.00061278,177.70892041,0.00061259,177.81781649,0.00005486,0.00329803,521.13045752,-0.00078074,-0.00251729,0.00000000,0.00000000,0.00000000,0.00000000
13.50000000,0.01765200,2.75620000,0.00056700,183.65942721,0.00056684,183.76356211,-0.00009150,0.00343887,524.46989242,-0.00087017,-0.00256870,0.00000000,0.00000000,0.00000000,0.00000000
14.00000000,0.01855600,2.83760000,0.00059067,189.08351740,0.00059049,189.19520273,0.00004731,0.00349701,527.12815261,-0.00085719,-0.00263982,0.00000000,0.00000000,0.00000000,0.00000000
14.50000000,0.02054000,2.93010000,0.00067189,195.24725625,0.00067166,195.37844071,0.00016234,0.00368540,530.65588688,-0.00096387,-0.00272152,0.00000000,0.00000000,0.00000000,0.00000000
15.00000000,0.02065400,3.00350000,0.00066322,200.13826632,0.00066300,200.27100247,-0.00001732,0.00392224,533.41087026,-0.00114757,-0.00277468,0.00000000,0.00000000,0.00000000,0.00000000
15.50000000,0.02043000,3.09760000,0.00065733,206.40862120,0.00065712,206.54430046,-0.00001177,0.00408537,535.96617267,-0.00121242,-0.00287295,0.00000000,0.00000000,0.00000000,0.00000000
16.00000000,0.02195500,3.17410000,0.00070244,211.50619981,0.00070220,211.65477117,0.00009016,0.00416973,539.38781841,-0.00120566,-0.00296408,0.00000000,0.00000000,0.00000000,0.00000000
16.50000000,0.02348100,3.24430000,0.00081233,216.18397784,0.00081200,216.35959129,0.00021961,0.00435140,541.95492826,-0.00133288,-0.00301852,0.00000000,0.00000000,0.00000000,0.00000000
17.00000000,0.02354200,3.34240000,0.00077411,222.72087277,0.00077381,222.89328347,-0.00007638,0.00457529,545.03054724,-0.00148064,-0.00309465,0.00000000,0.00000000,0.00000000,0.00000000
17.50000000,0.02352000,3.41580000,0.00075100,227.61188284,0.00075072,227.78281936,-0.00004619,0.00473918,547.42180781,-0.00152881,-0.00321037,0.00000000,0.00000000,0.00000000,0.00000000
18.00000000,0.02548000,3.51070000,0.00084467,233.93554572,0.00084431,234.13314328,0.00018718,0.00489957,550.51876222,-0.00161118,-0.00328839,0.00000000,0.00000000,0.00000000,0.00000000
18.50000000,0.02660500,3.58000000,0.00094700,238.55335223,0.00094655,238.77926226,0.00020448,0.00506622,553.08164250,-0.00169726,-0.00336896,0.00000000,0.00000000,0.00000000,0.00000000
19.00000000,0.02649600,3.67090000,0.00090311,244.61047506,0.00090270,244.83138550,-0.00008770,0.00524677,555.86865668,-0.00177757,-0.00346920,0.00000000,0.00000000,0.00000000,0.00000000
19.50000000,0.02743200,3.74750000,0.00091456,249.71471718,0.00091414,249.94309516,0.00002287,0.00543906,558.49492471,-0.00189852,-0.00354055,0.00000000,0.00000000,0.00000000,0.00000000
20.00000000,0.02848300,3.83680000,0.00099711,255.66522398,0.00099661,255.92015062,0.00016495,0.00565150,560.81693127,-0.00197030,-0.00368120,0.00000000,0.00000000,0.00000000,0.00000000
20.50000000,0.02936600,3.90940000,0.00100089,260.50292604,0.00100039,260.76366052,0.00000755,0.00579660,563.96444119,-0.00208195,-0.00371465,0.00000000,0.00000000,0.00000000,0.00000000
21.00000000,0.02981000,3.98360000,0.00098589,265.44724412,0.00098540,265.70894561,-0.00002997,0.00594486,566.46774399,-0.00211413,-0.00383073,0.00000000,0.00000000,0.00000000,0.00000000
21.50000000,0.03106400,4.07290000,0.00099344,271.39775093,0.00099295,271.66736951,0.00001510,0.00617484,568.96453348,-0.00223258,-0.00394226,0.00000000,0.00000000,0.00000000,0.00000000
22.00000000,0.03211500,4.14310000,0.00113256,276.07552895,0.00113191,276.38819982,0.00027793,0.00643386,571.64097333,-0.00243056,-0.00400330,0.00000000,0.00000000,0.00000000,0.00000000
22.50000000,0.03289600,4.23240000,0.00111022,282.02603575,0.00110961,282.33914732,-0.00004462,0.00655538,574.23291349,-0.00245039,-0.00410500,0.00000000,0.00000000,0.00000000,0.00000000
23.00000000,0.03404800,4.30570000,0.00106900,286.91038232,0.00106843,287.21708952,-0.00008235,0.00673390,576.59542852,-0.00255601,-0.00417789,0.00000000,0.00000000,0.00000000,0.00000000
23.50000000,0.03499800,4.39190000,0.00113300,292.65432058,0.00113236,292.98589793,0.00012786,0.00701863,579.29039314,-0.00275257,-0.00426606,0.00000000,0.00000000,0.00000000,0.00000000
24.00000000,0.03615000,4.46120000,0.00126467,297.27212709,0.00126387,297.64807724,0.00026302,0.00723888,581.46333928,-0.00287508,-0.00436381,0.00000000,0.00000000,0.00000000,0.00000000
24.50000000,0.03727000,4.55300000,0.00122711,303.38922143,0.00122636,303.76151372,-0.00007502,0.00735765,583.84787812,-0.00287484,-0.00448282,0.00000000,0.00000000,0.00000000,0.00000000
25.00000000,0.03862500,4.62310000,0.00121978,308.06033595,0.00121903,308.43610111,-0.00001465,0.00754077,586.75697275,-0.00295643,-0.00458434,0.00000000,0.00000000,0.00000000,0.00000000
25.50000000,0.03917000,4.69250000,0.00129500,312.68480597,0.00129416,313.08973279,0.00015026,0.00785264,589.14898880,-0.00318413,-0.00466851,0.00000000,0.00000000,0.00000000,0.00000000
