Time[s],Displacement[mm],Force[kN],AxStrain_1,AxStrain_2,Thickness[mm],OuterWidth[mm],InnerWidth[mm]
0,0,-0.041208,0,0,1.4925,19.967,10.092
0.5,-4.4e-05,-0.019824,1.3e-05,0,0,0,0
1,-0.000539,0.0032552,-0.00013601,0,0,0,0
1.5,-5e-06,0.0382,-0.00013901,0,0,0,0
2,0.00044,0.071442,-0.00018902,0,0,0,0
2.5,0.000255,0.10268,-0.00026704,0,0,0,0
3,-0.000207,0.13017,-0.00020902,0,0,0,0
3.5,0.000402,0.15547,-0.00046311,0,0,0,0
4,0.000391,0.17983,-0.00024203,0,0,0,0
4.5,0.000796,0.2033,-9.7005e-05,0,0,0,0
5,0.000503,0.22599,-0.00013801,0,0,0,0
5.5,0.000834,0.24705,-0.00014801,0,0,0,0
6,0.000954,0.26676,-4.0001e-05,0,0,0,0
6.5,0.001053,0.28716,-0.00015901,0,0,0,0
7,0.001036,0.30925,2.9e-05,0,0,0,0
7.5,0.001054,0.33374,-0.00024503,0,0,0,0
8,0.001234,0.35627,-0.00014601,0,0,0,0
8.5,0.001142,0.37704,0.00010599,0,0,0,0
9,0.001155,0.39573,9.9995e-05,0,0,0,0
9.5,0.001423,0.41727,0.00017698,0,0,0,0
10,0.00156,0.43937,9.8995e-05,0,0,0,0
10.5,0.001477,0.46044,2.9e-05,0,0,0,0
11,0.00172,0.47947,-0.00018002,0,0,0,0
11.5,0.00179,0.49745,7.2997e-05,0,0,0,0
12,0.001808,0.51624,4.0999e-05,0,0,0,0
12.5,0.001903,0.53481,-7.4003e-05,0,0,0,0
13,0.002123,0.55475,-7e-06,0,0,0,0
13.5,0.001939,0.57478,-0.00018302,0,0,0,0
14,0.002044,0.59519,-0.00021002,0,0,0,0
14.5,0.002167,0.61514,-0.00027704,0,0,0,0
15,0.001998,0.63474,-8.4004e-05,0,0,0,0
15.5,0.002349,0.65399,-0.00015201,0,0,0,0
16,0.002573,0.67334,-8.8004e-05,0,0,0,0
16.5,0.002407,0.69237,-4.1001e-05,0,0,0,0
17,0.002425,0.71207,-0.00017602,0,0,0,0
17.5,0.002268,0.73337,-1.3e-05,0,0,0,0
18,0.002788,0.75354,5.0999e-05,0,0,0,0
18.5,0.002564,0.77167,1.7e-05,0,0,0,0
19,0.002696,0.78944,-2.7e-05,0,0,0,0
19.5,0.002773,0.80803,-1.3e-05,0,0,0,0
20,0.003172,0.82729,8.7996e-05,0,0,0,0
20.5,0.003441,0.84675,0.00022997,0,0,0,0
21,0.003019,0.86749,6.0998e-05,0,0,0,0
21.5,0.003458,0.88788,0.00020298,0,0,0,0
22,0.003507,0.90782,-2.7e-05,0,0,0,0
22.5,0.003562,0.92568,9.0996e-05,0,0,0,0
23,0.003685,0.94392,-1.4e-05,0,0,0,0
23.5,0.003489,0.9625,-0.00015501,0,0,0,0
24,0.003883,0.98233,-0.00024003,0,0,0,0
24.5,0.003748,1.0008,-0.00011501,0,0,0,0
25,0.003947,1.0186,-0.00017602,0,0,0,0
25.5,0.003954,1.0364,-0.00019902,0,0,0,0
26,0.004023,1.0552,-0.00023703,0,0,0,0
26.5,0.00385,1.0738,-5.4001e-05,0,0,0,0
27,0.004284,1.0918,-0.00010101,0,0,0,0
27.5,0.003983,1.1103,-0.00035806,0,0,0,0
28,0.003884,1.1284,-3e-05,0,0,0,0
28.5,0.003942,1.1449,3e-06,0,0,0,0
29,0.004224,1.1616,-0.00012201,0,0,0,0
29.5,0.004422,1.1797,-0.00036507,0,0,0,0
30,0.004516,1.199,0.00010099,0,0,0,0
30.5,0.004637,1.2162,0.00016899,0,0,0,0
31,0.004581,1.2335,0.00010099,0,0,0,0
31.5,0.004996,1.2498,0.00019598,0,0,0,0
32,0.004797,1.2674,0.0004559,0,0,0,0
32.5,0.005066,1.2839,-3e-05,0,0,0,0
33,0.005628,1.3,7.7997e-05,0,0,0,0
33.5,0.005549,1.3148,0.00024697,0,0,0,0
34,0.00589,1.3309,-4.7001e-05,0,0,0,0
34.5,0.005614,1.3494,-7e-06,0,0,0,0
35,0.005528,1.3689,-0.00011501,0,0,0,0
35.5,0.005296,1.387,-0.00027004,0,0,0,0
36,0.005511,1.404,0,0,0,0,0
36.5,0.005554,1.4213,9.0996e-05,0,0,0,0
37,0.005635,1.4395,-9.8005e-05,0,0,0,0
37.5,0.005526,1.456,-0.00011501,0,0,0,0
38,0.005493,1.4721,8.7996e-05,0,0,0,0
38.5,0.005695,1.4867,-9.1004e-05,0,0,0,0
39,0.005601,1.5033,7.0997e-05,0,0,0,0
39.5,0.005967,1.5189,0.00014499,0,0,0,0
40,0.005869,1.537,1.7e-05,0,0,0,0
40.5,0.006134,1.5542,0.00016899,0,0,0,0
41,0.006233,1.5722,0.00011799,0,0,0,0
41.5,0.006509,1.5882,-7e-06,0,0,0,0
42,0.006576,1.6046,0.00012499,0,0,0,0
42.5,0.00674,1.6209,8.4996e-05,0,0,0,0
43,0.006765,1.6377,4.3999e-05,0,0,0,0
43.5,0.00706,1.6541,7.3997e-05,0,0,0,0
44,0.007507,1.6701,-0.00018602,0,0,0,0
44.5,0.007114,1.6869,-0.00030405,0,0,0,0
45,0.007557,1.7029,-0.00018902,0,0,0,0
45.5,0.007674,1.7195,-1.3e-05,0,0,0,0
46,0.007674,1.7355,-9.8005e-05,0,0,0,0
46.5,0.007624,1.7505,4.6999e-05,0,0,0,0
47,0.007184,1.7647,-0.00014501,0,0,0,0
47.5,0.007155,1.7804,5.3999e-05,0,0,0,0
48,0.007387,1.7966,-0.00018202,0,0,0,0
48.5,0.007276,1.8127,2.7e-05,0,0,0,0
49,0.007629,1.8306,-7e-06,0,0,0,0
49.5,0.007359,1.8478,-8.1003e-05,0,0,0,0
50,0.007536,1.864,-0.00010501,0,0,0,0
50.5,0.007711,1.8786,9.0996e-05,0,0,0,0
51,0.007935,1.8936,5.3999e-05,0,0,0,0
51.5,0.008152,1.9081,6.0998e-05,0,0,0,0
52,0.008058,1.9223,-7.4003e-05,0,0,0,0
52.5,0.008579,1.9376,-4.4001e-05,0,0,0,0
53,0.008958,1.9541,0.00019598,0,0,0,0
53.5,0.008984,1.97,0.00029696,0,0,0,0
54,0.009416,1.9852,0.00036193,0,0,0,0
54.5,0.009422,2.0001,-2.4e-05,0,0,0,0
55,0.009603,2.015,0.00019998,0,0,0,0
55.5,0.009425,2.0306,0.00030095,0,0,0,0
56,0.009893,2.0458,4e-06,0,0,0,0
56.5,0.009236,2.0592,0.00017598,0,0,0,0
57,0.009528,2.0744,0.00024697,0,0,0,0
57.5,0.009264,2.091,0.00013199,0,0,0,0
58,0.009331,2.1076,0.00019298,0,0,0,0
58.5,0.009304,2.1221,-0.00018902,0,0,0,0
59,0.009172,2.1387,0.00022997,0,0,0,0
59.5,0.009126,2.1589,-6.4002e-05,0,0,0,0
60,0.009279,2.1765,0.00019598,0,0,0,0
60.5,0.009147,2.1894,0.00017898,0,0,0,0
61,0.009403,2.2008,0.00017898,0,0,0,0
61.5,0.009849,2.2159,0.00019298,0,0,0,0
62,0.00999,2.2305,0.00016199,0,0,0,0
62.5,0.010007,2.2461,0.00032495,0,0,0,0
63,0.010129,2.2611,7e-06,0,0,0,0
63.5,0.010797,2.2777,0.00027696,0,0,0,0
64,0.01081,2.2946,0.00035194,0,0,0,0
64.5,0.011403,2.3105,0.00041291,0,0,0,0
65,0.011488,2.3243,0.00017299,0,0,0,0
65.5,0.011844,2.3379,0.00057084,0,0,0,0
66,0.011918,2.3525,0.00037893,0,0,0,0
66.5,0.011625,2.3668,0.00048988,0,0,0,0
67,0.0118,2.3848,0.00015899,0,0,0,0
67.5,0.011332,2.4012,0.00017299,0,0,0,0
68,0.011418,2.4165,8.0997e-05,0,0,0,0
68.5,0.011231,2.4276,0.00027096,0,0,0,0
69,0.011612,2.4412,0.00018298,0,0,0,0
69.5,0.011188,2.4559,0.00017598,0,0,0,0
70,0.01135,2.4732,-4.7001e-05,0,0,0,0
70.5,0.011307,2.4888,0.00028096,0,0,0,0
71,0.011468,2.5027,0.00016599,0,0,0,0
71.5,0.011736,2.5168,0.00036193,0,0,0,0
72,0.011872,2.5306,0.00027096,0,0,0,0
72.5,0.011903,2.5449,0.00030795,0,0,0,0
73,0.011846,2.5596,0.00052386,0,0,0,0
73.5,0.011934,2.5752,0.00037193,0,0,0,0
74,0.012723,2.5911,0.00046289,0,0,0,0
74.5,0.012903,2.6095,0.00061581,0,0,0,0
75,0.012985,2.6255,0.00042291,0,0,0,0
75.5,0.013557,2.6373,0.00057883,0,0,0,0
76,0.013389,2.6488,0.00065578,0,0,0,0
76.5,0.013654,2.6642,0.00040992,0,0,0,0
77,0.014075,2.6806,0.00050787,0,0,0,0
77.5,0.01384,2.6954,0.00040292,0,0,0,0
78,0.014234,2.7089,0.00030795,0,0,0,0
78.5,0.01347,2.7216,0.00049788,0,0,0,0
79,0.013142,2.7353,0.0004499,0,0,0,0
79.5,0.013231,2.7495,0.00016299,0,0,0,0
80,0.013148,2.7642,0.00011899,0,0,0,0
80.5,0.013001,2.7798,0.00021698,0,0,0,0
81,0.013027,2.7943,0.00033594,0,0,0,0
81.5,0.013171,2.8083,0.00018998,0,0,0,0
82,0.013044,2.8246,0.00052486,0,0,0,0
82.5,0.013314,2.8398,0.00059482,0,0,0,0
83,0.013482,2.852,0.0004499,0,0,0,0
83.5,0.013694,2.8626,0.00047789,0,0,0,0
84,0.013797,2.8779,0.00055185,0,0,0,0
84.5,0.01409,2.8945,0.00048088,0,0,0,0
85,0.014466,2.9109,0.00088361,0,0,0,0
85.5,0.014939,2.9258,0.00066678,0,0,0,0
86,0.015294,2.9409,0.00083565,0,0,0,0
86.5,0.015337,2.9548,0.00050787,0,0,0,0
87,0.015326,2.9676,0.00057983,0,0,0,0
87.5,0.015504,2.9808,0.00058283,0,0,0,0
88,0.015836,2.9938,0.00068077,0,0,0,0
88.5,0.015952,3.0091,0.00057983,0,0,0,0
89,0.016082,3.0239,0.00084364,0,0,0,0
89.5,0.015946,3.0381,0.00054885,0,0,0,0
90,0.015912,3.0505,0.00070175,0,0,0,0
90.5,0.015643,3.0651,0.00049488,0,0,0,0
91,0.015423,3.0799,0.00055285,0,0,0,0
91.5,0.015289,3.0949,0.00036693,0,0,0,0
92,0.015153,3.1096,0.0004539,0,0,0,0
92.5,0.015112,3.1236,0.00039292,0,0,0,0
93,0.015128,3.1365,0.00030595,0,0,0,0
93.5,0.015363,3.1497,0.00055585,0,0,0,0
94,0.015494,3.1644,0.00064779,0,0,0,0
94.5,0.015511,3.1794,0.00041391,0,0,0,0
95,0.01554,3.1945,0.00060981,0,0,0,0
