Time[s],Displacement[mm],Force[kN],EngStrain_longi,EngStress[MPa],TrueStrain,TrueStress[MPa],TrueStrainRate[1/s],PlasticStrain_longi,PlasticStress[MPa],PlasticStrain_thick,PlasticStrain_width,R-Value,Thickness[mm],Width[mm], Young's Modulus [MPa]
0.00000000,0.00000000,-0.02770000,0.00000000,-1.84520215,0.00000000,-1.84520215,0.00000000,0.00067661,422.72749548,0.00016809,-0.00084471,0.82143756,1.50530000,9.97270000,220229.00414620
0.50000000,0.00086800,0.11100000,0.00005133,7.39413137,0.00005133,7.39451094,0.00010266,0.00078962,427.31369391,0.00004853,-0.00083816,0.00000000,0.00000000,0.00000000,0.00000000
1.00000000,0.00103000,0.28730000,0.00003822,19.13814363,0.00003822,19.13887513,-0.00002622,0.00073385,431.18548194,0.00007919,-0.00081304,0.00000000,0.00000000,0.00000000,0.00000000
1.50000000,0.00198100,0.39170000,0.00003600,26.09262395,0.00003600,26.09356328,-0.00000444,0.00080563,434.95861984,0.00002617,-0.00083180,0.00000000,0.00000000,0.00000000,0.00000000
2.00000000,0.00309000,0.51530000,0.00009878,34.32608915,0.00009877,34.32947981,0.00012555,0.00097796,439.62032277,-0.00008628,-0.00089168,0.00000000,0.00000000,0.00000000,0.00000000
2.50000000,0.00322800,0.62940000,0.00009056,41.92672329,0.00009055,41.93051999,-0.00001644,0.00103164,443.28010003,-0.00007096,-0.00096068,0.00000000,0.00000000,0.00000000,0.00000000
3.00000000,0.00338000,0.72830000,0.00008078,48.51482773,0.00008077,48.51874665,-0.00001955,0.00107789,447.73401261,-0.00002942,-0.00104847,0.00000000,0.00000000,0.00000000,0.00000000
3.50000000,0.00477300,0.86060000,0.00011533,57.32783296,0.00011533,57.33444477,0.00006910,0.00117222,451.46014662,-0.00000452,-0.00116770,0.00000000,0.00000000,0.00000000,0.00000000
4.00000000,0.00600700,0.96270000,0.00018478,64.12910154,0.00018476,64.14095118,0.00013887,0.00130703,456.17025090,-0.00008039,-0.00122665,0.00000000,0.00000000,0.00000000,0.00000000
4.50000000,0.00618700,1.08630000,0.00018933,72.36256675,0.00018932,72.37626739,0.00000911,0.00136654,459.34628926,-0.00007630,-0.00129024,0.00000000,0.00000000,0.00000000,0.00000000
5.00000000,0.00661000,1.18280000,0.00019722,78.79079807,0.00019720,78.80633737,0.00001577,0.00146462,463.88081625,-0.00013900,-0.00132562,0.00000000,0.00000000,0.00000000,0.00000000
5.50000000,0.00838500,1.29690000,0.00022878,86.39143221,0.00022875,86.41119665,0.00006310,0.00159611,466.88398472,-0.00022891,-0.00136720,0.00000000,0.00000000,0.00000000,0.00000000
6.00000000,0.00833800,1.39180000,0.00026256,92.71308147,0.00026252,92.73742380,0.00006754,0.00168682,470.61280711,-0.00031158,-0.00137524,0.00000000,0.00000000,0.00000000,0.00000000
