Time[s],Displacement[mm],Force[kN],EngStrain_longi,EngStress[MPa],TrueStrain,TrueStress[MPa],TrueStrainRate[1/s],PlasticStrain_longi,PlasticStress[MPa],PlasticStrain_thick,PlasticStrain_width,R-Value,Thickness[mm],Width[mm], Young's Modulus [MPa]
0.00000000,0.00000000,-0.01980000,0.00000000,-1.31778865,0.00000000,-1.31778865,0.00000000,0.00060499,417.47569072,0.00035972,-0.00096471,0.89076212,1.50660000,9.97290000,289034.35710957
0.50000000,0.00061900,0.00180000,0.00001856,0.11979897,0.00001856,0.11980119,0.00003711,0.00071968,422.47873686,0.00026147,-0.00098116,0.00000000,0.00000000,0.00000000,0.00000000
1.00000000,0.00134900,0.16920000,0.00002156,11.26110301,0.00002156,11.26134575,0.00000600,0.00066946,425.92799311,0.00031678,-0.00098625,0.00000000,0.00000000,0.00000000,0.00000000
1.50000000,0.00192200,0.32160000,0.00007933,21.40408232,0.00007933,21.40578038,0.00011555,0.00070136,431.00398053,0.00028120,-0.00098256,0.00000000,0.00000000,0.00000000,0.00000000
2.00000000,0.00273500,0.43240000,0.00010889,28.77837437,0.00010888,28.78150801,0.00005911,0.00087727,434.91937887,0.00003793,-0.00091520,0.00000000,0.00000000,0.00000000,0.00000000
2.50000000,0.00324800,0.56000000,0.00011978,37.27079011,0.00011977,37.27525433,0.00002178,0.00095292,439.43441941,0.00001815,-0.00097107,0.00000000,0.00000000,0.00000000,0.00000000
3.00000000,0.00350900,0.67320000,0.00011944,44.80481412,0.00011944,44.81016580,-0.00000067,0.00096222,443.01765089,0.00010300,-0.00106523,0.00000000,0.00000000,0.00000000,0.00000000
3.50000000,0.00431700,0.79760000,0.00015589,53.08425392,0.00015588,53.09252917,0.00007288,0.00102568,447.78950349,0.00012077,-0.00114645,0.00000000,0.00000000,0.00000000,0.00000000
4.00000000,0.00526000,0.90210000,0.00017122,60.03924958,0.00017121,60.04952963,0.00003066,0.00119507,451.49931833,0.00004649,-0.00124156,0.00000000,0.00000000,0.00000000,0.00000000
4.50000000,0.00551700,1.03050000,0.00018067,68.58490931,0.00018065,68.59730032,0.00001889,0.00125668,455.04756551,0.00007655,-0.00133323,0.00000000,0.00000000,0.00000000,0.00000000
5.00000000,0.00612500,1.13100000,0.00021256,75.27368504,0.00021253,75.28968488,0.00006377,0.00128464,459.38409216,0.00007902,-0.00136366,0.00000000,0.00000000,0.00000000,0.00000000
5.50000000,0.00713000,1.22670000,0.00023778,81.64299685,0.00023775,81.66240974,0.00005043,0.00141538,463.34036612,-0.00005414,-0.00136124,0.00000000,0.00000000,0.00000000,0.00000000
6.00000000,0.00810000,1.34310000,0.00026933,89.38999679,0.00026930,89.41407250,0.00006310,0.00150778,467.44054543,-0.00015351,-0.00135427,0.00000000,0.00000000,0.00000000,0.00000000
