s11,s22,s33,s12,s13,s23,Rval,Type
-0.01836161828397001,0.23538792880986364,0.4182656793915748,0.33438635260646293,0.28336454891074364,-0.30173270359608684,0.0,v
-0.002919326168999127,-0.30518212117667115,-0.46453502604183156,-0.3082037737399847,0.409252206323385,-0.10868411179199239,0.0,v
-0.7732026911855686,-0.4801601592040845,-0.05786526050796753,-0.15134671467426206,-0.046483368982418144,-0.4201068494093397,0.0,v
0.039280160554549456,0.40104099789041975,-0.2856334707336276,-0.09258036423381523,0.1214370431966614,-0.4380731506679352,0.0,v
-0.09264952101057264,-0.03878691384749615,-0.2331410369729745,-0.3085210649150898,0.4411716533871161,0.18590190160973397,0.0,v
-0.1710559531501487,0.2866368263556089,0.07594085273968526,0.17960023396404026,0.19418397870396178,0.4615998041057347,0.0,v
0.20438049339481312,-0.03260974852747693,-0.03977105111965065,0.3917603790498584,-0.34513489694202587,0.2001681816201127,0.0,v
-0.4127957031685885,-0.27387034618143524,0.12916150247689412,0.248543749768557,0.06587285130758011,0.42705289538840707,0.0,v
0.27237790891701313,0.09882666628309958,-0.4944621865396678,0.20233938627591236,-0.011636780544779735,0.360583663312408,0.0,v
-0.39113332882663154,0.13672496698461425,0.47924737032196674,0.16438134228214696,-0.17720833454092189,0.2780401663548929,0.0,v
