Time[s],Displacement[mm],Force[kN],EngStrain_longi,EngStress[MPa],TrueStrain,TrueStress[MPa],TrueStrainRate[1/s],PlasticStrain_longi,PlasticStress[MPa],PlasticStrain_thick,PlasticStrain_width,R-Value,Thickness[mm],Width[mm], Young's Modulus [MPa]
0.60000000,0.00000000,-0.01300000,0.00000000,-0.85251492,0.00000000,-0.85251492,0.00000000,0.00082826,339.14486592,-0.00006942,-0.00075884,0.86331515,1.52490000,10.00000000,215645.24569064
1.10000000,0.00028500,-0.01800000,-0.00000056,-1.18040527,-0.00000056,-1.18040462,-0.00000111,0.00099708,343.74638072,-0.00015170,-0.00084538,0.00000000,0.00000000,0.00000000,0.00000000
1.60000000,0.00109800,-0.02000000,0.00003322,-1.31156141,0.00003322,-1.31160499,0.00006755,0.00094877,349.26176475,-0.00003828,-0.00091049,0.00000000,0.00000000,0.00000000,0.00000000
2.10000000,0.00150500,0.03500000,0.00005167,2.29523247,0.00005167,2.29535106,0.00003689,0.00119610,353.56441646,-0.00018604,-0.00101006,0.00000000,0.00000000,0.00000000,0.00000000
2.60000000,0.00210900,0.23200000,0.00006633,15.21411240,0.00006633,15.21512160,0.00002933,0.00145763,358.73112054,-0.00031796,-0.00113967,0.00000000,0.00000000,0.00000000,0.00000000
3.10000000,0.00301000,0.34600000,0.00009800,22.69001246,0.00009800,22.69223608,0.00006333,0.00156353,362.65767851,-0.00028644,-0.00127708,0.00000000,0.00000000,0.00000000,0.00000000
3.60000000,0.00356500,0.46300000,0.00009089,30.36264673,0.00009088,30.36540636,-0.00001422,0.00174998,367.40587166,-0.00035590,-0.00139409,0.00000000,0.00000000,0.00000000,0.00000000
4.10000000,0.00352200,0.53200000,0.00010744,34.88753361,0.00010744,34.89128208,0.00003311,0.00197892,370.12771350,-0.00042796,-0.00155096,0.00000000,0.00000000,0.00000000,0.00000000
4.60000000,0.00429700,0.65000000,0.00012622,42.62574595,0.00012621,42.63112627,0.00003755,0.00216265,375.40620038,-0.00048728,-0.00167537,0.00000000,0.00000000,0.00000000,0.00000000
5.10000000,0.00602200,0.75100000,0.00016556,49.24913109,0.00016554,49.25728456,0.00007866,0.00247613,378.82297896,-0.00068882,-0.00178731,0.00000000,0.00000000,0.00000000,0.00000000
5.60000000,0.00560800,0.90300000,0.00016256,59.21699784,0.00016254,59.22662389,-0.00000600,0.00261852,382.77037226,-0.00074797,-0.00187055,0.00000000,0.00000000,0.00000000,0.00000000
6.10000000,0.00614400,0.98000000,0.00019756,64.26650928,0.00019754,64.27920549,0.00006999,0.00279026,385.14631845,-0.00079178,-0.00199848,0.00000000,0.00000000,0.00000000,0.00000000
6.60000000,0.00797200,1.13500000,0.00023244,74.43111024,0.00023242,74.44841133,0.00006976,0.00322273,389.67140834,-0.00111307,-0.00210966,0.00000000,0.00000000,0.00000000,0.00000000
7.10000000,0.00845200,1.21400000,0.00025344,79.61177782,0.00025341,79.63195498,0.00004199,0.00346800,391.94687018,-0.00130600,-0.00216200,0.00000000,0.00000000,0.00000000,0.00000000
7.60000000,0.00812700,1.34500000,0.00024756,88.20250508,0.00024752,88.22434010,-0.00001177,0.00352470,395.40409644,-0.00125432,-0.00227037,0.00000000,0.00000000,0.00000000,0.00000000
8.10000000,0.00955100,1.44900000,0.00031189,95.02262443,0.00031184,95.05226094,0.00012863,0.00393197,398.20890593,-0.00154983,-0.00238215,0.00000000,0.00000000,0.00000000,0.00000000
8.60000000,0.01148400,1.57900000,0.00036344,103.54777362,0.00036338,103.58540749,0.00010308,0.00428238,402.18317664,-0.00179669,-0.00248569,0.00000000,0.00000000,0.00000000,0.00000000
9.10000000,0.01088200,1.68400000,0.00032922,110.43347105,0.00032917,110.46982820,-0.00006842,0.00441554,404.15437084,-0.00179423,-0.00262130,0.00000000,0.00000000,0.00000000,0.00000000
9.60000000,0.01119300,1.81400000,0.00033400,118.95862024,0.00033394,118.99835242,0.00000955,0.00467466,407.30177753,-0.00193790,-0.00273675,0.00000000,0.00000000,0.00000000,0.00000000
10.10000000,0.01409300,1.89100000,0.00043078,124.00813168,0.00043069,124.06155163,0.00019348,0.00503893,409.83245393,-0.00219508,-0.00284384,0.00000000,0.00000000,0.00000000,0.00000000
10.60000000,0.01465600,2.04600000,0.00047011,134.17273264,0.00047000,134.23580873,0.00007863,0.00529848,412.85120700,-0.00232058,-0.00297790,0.00000000,0.00000000,0.00000000,0.00000000
11.10000000,0.01399400,2.12300000,0.00041789,139.22224408,0.00041780,139.28042351,-0.00010440,0.00559753,415.22596519,-0.00245942,-0.00313811,0.00000000,0.00000000,0.00000000,0.00000000
11.60000000,0.01565500,2.27600000,0.00046167,149.25568890,0.00046156,149.32459527,0.00008752,0.00582069,418.16642724,-0.00253544,-0.00328526,0.00000000,0.00000000,0.00000000,0.00000000
12.10000000,0.01769500,2.38000000,0.00059000,156.07580825,0.00058983,156.16789298,0.00025653,0.00609809,420.46870571,-0.00267981,-0.00341828,0.00000000,0.00000000,0.00000000,0.00000000
12.60000000,0.01712900,2.50800000,0.00052522,164.46980130,0.00052508,164.55618449,-0.00012948,0.00652935,423.36765572,-0.00295533,-0.00357402,0.00000000,0.00000000,0.00000000,0.00000000
13.10000000,0.01775100,2.58400000,0.00052522,169.45373467,0.00052508,169.54273554,0.00000000,0.00677649,425.06350781,-0.00302614,-0.00375036,0.00000000,0.00000000,0.00000000,0.00000000
13.60000000,0.02047600,2.71200000,0.00065700,177.84772772,0.00065678,177.96457368,0.00026340,0.00689238,428.29530046,-0.00300881,-0.00388357,0.00000000,0.00000000,0.00000000,0.00000000
14.10000000,0.02103800,2.81500000,0.00067644,184.60226900,0.00067622,184.72714218,0.00003886,0.00734451,430.54569191,-0.00329081,-0.00405371,0.00000000,0.00000000,0.00000000,0.00000000
14.60000000,0.02087000,2.96800000,0.00060989,194.63571382,0.00060970,194.75441998,-0.00013303,0.00768125,433.27888930,-0.00348363,-0.00419761,0.00000000,0.00000000,0.00000000,0.00000000
15.10000000,0.02331900,3.04500000,0.00069967,199.68522526,0.00069942,199.82493836,0.00017944,0.00782704,434.80227337,-0.00350331,-0.00432373,0.00000000,0.00000000,0.00000000,0.00000000
15.60000000,0.02480300,3.19700000,0.00086844,209.65309201,0.00086807,209.83516407,0.00033729,0.00815071,437.93088640,-0.00369354,-0.00445717,0.00000000,0.00000000,0.00000000,0.00000000
16.10000000,0.02517300,3.27300000,0.00076178,214.63702538,0.00076149,214.80053109,-0.00021316,0.00851444,439.55168523,-0.00392210,-0.00459234,0.00000000,0.00000000,0.00000000,0.00000000
16.60000000,0.02631900,3.39800000,0.00078278,222.83428422,0.00078247,223.00871394,0.00004197,0.00881174,442.07439264,-0.00410092,-0.00471082,0.00000000,0.00000000,0.00000000,0.00000000
17.10000000,0.02817300,3.49700000,0.00096922,229.32651321,0.00096875,229.54878157,0.00037256,0.00908604,444.05670982,-0.00428041,-0.00480563,0.00000000,0.00000000,0.00000000,0.00000000
17.60000000,0.02943100,3.61900000,0.00096856,237.32703784,0.00096809,237.55690226,-0.00000133,0.00934859,446.96553759,-0.00439663,-0.00495196,0.00000000,0.00000000,0.00000000,0.00000000
18.10000000,0.03043700,3.71700000,0.00088722,243.75368877,0.00088683,243.96995246,-0.00016252,0.00966120,448.50203626,-0.00459421,-0.00506699,0.00000000,0.00000000,0.00000000,0.00000000
18.60000000,0.03220500,3.83800000,0.00102256,251.68863532,0.00102203,251.94600093,0.00027041,0.01007091,451.01465122,-0.00486805,-0.00520287,0.00000000,0.00000000,0.00000000,0.00000000
19.10000000,0.03366800,3.93300000,0.00119589,257.91855204,0.00119517,258.22699397,0.00034628,0.01027296,452.83605366,-0.00496607,-0.00530689,0.00000000,0.00000000,0.00000000,0.00000000
19.60000000,0.03578100,4.05300000,0.00104833,265.78792052,0.00104778,266.06655486,-0.00029478,0.01047243,455.18948148,-0.00501207,-0.00546036,0.00000000,0.00000000,0.00000000,0.00000000
20.10000000,0.03764100,4.12400000,0.00111089,270.44396354,0.00111027,270.74439673,0.00012498,0.01095674,457.20838368,-0.00536555,-0.00559119,0.00000000,0.00000000,0.00000000,0.00000000
20.60000000,0.03909800,4.26400000,0.00138678,279.62489344,0.00138582,280.01267102,0.00055109,0.01122529,459.52953556,-0.00552046,-0.00570483,0.00000000,0.00000000,0.00000000,0.00000000
21.10000000,0.04224300,4.35500000,0.00137944,285.59249787,0.00137849,285.98645685,-0.00001465,0.01144733,460.89767242,-0.00558789,-0.00585944,0.00000000,0.00000000,0.00000000,0.00000000
21.60000000,0.04562000,4.46600000,0.00127644,292.87166372,0.00127563,293.24549812,-0.00020573,0.01178651,463.58701752,-0.00574503,-0.00604149,0.00000000,0.00000000,0.00000000,0.00000000
22.10000000,0.04654700,4.53200000,0.00153756,297.19981638,0.00153637,297.65677761,0.00052149,0.01213869,465.01746497,-0.00597821,-0.00616048,0.00000000,0.00000000,0.00000000,0.00000000
22.60000000,0.04956000,4.65900000,0.00172522,305.52823136,0.00172374,306.05533545,0.00037472,0.01244537,467.62813315,-0.00615335,-0.00629201,0.00000000,0.00000000,0.00000000,0.00000000
