Time[s],Displacement[mm],Force[kN],EngStrain_longi,EngStress[MPa],TrueStrain,TrueStress[MPa],TrueStrainRate[1/s],PlasticStrain_longi,PlasticStress[MPa],PlasticStrain_thick,PlasticStrain_width,R-Value,Thickness[mm],Width[mm], Young's Modulus [MPa]
0.62000000,0.00000000,-0.01300000,0.00000000,-0.84922916,0.00000000,-0.84922916,0.00000000,0.00053838,337.60641201,0.00020330,-0.00074168,0.91909334,1.53080000,10.00000000,238749.92324770
1.12000000,0.00010900,-0.01800000,0.00001944,-1.17585576,0.00001944,-1.17587863,0.00003889,0.00069771,345.00568483,0.00004519,-0.00074290,0.00000000,0.00000000,0.00000000,0.00000000
1.62000000,0.00113900,-0.01900000,0.00004456,-1.24118108,0.00004455,-1.24123638,0.00005022,0.00066795,349.71757094,0.00010771,-0.00077566,0.00000000,0.00000000,0.00000000,0.00000000
2.12000000,0.00177000,0.02000000,0.00005944,1.30650640,0.00005944,1.30658407,0.00002978,0.00086027,355.55788760,0.00000529,-0.00086556,0.00000000,0.00000000,0.00000000,0.00000000
2.62000000,0.00229900,0.17800000,0.00008244,11.62790698,0.00008244,11.62886563,0.00004600,0.00113971,360.05418082,-0.00019078,-0.00094893,0.00000000,0.00000000,0.00000000,0.00000000
3.12000000,0.00329500,0.35100000,0.00010344,22.92918735,0.00010344,22.93155925,0.00004200,0.00123897,365.40623659,-0.00017161,-0.00106736,0.00000000,0.00000000,0.00000000,0.00000000
3.62000000,0.00332400,0.42400000,0.00012100,27.69793572,0.00012099,27.70128717,0.00003511,0.00136718,368.53842749,-0.00012153,-0.00124564,0.00000000,0.00000000,0.00000000,0.00000000
4.12000000,0.00353200,0.56300000,0.00011989,36.77815521,0.00011988,36.78256451,-0.00000222,0.00161067,373.61867433,-0.00024605,-0.00136462,0.00000000,0.00000000,0.00000000,0.00000000
4.62000000,0.00461800,0.63300000,0.00015667,41.35092762,0.00015665,41.35740593,0.00007355,0.00180488,377.50069389,-0.00028995,-0.00151493,0.00000000,0.00000000,0.00000000,0.00000000
5.12000000,0.00607500,0.75600000,0.00019933,49.38594199,0.00019931,49.39578626,0.00008532,0.00200228,383.02794604,-0.00034882,-0.00165346,0.00000000,0.00000000,0.00000000,0.00000000
