Time[s],Displacement[mm],Force[kN],EngStrain_longi,EngStress[MPa],TrueStrain,TrueStress[MPa],TrueStrainRate[1/s],PlasticStrain_longi,PlasticStress[MPa],PlasticStrain_thick,PlasticStrain_width,R-Value,Thickness[mm],Width[mm], Young's Modulus [MPa]
0.61000000,0.00000000,-0.01200000,0.00000000,-0.79443893,0.00000000,-0.79443893,0.00000000,0.00065111,322.38561611,0.00010430,-0.00075541,0.86419801,1.51050000,10.00000000,213729.86852373
1.11000000,0.00026600,-0.01700000,0.00000900,-1.12545515,0.00000900,-1.12546528,0.00001800,0.00066040,327.37254231,0.00013061,-0.00079101,0.00000000,0.00000000,0.00000000,0.00000000
1.61000000,0.00130300,-0.01800000,0.00004233,-1.19165839,0.00004233,-1.19170884,0.00006666,0.00065399,333.35142653,0.00017977,-0.00083375,0.00000000,0.00000000,0.00000000,0.00000000
2.11000000,0.00168300,0.07000000,0.00004411,4.63422708,0.00004411,4.63443150,0.00000356,0.00097626,338.11266216,-0.00009045,-0.00088581,0.00000000,0.00000000,0.00000000,0.00000000
2.62000000,0.00203800,0.18800000,0.00008289,12.44620986,0.00008289,12.44724152,0.00007603,0.00115847,343.76000980,-0.00023578,-0.00092269,0.00000000,0.00000000,0.00000000,0.00000000
3.11000000,0.00338500,0.33500000,0.00008767,22.17808673,0.00008766,22.18003101,0.00000975,0.00120161,347.03342784,-0.00020737,-0.00099424,0.00000000,0.00000000,0.00000000,0.00000000
3.61000000,0.00344000,0.42900000,0.00009567,28.40119166,0.00009566,28.40390871,0.00001600,0.00138820,353.28435500,-0.00030374,-0.00108446,0.00000000,0.00000000,0.00000000,0.00000000
4.11000000,0.00374100,0.54300000,0.00010411,35.94836147,0.00010411,35.95210409,0.00001689,0.00164486,356.36935051,-0.00044372,-0.00120114,0.00000000,0.00000000,0.00000000,0.00000000
4.61000000,0.00476400,0.63600000,0.00014311,42.10526316,0.00014310,42.11128889,0.00007799,0.00179341,362.14564248,-0.00050102,-0.00129240,0.00000000,0.00000000,0.00000000,0.00000000
5.12000000,0.00641600,0.78400000,0.00019533,51.90334326,0.00019531,51.91348172,0.00010238,0.00201827,364.95647908,-0.00058618,-0.00143210,0.00000000,0.00000000,0.00000000,0.00000000
5.62000000,0.00618400,0.85800000,0.00020233,56.80238332,0.00020231,56.81387633,0.00001400,0.00219780,370.34865980,-0.00061932,-0.00157848,0.00000000,0.00000000,0.00000000,0.00000000
6.11000000,0.00672700,0.98400000,0.00019389,65.14399206,0.00019387,65.15662275,-0.00001723,0.00242360,372.96321571,-0.00072581,-0.00169779,0.00000000,0.00000000,0.00000000,0.00000000
6.61000000,0.00848500,1.08600000,0.00022289,71.89672294,0.00022286,71.91274792,0.00005799,0.00277720,377.15948187,-0.00092347,-0.00185373,0.00000000,0.00000000,0.00000000,0.00000000
7.12000000,0.00895200,1.21400000,0.00027922,80.37073817,0.00027918,80.39317946,0.00011043,0.00293044,380.34935575,-0.00095117,-0.00197927,0.00000000,0.00000000,0.00000000,0.00000000
7.61000000,0.00884200,1.31600000,0.00027000,87.12346905,0.00026996,87.14699239,-0.00001882,0.00307748,384.07111419,-0.00097453,-0.00210295,0.00000000,0.00000000,0.00000000,0.00000000
8.11000000,0.01019300,1.44500000,0.00031078,95.66368752,0.00031073,95.69341767,0.00008153,0.00349100,387.16415006,-0.00126222,-0.00222877,0.00000000,0.00000000,0.00000000,0.00000000
8.61000000,0.01218300,1.52300000,0.00038289,100.82754055,0.00038282,100.86614629,0.00014417,0.00379196,390.81608937,-0.00142076,-0.00237120,0.00000000,0.00000000,0.00000000,0.00000000
9.12000000,0.01148100,1.67600000,0.00035456,110.95663688,0.00035449,110.99597717,-0.00005554,0.00388150,393.51953128,-0.00140985,-0.00247165,0.00000000,0.00000000,0.00000000,0.00000000
9.61000000,0.01226900,1.75200000,0.00037478,115.98808342,0.00037471,116.03155317,0.00004125,0.00424490,397.06635589,-0.00165438,-0.00259052,0.00000000,0.00000000,0.00000000,0.00000000
10.12000000,0.01467600,1.90600000,0.00045611,126.18338299,0.00045601,126.24093663,0.00015941,0.00461559,399.81758800,-0.00190861,-0.00270698,0.00000000,0.00000000,0.00000000,0.00000000
10.62000000,0.01506600,1.98300000,0.00047889,131.28103277,0.00047877,131.34390180,0.00004553,0.00478343,402.95650490,-0.00193968,-0.00284374,0.00000000,0.00000000,0.00000000,0.00000000
11.12000000,0.01455300,2.13500000,0.00044178,141.34392585,0.00044168,141.40636846,-0.00007419,0.00506013,405.47288534,-0.00212666,-0.00293347,0.00000000,0.00000000,0.00000000,0.00000000
11.61000000,0.01666800,2.21100000,0.00051789,146.37537239,0.00051775,146.45117857,0.00015525,0.00534841,408.59678288,-0.00228013,-0.00306828,0.00000000,0.00000000,0.00000000,0.00000000
12.11000000,0.01852900,2.33800000,0.00058667,154.78318438,0.00058649,154.87399051,0.00013748,0.00564263,410.45504546,-0.00244150,-0.00320113,0.00000000,0.00000000,0.00000000,0.00000000
12.61000000,0.01770500,2.43900000,0.00054289,161.46971202,0.00054274,161.55737213,-0.00008751,0.00596512,413.99762736,-0.00266141,-0.00330371,0.00000000,0.00000000,0.00000000,0.00000000
13.12000000,0.01864200,2.56500000,0.00056422,169.81132075,0.00056406,169.90713208,0.00004181,0.00619763,415.76605885,-0.00276003,-0.00343761,0.00000000,0.00000000,0.00000000,0.00000000
13.61000000,0.02122700,2.66700000,0.00071256,176.56405164,0.00071230,176.68986333,0.00030253,0.00644381,419.21346631,-0.00284823,-0.00359557,0.00000000,0.00000000,0.00000000,0.00000000
14.11000000,0.02167700,2.81900000,0.00071878,186.62694472,0.00071852,186.76108802,0.00001244,0.00688008,421.00303034,-0.00315048,-0.00372960,0.00000000,0.00000000,0.00000000,0.00000000
14.61000000,0.02131700,2.89500000,0.00066067,191.65839126,0.00066045,191.78501357,-0.00011614,0.00710866,424.31281172,-0.00326193,-0.00384674,0.00000000,0.00000000,0.00000000,0.00000000
15.12000000,0.02389500,3.02000000,0.00075889,199.93379676,0.00075860,200.08552429,0.00019246,0.00728318,425.92704812,-0.00327233,-0.00401085,0.00000000,0.00000000,0.00000000,0.00000000
15.61000000,0.02541800,3.12000000,0.00088756,206.55412115,0.00088716,206.73744941,0.00026237,0.00769221,428.78112528,-0.00350258,-0.00418963,0.00000000,0.00000000,0.00000000,0.00000000
16.11000000,0.02588500,3.24400000,0.00080078,214.76332340,0.00080046,214.93530110,-0.00017341,0.00804255,430.94203191,-0.00371934,-0.00432321,0.00000000,0.00000000,0.00000000,0.00000000
16.61000000,0.02681200,3.34200000,0.00081589,221.25124131,0.00081556,221.43175774,0.00003020,0.00824842,433.57797371,-0.00377878,-0.00446964,0.00000000,0.00000000,0.00000000,0.00000000
