Time[s],Displacement[mm],Force[kN],AxStrain_1,AxStrain_2,Thickness[mm],OuterWidth[mm],Diameter[mm]
18.59,0.001774,0.68743,0.00059582,0.00013199,0,0,0
19.09,0.001814,0.70614,0.00064879,3e-05,0,0,0
19.59,0.00193,0.72486,0.00054285,0.00021198,0,0,0
20.09,0.00193,0.74357,0.00051287,0.00024497,0,0,0
20.59,0.00198,0.76586,0.00049288,0.00031095,0,0,0
21.09,0.002009,0.78671,0.00030795,0.00019498,0,0,0
21.59,0.002059,0.80686,0.00059882,7.5997e-05,0,0,0
22.09,0.002109,0.82557,0.00052586,0.00013599,0,0,0
22.59,0.002152,0.84615,0.00024197,0.00017498,0,0,0
23.09,0.00236,0.86614,0.00050987,0.00030795,0,0,0
23.59,0.002523,0.88686,0.00038693,6.5998e-05,0,0,0
24.09,0.002665,0.90685,0.00056284,0.00012899,0,0,0
24.59,0.002725,0.92743,0.00050287,0.00018498,0,0,0
25.09,0.00287,0.94757,0.00042691,0.00015199,0,0,0
25.59,0.003089,0.96843,0.0007777,0.0004539,0,0,0
26.09,0.003324,0.98885,0.00073473,0.00029796,0,0,0
26.59,0.002983,1.0101,0.00060282,0.0006258,0,0,0
27.09,0.003307,1.0306,0.00037393,0.00030095,0,0,0
27.59,0.003162,1.0517,0.00072474,0.00060282,0,0,0
28.09,0.002999,1.0711,0.00068477,0.00031495,0,0,0
28.59,0.003291,1.0909,0.00073773,0.00046689,0,0,0
29.09,0.003066,1.1103,0.00061881,0.00040392,0,0,0
29.59,0.003138,1.1329,0.00067877,0.00039092,0,0,0
30.09,0.003155,1.154,0.00081767,0.00030495,0,0,0
30.59,0.003135,1.1757,0.00067477,0.00040392,0,0,0
31.09,0.003165,1.1956,0.00052586,0.00054585,0,0,0
31.59,0.003281,1.2163,0.00073473,0.00033394,0,0,0
32.09,0.003205,1.2359,0.00051986,0.00036093,0,0,0
32.59,0.003354,1.2571,0.00055585,0.00024497,0,0,0
33.09,0.003493,1.2776,0.00056884,8.5996e-05,0,0,0
33.59,0.00342,1.2987,0.00024797,0.00027096,0,0,0
34.09,0.003698,1.3181,0.00019498,0.00026796,0,0,0
34.59,0.003959,1.339,0.00040692,0.00029096,0,0,0
35.09,0.004115,1.3604,0.00053586,0.00037093,0,0,0
35.59,0.004413,1.3831,0.00050987,0.00038393,0,0,0
36.09,0.004598,1.4024,0.00059882,0.00060881,0,0,0
36.59,0.004436,1.423,0.00061181,0.00054985,0,0,0
37.09,0.004853,1.443,0.00032795,0.00058883,0,0,0
37.59,0.004714,1.4647,0.00065179,0.00064879,0,0,0
38.09,0.004665,1.4843,0.00054985,0.00036793,0,0,0
38.59,0.004512,1.506,0.00085364,0.00060582,0,0,0
39.09,0.00433,1.5263,0.00091958,0.00078469,0,0,0
39.59,0.004463,1.5473,0.00087062,0.00048688,0,0,0
40.09,0.004314,1.5669,0.00060881,0.00048688,0,0,0
40.59,0.004386,1.5881,0.00064579,0.00033095,0,0,0
41.09,0.00434,1.6089,0.00076471,0.0004569,0,0,0
41.59,0.004357,1.6301,0.00056584,0.00031795,0,0,0
42.09,0.004439,1.6509,0.00075072,0.00035394,0,0,0
42.59,0.004509,1.6721,0.00055585,0.00026796,0,0,0
43.09,0.00486,1.6929,0.00088061,0.00030795,0,0,0
43.59,0.004678,1.7139,0.00046289,0.00020498,0,0,0
44.09,0.00485,1.7341,0.00049688,0.00032095,0,0,0
44.59,0.005078,1.7551,0.00051986,0.00042691,0,0,0
45.09,0.005562,1.7744,0.00045989,0.00030095,0,0,0
45.59,0.005608,1.7947,0.00078769,0.00034794,0,0,0
46.09,0.005956,1.8143,0.00052586,0.0004369,0,0,0
46.59,0.006121,1.8357,0.00061881,0.00065179,0,0,0
47.09,0.006048,1.8553,0.00068477,0.00051287,0,0,0
47.59,0.006257,1.877,0.00081367,0.00035794,0,0,0
48.09,0.006207,1.8967,0.00090359,0.00094355,0,0,0
48.59,0.006217,1.9169,0.0010624,0.00081767,0,0,0
49.09,0.005879,1.9356,0.0010055,0.0006288,0,0,0
49.59,0.005873,1.9564,0.0008996,0.00083365,0,0,0
50.09,0.005836,1.9769,0.00086662,0.00067177,0,0,0
50.59,0.005625,1.9981,0.00072774,0.00056884,0,0,0
51.09,0.005601,2.0186,0.00081767,0.00061581,0,0,0
51.59,0.005764,2.0394,0.00084764,0.00051287,0,0,0
52.09,0.005843,2.0584,0.0007777,0.00054585,0,0,0
52.59,0.005836,2.0787,0.00069176,0.00038393,0,0,0
53.09,0.005909,2.0997,0.00075771,0.00040392,0,0,0
53.59,0.006124,2.1219,0.0006258,0.00029796,0,0,0
54.09,0.006134,2.1407,0.00064579,0.00050687,0,0,0
54.59,0.006515,2.1607,0.0007777,0.00056884,0,0,0
55.09,0.006813,2.1803,0.00073473,0.00058883,0,0,0
55.59,0.006972,2.2017,0.00069176,0.00067177,0,0,0
56.09,0.007392,2.221,0.00079468,0.00048988,0,0,0
56.59,0.007449,2.242,0.00086363,0.00069476,0,0,0
57.09,0.007674,2.2613,0.00082366,0.00085064,0,0,0
57.59,0.007955,2.2813,0.00087062,0.00082066,0,0,0
58.09,0.007886,2.3001,0.0011184,0.00078469,0,0,0
58.59,0.007925,2.3209,0.00092957,0.00072474,0,0,0
59.09,0.007435,2.3409,0.00072474,0.00090059,0,0,0
59.59,0.007551,2.3614,0.00098951,0.0009965,0,0,0
60.09,0.007217,2.3816,0.0011254,0.0006258,0,0,0
60.59,0.007147,2.4024,0.00085364,0.00073173,0,0,0
61.09,0.00726,2.4226,0.0010095,0.00085064,0,0,0
61.59,0.007114,2.4434,0.0010195,0.00067577,0,0,0
62.09,0.007293,2.4636,0.0009995,0.00072774,0,0,0
62.59,0.007247,2.4844,0.0011184,0.00070775,0,0,0
63.09,0.007071,2.5031,0.0008996,0.00066178,0,0,0
63.59,0.007277,2.5233,0.00084364,0.00068876,0,0,0
64.09,0.007707,2.5427,0.00083765,0.00058883,0,0,0
64.59,0.007356,2.5614,0.00084065,0.00080767,0,0,0
65.09,0.007968,2.5794,0.0006388,0.00061181,0,0,0
65.59,0.00818,2.5996,0.0008906,0.00076471,0,0,0
66.09,0.008657,2.6201,0.00094256,0.0007707,0,0,0
66.59,0.008885,2.6399,0.0007807,0.00084364,0,0,0
67.09,0.00914,2.6604,0.00098651,0.00079768,0,0,0
67.59,0.009382,2.6806,0.00088061,0.00093356,0,0,0
68.09,0.009478,2.7011,0.0012312,0.0010095,0,0,0
68.59,0.009276,2.7197,0.0011973,0.00084065,0,0,0
69.09,0.009475,2.7397,0.00083065,0.00099251,0,0,0
69.59,0.009289,2.759,0.0012372,0.00087362,0,0,0
70.09,0.009147,2.7803,0.00097652,0.0011843,0,0,0
70.59,0.008697,2.7997,0.0012742,0.00091958,0,0,0
71.09,0.008707,2.821,0.0011184,0.00088061,0,0,0
71.59,0.008462,2.8403,0.0011543,0.00092657,0,0,0
72.09,0.008693,2.8606,0.0010954,0.0008996,0,0,0
72.59,0.008445,2.8796,0.0012113,0.00074772,0,0,0
73.09,0.008492,2.9004,0.0010295,0.0007777,0,0,0
73.59,0.008733,2.9206,0.00087662,0.00087362,0,0,0
74.09,0.008799,2.9414,0.00093356,0.00076471,0,0,0
74.59,0.009041,2.9616,0.00094655,0.0007777,0,0,0
75.09,0.009326,2.9821,0.00087062,0.00079768,0,0,0
75.59,0.009571,3.0019,0.00080767,0.00071774,0,0,0
76.09,0.010004,3.0221,0.0011154,0.0008906,0,0,0
76.59,0.010415,3.0419,0.00082066,0.0008966,0,0,0
77.09,0.010531,3.0624,0.00090359,0.0008906,0,0,0
77.59,0.010941,3.0826,0.0010025,0.00097253,0,0,0
78.09,0.010905,3.1031,0.0010225,0.0010355,0,0,0
78.59,0.011216,3.1214,0.001439,0.0012143,0,0,0
79.09,0.010928,3.1413,0.0012143,0.0013561,0,0,0
79.59,0.010961,3.161,0.0012902,0.00084764,0,0,0
80.09,0.01066,3.1827,0.001389,0.0011843,0,0,0
80.59,0.010527,3.202,0.0013731,0.0012542,0,0,0
81.09,0.01022,3.2216,0.0011543,0.00085364,0,0,0
81.59,0.009998,3.2399,0.0012043,0.0010924,0,0,0
82.09,0.009882,3.2604,0.0013761,0.0010455,0,0,0
82.59,0.009902,3.2806,0.0012672,0.00096254,0,0,0
83.09,0.009948,3.3011,0.0012113,0.0008996,0,0,0
83.59,0.010173,3.3209,0.0009995,0.0010195,0,0,0
84.09,0.010236,3.3414,0.0011973,0.0010654,0,0,0
84.59,0.010269,3.3616,0.0011483,0.00098252,0,0,0
85.09,0.010508,3.3824,0.0011543,0.00082766,0,0,0
85.59,0.010911,3.4023,0.0011254,0.00079468,0,0,0
86.09,0.011031,3.4227,0.0010524,0.00091958,0,0,0
86.59,0.01155,3.4411,0.0010954,0.00090659,0,0,0
87.09,0.011997,3.461,0.0010455,0.0011384,0,0,0
87.59,0.012249,3.48,0.0011743,0.0011154,0,0,0
88.09,0.01258,3.501,0.0012472,0.0012572,0,0,0
88.59,0.01261,3.52,0.001379,0.0013531,0,0,0
89.09,0.012481,3.541,0.001413,0.0011284,0,0,0
89.59,0.012269,3.56,0.0016207,0.0013501,0,0,0
90.09,0.012186,3.5796,0.0014489,0.0011513,0,0,0
90.59,0.011875,3.5979,0.0013701,0.0012243,0,0,0
91.09,0.011633,3.6181,0.001389,0.0011873,0,0,0
91.59,0.011415,3.6376,0.001429,0.0011483,0,0,0
92.09,0.011484,3.6574,0.001432,0.0010485,0,0,0
92.59,0.011372,3.6769,0.0013501,0.0010425,0,0,0
93.09,0.011252,3.6971,0.0013171,0.0010295,0,0,0
93.59,0.011504,3.7166,0.0013531,0.0010225,0,0,0
94.09,0.011514,3.7364,0.0013631,0.0010425,0,0,0
94.59,0.01167,3.7559,0.0011713,0.0013071,0,0,0
95.09,0.012077,3.7761,0.0012902,0.0011913,0,0,0
95.59,0.012292,3.7947,0.0011713,0.0010055,0,0,0
96.09,0.012941,3.8144,0.0012802,0.0011413,0,0,0
96.59,0.013179,3.8333,0.0012342,0.0011583,0,0,0
97.09,0.0136,3.8537,0.001413,0.0012802,0,0,0
97.59,0.013967,3.8726,0.0012932,0.0012372,0,0,0
98.09,0.014007,3.8934,0.0012143,0.0013131,0,0,0
98.59,0.014457,3.9126,0.0014989,0.0016936,0,0,0
99.09,0.014298,3.932,0.0016476,0.0014919,0,0,0
99.59,0.01401,3.9501,0.0016706,0.0016337,0,0,0
100.09,0.013941,3.9699,0.001439,0.0015947,0,0,0
100.59,0.013613,3.9891,0.0017495,0.0015248,0,0,0
101.09,0.013431,4.0091,0.0017295,0.0015019,0,0,0
101.59,0.013255,4.0289,0.0018623,0.0013561,0,0,0
102.09,0.013123,4.0489,0.0019082,0.0014889,0,0,0
102.59,0.01299,4.0681,0.0016337,0.001379,0,0,0
103.09,0.012885,4.0879,0.0015708,0.001386,0,0,0
103.59,0.012868,4.1071,0.001406,0.0011613,0,0,0
104.09,0.013043,4.1271,0.0013361,0.0012173,0,0,0
104.59,0.013391,4.1454,0.0013231,0.0013101,0,0,0
105.09,0.013729,4.1647,0.001432,0.0012243,0,0,0
105.59,0.013904,4.1833,0.0015847,0.0013561,0,0,0
106.09,0.014199,4.204,0.0015418,0.0012672,0,0,0
106.59,0.014623,4.223,0.0016606,0.001393,0,0,0
107.09,0.015142,4.244,0.0015648,0.0014689,0,0,0
107.59,0.015367,4.263,0.0016506,0.0016506,0,0,0
108.09,0.015679,4.2826,0.0016476,0.0015618,0,0,0
108.59,0.015698,4.3006,0.0018653,0.0017395,0,0,0
109.09,0.01598,4.3204,0.002011,0.0017265,0,0,0
109.59,0.015788,4.3396,0.002017,0.0017864,0,0,0
110.09,0.015626,4.3594,0.0018523,0.0014889,0,0,0
110.59,0.015702,4.3786,0.0018523,0.0016866,0,0,0
111.09,0.015288,4.3984,0.0018523,0.0016207,0,0,0
111.59,0.015195,4.4179,0.0017195,0.0015877,0,0,0
112.09,0.014666,4.4381,0.0018852,0.0016536,0,0,0
112.59,0.014666,4.4576,0.0017864,0.0016866,0,0,0
113.09,0.014599,4.4774,0.0016536,0.0015548,0,0,0
113.59,0.014699,4.4954,0.0016536,0.0015548,0,0,0
114.09,0.014699,4.5147,0.0017535,0.0015218,0,0,0
114.59,0.014732,4.5333,0.0017535,0.0014559,0,0,0
115.09,0.015195,4.5537,0.0015218,0.001389,0,0,0
115.59,0.015593,4.5723,0.0014889,0.0015877,0,0,0
116.09,0.01589,4.5927,0.0016866,0.0014889,0,0,0
116.59,0.016089,4.6113,0.0015877,0.0014889,0,0,0
117.09,0.016718,4.6306,0.0017864,0.0016866,0,0,0
117.59,0.01695,4.6486,0.0017195,0.0017535,0,0,0
118.09,0.017513,4.6684,0.0018852,0.0019182,0,0,0
118.59,0.017645,4.6876,0.0018852,0.0018193,0,0,0
119.09,0.017612,4.7071,0.0020509,0.0018852,0,0,0
119.59,0.017711,4.7261,0.0022485,0.001984,0,0,0
120.09,0.017612,4.7459,0.0019182,0.001984,0,0,0
120.59,0.017546,4.7651,0.0022485,0.0019511,0,0,0
121.09,0.017148,4.7849,0.001984,0.001984,0,0,0
121.59,0.017115,4.8039,0.0020838,0.0018193,0,0,0
122.09,0.017182,4.8234,0.0021497,0.0018852,0,0,0
122.59,0.016586,4.8414,0.0020509,0.0016536,0,0,0
123.09,0.016519,4.8607,0.0018852,0.0019182,0,0,0
123.59,0.016387,4.8793,0.0018523,0.0017195,0,0,0
124.09,0.016387,4.8997,0.0018523,0.0014889,0,0,0
124.59,0.016553,4.9183,0.0018193,0.0016536,0,0,0
125.09,0.016884,4.9387,0.0016207,0.0016536,0,0,0
125.59,0.017281,4.9573,0.0017535,0.0018852,0,0,0
126.09,0.017347,4.9763,0.0019182,0.0017535,0,0,0
126.59,0.018042,4.9939,0.0018193,0.0016866,0,0,0
127.09,0.018274,5.0134,0.0018852,0.0015877,0,0,0
127.59,0.018771,5.0326,0.0018193,0.0018193,0,0,0
128.09,0.019102,5.0524,0.0019182,0.0021497,0,0,0
128.59,0.019267,5.0716,0.0020509,0.0020509,0,0,0
129.09,0.019433,5.0914,0.0021497,0.0021497,0,0,0
129.59,0.019499,5.1106,0.0021168,0.0022814,0,0,0
130.09,0.019698,5.1301,0.0022155,0.0021826,0,0,0
130.59,0.019598,5.1491,0.0023812,0.0022485,0,0,0
131.09,0.0194,5.1689,0.0022155,0.0022485,0,0,0
131.59,0.0193,5.1867,0.0021826,0.0021826,0,0,0
132.09,0.019035,5.2054,0.0021826,0.0019511,0,0,0
132.59,0.018737,5.2236,0.0020838,0.0020838,0,0,0
133.09,0.018605,5.2437,0.0019511,0.0019182,0,0,0
133.59,0.018539,5.2623,0.0020509,0.0019182,0,0,0
134.09,0.01834,5.2824,0.001984,0.0017535,0,0,0
134.59,0.018572,5.3006,0.0018193,0.0020509,0,0,0
135.09,0.018605,5.3193,0.0019182,0.0017864,0,0,0
135.59,0.018903,5.3369,0.0018193,0.0018852,0,0,0
136.09,0.019366,5.3576,0.0019182,0.0017535,0,0,0
136.59,0.019664,5.3784,0.0019511,0.0019511,0,0,0
137.09,0.019863,5.3991,0.0019182,0.0019182,0,0,0
137.59,0.020227,5.4167,0.0018193,0.001984,0,0,0
138.09,0.020922,5.4346,0.001984,0.002017,0,0,0
138.59,0.020889,5.4529,0.0022155,0.0021826,0,0,0
139.09,0.021287,5.4743,0.0022155,0.0021497,0,0,0
139.59,0.021518,5.4943,0.0021826,0.0022155,0,0,0
140.09,0.021353,5.5147,0.0026116,0.0023812,0,0,0
140.59,0.021585,5.5333,0.0024141,0.0026445,0,0,0
141.09,0.021551,5.5526,0.0023812,0.0023153,0,0,0
141.59,0.021121,5.5706,0.0023143,0.0025458,0,0,0
142.09,0.021154,5.5901,0.0023472,0.002447,0,0,0
142.59,0.020956,5.6091,0.0021826,0.0025458,0,0,0
143.09,0.020922,5.6291,0.0023472,0.0022814,0,0,0
143.59,0.020393,5.6471,0.0022814,0.0021168,0,0,0
144.09,0.020558,5.6663,0.0023143,0.0022155,0,0,0
144.59,0.020591,5.6861,0.0023143,0.002017,0,0,0
145.09,0.020591,5.7071,0.0021168,0.0021168,0,0,0
145.59,0.020856,5.7261,0.0021497,0.0021497,0,0,0
146.09,0.021088,5.7461,0.0019511,0.0020838,0,0,0
146.59,0.021684,5.7644,0.0021168,0.0021826,0,0,0
147.09,0.021949,5.7826,0.0020838,0.0022485,0,0,0
147.59,0.022379,5.8006,0.0021168,0.0025787,0,0,0
148.09,0.022743,5.8213,0.0022814,0.0023143,0,0,0
148.59,0.022909,5.8406,0.0024799,0.0025458,0,0,0
149.09,0.023306,5.861,0.0024799,0.0026116,0,0,0
149.59,0.023405,5.88,0.0026784,0.0026445,0,0,0
150.09,0.02367,5.8996,0.0028759,0.0029417,0,0,0
150.59,0.02367,5.9176,0.0027771,0.0027771,0,0,0
151.09,0.023538,5.9371,0.0025458,0.0027113,0,0,0
151.59,0.02324,5.9559,0.0029417,0.0029746,0,0,0
152.09,0.023339,5.9754,0.0027113,0.002843,0,0,0
152.59,0.023107,5.9934,0.0026116,0.0027771,0,0,0
153.09,0.022942,6.0124,0.00281,0.0025128,0,0,0
153.59,0.022909,6.032,0.0027113,0.0025128,0,0,0
154.09,0.022776,6.0529,0.0027771,0.0024141,0,0,0
154.59,0.022909,6.0719,0.002447,0.002447,0,0,0
155.09,0.022776,6.0914,0.0026116,0.0026445,0,0,0
155.59,0.023008,6.1091,0.0026116,0.0025128,0,0,0
156.09,0.023505,6.1269,0.0026116,0.0026116,0,0,0
156.59,0.024067,6.1443,0.0027442,0.0026784,0,0,0
157.09,0.024299,6.1649,0.0027771,0.0026445,0,0,0
157.59,0.02463,6.1846,0.0027442,0.0027442,0,0,0
158.09,0.024895,6.2051,0.0027771,0.0029088,0,0,0
158.59,0.025193,6.2236,0.0029088,0.0030085,0,0,0
159.09,0.025656,6.2423,0.002843,0.0029417,0,0,0
159.59,0.025656,6.2599,0.0032387,0.0032387,0,0,0
160.09,0.025656,6.2794,0.0032059,0.0034042,0,0,0
160.59,0.025988,6.2986,0.0032387,0.0035029,0,0,0
161.09,0.025855,6.3181,0.0034371,0.0034371,0,0,0
161.59,0.026087,6.3357,0.0034042,0.0035357,0,0,0
162.09,0.026021,6.3544,0.0031401,0.0033713,0,0,0
162.59,0.025756,6.3737,0.0032059,0.0034042,0,0,0
163.09,0.025888,6.3944,0.0032387,0.0032716,0,0,0
163.59,0.025855,6.4136,0.0032059,0.0033055,0,0,0
164.09,0.026054,6.4331,0.0031072,0.0030085,0,0,0
164.59,0.025756,6.4507,0.0030085,0.0030414,0,0,0
165.09,0.025855,6.4683,0.0032387,0.0029756,0,0,0
165.59,0.026087,6.4859,0.0030743,0.0030414,0,0,0
166.09,0.026385,6.5066,0.0029746,0.0030085,0,0,0
166.59,0.026782,6.5263,0.0030085,0.0032716,0,0,0
167.09,0.026914,6.5464,0.0029417,0.0030743,0,0,0
167.59,0.027279,6.5646,0.0031072,0.00347,0,0,0
168.09,0.027709,6.5836,0.0032387,0.0032387,0,0,0
168.59,0.028106,6.6016,0.0030414,0.0034371,0,0,0
169.09,0.028206,6.6211,0.0033384,0.0035357,0,0,0
169.59,0.028272,6.6399,0.0032387,0.0037011,0,0,0
170.09,0.028437,6.6594,0.0034371,0.0037669,0,0,0
170.59,0.028636,6.6771,0.0035357,0.0040309,0,0,0
171.09,0.028702,6.696,0.0036354,0.0042619,0,0,0
171.59,0.028735,6.7151,0.0041295,0.0038655,0,0,0
172.09,0.028901,6.7354,0.0036683,0.0037998,0,0,0
172.59,0.028835,6.7541,0.0036015,0.0037998,0,0,0
173.09,0.029033,6.7739,0.0035357,0.0036354,0,0,0
173.59,0.02943,6.7917,0.0035357,0.0034371,0,0,0
174.09,0.029099,6.8093,0.0034371,0.0035029,0,0,0
174.59,0.029364,6.8269,0.0033713,0.0037011,0,0,0
175.09,0.029232,6.8473,0.0033384,0.0035357,0,0,0
175.59,0.029397,6.8666,0.0033384,0.0035686,0,0,0
176.09,0.029662,6.8864,0.0033384,0.0034042,0,0,0
176.59,0.029795,6.9046,0.0032387,0.00347,0,0,0
177.09,0.030126,6.923,0.0032716,0.0036683,0,0,0
177.59,0.03049,6.9401,0.0032716,0.0034371,0,0,0
178.09,0.030755,6.9603,0.0035686,0.0037669,0,0,0
178.59,0.030953,6.9793,0.00347,0.0039651,0,0,0
179.09,0.031152,6.9979,0.0037011,0.0039323,0,0,0
179.59,0.031284,7.0153,0.0037669,0.0041952,0,0,0
180.09,0.031384,7.0341,0.0040309,0.004459,0,0,0
180.59,0.031483,7.0521,0.0040637,0.0046571,0,0,0
181.09,0.031649,7.0711,0.0043933,0.0047557,0,0,0
181.59,0.031781,7.0899,0.0043276,0.00469,0,0,0
182.09,0.032046,7.1091,0.0041295,0.0045247,0,0,0
182.59,0.032046,7.1264,0.0040966,0.0045586,0,0,0
183.09,0.032311,7.1433,0.0041952,0.0042619,0,0,0
183.59,0.032542,7.1616,0.0041952,0.0043276,0,0,0
184.09,0.032708,7.1824,0.0039313,0.0041295,0,0,0
184.59,0.03284,7.201,0.0038326,0.0041295,0,0,0
185.09,0.033039,7.2191,0.0038984,0.0039651,0,0,0
185.59,0.033105,7.2369,0.003734,0.0041952,0,0,0
186.09,0.033403,7.2553,0.0037669,0.0040637,0,0,0
186.59,0.033701,7.2726,0.0039651,0.003998,0,0,0
187.09,0.033701,7.2923,0.0038984,0.003998,0,0,0
187.59,0.0339,7.3109,0.0039651,0.0041962,0,0,0
188.09,0.033833,7.329,0.0040309,0.0043933,0,0,0
188.59,0.034363,7.3461,0.0040637,0.004459,0,0,0
189.09,0.034628,7.3649,0.0044919,0.0046243,0,0,0
189.59,0.034661,7.3829,0.0047557,0.0048542,0,0,0
190.09,0.034827,7.4011,0.0047557,0.0051507,0,0,0
190.59,0.035058,7.4189,0.0048214,0.0050194,0,0,0
191.09,0.035092,7.4374,0.0049865,0.0054471,0,0,0
191.59,0.035356,7.4544,0.0052174,0.0054471,0,0,0
192.09,0.035687,7.4727,0.0052174,0.0054471,0,0,0
192.59,0.036018,7.4914,0.004888,0.0053815,0,0,0
193.09,0.036184,7.5111,0.0052174,0.00548,0,0,0
193.59,0.036515,7.5277,0.0049865,0.0049865,0,0,0
194.09,0.036747,7.5457,0.0048542,0.005085,0,0,0
194.59,0.036978,7.563,0.0047885,0.0051845,0,0,0
195.09,0.037475,7.5809,0.0047228,0.0048542,0,0,0
195.59,0.037939,7.5973,0.004459,0.0048214,0,0,0
196.09,0.038203,7.6166,0.0047228,0.0049209,0,0,0
196.59,0.038468,7.6346,0.0047557,0.0049537,0,0,0
197.09,0.038435,7.6526,0.0047557,0.004888,0,0,0
197.59,0.038601,7.6696,0.0045576,0.005085,0,0,0
198.09,0.038965,7.6881,0.0049537,0.0051179,0,0,0
198.59,0.038965,7.7059,0.0050194,0.0056122,0,0,0
199.09,0.039031,7.7241,0.005085,0.0055466,0,0,0
199.59,0.03913,7.7419,0.00548,0.0057435,0,0,0
200.09,0.039197,7.7599,0.0056122,0.0061391,0,0,0
200.59,0.039395,7.776,0.005645,0.0064352,0,0,0
201.09,0.039461,7.7931,0.0058091,0.0065336,0,0,0
201.59,0.039892,7.8107,0.0058429,0.0067641,0,0,0
202.09,0.040455,7.8294,0.0061391,0.0066975,0,0,0
202.59,0.040686,7.8457,0.0059413,0.0067968,0,0,0
203.09,0.041084,7.8634,0.0058091,0.0065992,0,0,0
203.59,0.04158,7.8806,0.0057107,0.0062375,0,0,0
204.09,0.042176,7.8983,0.0055138,0.0064015,0,0,0
204.59,0.042805,7.9146,0.0057435,0.0061391,0,0,0
205.09,0.043368,7.9336,0.0055466,0.0061391,0,0,0
205.59,0.043633,7.9513,0.0055466,0.0059741,0,0,0
206.09,0.044129,7.9686,0.0055466,0.0060725,0,0,0
206.59,0.04403,7.9846,0.0054471,0.0061063,0,0,0
207.09,0.044394,8.0021,0.0054471,0.0061053,0,0,0
207.59,0.044295,8.0191,0.0058429,0.0063359,0,0,0
208.09,0.044229,8.0371,0.0057763,0.0067313,0,0,0
208.59,0.044328,8.0546,0.0059741,0.0065992,0,0,0
209.09,0.044361,8.0724,0.0061391,0.0069279,0,0,0
209.59,0.044494,8.0884,0.0063687,0.0071256,0,0,0
210.09,0.044725,8.1054,0.0067641,0.0074869,0,0,0
210.59,0.044759,8.123,0.0066975,0.0078154,0,0,0
211.09,0.04509,8.1421,0.0071583,0.0080128,0,0,0
211.59,0.045619,8.1584,0.0073221,0.0080783,0,0,0
212.09,0.045785,8.1754,0.0073549,0.0081765,0,0,0
212.59,0.046281,8.1916,0.0072238,0.0079801,0,0,0
213.09,0.047109,8.2086,0.0071583,0.0080128,0,0,0
213.59,0.047572,8.2246,0.0072566,0.0079136,0,0,0
214.09,0.0484,8.2436,0.0067641,0.0074869,0,0,0
214.59,0.049062,8.2613,0.0069935,0.0076844,0,0,0
215.09,0.049724,8.2783,0.0069935,0.0075197,0,0,0
215.59,0.050122,8.2939,0.0070263,0.0075197,0,0,0
216.09,0.050684,8.3111,0.0068296,0.0074541,0,0,0
216.59,0.050717,8.3281,0.0066975,0.0073886,0,0,0
217.09,0.051148,8.3459,0.0069935,0.0076507,0,0,0
217.59,0.051379,8.3629,0.0068296,0.0077499,0,0,0
