Time[s],Displacement longi[mm],Force[kN],N/A,N/A,N/A,Thickness[mm],OuterWidth[mm],N/A
284.59,1.4898,2.237,0,0,0,0,0,
285.09,1.493,2.238,0,0,0,0,0,
285.59,1.4962,2.239,0,0,0,0,0,
286.09,1.4993,2.24,0,0,0,0,0,
286.59,1.5026,2.241,0,0,0,0,0,
287.09,1.5057,2.242,0,0,0,0,0,
287.59,1.5089,2.2427,0,0,0,0,0,
288.09,1.5119,2.2433,0,0,0,0,0,
288.59,1.5152,2.244,0,0,0,0,0,
289.09,1.5183,2.245,0,0,0,0,0,
289.59,1.5215,2.246,0,0,0,0,0,
290.09,1.5244,2.247,0,0,0,0,0,
290.59,1.5277,2.248,0,0,0,0,0,
291.09,1.5309,2.249,0,0,0,0,0,
291.59,1.5341,2.25,0,0,0,0,0,
292.09,1.5372,2.251,0,0,0,0,0,
292.59,1.5403,2.2517,0,0,0,0,0,
293.09,1.5436,2.2523,0,0,0,0,0,
293.59,1.5467,2.253,0,0,0,0,0,
294.09,1.55,2.254,0,0,0,0,0,
294.59,1.553,2.255,0,0,0,0,0,
295.09,1.5563,2.256,0,0,0,0,0,
295.59,1.5593,2.257,0,0,0,0,0,
296.09,1.5625,2.2577,0,0,0,0,0,
296.59,1.5656,2.2586,0,0,0,0,0,
297.09,1.5689,2.2594,0,0,0,0,0,
297.59,1.5719,2.2603,0,0,0,0,0,
298.09,1.5751,2.261,0,0,0,0,0,
298.59,1.5783,2.262,0,0,0,0,0,
299.09,1.5814,2.2627,0,0,0,0,0,
299.59,1.5846,2.2633,0,0,0,0,0,
300.09,1.5877,2.264,0,0,0,0,0,
300.59,1.5909,2.2653,0,0,0,0,0,
301.09,1.5939,2.2664,0,0,0,0,0,
301.59,1.5973,2.2673,0,0,0,0,0,
302.09,1.6003,2.268,0,0,0,0,0,
302.59,1.6037,2.269,0,0,0,0,0,
303.09,1.6068,2.27,0,0,0,0,0,
303.59,1.61,2.2707,0,0,0,0,0,
304.09,1.6132,2.2713,0,0,0,0,0,
304.59,1.6164,2.2723,0,0,0,0,0,
305.09,1.6195,2.2734,0,0,0,0,0,
305.59,1.6228,2.2743,0,0,0,0,0,
306.09,1.6258,2.2747,0,0,0,0,0,
306.59,1.6291,2.2756,0,0,0,0,0,
307.09,1.6323,2.2767,0,0,0,0,0,
307.59,1.6354,2.278,0,0,0,0,0,
308.09,1.6386,2.2787,0,0,0,0,0,
308.59,1.6418,2.2793,0,0,0,0,0,
309.09,1.645,2.28,0,0,0,0,0,
309.59,1.648,2.2807,0,0,0,0,0,
310.09,1.6514,2.2816,0,0,0,0,0,
310.59,1.6545,2.2827,0,0,0,0,0,
311.09,1.6578,2.2837,0,0,0,0,0,
311.59,1.6609,2.2843,0,0,0,0,0,
312.09,1.6641,2.285,0,0,0,0,0,
312.59,1.6672,2.286,0,0,0,0,0,
313.09,1.6704,2.287,0,0,0,0,0,
313.59,1.6736,2.288,0,0,0,0,0,
314.09,1.6768,2.2887,0,0,0,0,0,
314.59,1.68,2.2893,0,0,0,0,0,
315.09,1.6831,2.29,0,0,0,0,0,
315.59,1.6863,2.291,0,0,0,0,0,
316.09,1.6895,2.292,0,0,0,0,0,
316.59,1.6927,2.293,0,0,0,0,0,
317.09,1.6958,2.2937,0,0,0,0,0,
317.59,1.6991,2.2943,0,0,0,0,0,
318.09,1.7022,2.295,0,0,0,0,0,
318.59,1.7055,2.296,0,0,0,0,0,
319.09,1.7086,2.297,0,0,0,0,0,
319.59,1.7119,2.298,0,0,0,0,0,
320.09,1.7149,2.2987,0,0,0,0,0,
320.59,1.7182,2.2993,0,0,0,0,0,
321.09,1.7213,2.3,0,0,0,0,0,
321.59,1.7245,2.3007,0,0,0,0,0,
322.09,1.7276,2.3013,0,0,0,0,0,
322.59,1.7307,2.302,0,0,0,0,0,
323.09,1.734,2.303,0,0,0,0,0,
323.59,1.7371,2.304,0,0,0,0,0,
324.09,1.7403,2.305,0,0,0,0,0,
324.59,1.7433,2.306,0,0,0,0,0,
325.09,1.7466,2.3067,0,0,0,0,0,
325.59,1.7496,2.3073,0,0,0,0,0,
326.09,1.753,2.308,0,0,0,0,0,
326.59,1.756,2.309,0,0,0,0,0,
327.09,1.7593,2.31,0,0,0,0,0,
327.59,1.7624,2.3107,0,0,0,0,0,
328.09,1.7655,2.3113,0,0,0,0,0,
328.59,1.7687,2.312,0,0,0,0,0,
329.09,1.7719,2.313,0,0,0,0,0,
329.59,1.7751,2.314,0,0,0,0,0,
330.09,1.7782,2.315,0,0,0,0,0,
330.59,1.7814,2.3157,0,0,0,0,0,
331.09,1.7845,2.3163,0,0,0,0,0,
331.59,1.7877,2.317,0,0,0,0,0,
332.09,1.7908,2.318,0,0,0,0,0,
332.59,1.7941,2.319,0,0,0,0,0,
333.09,1.7971,2.3197,0,0,0,0,0,
333.59,1.8003,2.3203,0,0,0,0,0,
334.09,1.8034,2.321,0,0,0,0,0,
334.59,1.8066,2.3217,0,0,0,0,0,
335.09,1.8097,2.3223,0,0,0,0,0,
335.59,1.8129,2.323,0,0,0,0,0,
336.09,1.8161,2.324,0,0,0,0,0,
336.59,1.8193,2.325,0,0,0,0,0,
337.09,1.8225,2.3257,0,0,0,0,0,
337.59,1.8256,2.3266,0,0,0,0,0,
338.09,1.8288,2.3274,0,0,0,0,0,
338.59,1.8319,2.3283,0,0,0,0,0,
339.09,1.8352,2.329,0,0,0,0,0,
339.59,1.8383,2.33,0,0,0,0,0,
340.09,1.8416,2.3307,0,0,0,0,0,
340.59,1.8446,2.3313,0,0,0,0,0,
341.09,1.8479,2.332,0,0,0,0,0,
341.59,1.8509,2.333,0,0,0,0,0,
342.09,1.8542,2.334,0,0,0,0,0,
342.59,1.8573,2.3347,0,0,0,0,0,
343.09,1.8605,2.3353,0,0,0,0,0,
343.59,1.8637,2.336,0,0,0,0,0,
344.09,1.8668,2.3367,0,0,0,0,0,
344.59,1.87,2.3376,0,0,0,0,0,
345.09,1.8731,2.3384,0,0,0,0,0,
345.59,1.8765,2.3393,0,0,0,0,0,
346.09,1.8794,2.34,0,0,0,0,0,
346.59,1.8827,2.3407,0,0,0,0,0,
347.09,1.8858,2.3413,0,0,0,0,0,
347.59,1.8891,2.342,0,0,0,0,0,
348.09,1.8922,2.343,0,0,0,0,0,
348.59,1.8955,2.344,0,0,0,0,0,
349.09,1.8986,2.345,0,0,0,0,0,
349.59,1.9018,2.3457,0,0,0,0,0,
350.09,1.905,2.3463,0,0,0,0,0,
350.59,1.9081,2.347,0,0,0,0,0,
351.09,1.9113,2.348,0,0,0,0,0,
351.59,1.9145,2.3487,0,0,0,0,0,
352.09,1.9177,2.3493,0,0,0,0,0,
352.59,1.9209,2.35,0,0,0,0,0,
353.09,1.9242,2.351,0,0,0,0,0,
353.59,1.9273,2.352,0,0,0,0,0,
354.09,1.9306,2.3527,0,0,0,0,0,
354.59,1.9337,2.3533,0,0,0,0,0,
355.09,1.937,2.354,0,0,0,0,0,
355.59,1.9401,2.355,0,0,0,0,0,
356.09,1.9435,2.3557,0,0,0,0,0,
356.59,1.9466,2.3563,0,0,0,0,0,
357.09,1.9498,2.357,0,0,0,0,0,
357.59,1.9529,2.358,0,0,0,0,0,
358.09,1.9562,2.3587,0,0,0,0,0,
358.59,1.9593,2.3593,0,0,0,0,0,
359.09,1.9625,2.36,0,0,0,0,0,
359.59,1.9657,2.361,0,0,0,0,0,
360.09,1.9689,2.362,0,0,0,0,0,
360.59,1.9721,2.3627,0,0,0,0,0,
361.09,1.9752,2.3633,0,0,0,0,0,
361.59,1.9786,2.364,0,0,0,0,0,
362.09,1.9817,2.365,0,0,0,0,0,
362.59,1.985,2.366,0,0,0,0,0,
363.09,1.9881,2.367,0,0,0,0,0,
363.59,1.9915,2.3677,0,0,0,0,0,
364.09,1.9945,2.3683,0,0,0,0,0,
364.59,1.9979,2.369,0,0,0,0,0,
365.09,2.001,2.3697,0,0,0,0,0,
365.59,2.0043,2.3703,0,0,0,0,0,
366.09,2.0074,2.3707,0,0,0,0,0,
366.59,2.0106,2.3713,0,0,0,0,0,
367.09,2.0137,2.3723,0,0,0,0,0,
367.59,2.017,2.3734,0,0,0,0,0,
368.09,2.0202,2.3743,0,0,0,0,0,
368.59,2.0233,2.3747,0,0,0,0,0,
369.09,2.0266,2.3753,0,0,0,0,0,
369.59,2.0297,2.376,0,0,0,0,0,
370.09,2.033,2.377,0,0,0,0,0,
370.59,2.036,2.378,0,0,0,0,0,
371.09,2.0393,2.3787,0,0,0,0,0,
371.59,2.0424,2.3793,0,0,0,0,0,
372.09,2.0457,2.38,0,0,0,0,0,
372.59,2.0487,2.381,0,0,0,0,0,
373.09,2.0521,2.3817,0,0,0,0,0,
373.59,2.0551,2.3823,0,0,0,0,0,
374.09,2.0584,2.383,0,0,0,0,0,
374.59,2.0616,2.3837,0,0,0,0,0,
375.09,2.0647,2.3843,0,0,0,0,0,
375.59,2.0679,2.385,0,0,0,0,0,
376.09,2.071,2.3857,0,0,0,0,0,
376.59,2.0743,2.3863,0,0,0,0,0,
377.09,2.0774,2.387,0,0,0,0,0,
377.59,2.0807,2.388,0,0,0,0,0,
378.09,2.0837,2.389,0,0,0,0,0,
378.59,2.087,2.3897,0,0,0,0,0,
379.09,2.0901,2.3903,0,0,0,0,0,
379.59,2.0934,2.391,0,0,0,0,0,
380.09,2.0964,2.3917,0,0,0,0,0,
380.59,2.0997,2.3923,0,0,0,0,0,
381.09,2.1029,2.393,0,0,0,0,0,
381.59,2.1061,2.394,0,0,0,0,0,
382.09,2.1092,2.3947,0,0,0,0,0,
382.59,2.1125,2.3953,0,0,0,0,0,
383.09,2.1156,2.396,0,0,0,0,0,
383.59,2.1188,2.397,0,0,0,0,0,
384.09,2.122,2.3977,0,0,0,0,0,
384.59,2.1252,2.3983,0,0,0,0,0,
385.09,2.1285,2.399,0,0,0,0,0,
385.59,2.1316,2.3997,0,0,0,0,0,
386.09,2.1349,2.4003,0,0,0,0,0,
386.59,2.138,2.401,0,0,0,0,0,
387.09,2.1413,2.4017,0,0,0,0,0,
387.59,2.1445,2.4023,0,0,0,0,0,
388.09,2.1477,2.403,0,0,0,0,0,
388.59,2.1508,2.404,0,0,0,0,0,
389.09,2.1542,2.405,0,0,0,0,0,
389.59,2.1574,2.4057,0,0,0,0,0,
390.09,2.1607,2.4066,0,0,0,0,0,
390.59,2.1637,2.4074,0,0,0,0,0,
391.09,2.167,2.4083,0,0,0,0,0,
391.59,2.1701,2.4087,0,0,0,0,0,
392.09,2.1733,2.4093,0,0,0,0,0,
392.59,2.1765,2.4097,0,0,0,0,0,
393.09,2.1797,2.4103,0,0,0,0,0,
393.59,2.1829,2.411,0,0,0,0,0,
394.09,2.1861,2.412,0,0,0,0,0,
394.59,2.1893,2.413,0,0,0,0,0,
395.09,2.1924,2.4137,0,0,0,0,0,
395.59,2.1957,2.4143,0,0,0,0,0,
396.09,2.1989,2.415,0,0,0,0,0,
396.59,2.2022,2.416,0,0,0,0,0,
397.09,2.2052,2.4167,0,0,0,0,0,
397.59,2.2085,2.4173,0,0,0,0,0,
398.09,2.2116,2.418,0,0,0,0,0,
398.59,2.2148,2.4187,0,0,0,0,0,
399.09,2.218,2.4193,0,0,0,0,0,
399.59,2.2213,2.42,0,0,0,0,0,
400.09,2.2244,2.421,0,0,0,0,0,
400.59,2.2275,2.4217,0,0,0,0,0,
401.09,2.2308,2.4223,0,0,0,0,0,
401.59,2.2339,2.4227,0,0,0,0,0,
402.09,2.2371,2.4233,0,0,0,0,0,
402.59,2.2402,2.424,0,0,0,0,0,
403.09,2.2434,2.4247,0,0,0,0,0,
403.59,2.2465,2.4253,0,0,0,0,0,
404.09,2.2498,2.426,0,0,0,0,0,
404.59,2.2529,2.427,0,0,0,0,0,
405.09,2.2562,2.4277,0,0,0,0,0,
405.59,2.2593,2.4283,0,0,0,0,0,
406.09,2.2625,2.429,0,0,0,0,0,
406.59,2.2656,2.43,0,0,0,0,0,
407.09,2.2689,2.4307,0,0,0,0,0,
407.59,2.2721,2.4313,0,0,0,0,0,
408.09,2.2753,2.432,0,0,0,0,0,
408.59,2.2785,2.4327,0,0,0,0,0,
409.09,2.2816,2.4333,0,0,0,0,0,
409.59,2.2849,2.434,0,0,0,0,0,
410.09,2.288,2.4347,0,0,0,0,0,
410.59,2.2913,2.4353,0,0,0,0,0,
411.09,2.2944,2.436,0,0,0,0,0,
411.59,2.2977,2.4367,0,0,0,0,0,
412.09,2.3007,2.4373,0,0,0,0,0,
412.59,2.3041,2.438,0,0,0,0,0,
413.09,2.3072,2.439,0,0,0,0,0,
413.59,2.3104,2.4397,0,0,0,0,0,
414.09,2.3135,2.4403,0,0,0,0,0,
414.59,2.3168,2.441,0,0,0,0,0,
415.09,2.32,2.442,0,0,0,0,0,
415.59,2.3232,2.4427,0,0,0,0,0,
416.09,2.3264,2.443,0,0,0,0,0,
416.59,2.3296,2.4433,0,0,0,0,0,
417.09,2.3329,2.444,0,0,0,0,0,
417.59,2.3359,2.445,0,0,0,0,0,
418.09,2.3393,2.446,0,0,0,0,0,
418.59,2.3424,2.4467,0,0,0,0,0,
419.09,2.3457,2.4473,0,0,0,0,0,
419.59,2.3487,2.4477,0,0,0,0,0,
420.09,2.352,2.4483,0,0,0,0,0,
420.59,2.3551,2.4487,0,0,0,0,0,
421.09,2.3585,2.4496,0,0,0,0,0,
421.59,2.3616,2.4504,0,0,0,0,0,
422.09,2.3649,2.4513,0,0,0,0,0,
422.59,2.368,2.4517,0,0,0,0,0,
423.09,2.3714,2.4526,0,0,0,0,0,
423.59,2.3745,2.4534,0,0,0,0,0,
424.09,2.3778,2.4543,0,0,0,0,0,
424.59,2.381,2.455,0,0,0,0,0,
425.09,2.3842,2.4557,0,0,0,0,0,
425.59,2.3874,2.4563,0,0,0,0,0,
426.09,2.3906,2.4567,0,0,0,0,0,
426.59,2.3938,2.4573,0,0,0,0,0,
427.09,2.3969,2.458,0,0,0,0,0,
427.59,2.4003,2.4587,0,0,0,0,0,
428.09,2.4034,2.4593,0,0,0,0,0,
428.59,2.4067,2.46,0,0,0,0,0,
429.09,2.4098,2.461,0,0,0,0,0,
429.59,2.4131,2.4617,0,0,0,0,0,
430.09,2.4162,2.4623,0,0,0,0,0,
430.59,2.4196,2.463,0,0,0,0,0,
431.09,2.4228,2.4637,0,0,0,0,0,
431.59,2.4261,2.464,0,0,0,0,0,
432.09,2.4292,2.4646,0,0,0,0,0,
432.59,2.4326,2.4654,0,0,0,0,0,
433.09,2.4357,2.4663,0,0,0,0,0,
433.59,2.439,2.4667,0,0,0,0,0,
434.09,2.4421,2.4673,0,0,0,0,0,
434.59,2.4454,2.468,0,0,0,0,0,
435.09,2.4485,2.4687,0,0,0,0,0,
435.59,2.4517,2.4693,0,0,0,0,0,
436.09,2.455,2.4697,0,0,0,0,0,
436.59,2.4581,2.4703,0,0,0,0,0,
437.09,2.4614,2.471,0,0,0,0,0,
437.59,2.4645,2.472,0,0,0,0,0,
438.09,2.4678,2.4727,0,0,0,0,0,
438.59,2.4709,2.4733,0,0,0,0,0,
439.09,2.4741,2.4737,0,0,0,0,0,
439.59,2.4772,2.4743,0,0,0,0,0,
440.09,2.4805,2.475,0,0,0,0,0,
440.59,2.4837,2.4757,0,0,0,0,0,
441.09,2.4869,2.4763,0,0,0,0,0,
441.59,2.4901,2.477,0,0,0,0,0,
442.09,2.4934,2.4777,0,0,0,0,0,
442.59,2.4965,2.4783,0,0,0,0,0,
443.09,2.4997,2.4787,0,0,0,0,0,
443.59,2.5029,2.4793,0,0,0,0,0,
444.09,2.506,2.48,0,0,0,0,0,
444.59,2.5092,2.4807,0,0,0,0,0,
445.09,2.5123,2.4813,0,0,0,0,0,
445.59,2.5156,2.482,0,0,0,0,0,
446.09,2.5187,2.4827,0,0,0,0,0,
446.59,2.5219,2.483,0,0,0,0,0,
447.09,2.525,2.4836,0,0,0,0,0,
447.59,2.5282,2.4844,0,0,0,0,0,
448.09,2.5313,2.4853,0,0,0,0,0,
448.59,2.5347,2.486,0,0,0,0,0,
449.09,2.5377,2.4867,0,0,0,0,0,
449.59,2.541,2.4873,0,0,0,0,0,
450.09,2.5441,2.4877,0,0,0,0,0,
450.59,2.5473,2.4883,0,0,0,0,0,
451.09,2.5504,2.489,0,0,0,0,0,
451.59,2.5536,2.4897,0,0,0,0,0,
452.09,2.5568,2.4903,0,0,0,0,0,
452.59,2.5599,2.4907,0,0,0,0,0,
453.09,2.5632,2.4913,0,0,0,0,0,
453.59,2.5663,2.492,0,0,0,0,0,
454.09,2.5696,2.4927,0,0,0,0,0,
454.59,2.5727,2.493,0,0,0,0,0,
455.09,2.5759,2.4933,0,0,0,0,0,
455.59,2.579,2.494,0,0,0,0,0,
456.09,2.5823,2.495,0,0,0,0,0,
456.59,2.5854,2.4957,0,0,0,0,0,
457.09,2.5887,2.496,0,0,0,0,0,
457.59,2.5917,2.4963,0,0,0,0,0,
458.09,2.5949,2.497,0,0,0,0,0,
458.59,2.5981,2.498,0,0,0,0,0,
459.09,2.6014,2.4987,0,0,0,0,0,
459.59,2.6045,2.4993,0,0,0,0,0,
460.09,2.6077,2.4997,0,0,0,0,0,
460.59,2.6109,2.5003,0,0,0,0,0,
461.09,2.614,2.5007,0,0,0,0,0,
461.59,2.6173,2.5013,0,0,0,0,0,
462.09,2.6204,2.502,0,0,0,0,0,
462.59,2.6237,2.5027,0,0,0,0,0,
463.09,2.6267,2.503,0,0,0,0,0,
463.59,2.6301,2.5033,0,0,0,0,0,
464.09,2.6331,2.504,0,0,0,0,0,
464.59,2.6364,2.5047,0,0,0,0,0,
465.09,2.6395,2.5053,0,0,0,0,0,
465.59,2.6428,2.5057,0,0,0,0,0,
466.09,2.6459,2.5063,0,0,0,0,0,
466.59,2.6492,2.5067,0,0,0,0,0,
467.09,2.6523,2.5073,0,0,0,0,0,
467.59,2.6555,2.5077,0,0,0,0,0,
468.09,2.6586,2.5083,0,0,0,0,0,
468.59,2.6619,2.5087,0,0,0,0,0,
469.09,2.6652,2.509,0,0,0,0,0,
469.59,2.6683,2.5093,0,0,0,0,0,
470.09,2.6716,2.5097,0,0,0,0,0,
470.59,2.6747,2.5103,0,0,0,0,0,
471.09,2.678,2.5107,0,0,0,0,0,
471.59,2.6812,2.511,0,0,0,0,0,
472.09,2.6845,2.511,0,0,0,0,0,
472.59,2.6877,2.511,0,0,0,0,0,
473.09,2.691,2.511,0,0,0,0,0,
473.59,2.6941,2.511,0,0,0,0,0,
474.09,2.6975,2.5113,0,0,0,0,0,
474.59,2.7006,2.5114,0,0,0,0,0,
475.09,2.704,2.5113,0,0,0,0,0,
