"E0",,,,,"E1",,,,"E10",,,,"E11",,,,"E12",,,,"E13",,,,"E14",,,,"E15",,,,"E16",,,,"E2",,,,"E3",,,,"E4",,,,"E5",,,,"E6",,,,"E7",,,,"E8",,,,"E9",,,
"Index [1]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]","ΔL/L0 [1]","ΔL [mm]","L1 [mm]","L0 [mm]"
165,0.00162671,0.00502912,3.09662,3.09159,0.00163515,0.00016849,0.103211,0.103043,-0.003772,-0.000777441,0.205331,0.206108,-0.0006634,-0.000205096,0.308954,0.309159,-6.70995e-06,-2.76593e-06,0.41221,0.412213,-0.000854383,-0.000440235,0.514827,0.515267,0.000456384,0.000282192,0.618604,0.618321,0.000429185,0.000309603,0.721685,0.721375,6.0841e-05,5.01589e-05,0.824476,0.824426,0.000787264,0.000162274,0.206286,0.206124,0.00136852,0.000423095,0.309586,0.309162,0.0022923,0.000944911,0.413156,0.412211,0.00232048,0.00119565,0.516455,0.51526,0.001718,0.00106229,0.619389,0.618327,0.00159839,0.00115304,0.722529,0.721376,0.00166405,0.00137188,0.825794,0.824422,0.00241805,0.00024919,0.103303,0.103054
166,0.00168086,0.00519653,3.09679,3.09159,0.00240589,0.000247909,0.10329,0.103043,-0.00394393,-0.000812878,0.205296,0.206108,-0.000802992,-0.000248252,0.30891,0.309159,-0.000260376,-0.000107331,0.412106,0.412213,-0.000901312,-0.000464416,0.514803,0.515267,0.000465051,0.000287551,0.618609,0.618321,0.000371197,0.000267773,0.721643,0.721375,4.52591e-05,3.73128e-05,0.824463,0.824426,0.000737805,0.000152079,0.206276,0.206124,0.00135296,0.000418285,0.309581,0.309162,0.00253918,0.00104668,0.413258,0.412211,0.00235151,0.00121164,0.516471,0.51526,0.00180267,0.00111464,0.619442,0.618327,0.00166695,0.0012025,0.722578,0.721376,0.00170382,0.00140467,0.825826,0.824422,0.00274455,0.000282838,0.103337,0.103054
167,0.00171211,0.00529316,3.09689,3.09159,0.00269597,0.0002778,0.10332,0.103043,-0.00421111,-0.000867946,0.20524,0.206108,-0.00095158,-0.000294189,0.308864,0.309159,-8.55682e-05,-3.52723e-05,0.412178,0.412213,-0.000903541,-0.000465565,0.514802,0.515267,0.000414478,0.000256281,0.618578,0.618321,0.000421506,0.000304064,0.72168,0.721375,5.97603e-05,4.92679e-05,0.824475,0.824426,0.00103499,0.000213337,0.206337,0.206124,0.00172384,0.000532947,0.309695,0.309162,0.00265194,0.00109316,0.413304,0.412211,0.00240813,0.00124081,0.5165,0.51526,0.00191697,0.00118531,0.619512,0.618327,0.00174909,0.00126175,0.722637,0.721376,0.00179112,0.00147663,0.825898,0.824422,0.00226427,0.000233342,0.103288,0.103054
168,0.00175572,0.00542799,3.09702,3.09159,0.00302118,0.00031131,0.103354,0.103043,-0.00385298,-0.000794132,0.205314,0.206108,-0.000950074,-0.000293723,0.308865,0.309159,-0.000184795,-7.61749e-05,0.412137,0.412213,-0.000980627,-0.000505285,0.514762,0.515267,0.000408628,0.000252663,0.618574,0.618321,0.00043244,0.000311952,0.721687,0.721375,-1.6852e-05,-1.38933e-05,0.824412,0.824426,0.00118832,0.000244942,0.206369,0.206124,0.00170894,0.000528342,0.309691,0.309162,0.00273033,0.00112547,0.413336,0.412211,0.0024431,0.00125883,0.516518,0.51526,0.00195603,0.00120946,0.619536,0.618327,0.00186991,0.00134891,0.722724,0.721376,0.0018414,0.00151809,0.82594,0.824422,0.00145507,0.000149951,0.103204,0.103054
169,0.00179388,0.00554595,3.09714,3.09159,0.00237779,0.000245014,0.103288,0.103043,-0.00426628,-0.000879316,0.205229,0.206108,-0.00102752,-0.000317667,0.308841,0.309159,-0.000211767,-8.72933e-05,0.412126,0.412213,-0.000817985,-0.000421481,0.514846,0.515267,0.000400459,0.000247612,0.618569,0.618321,0.000346225,0.000249758,0.721625,0.721375,-3.19518e-05,-2.63419e-05,0.824399,0.824426,0.00142495,0.000293717,0.206418,0.206124,0.00169654,0.000524506,0.309687,0.309162,0.00272582,0.00112361,0.413335,0.412211,0.00255979,0.00131895,0.516578,0.51526,0.0021485,0.00132848,0.619655,0.618327,0.00198548,0.00143228,0.722808,0.721376,0.00189873,0.00156535,0.825987,0.824422,0.00160985,0.000165902,0.10322,0.103054
170,0.00183375,0.00566921,3.09726,3.09159,0.00336535,0.000346774,0.103389,0.103043,-0.0038391,-0.000791271,0.205317,0.206108,-0.000939552,-0.000290471,0.308868,0.309159,-0.000211675,-8.72553e-05,0.412126,0.412213,-0.00103628,-0.000533959,0.514733,0.515267,0.000365355,0.000225907,0.618547,0.618321,0.000377072,0.00027201,0.721647,0.721375,-8.29881e-05,-6.84175e-05,0.824357,0.824426,0.00184393,0.000380078,0.206504,0.206124,0.00185761,0.000574304,0.309737,0.309162,0.00275947,0.00113748,0.413348,0.412211,0.00266145,0.00137134,0.516631,0.51526,0.00221432,0.00136917,0.619696,0.618327,0.00210592,0.00151916,0.722895,0.721376,0.00199349,0.00164348,0.826065,0.824422,0.00173994,0.000179308,0.103233,0.103054
171,0.00189528,0.00585943,3.09745,3.09159,0.00304189,0.000313444,0.103356,0.103043,-0.00453144,-0.000933967,0.205174,0.206108,-0.00126666,-0.000391598,0.308767,0.309159,-0.000192599,-7.93917e-05,0.412134,0.412213,-0.00106873,-0.000550683,0.514716,0.515267,0.000319994,0.000197859,0.618519,0.618321,0.000311517,0.000224721,0.7216,0.721375,-0.000105316,-8.68255e-05,0.824339,0.824426,0.00198864,0.000409906,0.206534,0.206124,0.00204597,0.000632537,0.309795,0.309162,0.00292054,0.00120388,0.413415,0.412211,0.00280959,0.00144767,0.516707,0.51526,0.00228917,0.00141546,0.619742,0.618327,0.00217808,0.00157121,0.722947,0.721376,0.00209779,0.00172946,0.826151,0.824422,0.00150394,0.000154988,0.103209,0.103054
172,0.001952,0.0060348,3.09763,3.09159,0.0028983,0.000298649,0.103341,0.103043,-0.00436648,-0.000899968,0.205208,0.206108,-0.00117899,-0.000364496,0.308794,0.309159,-0.00024652,-0.000101619,0.412111,0.412213,-0.00109924,-0.000566404,0.514701,0.515267,0.000271555,0.000167908,0.618489,0.618321,0.000242811,0.000175158,0.721551,0.721375,-0.000159402,-0.000131415,0.824294,0.824426,0.00186054,0.000383502,0.206507,0.206124,0.00211704,0.000654509,0.309817,0.309162,0.00291983,0.00120359,0.413415,0.412211,0.00296352,0.00152698,0.516787,0.51526,0.00241543,0.00149352,0.619821,0.618327,0.00224616,0.00162032,0.722996,0.721376,0.00219769,0.00181182,0.826234,0.824422,0.00157473,0.000162282,0.103216,0.103054
173,0.00198447,0.00613518,3.09773,3.09159,0.00284288,0.000292938,0.103335,0.103043,-0.0042228,-0.000870354,0.205238,0.206108,-0.00105804,-0.000327103,0.308832,0.309159,-0.000369983,-0.000152512,0.41206,0.412213,-0.0010486,-0.000540309,0.514727,0.515267,0.000213566,0.000132053,0.618453,0.618321,0.000242772,0.00017513,0.721551,0.721375,-0.000174891,-0.000144184,0.824282,0.824426,0.00210182,0.000433235,0.206557,0.206124,0.00248726,0.000768966,0.309931,0.309162,0.00310872,0.00128145,0.413492,0.412211,0.00304313,0.001568,0.516828,0.51526,0.00251941,0.00155782,0.619885,0.618327,0.00222509,0.00160512,0.722981,0.721376,0.00232614,0.00191772,0.82634,0.824422,0.00152729,0.000157394,0.103212,0.103054
174,0.0020379,0.00630035,3.0979,3.09159,0.00259299,0.000267188,0.10331,0.103043,-0.00449034,-0.000925498,0.205183,0.206108,-0.00118915,-0.000367636,0.308791,0.309159,-0.000290342,-0.000119683,0.412093,0.412213,-0.000996292,-0.000513356,0.514754,0.515267,0.000227105,0.000140424,0.618462,0.618321,0.000215552,0.000155494,0.721531,0.721375,-0.000217681,-0.000179462,0.824246,0.824426,0.00226194,0.000466241,0.20659,0.206124,0.0023137,0.000715311,0.309878,0.309162,0.00309487,0.00127574,0.413487,0.412211,0.00314865,0.00162237,0.516882,0.51526,0.0026795,0.00165681,0.619984,0.618327,0.00238902,0.00172338,0.723099,0.721376,0.00242262,0.00199726,0.826419,0.824422,0.00187249,0.000192968,0.103247,0.103054
175,0.00205865,0.0063645,3.09796,3.09159,0.00337723,0.000347999,0.103391,0.103043,-0.00437819,-0.000902382,0.205206,0.206108,-0.00118155,-0.000365287,0.308793,0.309159,-0.000460518,-0.000189832,0.412023,0.412213,-0.0011065,-0.000570145,0.514697,0.515267,0.000215979,0.000133545,0.618455,0.618321,0.000144474,0.00010422,0.72148,0.721375,-0.000264637,-0.000218173,0.824208,0.824426,0.00194804,0.000401537,0.206525,0.206124,0.00251864,0.000778669,0.309941,0.309162,0.00322279,0.00132847,0.413539,0.412211,0.00323159,0.00166511,0.516925,0.51526,0.00255702,0.00158107,0.619908,0.618327,0.00258207,0.00186265,0.723238,0.721376,0.00246419,0.00203153,0.826453,0.824422,0.00204119,0.000210353,0.103265,0.103054
176,0.00214083,0.00661859,3.09821,3.09159,0.00306925,0.000316264,0.103359,0.103043,-0.00442237,-0.000911488,0.205197,0.206108,-0.00120121,-0.000371364,0.308787,0.309159,-0.000397127,-0.000163701,0.412049,0.412213,-0.00117452,-0.000605192,0.514662,0.515267,0.000151236,9.35123e-05,0.618415,0.618321,0.00015536,0.000112073,0.721488,0.721375,-0.0003107,-0.000256149,0.82417,0.824426,0.00166499,0.000343195,0.206467,0.206124,0.0025751,0.000796124,0.309959,0.309162,0.00326122,0.00134431,0.413555,0.412211,0.00330836,0.00170467,0.516964,0.51526,0.00288513,0.00178396,0.620111,0.618327,0.00275405,0.0019867,0.723362,0.721376,0.00256393,0.00211376,0.826536,0.824422,0.00143899,0.000148294,0.103202,0.103054
177,0.00219015,0.00677106,3.09837,3.09159,0.00393433,0.000405403,0.103448,0.103043,-0.0041897,-0.000863532,0.205245,0.206108,-0.00130119,-0.000402275,0.308756,0.309159,-0.000523751,-0.000215897,0.411997,0.412213,-0.00115386,-0.000594544,0.514673,0.515267,5.90391e-05,3.65051e-05,0.618358,0.618321,0.000144507,0.000104244,0.72148,0.721375,-0.000335648,-0.000276717,0.824149,0.824426,0.00183682,0.000378613,0.206503,0.206124,0.00266736,0.000824647,0.309987,0.309162,0.00355334,0.00146473,0.413676,0.412211,0.00353567,0.00182179,0.517081,0.51526,0.00302999,0.00187352,0.620201,0.618327,0.00279147,0.0020137,0.723389,0.721376,0.00273676,0.00225625,0.826678,0.824422,0.00152923,0.000157594,0.103212,0.103054
178,0.00224736,0.00694793,3.09854,3.09159,0.00337678,0.000347952,0.10339,0.103043,-0.0047636,-0.000981818,0.205127,0.206108,-0.00122565,-0.000378921,0.30878,0.309159,-0.000468959,-0.000193311,0.41202,0.412213,-0.00117179,-0.000603785,0.514663,0.515267,3.61506e-05,2.23527e-05,0.618344,0.618321,0.000143333,0.000103397,0.721479,0.721375,-0.000391469,-0.000322737,0.824103,0.824426,0.00191915,0.000395582,0.206519,0.206124,0.00287039,0.000887415,0.31005,0.309162,0.0035404,0.00145939,0.41367,0.412211,0.00368702,0.00189977,0.517159,0.51526,0.00302871,0.00187273,0.6202,0.618327,0.00292867,0.00211267,0.723488,0.721376,0.00286615,0.00236292,0.826785,0.824422,0.00144249,0.000148655,0.103203,0.103054
179,0.00231202,0.00714783,3.09874,3.09159,0.00387569,0.000399361,0.103442,0.103043,-0.00452785,-0.000933227,0.205175,0.206108,-0.00164396,-0.000508244,0.30865,0.309159,-0.00051219,-0.000211131,0.412002,0.412213,-0.00115174,-0.000593456,0.514674,0.515267,-8.86415e-05,-5.4809e-05,0.618267,0.618321,6.93627e-05,5.00365e-05,0.721425,0.721375,-0.000368288,-0.000303626,0.824122,0.824426,0.00260674,0.000537312,0.206661,0.206124,0.00297246,0.000918975,0.310081,0.309162,0.00370416,0.0015269,0.413738,0.412211,0.00374246,0.00192834,0.517188,0.51526,0.00323987,0.0020033,0.62033,0.618327,0.0030845,0.00222508,0.723601,0.721376,0.00303629,0.00250318,0.826925,0.824422,0.0019176,0.000197617,0.103252,0.103054
180,0.0023484,0.00726031,3.09886,3.09159,0.00341887,0.000352289,0.103395,0.103043,-0.00476359,-0.000981815,0.205127,0.206108,-0.00155806,-0.000481686,0.308677,0.309159,-0.000680654,-0.000280574,0.411932,0.412213,-0.00117154,-0.000603658,0.514663,0.515267,5.14877e-05,3.1836e-05,0.618353,0.618321,-2.82501e-06,-2.0379e-06,0.721373,0.721375,-0.000357961,-0.000295112,0.824131,0.824426,0.00251026,0.000517424,0.206641,0.206124,0.00287759,0.000889642,0.310052,0.309162,0.00381851,0.00157403,0.413785,0.412211,0.00385433,0.00198598,0.517246,0.51526,0.00341119,0.00210923,0.620436,0.618327,0.00326744,0.00235705,0.723733,0.721376,0.00310292,0.00255811,0.82698,0.824422,0.0017277,0.000178046,0.103232,0.103054
181,0.00242186,0.0074874,3.09908,3.09159,0.00363874,0.000374945,0.103417,0.103043,-0.00464664,-0.000957711,0.205151,0.206108,-0.00164095,-0.000507315,0.308651,0.309159,-0.000556425,-0.000229366,0.411984,0.412213,-0.00121629,-0.000626715,0.51464,0.515267,-0.000166244,-0.000102792,0.618219,0.618321,-0.000102923,-7.4246e-05,0.721301,0.721375,-0.000489595,-0.000403635,0.824022,0.824426,0.00243743,0.000502412,0.206626,0.206124,0.00311967,0.000964484,0.310127,0.309162,0.00392297,0.00161709,0.413828,0.412211,0.00404192,0.00208264,0.517342,0.51526,0.00347449,0.00214837,0.620475,0.618327,0.00332022,0.00239512,0.723771,0.721376,0.00323865,0.00267002,0.827092,0.824422,0.00166819,0.000171914,0.103226,0.103054
182,0.00246273,0.00761376,3.09921,3.09159,0.0033281,0.000342936,0.103385,0.103043,-0.00501823,-0.0010343,0.205074,0.206108,-0.00188394,-0.000582436,0.308576,0.309159,-0.000632768,-0.000260835,0.411952,0.412213,-0.00128567,-0.000662462,0.514605,0.515267,-0.000268155,-0.000165806,0.618156,0.618321,-6.10997e-05,-4.40758e-05,0.721331,0.721375,-0.000492076,-0.00040568,0.82402,0.824426,0.00267306,0.000550982,0.206675,0.206124,0.00311327,0.000962508,0.310125,0.309162,0.00410614,0.0016926,0.413904,0.412211,0.00430905,0.00222028,0.51748,0.51526,0.00366102,0.00226371,0.620591,0.618327,0.00350688,0.00252978,0.723905,0.721376,0.00332314,0.00273967,0.827161,0.824422,0.00159714,0.000164592,0.103219,0.103054
183,0.00252028,0.00779168,3.09939,3.09159,0.00338151,0.000348439,0.103391,0.103043,-0.00511577,-0.0010544,0.205054,0.206108,-0.00186982,-0.000578073,0.308581,0.309159,-0.0006155,-0.000253717,0.411959,0.412213,-0.00137647,-0.000709249,0.514558,0.515267,-0.000218027,-0.000134811,0.618187,0.618321,-0.000176334,-0.000127203,0.721248,0.721375,-0.000538688,-0.000444108,0.823982,0.824426,0.0020222,0.000416823,0.206541,0.206124,0.00334321,0.0010336,0.310196,0.309162,0.00432619,0.0017833,0.413994,0.412211,0.00431089,0.00222123,0.517481,0.51526,0.00388517,0.00240231,0.620729,0.618327,0.00354739,0.002559,0.723935,0.721376,0.00348872,0.00287618,0.827298,0.824422,0.00188879,0.000194648,0.103249,0.103054
184,0.00258977,0.00800651,3.0996,3.09159,0.00446132,0.000459706,0.103502,0.103043,-0.0048263,-0.000994741,0.205114,0.206108,-0.00187396,-0.000579351,0.308579,0.309159,-0.000692146,-0.000285311,0.411928,0.412213,-0.00139225,-0.000717381,0.51455,0.515267,-0.000343588,-0.000212448,0.618109,0.618321,-0.000223237,-0.000161038,0.721214,0.721375,-0.000674569,-0.000556132,0.82387,0.824426,0.00217039,0.000447369,0.206571,0.206124,0.00379484,0.00117322,0.310336,0.309162,0.00452578,0.00186558,0.414077,0.412211,0.00454622,0.00234248,0.517602,0.51526,0.00396918,0.00245425,0.620781,0.618327,0.00374004,0.00269797,0.724073,0.721376,0.00367361,0.0030286,0.82745,0.824422,0.00185699,0.000191371,0.103246,0.103054
185,0.00265145,0.00819722,3.09979,3.09159,0.00390359,0.000402236,0.103445,0.103043,-0.00503602,-0.00103797,0.20507,0.206108,-0.00201787,-0.000623843,0.308535,0.309159,-0.000672111,-0.000277053,0.411936,0.412213,-0.00135534,-0.000698364,0.514569,0.515267,-0.000335444,-0.000207412,0.618114,0.618321,-0.000258944,-0.000186796,0.721189,0.721375,-0.000657702,-0.000542227,0.823884,0.824426,0.00249906,0.000515115,0.206639,0.206124,0.00397886,0.00123011,0.310393,0.309162,0.00453027,0.00186743,0.414078,0.412211,0.00477633,0.00246105,0.517721,0.51526,0.00411597,0.00254502,0.620872,0.618327,0.00391145,0.00282162,0.724197,0.721376,0.00372983,0.00307495,0.827497,0.824422,0.00220489,0.000227223,0.103281,0.103054
186,0.00271739,0.00840107,3.1,3.09159,0.00415753,0.000428403,0.103471,0.103043,-0.00536947,-0.00110669,0.205002,0.206108,-0.00211422,-0.000653629,0.308505,0.309159,-0.000774462,-0.000319243,0.411894,0.412213,-0.00148531,-0.00076533,0.514502,0.515267,-0.000414694,-0.000256414,0.618065,0.618321,-0.000369521,-0.000266563,0.721109,0.721375,-0.000768185,-0.000633312,0.823792,0.824426,0.00258473,0.000532774,0.206657,0.206124,0.00398711,0.00123266,0.310395,0.309162,0.00470274,0.00193852,0.41415,0.412211,0.00495375,0.00255247,0.517812,0.51526,0.00426801,0.00263903,0.620966,0.618327,0.00395687,0.00285439,0.72423,0.721376,0.00391495,0.00322757,0.827649,0.824422,0.00181991,0.000187549,0.103242,0.103054
187,0.00276617,0.00855189,3.10015,3.09159,0.0043939,0.000452759,0.103495,0.103043,-0.00543621,-0.00112045,0.204988,0.206108,-0.00206357,-0.000637971,0.308521,0.309159,-0.000663015,-0.000273303,0.41194,0.412213,-0.0016295,-0.00083963,0.514427,0.515267,-0.00046307,-0.000286326,0.618035,0.618321,-0.000378231,-0.000272846,0.721103,0.721375,-0.000808753,-0.000666756,0.823759,0.824426,0.00255557,0.000526763,0.206651,0.206124,0.00412582,0.00127555,0.310438,0.309162,0.00496454,0.00204644,0.414257,0.412211,0.00520238,0.00268058,0.51794,0.51526,0.00443436,0.00274188,0.621069,0.618327,0.00415993,0.00300087,0.724376,0.721376,0.0040586,0.003346,0.827768,0.824422,0.00228604,0.000235586,0.10329,0.103054
188,0.00281151,0.00869206,3.10029,3.09159,0.00390858,0.00040275,0.103445,0.103043,-0.00492355,-0.00101479,0.205094,0.206108,-0.00247499,-0.000765166,0.308394,0.309159,-0.000761155,-0.000313758,0.411899,0.412213,-0.0015402,-0.000793616,0.514473,0.515267,-0.000428566,-0.000264991,0.618056,0.618321,-0.000466691,-0.000336659,0.721039,0.721375,-0.000852473,-0.000702801,0.823723,0.824426,0.00245941,0.000506943,0.206631,0.206124,0.00408622,0.0012633,0.310426,0.309162,0.00508362,0.00209553,0.414307,0.412211,0.00534679,0.00275499,0.518014,0.51526,0.00465724,0.0028797,0.621207,0.618327,0.00421849,0.00304312,0.724419,0.721376,0.00419295,0.00345676,0.827879,0.824422,0.00199764,0.000205865,0.10326,0.103054
189,0.00291929,0.00902525,3.10062,3.09159,0.00418134,0.000430856,0.103473,0.103043,-0.00534771,-0.00110221,0.205006,0.206108,-0.0024821,-0.000767362,0.308391,0.309159,-0.000775066,-0.000319492,0.411893,0.412213,-0.00168744,-0.00086948,0.514398,0.515267,-0.000492135,-0.000304298,0.618017,0.618321,-0.000420466,-0.000303314,0.721072,0.721375,-0.000913624,-0.000753215,0.823673,0.824426,0.00246827,0.00050877,0.206633,0.206124,0.00446631,0.00138082,0.310543,0.309162,0.00524014,0.00216004,0.414371,0.412211,0.00532894,0.00274579,0.518005,0.51526,0.00482815,0.00298538,0.621312,0.618327,0.00441391,0.00318408,0.72456,0.721376,0.00429928,0.00354442,0.827966,0.824422,0.00186197,0.000191884,0.103246,0.103054
190,0.00297206,0.00918841,3.10078,3.09159,0.00492525,0.00050751,0.10355,0.103043,-0.00529476,-0.00109129,0.205017,0.206108,-0.00258966,-0.000800615,0.308358,0.309159,-0.000878705,-0.000362214,0.411851,0.412213,-0.00175081,-0.000902137,0.514365,0.515267,-0.000405363,-0.000250644,0.618071,0.618321,-0.000452604,-0.000326498,0.721049,0.721375,-0.00101541,-0.000837127,0.823589,0.824426,0.00246218,0.000507515,0.206631,0.206124,0.00441477,0.00136488,0.310527,0.309162,0.00540589,0.00222837,0.414439,0.412211,0.00564943,0.00291092,0.51817,0.51526,0.00502238,0.00310548,0.621432,0.618327,0.00450419,0.00324921,0.724625,0.721376,0.00439684,0.00362485,0.828047,0.824422,0.00213401,0.000219919,0.103274,0.103054
191,0.00302658,0.00935695,3.10095,3.09159,0.00464502,0.000478635,0.103521,0.103043,-0.00536467,-0.0011057,0.205003,0.206108,-0.0025167,-0.00077806,0.308381,0.309159,-0.00084366,-0.000347767,0.411865,0.412213,-0.00169972,-0.000875811,0.514391,0.515267,-0.000509053,-0.000314758,0.618007,0.618321,-0.000577804,-0.000416813,0.720959,0.721375,-0.00103451,-0.000852874,0.823573,0.824426,0.00243903,0.000502742,0.206627,0.206124,0.00458804,0.00141845,0.310581,0.309162,0.00557844,0.0022995,0.41451,0.412211,0.00583678,0.00300746,0.518267,0.51526,0.00512927,0.00317156,0.621499,0.618327,0.00469046,0.00338358,0.724759,0.721376,0.00461965,0.00380854,0.82823,0.824422,0.00216662,0.00022328,0.103277,0.103054
192,0.00309777,0.00957706,3.10117,3.09159,0.00454646,0.000468478,0.103511,0.103043,-0.0056221,-0.00115876,0.20495,0.206108,-0.00261643,-0.000808892,0.30835,0.309159,-0.000961264,-0.000396245,0.411817,0.412213,-0.00174119,-0.000897178,0.51437,0.515267,-0.0006971,-0.000431032,0.61789,0.618321,-0.000605185,-0.000436565,0.720939,0.721375,-0.00109844,-0.000905582,0.82352,0.824426,0.0025701,0.000529759,0.206654,0.206124,0.00467902,0.00144658,0.310609,0.309162,0.00572693,0.0023607,0.414572,0.412211,0.00591712,0.00304885,0.518308,0.51526,0.00522399,0.00323013,0.621557,0.618327,0.00479359,0.00345798,0.724833,0.721376,0.00471075,0.00388365,0.828305,0.824422,0.00186759,0.000192463,0.103247,0.103054
193,0.00315977,0.00976873,3.10136,3.09159,0.0043203,0.000445175,0.103488,0.103043,-0.00539344,-0.00111163,0.204997,0.206108,-0.0027614,-0.000853711,0.308305,0.309159,-0.000891394,-0.000367444,0.411845,0.412213,-0.00185603,-0.000956351,0.514311,0.515267,-0.000744269,-0.000460198,0.617861,0.618321,-0.00062213,-0.000448789,0.720927,0.721375,-0.00117154,-0.000965851,0.82346,0.824426,0.00318477,0.000656457,0.20678,0.206124,0.0050828,0.00157141,0.310734,0.309162,0.00591869,0.00243975,0.414651,0.412211,0.0061859,0.00318734,0.518447,0.51526,0.00551828,0.0034121,0.621739,0.618327,0.00500042,0.00360718,0.724983,0.721376,0.00491485,0.00405191,0.828474,0.824422,0.00135127,0.000139254,0.103193,0.103054
194,0.00321104,0.00992723,3.10152,3.09159,0.00461419,0.000475458,0.103518,0.103043,-0.00594762,-0.00122585,0.204883,0.206108,-0.00301369,-0.000931707,0.308227,0.309159,-0.000981269,-0.000404492,0.411808,0.412213,-0.00188266,-0.000970074,0.514297,0.515267,-0.000730386,-0.000451614,0.61787,0.618321,-0.000730822,-0.000527197,0.720848,0.721375,-0.00133206,-0.00109819,0.823328,0.824426,0.00315328,0.000649967,0.206774,0.206124,0.00498762,0.00154199,0.310704,0.309162,0.0061829,0.00254866,0.41476,0.412211,0.00630841,0.00325047,0.51851,0.51526,0.00570558,0.00352791,0.621855,0.618327,0.00516449,0.00372553,0.725101,0.721376,0.00504567,0.00415976,0.828582,0.824422,0.00205755,0.000212039,0.103266,0.103054
195,0.0033004,0.0102035,3.1018,3.09159,0.00462015,0.000476072,0.103519,0.103043,-0.00563181,-0.00116076,0.204948,0.206108,-0.00279868,-0.000865235,0.308293,0.309159,-0.000959006,-0.000395315,0.411818,0.412213,-0.001935,-0.000997041,0.51427,0.515267,-0.000787913,-0.000487183,0.617834,0.618321,-0.000771918,-0.000556842,0.720819,0.721375,-0.00142878,-0.00117792,0.823248,0.824426,0.00337918,0.000696529,0.20682,0.206124,0.00536306,0.00165806,0.310821,0.309162,0.00633561,0.00261161,0.414823,0.412211,0.00664026,0.00342146,0.518681,0.51526,0.0057655,0.00356496,0.621892,0.618327,0.0053208,0.00383829,0.725214,0.721376,0.00519151,0.00428,0.828702,0.824422,0.00252732,0.000260451,0.103315,0.103054
196,0.00336599,0.0104063,3.102,3.09159,0.00488627,0.000503493,0.103546,0.103043,-0.00533713,-0.00110003,0.205008,0.206108,-0.00289464,-0.000894903,0.308264,0.309159,-0.0011904,-0.0004907,0.411722,0.412213,-0.00195985,-0.00100984,0.514257,0.515267,-0.000980873,-0.000606495,0.617715,0.618321,-0.00081796,-0.000590056,0.720785,0.721375,-0.00149267,-0.0012306,0.823195,0.824426,0.00338253,0.00069722,0.206821,0.206124,0.00562202,0.00173812,0.310901,0.309162,0.0065785,0.00271173,0.414923,0.412211,0.00669578,0.00345007,0.51871,0.51526,0.00593626,0.00367055,0.621998,0.618327,0.00545217,0.00393306,0.725309,0.721376,0.00531864,0.0043848,0.828807,0.824422,0.00197219,0.000203242,0.103257,0.103054
197,0.00345,0.010666,3.10226,3.09159,0.00564286,0.000581455,0.103624,0.103043,-0.00555005,-0.00114391,0.204964,0.206108,-0.00276285,-0.000854159,0.308305,0.309159,-0.0011848,-0.000488389,0.411725,0.412213,-0.00194452,-0.00100195,0.514265,0.515267,-0.00104396,-0.000645501,0.617676,0.618321,-0.000867663,-0.000625911,0.72075,0.721375,-0.00157243,-0.00129635,0.823129,0.824426,0.00348569,0.000718484,0.206842,0.206124,0.00581183,0.0017968,0.310959,0.309162,0.00666897,0.00274902,0.41496,0.412211,0.00693098,0.00357125,0.518831,0.51526,0.00612858,0.00378946,0.622116,0.618327,0.00559302,0.00403467,0.72541,0.721376,0.00549117,0.00452704,0.828949,0.824422,0.00204085,0.000210318,0.103264,0.103054
